idx_season,team_tri,playerId,firstName.default,lastName.default,positionCode,gamesPlayed,gamesStarted,wins,losses,ties,overtimeLosses,goalsAgainstAverage,savePercentage,shotsAgainst,saves,goalsAgainst,shutouts,goals,assists,points,penaltyMinutes,timeOnIce,idx_season_type,plusMinus,powerPlayGoals,shorthandedGoals,gameWinningGoals,overtimeGoals,shots,shootingPctg,avgTimeOnIcePerGame,avgShiftsPerGame,faceoffWinPctg
2023,ANA,8480001.0,Urho,Vaakanainen,D,68.0,,,,,,,,,,,,1.0,13.0,14.0,26.0,,,0.0,0.0,0.0,0.0,0.0,67.0,0.014925,1048.5588,22.2794,0.0
2023,ANA,8480806.0,Isac,Lundestrom,C,46.0,,,,,,,,,,,,5.0,6.0,11.0,2.0,,,-1.0,0.0,1.0,0.0,0.0,38.0,0.131579,860.4565,19.1739,0.440415
2023,ANA,8481517.0,Brett,Leason,R,68.0,,,,,,,,,,,,11.0,11.0,22.0,14.0,,,-7.0,0.0,2.0,0.0,0.0,91.0,0.120879,780.5294,17.6912,0.414634
2023,ANA,8481533.0,Trevor,Zegras,C,31.0,,,,,,,,,,,,6.0,9.0,15.0,30.0,,,-1.0,1.0,0.0,1.0,0.0,73.0,0.082192,1025.2903,18.4839,0.384058
2023,ANA,8481605.0,Jackson,LaCombe,D,71.0,,,,,,,,,,,,2.0,15.0,17.0,24.0,,,-24.0,0.0,0.0,1.0,0.0,55.0,0.036364,1162.6338,24.1408,0.0
2023,ANA,8481754.0,Nikita,Nesterenko,C,3.0,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7.0,0.142857,691.3333,16.3333,0.0
2023,ANA,8482118.0,Sam,Colangelo,R,3.0,,,,,,,,,,,,1.0,0.0,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0,7.0,0.142857,753.3333,15.0,0.0
2023,ANA,8482745.0,Mason,McTavish,C,64.0,,,,,,,,,,,,19.0,23.0,42.0,86.0,,,-23.0,4.0,1.0,3.0,1.0,130.0,0.146154,976.5469,19.3125,0.51716
2023,ANA,8482803.0,Olen,Zellweger,D,26.0,,,,,,,,,,,,2.0,7.0,9.0,4.0,,,-6.0,0.0,0.0,0.0,0.0,34.0,0.058824,1157.0769,22.5769,0.0
2023,ANA,8483445.0,Cutter,Gauthier,L,1.0,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,3.0,0.0,924.0,19.0,0.0
2023,ANA,8483482.0,Tristan,Luneau,D,7.0,,,,,,,,,,,,1.0,2.0,3.0,4.0,,,1.0,0.0,0.0,0.0,0.0,11.0,0.090909,1072.2857,20.7143,0.0
2023,ANA,8483490.0,Pavel,Mintyukov,D,63.0,,,,,,,,,,,,4.0,24.0,28.0,24.0,,,-20.0,0.0,0.0,0.0,0.0,88.0,0.045455,1130.6825,23.3175,0.0
2023,ANA,8483630.0,Pavol,Regenda,L,5.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,-1.0,0.0,0.0,0.0,0.0,7.0,0.0,693.8,15.0,0.166667
2023,ANA,8484153.0,Leo,Carlsson,C,55.0,,,,,,,,,,,,12.0,17.0,29.0,16.0,,,-11.0,4.0,0.0,0.0,0.0,109.0,0.110092,1086.5455,20.8,0.347594
2023,BOS,8476914.0,Joonas,Korpisalo,G,55.0,49.0,21.0,26.0,0.0,4.0,3.272231,0.889619,1522.0,1354.0,168.0,0.0,0.0,1.0,1.0,0.0,184828.0,2.0,,,,,,,,,,
2023,BOS,8480280.0,Jeremy,Swayman,G,44.0,43.0,25.0,10.0,0.0,8.0,2.525479,0.916084,1287.0,1179.0,108.0,3.0,0.0,1.0,1.0,0.0,153951.0,2.0,,,,,,,,,,
2023,BOS,8473419.0,Brad,Marchand,L,82.0,,,,,,,,,,,,29.0,38.0,67.0,78.0,,,2.0,7.0,3.0,6.0,2.0,207.0,0.140097,1146.1098,24.1098,0.436364
2023,BOS,8475745.0,Charlie,Coyle,C,82.0,,,,,,,,,,,,25.0,35.0,60.0,38.0,,,-2.0,7.0,1.0,5.0,0.0,147.0,0.170068,1083.9878,24.5976,0.515911
2023,BOS,8476854.0,Hampus,Lindholm,D,73.0,,,,,,,,,,,,3.0,23.0,26.0,63.0,,,18.0,1.0,0.0,0.0,0.0,99.0,0.030303,1397.2192,29.3014,0.0
2023,BOS,8477887.0,Patrick,Brown,C,11.0,,,,,,,,,,,,0.0,1.0,1.0,2.0,,,-3.0,0.0,0.0,0.0,0.0,7.0,0.0,529.5455,13.3636,0.454545
2023,BOS,8477956.0,David,Pastrnak,R,82.0,,,,,,,,,,,,47.0,63.0,110.0,47.0,,,21.0,12.0,0.0,5.0,0.0,382.0,0.123037,1195.7805,22.3415,0.333333
2023,BOS,8478401.0,Pavel,Zacha,C,78.0,,,,,,,,,,,,21.0,38.0,59.0,18.0,,,12.0,6.0,0.0,6.0,1.0,148.0,0.141892,1086.3974,23.1538,0.547753
2023,BOS,8478443.0,Brandon,Carlo,D,76.0,,,,,,,,,,,,4.0,10.0,14.0,42.0,,,23.0,0.0,0.0,1.0,0.0,79.0,0.050633,1194.2237,26.8684,0.0
2023,BOS,8478450.0,Parker,Wotherspoon,D,41.0,,,,,,,,,,,,0.0,8.0,8.0,31.0,,,6.0,0.0,0.0,0.0,0.0,32.0,0.0,1063.3171,23.8537,0.0
2023,BOS,8479325.0,Charlie,McAvoy,D,74.0,,,,,,,,,,,,12.0,35.0,47.0,86.0,,,4.0,1.0,0.0,3.0,2.0,133.0,0.090226,1490.7568,29.5135,0.0
2023,BOS,8479365.0,Trent,Frederic,C,82.0,,,,,,,,,,,,18.0,22.0,40.0,69.0,,,9.0,2.0,0.0,1.0,0.0,123.0,0.146341,825.3537,19.2317,0.453608
2023,BOS,8479369.0,Andrew,Peeke,D,38.0,,,,,,,,,,,,1.0,9.0,10.0,14.0,,,-1.0,0.0,0.0,0.0,0.0,37.0,0.027027,983.9211,20.9474,0.0
2023,BOS,8479638.0,Justin,Brazeau,R,19.0,,,,,,,,,,,,5.0,2.0,7.0,2.0,,,4.0,2.0,0.0,1.0,0.0,31.0,0.16129,667.0526,16.7895,0.3
2023,BOS,8479968.0,Vinni,Lettieri,C,46.0,,,,,,,,,,,,5.0,4.0,9.0,24.0,,,-7.0,0.0,0.0,1.0,0.0,47.0,0.106383,575.1522,12.1087,0.493976
2023,BOS,8479987.0,Morgan,Geekie,C,76.0,,,,,,,,,,,,17.0,22.0,39.0,28.0,,,6.0,4.0,0.0,1.0,0.0,130.0,0.130769,924.5395,19.6711,0.440909
2023,BOS,8480070.0,Ian,Mitchell,D,13.0,,,,,,,,,,,,0.0,2.0,2.0,10.0,,,6.0,0.0,0.0,0.0,0.0,11.0,0.0,918.4615,22.3077,0.0
2023,BOS,8480355.0,Mark,Kastelic,C,63.0,,,,,,,,,,,,5.0,5.0,10.0,63.0,,,-5.0,0.0,0.0,0.0,0.0,60.0,0.083333,463.4603,12.0317,0.544413
2023,BOS,8481556.0,John,Beecher,C,52.0,,,,,,,,,,,,7.0,3.0,10.0,24.0,,,-6.0,0.0,0.0,1.0,0.0,38.0,0.184211,637.4231,16.5,0.546
2023,BOS,8482511.0,Mason,Lohrei,D,41.0,,,,,,,,,,,,4.0,9.0,13.0,18.0,,,-2.0,1.0,0.0,1.0,0.0,43.0,0.093023,1017.4634,22.5854,0.0
2023,BOS,8483397.0,Marc,McLaughlin,C,1.0,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,2.0,0.5,759.0,19.0,0.25
2023,BOS,8483505.0,Matthew,Poitras,C,33.0,,,,,,,,,,,,5.0,10.0,15.0,6.0,,,4.0,0.0,0.0,1.0,0.0,40.0,0.125,803.7576,18.2121,0.437008
2023,BOS,8483567.0,Georgii,Merkulov,C,4.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,3.0,0.0,634.75,14.0,0.214286
2023,BOS,8480280.0,Jeremy,Swayman,G,12.0,12.0,6.0,6.0,,0.0,2.150486,0.932976,373.0,348.0,25.0,0.0,0.0,0.0,0.0,0.0,41851.0,3.0,,,,,,,,,,
2023,BOS,8473419.0,Brad,Marchand,L,11.0,,,,,,,,,,,,3.0,7.0,10.0,16.0,,,3.0,2.0,0.0,2.0,0.0,20.0,0.15,1095.1818,26.0,0.5
2023,BOS,8475745.0,Charlie,Coyle,C,13.0,,,,,,,,,,,,1.0,4.0,5.0,12.0,,,0.0,0.0,0.0,0.0,0.0,20.0,0.05,1128.9231,27.9231,0.479839
2023,BOS,8476854.0,Hampus,Lindholm,D,13.0,,,,,,,,,,,,1.0,3.0,4.0,8.0,,,3.0,0.0,0.0,0.0,0.0,17.0,0.058824,1340.3846,31.0,0.0
2023,BOS,8477887.0,Patrick,Brown,C,1.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,13.0,0.714286
2023,BOS,8477956.0,David,Pastrnak,R,13.0,,,,,,,,,,,,4.0,4.0,8.0,25.0,,,0.0,1.0,0.0,1.0,1.0,41.0,0.097561,1179.0769,25.0,0.545455
2023,BOS,8478401.0,Pavel,Zacha,C,13.0,,,,,,,,,,,,1.0,5.0,6.0,4.0,,,2.0,0.0,0.0,0.0,0.0,19.0,0.052632,1084.4615,26.0769,0.473684
2023,BOS,8478443.0,Brandon,Carlo,D,13.0,,,,,,,,,,,,3.0,1.0,4.0,6.0,,,4.0,0.0,0.0,1.0,0.0,20.0,0.15,1194.4615,28.9231,0.0
2023,BOS,8478450.0,Parker,Wotherspoon,D,10.0,,,,,,,,,,,,0.0,2.0,2.0,6.0,,,-1.0,0.0,0.0,0.0,0.0,9.0,0.0,1053.3,23.9,0.0
2023,BOS,8479325.0,Charlie,McAvoy,D,13.0,,,,,,,,,,,,1.0,5.0,6.0,20.0,,,-4.0,0.0,0.0,1.0,0.0,23.0,0.043478,1535.0769,32.7692,0.0
2023,BOS,8479365.0,Trent,Frederic,C,13.0,,,,,,,,,,,,3.0,2.0,5.0,20.0,,,5.0,0.0,0.0,0.0,0.0,18.0,0.166667,803.3077,21.0769,0.366667
2023,BOS,8479369.0,Andrew,Peeke,D,6.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,885.0,21.1667,0.0
2023,BOS,8479638.0,Justin,Brazeau,R,9.0,,,,,,,,,,,,1.0,1.0,2.0,12.0,,,1.0,0.0,0.0,0.0,0.0,11.0,0.090909,716.2222,18.5556,0.0
2023,BOS,8479987.0,Morgan,Geekie,C,13.0,,,,,,,,,,,,4.0,1.0,5.0,6.0,,,0.0,1.0,0.0,0.0,0.0,19.0,0.210526,999.3077,23.5385,0.457746
2023,BOS,8481556.0,John,Beecher,C,12.0,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,-4.0,0.0,0.0,0.0,0.0,13.0,0.076923,643.3333,19.0833,0.461538
2023,BOS,8482511.0,Mason,Lohrei,D,11.0,,,,,,,,,,,,1.0,3.0,4.0,10.0,,,0.0,0.0,0.0,1.0,0.0,14.0,0.071429,1031.9091,23.5455,0.0
2023,BUF,8480045.0,Ukko-Pekka,Luukkonen,G,54.0,51.0,27.0,22.0,0.0,4.0,2.570399,0.910204,1470.0,1338.0,132.0,5.0,0.0,1.0,1.0,8.0,184874.0,2.0,,,,,,,,,,
2023,BUF,8482221.0,Devon,Levi,G,23.0,21.0,10.0,8.0,0.0,2.0,3.104487,0.899399,666.0,599.0,67.0,0.0,0.0,0.0,0.0,0.0,77694.0,2.0,,,,,,,,,,
2023,BUF,8477365.0,Connor,Clifton,D,79.0,,,,,,,,,,,,4.0,14.0,18.0,88.0,,,12.0,0.0,0.0,1.0,0.0,77.0,0.051948,993.3544,21.1139,0.0
2023,BUF,8477949.0,Alex,Tuch,R,75.0,,,,,,,,,,,,22.0,37.0,59.0,54.0,,,9.0,2.0,1.0,7.0,0.0,192.0,0.114583,1170.2267,23.0933,0.4
2023,BUF,8478413.0,Jordan,Greenway,L,67.0,,,,,,,,,,,,10.0,18.0,28.0,64.0,,,11.0,1.0,0.0,1.0,0.0,107.0,0.093458,1034.9701,20.9104,0.298246
2023,BUF,8479348.0,Kale,Clague,D,3.0,,,,,,,,,,,,0.0,1.0,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,736.3333,15.6667,0.0
2023,BUF,8479359.0,Beck,Malenstyn,L,81.0,,,,,,,,,,,,6.0,15.0,21.0,25.0,,,-1.0,0.0,0.0,1.0,0.0,98.0,0.061224,854.6173,19.5062,0.45098
2023,BUF,8479419.0,Brett,Murray,L,2.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,478.0,11.5,1.0
2023,BUF,8479420.0,Tage,Thompson,C,71.0,,,,,,,,,,,,29.0,27.0,56.0,43.0,,,-1.0,9.0,2.0,3.0,0.0,246.0,0.117886,1087.0845,21.338,0.433062
2023,BUF,8480035.0,Henri,Jokiharju,D,74.0,,,,,,,,,,,,3.0,17.0,20.0,24.0,,,14.0,0.0,0.0,1.0,1.0,84.0,0.035714,1138.7973,24.2162,0.0
2023,BUF,8480196.0,Jacob,Bryson,D,36.0,,,,,,,,,,,,1.0,7.0,8.0,8.0,,,5.0,0.0,0.0,0.0,0.0,15.0,0.066667,880.6111,19.75,0.0
2023,BUF,8480807.0,Mattias,Samuelsson,D,41.0,,,,,,,,,,,,1.0,6.0,7.0,26.0,,,4.0,0.0,0.0,1.0,0.0,44.0,0.022727,1230.0,25.1951,0.0
2023,BUF,8480839.0,Rasmus,Dahlin,D,81.0,,,,,,,,,,,,20.0,39.0,59.0,66.0,,,-3.0,6.0,0.0,2.0,1.0,235.0,0.085106,1525.3457,28.8395,0.0
2023,BUF,8481522.0,Peyton,Krebs,C,80.0,,,,,,,,,,,,4.0,13.0,17.0,67.0,,,2.0,0.0,0.0,2.0,0.0,74.0,0.054054,750.3375,16.2,0.462541
2023,BUF,8481524.0,Bowen,Byram,D,73.0,,,,,,,,,,,,11.0,18.0,29.0,53.0,,,0.0,0.0,0.0,0.0,0.0,84.0,0.130952,1220.5479,24.274,0.0
2023,BUF,8481528.0,Dylan,Cozens,C,79.0,,,,,,,,,,,,18.0,29.0,47.0,42.0,,,-4.0,2.0,3.0,1.0,1.0,200.0,0.09,1033.5316,21.5443,0.455497
2023,BUF,8481564.0,Ryan,Johnson,D,41.0,,,,,,,,,,,,0.0,7.0,7.0,12.0,,,3.0,0.0,0.0,0.0,0.0,35.0,0.0,832.0244,17.561,0.0
2023,BUF,8481751.0,Lukas,Rousek,R,15.0,,,,,,,,,,,,0.0,2.0,2.0,0.0,,,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,637.6667,13.3333,1.0
2023,BUF,8482097.0,Jack,Quinn,R,27.0,,,,,,,,,,,,9.0,10.0,19.0,8.0,,,-1.0,1.0,0.0,2.0,0.0,56.0,0.160714,938.4815,19.6667,0.333333
2023,BUF,8482175.0,JJ,Peterka,R,82.0,,,,,,,,,,,,28.0,22.0,50.0,28.0,,,10.0,3.0,0.0,5.0,0.0,226.0,0.123894,983.5488,19.2439,0.2
2023,BUF,8482671.0,Owen,Power,D,76.0,,,,,,,,,,,,6.0,27.0,33.0,28.0,,,8.0,0.0,0.0,1.0,0.0,108.0,0.055556,1375.1974,27.25,0.0
2023,BUF,8482765.0,Isak,Rosen,R,7.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,-3.0,0.0,0.0,0.0,0.0,8.0,0.0,515.1429,11.1429,0.166667
2023,BUF,8483468.0,Jiri,Kulich,C,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,893.0,16.0,0.0
2023,BUF,8484145.0,Zach,Benson,L,71.0,,,,,,,,,,,,11.0,19.0,30.0,36.0,,,-3.0,0.0,0.0,1.0,0.0,98.0,0.112245,871.0423,18.1127,0.294118
2023,BUF,8479359.0,Beck,Malenstyn,L,4.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,718.0,18.0,1.0
2023,CAR,8475883.0,Frederik,Andersen,G,16.0,16.0,13.0,2.0,0.0,0.0,1.840323,0.931707,410.0,382.0,28.0,3.0,0.0,1.0,1.0,0.0,54773.0,2.0,,,,,,,,,,
2023,CAR,8477484.0,Spencer,Martin,G,19.0,16.0,7.0,9.0,0.0,2.0,3.301572,0.889306,533.0,474.0,59.0,0.0,0.0,0.0,0.0,0.0,64333.0,2.0,,,,,,,,,,
2023,CAR,8481611.0,Pyotr,Kochetkov,G,42.0,40.0,23.0,13.0,0.0,4.0,2.327657,0.910766,1031.0,939.0,92.0,4.0,0.0,0.0,0.0,8.0,142289.0,2.0,,,,,,,,,,
2023,CAR,8484293.0,Yaniv,Perets,G,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,2.0,,,,,,,,,,
2023,CAR,8470613.0,Brent,Burns,D,82.0,,,,,,,,,,,,10.0,33.0,43.0,20.0,,,19.0,4.0,1.0,0.0,0.0,185.0,0.054054,1290.0488,24.939,0.0
2023,CAR,8473533.0,Jordan,Staal,C,80.0,,,,,,,,,,,,10.0,20.0,30.0,44.0,,,-14.0,0.0,1.0,3.0,0.0,123.0,0.081301,922.725,22.2875,0.581091
2023,CAR,8475200.0,Dmitry,Orlov,D,82.0,,,,,,,,,,,,6.0,20.0,26.0,36.0,,,4.0,0.0,1.0,1.0,0.0,129.0,0.046512,1038.8902,20.8902,0.0
2023,CAR,8475855.0,Jesper,Fast,R,73.0,,,,,,,,,,,,6.0,13.0,19.0,16.0,,,0.0,0.0,0.0,0.0,0.0,79.0,0.075949,756.274,17.7808,0.4375
2023,CAR,8476921.0,Jordan,Martinook,L,82.0,,,,,,,,,,,,14.0,18.0,32.0,36.0,,,-1.0,0.0,1.0,1.0,0.0,148.0,0.094595,878.8171,20.4024,0.505263
2023,CAR,8476958.0,Jaccob,Slavin,D,81.0,,,,,,,,,,,,6.0,31.0,37.0,8.0,,,21.0,0.0,2.0,1.0,0.0,151.0,0.039735,1255.9136,24.9012,0.0
2023,CAR,8477962.0,Brendan,Lemieux,L,32.0,,,,,,,,,,,,3.0,2.0,5.0,64.0,,,0.0,0.0,0.0,1.0,0.0,29.0,0.103448,480.4063,10.7188,0.266667
2023,CAR,8478427.0,Sebastian,Aho,C,78.0,,,,,,,,,,,,36.0,53.0,89.0,36.0,,,34.0,11.0,1.0,10.0,2.0,216.0,0.166667,1177.6538,23.2564,0.541232
2023,CAR,8478970.0,Jalen,Chatfield,D,72.0,,,,,,,,,,,,8.0,14.0,22.0,24.0,,,15.0,0.0,0.0,2.0,0.0,90.0,0.088889,911.8333,19.5,0.0
2023,CAR,8480039.0,Martin,Necas,C,77.0,,,,,,,,,,,,24.0,29.0,53.0,42.0,,,-9.0,8.0,0.0,3.0,2.0,231.0,0.103896,1041.3766,20.1039,0.34058
2023,CAR,8480829.0,Jesperi,Kotkaniemi,C,79.0,,,,,,,,,,,,12.0,15.0,27.0,36.0,,,-4.0,1.0,0.0,0.0,0.0,128.0,0.09375,778.7468,16.6203,0.51548
2023,CAR,8480830.0,Andrei,Svechnikov,R,59.0,,,,,,,,,,,,19.0,33.0,52.0,58.0,,,13.0,5.0,0.0,8.0,0.0,144.0,0.131944,1018.7797,20.3051,0.5
2023,CAR,8480835.0,Jack,Drury,C,74.0,,,,,,,,,,,,8.0,19.0,27.0,33.0,,,4.0,2.0,0.0,0.0,0.0,106.0,0.075472,736.7432,16.3108,0.552711
2023,CAR,8482093.0,Seth,Jarvis,C,81.0,,,,,,,,,,,,33.0,34.0,67.0,14.0,,,23.0,13.0,2.0,9.0,1.0,176.0,0.1875,1125.0,22.716,0.446023
2023,CAR,8482666.0,Scott,Morrow,D,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,-3.0,0.0,0.0,0.0,0.0,6.0,0.0,1103.0,19.0,0.0
2023,CAR,8482809.0,Jackson,Blake,R,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,918.0,17.0,0.0
2023,CAR,8484203.0,Bradly,Nadeau,L,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,-3.0,0.0,0.0,0.0,0.0,3.0,0.0,1148.0,22.0,0.0
2023,CAR,8475883.0,Frederik,Andersen,G,10.0,10.0,6.0,4.0,,0.0,2.61723,0.895131,267.0,239.0,28.0,0.0,0.0,0.0,0.0,0.0,38514.0,3.0,,,,,,,,,,
2023,CAR,8481611.0,Pyotr,Kochetkov,G,1.0,1.0,0.0,1.0,,0.0,2.955665,0.88,25.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,3654.0,3.0,,,,,,,,,,
2023,CAR,8470613.0,Brent,Burns,D,11.0,,,,,,,,,,,,1.0,3.0,4.0,2.0,,,4.0,0.0,0.0,0.0,0.0,24.0,0.041667,1366.3636,29.3636,0.0
2023,CAR,8473533.0,Jordan,Staal,C,11.0,,,,,,,,,,,,1.0,1.0,2.0,4.0,,,4.0,0.0,0.0,0.0,0.0,28.0,0.035714,999.5455,25.3636,0.552885
2023,CAR,8475200.0,Dmitry,Orlov,D,11.0,,,,,,,,,,,,2.0,4.0,6.0,14.0,,,0.0,0.0,0.0,0.0,0.0,22.0,0.090909,1256.5455,26.7273,0.0
2023,CAR,8476921.0,Jordan,Martinook,L,11.0,,,,,,,,,,,,2.0,2.0,4.0,6.0,,,3.0,0.0,0.0,1.0,0.0,20.0,0.1,938.9091,22.5455,0.352941
2023,CAR,8476958.0,Jaccob,Slavin,D,11.0,,,,,,,,,,,,1.0,2.0,3.0,2.0,,,5.0,0.0,0.0,0.0,0.0,23.0,0.043478,1371.1818,30.0909,0.0
2023,CAR,8478427.0,Sebastian,Aho,C,11.0,,,,,,,,,,,,4.0,8.0,12.0,2.0,,,1.0,0.0,0.0,1.0,0.0,30.0,0.133333,1315.1818,27.0909,0.456522
2023,CAR,8478970.0,Jalen,Chatfield,D,11.0,,,,,,,,,,,,0.0,2.0,2.0,12.0,,,-1.0,0.0,0.0,0.0,0.0,15.0,0.0,1211.7273,26.4545,0.0
2023,CAR,8480039.0,Martin,Necas,C,11.0,,,,,,,,,,,,4.0,5.0,9.0,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,0.166667,1052.2727,21.8182,0.285714
2023,CAR,8480829.0,Jesperi,Kotkaniemi,C,11.0,,,,,,,,,,,,0.0,1.0,1.0,4.0,,,-2.0,0.0,0.0,0.0,0.0,15.0,0.0,660.8182,15.1818,0.545455
2023,CAR,8480830.0,Andrei,Svechnikov,R,11.0,,,,,,,,,,,,2.0,9.0,11.0,16.0,,,0.0,1.0,0.0,0.0,0.0,28.0,0.071429,1123.7273,24.5455,0.0
2023,CAR,8480835.0,Jack,Drury,C,11.0,,,,,,,,,,,,1.0,4.0,5.0,2.0,,,7.0,0.0,0.0,1.0,0.0,21.0,0.047619,785.6364,19.3636,0.62069
2023,CAR,8482093.0,Seth,Jarvis,C,11.0,,,,,,,,,,,,5.0,4.0,9.0,0.0,,,2.0,2.0,0.0,0.0,0.0,25.0,0.2,1234.7273,26.6364,0.392857
2023,CBJ,8478007.0,Elvis,Merzlikins,G,41.0,40.0,13.0,17.0,0.0,8.0,3.453365,0.897314,1266.0,1136.0,130.0,1.0,0.0,0.0,0.0,4.0,135520.0,2.0,,,,,,,,,,
2023,CBJ,8480193.0,Daniil,Tarasov,G,24.0,23.0,8.0,11.0,0.0,3.0,3.18206,0.908291,796.0,723.0,73.0,0.0,0.0,0.0,0.0,0.0,82588.0,2.0,,,,,,,,,,
2023,CBJ,8482982.0,Jet,Greaves,G,9.0,8.0,3.0,6.0,0.0,0.0,3.489274,0.908257,327.0,297.0,30.0,0.0,0.0,0.0,0.0,0.0,30952.0,2.0,,,,,,,,,,
2023,CBJ,8475790.0,Erik,Gudbranson,D,78.0,,,,,,,,,,,,6.0,20.0,26.0,74.0,,,-14.0,0.0,0.0,1.0,0.0,91.0,0.065934,1179.6026,22.2821,0.0
2023,CBJ,8476374.0,Sean,Kuraly,C,62.0,,,,,,,,,,,,9.0,9.0,18.0,40.0,,,-5.0,0.0,0.0,0.0,0.0,92.0,0.097826,824.1129,17.9677,0.481416
2023,CBJ,8476432.0,Boone,Jenner,C,58.0,,,,,,,,,,,,22.0,13.0,35.0,28.0,,,-8.0,5.0,1.0,1.0,0.0,155.0,0.141935,1205.7586,23.3793,0.542677
2023,CBJ,8476923.0,Damon,Severson,D,67.0,,,,,,,,,,,,9.0,19.0,28.0,51.0,,,-10.0,0.0,0.0,1.0,0.0,88.0,0.102273,1268.8507,23.5821,0.0
2023,CBJ,8478460.0,Zach,Werenski,D,70.0,,,,,,,,,,,,11.0,46.0,57.0,22.0,,,0.0,2.0,0.0,0.0,0.0,202.0,0.054455,1467.0857,24.9714,0.0
