idx_season,team_tri,playerId,firstName.default,lastName.default,positionCode,gamesPlayed,gamesStarted,wins,losses,ties,overtimeLosses,goalsAgainstAverage,savePercentage,shotsAgainst,saves,goalsAgainst,shutouts,goals,assists,points,penaltyMinutes,timeOnIce,idx_season_type,plusMinus,powerPlayGoals,shorthandedGoals,gameWinningGoals,overtimeGoals,shots,shootingPctg,avgTimeOnIcePerGame,avgShiftsPerGame,faceoffWinPctg
2024,CBJ,8476923.0,Damon,Severson,D,66.0,,,,,,,,,,,,6.0,19.0,25.0,39.0,,,7.0,0.0,0.0,1.0,0.0,86.0,0.069767,1154.9545,21.6212,0.0
2024,CBJ,8477497.0,Sean,Monahan,C,41.0,,,,,,,,,,,,14.0,27.0,41.0,14.0,,,17.0,4.0,0.0,2.0,0.0,106.0,0.132075,1166.7805,23.5122,0.514673
2024,CBJ,8478099.0,Kevin,Labanc,R,34.0,,,,,,,,,,,,2.0,10.0,12.0,12.0,,,1.0,0.0,0.0,0.0,0.0,35.0,0.057143,629.6765,13.3824,0.0
2024,CBJ,8478432.0,Christian,Fischer,R,46.0,,,,,,,,,,,,1.0,6.0,7.0,11.0,,,-6.0,0.0,0.0,0.0,0.0,31.0,0.032258,666.8478,15.5652,0.5625
2024,CBJ,8478460.0,Zach,Werenski,D,68.0,,,,,,,,,,,,20.0,49.0,69.0,29.0,,,9.0,5.0,1.0,4.0,2.0,248.0,0.080645,1620.3676,25.8971,0.0
2024,CBJ,8478500.0,Ivan,Provorov,D,69.0,,,,,,,,,,,,7.0,22.0,29.0,20.0,,,4.0,1.0,1.0,0.0,0.0,84.0,0.083333,1402.6957,24.7536,0.0
2024,CBJ,8479316.0,Luke,Kunin,C,70.0,,,,,,,,,,,,11.0,7.0,18.0,55.0,,,-25.0,0.0,0.0,0.0,0.0,105.0,0.104762,894.8,18.7143,0.470738
2024,CBJ,8479371.0,Dante,Fabbro,D,56.0,,,,,,,,,,,,5.0,11.0,16.0,34.0,,,12.0,0.0,0.0,1.0,0.0,67.0,0.074627,1257.9107,22.875,0.0
2024,CBJ,8479671.0,Mathieu,Olivier,R,69.0,,,,,,,,,,,,16.0,11.0,27.0,125.0,,,-6.0,0.0,1.0,4.0,0.0,99.0,0.161616,871.1884,18.6667,0.382353
2024,CBJ,8479941.0,Justin,Danforth,R,48.0,,,,,,,,,,,,8.0,9.0,17.0,12.0,,,-7.0,0.0,1.0,1.0,0.0,75.0,0.106667,878.8958,19.4167,0.491833
2024,CBJ,8479944.0,Zachary,Aston-Reese,C,68.0,,,,,,,,,,,,4.0,11.0,15.0,25.0,,,-12.0,0.0,0.0,1.0,0.0,89.0,0.044944,821.4265,17.8971,0.222222
2024,CBJ,8480887.0,Jordan,Harris,D,29.0,,,,,,,,,,,,1.0,3.0,4.0,6.0,,,-5.0,0.0,0.0,0.0,0.0,13.0,0.076923,666.8621,12.7931,0.0
2024,CBJ,8480893.0,Kirill,Marchenko,R,66.0,,,,,,,,,,,,25.0,37.0,62.0,20.0,,,28.0,2.0,0.0,2.0,1.0,173.0,0.144509,1126.7727,20.8939,0.307692
2024,CBJ,8481161.0,Jake,Christiansen,D,65.0,,,,,,,,,,,,1.0,7.0,8.0,11.0,,,8.0,0.0,0.0,0.0,0.0,57.0,0.017544,763.0308,14.9692,0.0
2024,CBJ,8481716.0,Dmitri,Voronkov,L,60.0,,,,,,,,,,,,20.0,22.0,42.0,43.0,,,14.0,8.0,0.0,1.0,0.0,127.0,0.15748,1037.8333,19.8833,0.472973
2024,CBJ,8482451.0,Mikael,Pyyhtia,L,47.0,,,,,,,,,,,,4.0,3.0,7.0,6.0,,,-11.0,0.0,1.0,0.0,0.0,32.0,0.125,725.9787,15.6809,0.666667
2024,CBJ,8482475.0,Yegor,Chinakhov,R,29.0,,,,,,,,,,,,7.0,8.0,15.0,4.0,,,-6.0,2.0,0.0,1.0,0.0,68.0,0.102941,952.4483,19.1379,0.0
2024,CBJ,8482660.0,Kent,Johnson,C,55.0,,,,,,,,,,,,22.0,24.0,46.0,14.0,,,-4.0,3.0,1.0,4.0,0.0,104.0,0.211538,1045.0545,19.9091,0.0
2024,CBJ,8482705.0,Cole,Sillinger,C,54.0,,,,,,,,,,,,9.0,20.0,29.0,35.0,,,-15.0,2.0,1.0,2.0,1.0,114.0,0.078947,1038.3333,20.963,0.464351
2024,CBJ,8482744.0,James,Malatesta,L,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,11.5,1.0
2024,CBJ,8483432.0,Luca,Del Bel Belluz,C,15.0,,,,,,,,,,,,2.0,6.0,8.0,0.0,,,2.0,0.0,0.0,0.0,0.0,18.0,0.111111,825.2,17.1333,0.430464
2024,CBJ,8483485.0,Denton,Mateychuk,D,32.0,,,,,,,,,,,,3.0,4.0,7.0,16.0,,,-4.0,0.0,0.0,0.0,0.0,29.0,0.103448,1075.25,21.375,0.0
2024,CBJ,8483538.0,Owen,Sillinger,C,1.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,16.0,0.4
2024,CBJ,8484166.0,Adam,Fantilli,C,69.0,,,,,,,,,,,,21.0,21.0,42.0,14.0,,,-4.0,2.0,1.0,1.0,0.0,156.0,0.134615,1064.1739,19.7971,0.421769
2024,CGY,8478435.0,Dan,Vladar,G,28.0,27.0,10.0,11.0,0.0,6.0,2.898492,0.893191,749.0,669.0,80.0,2.0,0.0,1.0,1.0,2.0,99362.0,2.0,,,,,,,,,,
2024,CGY,8481692.0,Dustin,Wolf,G,42.0,42.0,23.0,14.0,0.0,5.0,2.631824,0.911362,1241.0,1131.0,110.0,3.0,0.0,3.0,3.0,2.0,150466.0,2.0,,,,,,,,,,
2024,CGY,8474150.0,Mikael,Backlund,C,64.0,,,,,,,,,,,,11.0,13.0,24.0,28.0,,,0.0,1.0,1.0,3.0,0.0,146.0,0.075342,1128.3906,23.9375,0.481392
2024,CGY,8475172.0,Nazem,Kadri,C,69.0,,,,,,,,,,,,26.0,26.0,52.0,65.0,,,-16.0,5.0,0.0,3.0,1.0,233.0,0.111588,1152.971,23.1884,0.459984
2024,CGY,8475197.0,Tyson,Barrie,D,13.0,,,,,,,,,,,,1.0,2.0,3.0,4.0,,,-7.0,0.0,0.0,0.0,0.0,19.0,0.052632,948.0769,21.6923,0.0
2024,CGY,8476399.0,Blake,Coleman,L,69.0,,,,,,,,,,,,13.0,19.0,32.0,30.0,,,-8.0,3.0,0.0,3.0,0.0,160.0,0.08125,1060.1159,22.6232,0.513514
2024,CGY,8476456.0,Jonathan,Huberdeau,L,69.0,,,,,,,,,,,,27.0,28.0,55.0,34.0,,,-5.0,9.0,3.0,6.0,1.0,134.0,0.201493,1159.0145,24.2464,0.322581
2024,CGY,8477346.0,MacKenzie,Weegar,D,68.0,,,,,,,,,,,,7.0,34.0,41.0,31.0,,,14.0,4.0,0.0,0.0,0.0,153.0,0.045752,1433.3529,31.8382,0.0
2024,CGY,8477511.0,Anthony,Mantha,R,13.0,,,,,,,,,,,,4.0,3.0,7.0,11.0,,,6.0,1.0,1.0,1.0,0.0,15.0,0.266667,834.1538,16.6923,0.333333
2024,CGY,8477810.0,Joel,Hanley,D,41.0,,,,,,,,,,,,1.0,5.0,6.0,15.0,,,8.0,0.0,0.0,1.0,0.0,30.0,0.033333,1069.5122,26.8537,0.0
2024,CGY,8477993.0,Justin,Kirkland,C,21.0,,,,,,,,,,,,2.0,6.0,8.0,11.0,,,6.0,0.0,0.0,0.0,0.0,9.0,0.222222,582.0476,14.619,0.428571
2024,CGY,8478056.0,Clark,Bishop,C,6.0,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,-2.0,0.0,0.0,0.0,0.0,4.0,0.25,435.0,11.3333,0.388889
2024,CGY,8478211.0,Dryden,Hunt,L,4.0,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,-3.0,0.0,0.0,0.0,0.0,4.0,0.0,656.75,16.75,0.0
2024,CGY,8478397.0,Rasmus,Andersson,D,69.0,,,,,,,,,,,,9.0,18.0,27.0,52.0,,,-25.0,3.0,0.0,1.0,0.0,132.0,0.068182,1445.4203,32.5652,0.0
2024,CGY,8479066.0,Ryan,Lomberg,L,67.0,,,,,,,,,,,,1.0,7.0,8.0,55.0,,,-5.0,0.0,0.0,0.0,0.0,54.0,0.018519,513.5522,12.209,0.166667
2024,CGY,8479291.0,Kevin,Rooney,C,58.0,,,,,,,,,,,,4.0,3.0,7.0,14.0,,,-6.0,0.0,0.0,0.0,0.0,45.0,0.088889,564.8793,14.431,0.477273
2024,CGY,8479402.0,Jake,Bean,D,52.0,,,,,,,,,,,,2.0,5.0,7.0,8.0,,,-5.0,0.0,0.0,0.0,0.0,60.0,0.033333,933.8846,22.2115,0.0
2024,CGY,8480028.0,Morgan,Frost,C,68.0,,,,,,,,,,,,13.0,18.0,31.0,22.0,,,-13.0,1.0,0.0,2.0,0.0,119.0,0.109244,943.7794,19.9118,0.507463
2024,CGY,8480797.0,Joel,Farabee,L,68.0,,,,,,,,,,,,11.0,13.0,24.0,30.0,,,-15.0,0.0,0.0,1.0,0.0,124.0,0.08871,902.9412,19.7647,0.341463
2024,CGY,8480860.0,Kevin,Bahl,D,60.0,,,,,,,,,,,,3.0,15.0,18.0,33.0,,,-1.0,1.0,0.0,0.0,0.0,67.0,0.044776,1278.6167,29.6167,0.0
2024,CGY,8481028.0,Martin,Pospisil,C,69.0,,,,,,,,,,,,4.0,19.0,23.0,80.0,,,1.0,1.0,0.0,0.0,0.0,90.0,0.044444,833.971,19.6087,0.409639
2024,CGY,8481068.0,Yegor,Sharangovich,C,61.0,,,,,,,,,,,,12.0,12.0,24.0,6.0,,,-13.0,5.0,1.0,1.0,0.0,109.0,0.110092,1020.2459,21.0656,0.462838
2024,CGY,8481167.0,Brayden,Pachal,D,65.0,,,,,,,,,,,,2.0,5.0,7.0,84.0,,,0.0,0.0,0.0,0.0,0.0,53.0,0.037736,867.9846,21.2615,0.0
2024,CGY,8482074.0,Connor,Zary,C,52.0,,,,,,,,,,,,13.0,13.0,26.0,14.0,,,-7.0,1.0,0.0,2.0,1.0,107.0,0.121495,967.4038,19.3462,0.373444
2024,CGY,8482209.0,Rory,Kerins,C,5.0,,,,,,,,,,,,0.0,4.0,4.0,0.0,,,3.0,0.0,0.0,0.0,0.0,3.0,0.0,733.6,15.6,0.333333
2024,CGY,8482470.0,Ilya,Solovyov,D,5.0,,,,,,,,,,,,0.0,1.0,1.0,2.0,,,-3.0,0.0,0.0,0.0,0.0,6.0,0.0,940.2,24.6,0.0
2024,CGY,8482624.0,Daniil,Miromanov,D,41.0,,,,,,,,,,,,2.0,6.0,8.0,12.0,,,2.0,0.0,0.0,1.0,0.0,51.0,0.039216,1074.2927,26.122,0.0
2024,CGY,8482679.0,Matt,Coronato,R,64.0,,,,,,,,,,,,20.0,17.0,37.0,21.0,,,8.0,5.0,0.0,3.0,1.0,148.0,0.135135,1041.8438,21.0781,0.430894
2024,CGY,8483609.0,Adam,Klapka,R,18.0,,,,,,,,,,,,1.0,0.0,1.0,17.0,,,-4.0,0.0,0.0,0.0,0.0,19.0,0.052632,489.6111,11.9444,0.363636
2024,CGY,8484180.0,Samuel,Honzek,L,5.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,-1.0,0.0,0.0,0.0,0.0,6.0,0.0,743.6,16.6,0.0
2024,CHI,8481519.0,Spencer,Knight,G,30.0,28.0,15.0,12.0,0.0,1.0,2.550119,0.905806,775.0,702.0,73.0,2.0,0.0,2.0,2.0,0.0,103054.0,2.0,,,,,,,,,,
2024,CHI,8482123.0,Drew,Commesso,G,2.0,1.0,0.0,1.0,0.0,0.0,3.3637,0.846154,26.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,4281.0,2.0,,,,,,,,,,
2024,CHI,8482821.0,Arvid,Soderblom,G,33.0,30.0,8.0,17.0,0.0,7.0,3.169539,0.899202,1002.0,901.0,101.0,0.0,0.0,0.0,0.0,0.0,114717.0,2.0,,,,,,,,,,
2024,CHI,8473422.0,Nick,Foligno,L,67.0,,,,,,,,,,,,12.0,16.0,28.0,44.0,,,-20.0,2.0,0.0,1.0,0.0,91.0,0.131868,968.0597,20.5373,0.49026
2024,CHI,8474034.0,Patrick,Maroon,L,61.0,,,,,,,,,,,,5.0,13.0,18.0,86.0,,,-10.0,1.0,0.0,1.0,0.0,66.0,0.075758,697.2623,13.9672,0.466667
2024,CHI,8474166.0,Alec,Martinez,D,43.0,,,,,,,,,,,,5.0,7.0,12.0,8.0,,,-15.0,0.0,0.0,0.0,0.0,36.0,0.138889,1124.7674,22.3023,0.0
2024,CHI,8474673.0,TJ,Brodie,D,54.0,,,,,,,,,,,,2.0,8.0,10.0,18.0,,,-18.0,0.0,0.0,0.0,0.0,23.0,0.086957,937.9444,19.4259,0.0
2024,CHI,8476473.0,Connor,Murphy,D,58.0,,,,,,,,,,,,1.0,16.0,17.0,46.0,,,-1.0,0.0,0.0,0.0,0.0,69.0,0.014493,1249.3621,24.5862,0.0
2024,CHI,8476882.0,Teuvo,Teravainen,C,71.0,,,,,,,,,,,,15.0,40.0,55.0,10.0,,,-21.0,7.0,0.0,0.0,0.0,101.0,0.148515,1018.3239,19.5775,0.380597
2024,CHI,8476960.0,Andreas,Athanasiou,C,8.0,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,-1.0,0.0,0.0,0.0,0.0,8.0,0.125,601.625,13.5,0.464286
2024,CHI,8477450.0,Jason,Dickinson,C,59.0,,,,,,,,,,,,7.0,9.0,16.0,38.0,,,-11.0,0.0,0.0,0.0,0.0,56.0,0.125,941.9492,20.8305,0.494541
2024,CHI,8477479.0,Tyler,Bertuzzi,L,71.0,,,,,,,,,,,,19.0,21.0,40.0,47.0,,,-36.0,8.0,0.0,0.0,0.0,115.0,0.165217,965.1972,17.3239,0.465116
2024,CHI,8477987.0,Ryan,Donato,C,69.0,,,,,,,,,,,,25.0,28.0,53.0,37.0,,,-16.0,5.0,0.0,3.0,0.0,160.0,0.15625,953.4493,18.0145,0.436681
2024,CHI,8479315.0,Joey,Anderson,R,18.0,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,-2.0,0.0,0.0,0.0,0.0,17.0,0.0,743.6111,16.5556,0.6
2024,CHI,8480798.0,Philipp,Kurashev,C,44.0,,,,,,,,,,,,6.0,6.0,12.0,14.0,,,-28.0,1.0,0.0,1.0,1.0,49.0,0.122449,843.9773,16.8409,0.470297
2024,CHI,8480813.0,Joe,Veleno,C,63.0,,,,,,,,,,,,6.0,6.0,12.0,13.0,,,-18.0,0.0,0.0,0.0,0.0,58.0,0.103448,723.619,15.9524,0.480712
2024,CHI,8481568.0,Alex,Vlasic,D,71.0,,,,,,,,,,,,4.0,24.0,28.0,12.0,,,-19.0,1.0,0.0,0.0,0.0,96.0,0.041667,1412.2535,26.5493,0.0
2024,CHI,8481624.0,Ilya,Mikheyev,R,69.0,,,,,,,,,,,,16.0,12.0,28.0,16.0,,,0.0,0.0,2.0,2.0,0.0,115.0,0.13913,922.2319,19.4058,0.111111
2024,CHI,8481806.0,Louis,Crevier,D,29.0,,,,,,,,,,,,3.0,1.0,4.0,10.0,,,-7.0,0.0,0.0,0.0,0.0,28.0,0.107143,1057.3103,23.2414,0.0
2024,CHI,8482117.0,Lukas,Reichel,L,62.0,,,,,,,,,,,,7.0,14.0,21.0,12.0,,,-9.0,0.0,0.0,1.0,0.0,65.0,0.107692,722.5645,15.1613,0.400602
2024,CHI,8482172.0,Landon,Slaggert,L,22.0,,,,,,,,,,,,2.0,1.0,3.0,15.0,,,-4.0,0.0,0.0,1.0,0.0,28.0,0.071429,765.4545,17.3182,0.0
2024,CHI,8482176.0,Wyatt,Kaiser,D,47.0,,,,,,,,,,,,4.0,3.0,7.0,14.0,,,-2.0,0.0,0.0,0.0,0.0,55.0,0.072727,1081.3404,21.7234,0.0
2024,CHI,8482700.0,Nolan,Allan,D,43.0,,,,,,,,,,,,1.0,7.0,8.0,16.0,,,-13.0,0.0,0.0,0.0,0.0,17.0,0.058824,907.6977,19.093,0.0
2024,CHI,8482703.0,Colton,Dach,C,25.0,,,,,,,,,,,,2.0,5.0,7.0,17.0,,,-3.0,0.0,0.0,0.0,0.0,27.0,0.074074,727.68,15.36,0.5
2024,CHI,8482807.0,Ethan,Del Mastro,D,20.0,,,,,,,,,,,,2.0,2.0,4.0,6.0,,,-6.0,0.0,0.0,0.0,0.0,17.0,0.117647,1092.85,21.0,0.0
2024,CHI,8483466.0,Kevin,Korchinski,D,9.0,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,-5.0,0.0,0.0,0.0,0.0,7.0,0.0,1006.4444,20.5556,0.0
2024,CHI,8483493.0,Frank,Nazar,C,42.0,,,,,,,,,,,,6.0,10.0,16.0,22.0,,,-11.0,0.0,0.0,1.0,0.0,62.0,0.096774,925.6667,18.7143,0.484375
2024,CHI,8484144.0,Connor,Bedard,C,71.0,,,,,,,,,,,,20.0,36.0,56.0,62.0,,,-38.0,9.0,0.0,5.0,1.0,169.0,0.118343,1211.5493,20.7183,0.37234
2024,CHI,8484783.0,Artyom,Levshunov,D,7.0,,,,,,,,,,,,0.0,2.0,2.0,2.0,,,-9.0,0.0,0.0,0.0,0.0,9.0,0.0,1238.2857,22.5714,0.0
2024,COL,8475809.0,Scott,Wedgewood,G,20.0,18.0,11.0,6.0,0.0,1.0,2.411109,0.907407,486.0,441.0,45.0,2.0,0.0,0.0,0.0,0.0,67189.0,2.0,,,,,,,,,,
2024,COL,8478406.0,Mackenzie,Blackwood,G,49.0,46.0,25.0,17.0,0.0,6.0,2.517289,0.914223,1364.0,1247.0,118.0,3.0,0.0,1.0,1.0,2.0,168753.0,2.0,,,,,,,,,,
2024,COL,8481529.0,Trent,Miner,G,2.0,1.0,0.0,1.0,0.0,0.0,2.619134,0.878788,33.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,5498.0,2.0,,,,,,,,,,
2024,COL,8473446.0,Erik,Johnson,D,28.0,,,,,,,,,,,,1.0,2.0,3.0,13.0,,,-3.0,0.0,0.0,0.0,0.0,23.0,0.043478,826.8571,21.0,0.0
2024,COL,8475745.0,Charlie,Coyle,C,72.0,,,,,,,,,,,,15.0,9.0,24.0,20.0,,,-9.0,3.0,1.0,2.0,0.0,99.0,0.151515,1029.6111,23.5139,0.490415
2024,COL,8475754.0,Brock,Nelson,C,69.0,,,,,,,,,,,,23.0,26.0,49.0,16.0,,,7.0,2.0,3.0,7.0,1.0,174.0,0.132184,1143.6812,23.0435,0.522618
2024,COL,8475780.0,Chris,Wagner,R,24.0,,,,,,,,,,,,1.0,0.0,1.0,9.0,,,-7.0,0.0,0.0,0.0,0.0,25.0,0.04,414.5417,11.625,0.462366
2024,COL,8476312.0,Josh,Manson,D,48.0,,,,,,,,,,,,1.0,14.0,15.0,28.0,,,-6.0,0.0,0.0,0.0,0.0,65.0,0.015385,1082.4792,24.3333,0.0
2024,COL,8476391.0,T.J.,Tynan,C,8.0,,,,,,,,,,,,0.0,1.0,1.0,4.0,,,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,476.375,12.5,0.388889
2024,COL,8476918.0,Jimmy,Vesey,L,36.0,,,,,,,,,,,,4.0,2.0,6.0,0.0,,,-3.0,0.0,0.0,0.0,0.0,30.0,0.133333,639.25,14.6389,0.25
2024,COL,8477425.0,Miles,Wood,L,30.0,,,,,,,,,,,,2.0,2.0,4.0,48.0,,,-5.0,0.0,0.0,1.0,0.0,51.0,0.039216,676.6,16.3333,0.333333
2024,COL,8477476.0,Artturi,Lehkonen,L,59.0,,,,,,,,,,,,27.0,16.0,43.0,26.0,,,33.0,1.0,1.0,5.0,0.0,125.0,0.216,1240.1017,23.339,0.428571
2024,COL,8477492.0,Nathan,MacKinnon,C,71.0,,,,,,,,,,,,28.0,77.0,105.0,33.0,,,25.0,8.0,0.0,5.0,1.0,289.0,0.096886,1367.1268,24.0423,0.491864
2024,COL,8477494.0,Jonathan,Drouin,L,38.0,,,,,,,,,,,,10.0,23.0,33.0,6.0,,,3.0,2.0,0.0,2.0,0.0,51.0,0.196078,1099.7368,20.3684,0.409091
2024,COL,8477501.0,Valeri,Nichushkin,R,33.0,,,,,,,,,,,,18.0,11.0,29.0,4.0,,,9.0,4.0,0.0,0.0,0.0,87.0,0.206897,1158.0606,22.6364,0.5
2024,COL,8478038.0,Devon,Toews,D,67.0,,,,,,,,,,,,7.0,27.0,34.0,24.0,,,24.0,0.0,0.0,3.0,2.0,125.0,0.056,1477.9552,27.5672,0.0
2024,COL,8479324.0,Ryan,Lindgren,D,64.0,,,,,,,,,,,,4.0,18.0,22.0,38.0,,,5.0,0.0,0.0,0.0,0.0,53.0,0.075472,1189.3906,25.2031,0.0
2024,COL,8479387.0,Keaton,Middleton,D,31.0,,,,,,,,,,,,0.0,2.0,2.0,26.0,,,-1.0,0.0,0.0,0.0,0.0,32.0,0.0,665.4194,14.871,0.0
2024,COL,8479398.0,Samuel,Girard,D,66.0,,,,,,,,,,,,3.0,19.0,22.0,12.0,,,7.0,0.0,0.0,2.0,1.0,83.0,0.036145,1254.8485,26.9545,0.0
2024,COL,8479525.0,Ross,Colton,C,54.0,,,,,,,,,,,,15.0,13.0,28.0,14.0,,,-1.0,5.0,0.0,3.0,0.0,113.0,0.132743,881.7778,19.463,0.397849
2024,COL,8479746.0,Tye,Felhaber,L,5.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,331.0,7.8,0.0
2024,COL,8480039.0,Martin,Necas,C,71.0,,,,,,,,,,,,24.0,51.0,75.0,14.0,,,9.0,11.0,0.0,8.0,0.0,181.0,0.132597,1138.2394,19.9577,0.384615
2024,COL,8480069.0,Cale,Makar,D,71.0,,,,,,,,,,,,26.0,55.0,81.0,14.0,,,24.0,11.0,2.0,4.0,1.0,219.0,0.118721,1538.8592,26.5775,0.0
2024,COL,8480448.0,Parker,Kelly,C,69.0,,,,,,,,,,,,7.0,10.0,17.0,29.0,,,-7.0,0.0,1.0,1.0,0.0,83.0,0.084337,768.1304,19.087,0.42836
2024,COL,8480835.0,Jack,Drury,C,61.0,,,,,,,,,,,,7.0,7.0,14.0,20.0,,,0.0,0.0,0.0,2.0,0.0,88.0,0.079545,772.459,17.5574,0.570288
2024,COL,8481186.0,Logan,O'Connor,R,69.0,,,,,,,,,,,,7.0,9.0,16.0,19.0,,,-8.0,0.0,0.0,0.0,0.0,74.0,0.094595,858.1304,19.7391,0.382353
2024,COL,8481206.0,John,Ludvig,D,8.0,,,,,,,,,,,,0.0,2.0,2.0,6.0,,,-4.0,0.0,0.0,0.0,0.0,9.0,0.0,777.0,18.5,0.0
2024,COL,8481641.0,Joel,Kiviranta,L,71.0,,,,,,,,,,,,16.0,7.0,23.0,16.0,,,13.0,0.0,1.0,2.0,0.0,77.0,0.207792,748.6479,18.6479,0.44186
2024,COL,8481737.0,Matt,Stienburg,C,8.0,,,,,,,,,,,,0.0,0.0,0.0,22.0,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,365.375,9.875,0.0
2024,COL,8482507.0,Chase,Bradley,L,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.5,8.0,0.0
2024,COL,8482712.0,Oskar,Olausson,R,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,408.5,8.0,0.0
2024,COL,8483930.0,Ivan,Ivan,C,40.0,,,,,,,,,,,,5.0,3.0,8.0,8.0,,,-9.0,2.0,0.0,0.0,0.0,34.0,0.147059,602.25,14.0,0.408759
2024,COL,8484255.0,Jason,Polin,R,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,311.0,7.0,1.0
2024,COL,8484258.0,Sam,Malinski,D,65.0,,,,,,,,,,,,3.0,9.0,12.0,10.0,,,11.0,0.0,0.0,0.0,0.0,90.0,0.033333,932.9538,20.2615,0.0
2024,COL,8484976.0,Jere,Innala,L,15.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,-3.0,0.0,0.0,0.0,0.0,4.0,0.0,415.2,9.5333,0.333333
2024,COL,8485105.0,Nikita,Prishchepov,C,10.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,382.0,8.9,0.0
2024,DAL,8479193.0,Casey,DeSmith,G,21.0,19.0,12.0,6.0,0.0,1.0,2.38582,0.916071,560.0,513.0,47.0,2.0,0.0,1.0,1.0,2.0,70919.0,2.0,,,,,,,,,,
2024,DAL,8479979.0,Jake,Oettinger,G,50.0,50.0,32.0,15.0,0.0,3.0,2.542488,0.906437,1336.0,1211.0,125.0,1.0,0.0,1.0,1.0,0.0,176992.0,2.0,,,,,,,,,,
2024,DAL,8473994.0,Jamie,Benn,L,69.0,,,,,,,,,,,,16.0,27.0,43.0,66.0,,,3.0,1.0,0.0,4.0,1.0,116.0,0.137931,922.8116,20.9565,0.553611
2024,DAL,8474090.0,Brendan,Smith,D,28.0,,,,,,,,,,,,0.0,4.0,4.0,31.0,,,-9.0,0.0,0.0,0.0,0.0,23.0,0.0,776.6429,17.8929,0.0
2024,DAL,8474149.0,Evgenii,Dadonov,R,67.0,,,,,,,,,,,,16.0,20.0,36.0,6.0,,,8.0,4.0,0.0,2.0,0.0,107.0,0.149533,826.6567,18.2836,0.0
2024,DAL,8475168.0,Matt,Duchene,C,69.0,,,,,,,,,,,,26.0,44.0,70.0,10.0,,,13.0,7.0,0.0,6.0,1.0,129.0,0.20155,1034.4348,20.8551,0.534582
2024,DAL,8475755.0,Alexander,Petrovic,D,3.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,704.3333,16.0,0.0
2024,DAL,8475794.0,Tyler,Seguin,C,19.0,,,,,,,,,,,,9.0,11.0,20.0,2.0,,,14.0,3.0,0.0,2.0,0.0,43.0,0.209302,973.2105,21.2632,0.520958
2024,DAL,8475798.0,Mikael,Granlund,C,70.0,,,,,,,,,,,,18.0,39.0,57.0,26.0,,,-1.0,5.0,1.0,3.0,1.0,151.0,0.119205,1192.0286,22.0571,0.492176
2024,DAL,8476278.0,Colin,Blackwell,C,55.0,,,,,,,,,,,,5.0,10.0,15.0,12.0,,,1.0,0.0,1.0,0.0,0.0,58.0,0.086207,697.2909,16.6545,0.498039
2024,DAL,8476856.0,Mathew,Dumba,D,50.0,,,,,,,,,,,,1.0,6.0,7.0,54.0,,,-6.0,0.0,0.0,0.0,0.0,39.0,0.025641,908.34,19.22,0.0
2024,DAL,8476879.0,Cody,Ceci,D,72.0,,,,,,,,,,,,4.0,18.0,22.0,22.0,,,2.0,0.0,0.0,2.0,0.0,75.0,0.053333,1293.5694,24.9306,0.0
2024,DAL,8476902.0,Esa,Lindell,D,69.0,,,,,,,,,,,,5.0,17.0,22.0,14.0,,,32.0,1.0,0.0,0.0,0.0,88.0,0.056818,1328.0145,23.7536,0.0
2024,DAL,8478420.0,Mikko,Rantanen,R,69.0,,,,,,,,,,,,29.0,45.0,74.0,42.0,,,7.0,10.0,0.0,6.0,0.0,191.0,0.151832,1300.6087,23.1304,0.526531
2024,DAL,8478449.0,Roope,Hintz,C,63.0,,,,,,,,,,,,25.0,30.0,55.0,20.0,,,14.0,6.0,1.0,6.0,0.0,136.0,0.183824,1012.2381,22.8095,0.53775
