gameid,headshot,team_tri,playerId,sweaterNumber,positionCode,firstName.default,lastName.default
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8471709.png,SJS,8471709,44,D,Marc-Edouard,Vlasic
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8473503.png,SJS,8473503,47,G,James,Reimer
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8474009.png,SJS,8474009,13,C,Nick,Bonino
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8474053.png,SJS,8474053,39,C,Logan,Couture
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8474151.png,NSH,8474151,27,D,Ryan,McDonagh
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8474578.png,SJS,8474578,65,D,Erik,Karlsson
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8474600.png,NSH,8474600,59,D,Roman,Josi
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8474697.png,NSH,8474697,90,D,Mark,Borowiecki
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8475168.png,NSH,8475168,95,C,Matt,Duchene
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8475218.png,NSH,8475218,14,D,Mattias,Ekholm
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8475793.png,NSH,8475793,92,C,Ryan,Johansen
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8475798.png,NSH,8475798,64,C,Mikael,Granlund
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8475799.png,NSH,8475799,22,R,Nino,Niederreiter
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8476442.png,SJS,8476442,83,L,Matt,Nieto
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8476449.png,SJS,8476449,4,D,Scott,Harrington
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8476881.png,SJS,8476881,48,C,Tomas,Hertl
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8476887.png,NSH,8476887,9,L,Filip,Forsberg
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8476925.png,NSH,8476925,10,C,Colton,Sissons
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8476988.png,SJS,8476988,5,D,Matt,Benning
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8477424.png,NSH,8477424,74,G,Juuse,Saros
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8478039.png,SJS,8478039,36,G,Kaapo,Kahkonen
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8478067.png,SJS,8478067,23,L,Oskar,Lindblom
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8478099.png,SJS,8478099,62,R,Kevin,Labanc
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8478414.png,SJS,8478414,28,R,Timo,Meier
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8478508.png,NSH,8478508,13,C,Yakov,Trenin
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8478851.png,NSH,8478851,45,D,Alexandre,Carrier
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8478904.png,SJS,8478904,16,C,Steven,Lorentz
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8479316.png,SJS,8479316,11,C,Luke,Kunin
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8479371.png,NSH,8479371,57,D,Dante,Fabbro
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8479393.png,SJS,8479393,73,C,Noah,Gregor
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8479661.png,NSH,8479661,84,L,Tanner,Jeannot
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8479981.png,SJS,8479981,42,L,Jonah,Gadjovich
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8479983.png,SJS,8479983,38,D,Mario,Ferraro
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8479996.png,NSH,8479996,8,C,Cody,Glass
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8480009.png,NSH,8480009,28,R,Eeli,Tolvanen
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8480160.png,SJS,8480160,51,D,Radim,Simek
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8480748.png,NSH,8480748,44,L,Kiefer,Sherwood
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8480947.png,NSH,8480947,32,G,Kevin,Lankinen
2022020001,https://assets.nhle.com/mugs/nhl/20222023/SJS/8481477.png,SJS,8481477,7,C,Nico,Sturm
2022020001,https://assets.nhle.com/mugs/nhl/20222023/NSH/8482062.png,NSH,8482062,36,L,Cole,Smith
2022020002,https://assets.nhle.com/mugs/nhl/20222023/SJS/8471709.png,SJS,8471709,44,D,Marc-Edouard,Vlasic
2022020002,https://assets.nhle.com/mugs/nhl/20222023/SJS/8473503.png,SJS,8473503,47,G,James,Reimer
2022020002,https://assets.nhle.com/mugs/nhl/20222023/SJS/8474009.png,SJS,8474009,13,C,Nick,Bonino
2022020002,https://assets.nhle.com/mugs/nhl/20222023/SJS/8474053.png,SJS,8474053,39,C,Logan,Couture
2022020002,https://assets.nhle.com/mugs/nhl/20222023/NSH/8474151.png,NSH,8474151,27,D,Ryan,McDonagh
2022020002,https://assets.nhle.com/mugs/nhl/20222023/SJS/8474578.png,SJS,8474578,65,D,Erik,Karlsson
2022020002,https://assets.nhle.com/mugs/nhl/20222023/NSH/8474600.png,NSH,8474600,59,D,Roman,Josi
2022020002,https://assets.nhle.com/mugs/nhl/20222023/NSH/8475168.png,NSH,8475168,95,C,Matt,Duchene
2022020002,https://assets.nhle.com/mugs/nhl/20222023/NSH/8475218.png,NSH,8475218,14,D,Mattias,Ekholm
2022020002,https://assets.nhle.com/mugs/nhl/20222023/NSH/8475793.png,NSH,8475793,92,C,Ryan,Johansen
2022020002,https://assets.nhle.com/mugs/nhl/20222023/NSH/8475798.png,NSH,8475798,64,C,Mikael,Granlund
