gameid,headshot,team_tri,playerId,sweaterNumber,positionCode,firstName.default,lastName.default
2021020001,https://assets.nhle.com/mugs/nhl/20212022/PIT/8470604.png,PIT,8470604,77,C,Jeff,Carter
2021020001,https://assets.nhle.com/mugs/nhl/20212022/PIT/8470619.png,PIT,8470619,11,C,Brian,Boyle
2021020001,https://assets.nhle.com/mugs/nhl/20212022/TBL/8470621.png,TBL,8470621,10,R,Corey,Perry
2021020001,https://assets.nhle.com/mugs/nhl/20212022/TBL/8470880.png,TBL,8470880,1,G,Brian,Elliott
2021020001,https://assets.nhle.com/mugs/nhl/20212022/PIT/8471724.png,PIT,8471724,58,D,Kris,Letang
2021020001,https://assets.nhle.com/mugs/nhl/20212022/TBL/8473986.png,TBL,8473986,17,C,Alex,Killorn
2021020001,https://assets.nhle.com/mugs/nhl/20212022/TBL/8474034.png,TBL,8474034,14,L,Patrick,Maroon
2021020001,https://assets.nhle.com/mugs/nhl/20212022/TBL/8474151.png,TBL,8474151,27,D,Ryan,McDonagh
2021020001,https://assets.nhle.com/mugs/nhl/20212022/TBL/8474564.png,TBL,8474564,91,C,Steven,Stamkos
2021020001,https://assets.nhle.com/mugs/nhl/20212022/TBL/8474567.png,TBL,8474567,24,D,Zach,Bogosian
2021020001,https://assets.nhle.com/mugs/nhl/20212022/TBL/8475167.png,TBL,8475167,77,D,Victor,Hedman
2021020001,https://assets.nhle.com/mugs/nhl/20212022/PIT/8475208.png,PIT,8475208,8,D,Brian,Dumoulin
2021020001,https://assets.nhle.com/mugs/nhl/20212022/PIT/8475722.png,PIT,8475722,16,L,Jason,Zucker
2021020001,https://assets.nhle.com/mugs/nhl/20212022/PIT/8475810.png,PIT,8475810,17,R,Bryan,Rust
2021020001,https://assets.nhle.com/mugs/nhl/20212022/TBL/8476292.png,TBL,8476292,18,L,Ondrej,Palat
2021020001,https://assets.nhle.com/mugs/nhl/20212022/TBL/8476453.png,TBL,8476453,86,R,Nikita,Kucherov
2021020001,https://assets.nhle.com/mugs/nhl/20212022/TBL/8476883.png,TBL,8476883,88,G,Andrei,Vasilevskiy
2021020001,https://assets.nhle.com/mugs/nhl/20212022/PIT/8476927.png,PIT,8476927,53,C,Teddy,Blueger
2021020001,https://assets.nhle.com/mugs/nhl/20212022/PIT/8476934.png,PIT,8476934,23,L,Brock,McGinn
2021020001,https://assets.nhle.com/mugs/nhl/20212022/PIT/8477244.png,PIT,8477244,2,D,Chad,Ruhwedel
2021020001,https://assets.nhle.com/mugs/nhl/20212022/PIT/8477465.png,PIT,8477465,35,G,Tristan,Jarry
