gameid,headshot,team_tri,playerId,sweaterNumber,positionCode,firstName.default,lastName.default
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8467950.png,OTT,8467950,41,G,Craig,Anderson
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8468493.png,OTT,8468493,81,D,Ron,Hainsey
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8471676.png,OTT,8471676,9,R,Bobby,Ryan
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8473573.png,OTT,8473573,51,C,Artem,Anisimov
2019020001,https://assets.nhle.com/mugs/nhl/20192020/TOR/8474162.png,TOR,8474162,8,D,Jake,Muzzin
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8474589.png,OTT,8474589,63,C,Tyler,Ennis
2019020001,https://assets.nhle.com/mugs/nhl/20192020/TOR/8474636.png,TOR,8474636,30,G,Michael,Hutchinson
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8474697.png,OTT,8474697,74,D,Mark,Borowiecki
2019020001,https://assets.nhle.com/mugs/nhl/20192020/TOR/8475166.png,TOR,8475166,91,C,John,Tavares
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8475195.png,OTT,8475195,31,G,Anders,Nilsson
2019020001,https://assets.nhle.com/mugs/nhl/20192020/TOR/8475197.png,TOR,8475197,94,D,Tyson,Barrie
2019020001,https://assets.nhle.com/mugs/nhl/20192020/TOR/8475716.png,TOR,8475716,52,D,Martin,Marincin
2019020001,https://assets.nhle.com/mugs/nhl/20192020/TOR/8475883.png,TOR,8475883,31,G,Frederik,Andersen
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8476331.png,OTT,8476331,2,D,Dylan,DeMelo
2019020001,https://assets.nhle.com/mugs/nhl/20192020/TOR/8476406.png,TOR,8476406,26,C,Nicholas,Shore
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8476419.png,OTT,8476419,44,C,Jean-Gabriel,Pageau
2019020001,https://assets.nhle.com/mugs/nhl/20192020/TOR/8476853.png,TOR,8476853,44,D,Morgan,Rielly
2019020001,https://assets.nhle.com/mugs/nhl/20192020/TOR/8476879.png,TOR,8476879,83,D,Cody,Ceci
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8476919.png,OTT,8476919,71,C,Chris,Tierney
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8477015.png,OTT,8477015,28,R,Connor,Brown
2019020001,https://assets.nhle.com/mugs/nhl/20192020/TOR/8477021.png,TOR,8477021,15,C,Alexander,Kerfoot
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8477149.png,OTT,8477149,49,R,Scott,Sabourin
2019020001,https://assets.nhle.com/mugs/nhl/20192020/TOR/8477341.png,TOR,8477341,18,L,Andreas,Johnsson
2019020001,https://assets.nhle.com/mugs/nhl/20192020/OTT/8477407.png,OTT,8477407,10,L,Anthony,Duclair
