gameid,headshot,team_tri,playerId,sweaterNumber,positionCode,firstName.default,lastName.default
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8466139.png,TOR,8466139,12,C,Patrick,Marleau
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8468493.png,TOR,8468493,2,D,Ron,Hainsey
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8470147.png,TOR,8470147,35,G,Curtis,McElhinney
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8470611.png,TOR,8470611,23,C,Eric,Fehr
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8470828.png,WPG,8470828,39,D,Toby,Enstrom
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8470834.png,WPG,8470834,33,D,Dustin,Byfuglien
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8471218.png,WPG,8471218,26,R,Blake,Wheeler
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8473412.png,WPG,8473412,18,C,Bryan,Little
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8473461.png,WPG,8473461,35,G,Steve,Mason
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8473463.png,TOR,8473463,47,C,Leo,Komarov
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8473574.png,WPG,8473574,16,C,Shawn,Matthias
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8473618.png,WPG,8473618,85,C,Mathieu,Perreault
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8474037.png,TOR,8474037,25,L,James,van Riemsdyk
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8474574.png,WPG,8474574,57,D,Tyler,Myers
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8474581.png,TOR,8474581,51,D,Jake,Gardiner
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8474709.png,TOR,8474709,15,L,Matt,Martin
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8475098.png,TOR,8475098,42,C,Tyler,Bozak
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8475172.png,TOR,8475172,43,C,Nazem,Kadri
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8475179.png,WPG,8475179,5,D,Dmitry,Kulikov
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8475786.png,TOR,8475786,11,C,Zach,Hyman
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8475883.png,TOR,8475883,31,G,Frederik,Andersen
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8476392.png,WPG,8476392,17,L,Adam,Lowry
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8476460.png,WPG,8476460,55,C,Mark,Scheifele
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8476469.png,WPG,8476469,40,R,Joel,Armia
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8476853.png,TOR,8476853,44,D,Morgan,Rielly
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8476885.png,WPG,8476885,8,D,Jacob,Trouba
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8476941.png,TOR,8476941,8,D,Connor,Carrick
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8476945.png,WPG,8476945,37,G,Connor,Hellebuyck
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8477015.png,TOR,8477015,28,R,Connor,Brown
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8477429.png,WPG,8477429,9,C,Andrew,Copp
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8477448.png,WPG,8477448,56,C,Marko,Dano
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8477504.png,WPG,8477504,44,D,Josh,Morrissey
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8477939.png,TOR,8477939,29,C,William,Nylander
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8477940.png,WPG,8477940,27,L,Nikolaj,Ehlers
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8478483.png,TOR,8478483,16,C,Mitch,Marner
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8479293.png,WPG,8479293,13,L,Brandon,Tanev
2017020001,https://assets.nhle.com/mugs/nhl/20172018/TOR/8479318.png,TOR,8479318,34,C,Auston,Matthews
2017020001,https://assets.nhle.com/mugs/nhl/20172018/WPG/8479339.png,WPG,8479339,29,R,Patrik,Laine
