gameid,headshot,team_tri,playerId,sweaterNumber,positionCode,firstName.default,lastName.default
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8467493.png,OTT,8467493,25,R,Chris,Neil
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8467950.png,OTT,8467950,41,G,Craig,Anderson
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8467967.png,OTT,8467967,22,C,Chris,Kelly
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8470599.png,TOR,8470599,18,L,Milan,Michalek
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8470602.png,OTT,8470602,2,D,Dion,Phaneuf
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8470760.png,OTT,8470760,3,D,Marc,Methot
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8471436.png,TOR,8471436,2,D,Matt,Hunwick
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8471676.png,OTT,8471676,9,R,Bobby,Ryan
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8471768.png,OTT,8471768,10,C,Tom,Pyatt
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8473463.png,TOR,8473463,47,C,Leo,Komarov
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8473523.png,TOR,8473523,35,G,Jhonas,Enroth
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8473544.png,OTT,8473544,19,C,Derick,Brassard
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8474037.png,TOR,8474037,21,L,James,van Riemsdyk
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8474068.png,OTT,8474068,7,C,Kyle,Turris
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8474250.png,OTT,8474250,15,C,Zack,Smith
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8474578.png,OTT,8474578,65,D,Erik,Karlsson
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8474581.png,TOR,8474581,51,D,Jake,Gardiner
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8474697.png,OTT,8474697,74,D,Mark,Borowiecki
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8474709.png,TOR,8474709,15,L,Matt,Martin
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8474884.png,OTT,8474884,68,C,Mike,Hoffman
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8475098.png,TOR,8475098,42,C,Tyler,Bozak
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8475172.png,TOR,8475172,43,C,Nazem,Kadri
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8475180.png,TOR,8475180,24,C,Peter,Holland
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8475227.png,OTT,8475227,6,D,Chris,Wideman
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8475321.png,OTT,8475321,81,C,Phil,Varone
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8475716.png,TOR,8475716,52,D,Martin,Marincin
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8475786.png,TOR,8475786,11,C,Zach,Hyman
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8475883.png,TOR,8475883,31,G,Frederik,Andersen
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8475913.png,OTT,8475913,61,R,Mark,Stone
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8476288.png,OTT,8476288,18,C,Ryan,Dzingel
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8476419.png,OTT,8476419,44,C,Jean-Gabriel,Pageau
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8476853.png,TOR,8476853,44,D,Morgan,Rielly
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8476879.png,OTT,8476879,5,D,Cody,Ceci
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8476941.png,TOR,8476941,8,D,Connor,Carrick
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8477015.png,TOR,8477015,12,R,Connor,Brown
2016020001,https://assets.nhle.com/mugs/nhl/20162017/OTT/8477202.png,OTT,8477202,30,G,Andrew,Hammond
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8477939.png,TOR,8477939,29,C,William,Nylander
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8478483.png,TOR,8478483,16,C,Mitch,Marner
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8479318.png,TOR,8479318,34,C,Auston,Matthews
2016020001,https://assets.nhle.com/mugs/nhl/20162017/TOR/8479458.png,TOR,8479458,22,D,Nikita,Zaitsev
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8466148.png,CHI,8466148,81,R,Marian,Hossa
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8466285.png,CHI,8466285,51,D,Brian,Campbell
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8469547.png,CHI,8469547,22,R,Jordin,Tootoo
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8470105.png,STL,8470105,10,R,Scottie,Upshall
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8470151.png,STL,8470151,19,D,Jay,Bouwmeester
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8470257.png,STL,8470257,20,L,Alexander,Steen
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8470281.png,CHI,8470281,2,D,Duncan,Keith
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8470607.png,CHI,8470607,7,D,Brent,Seabrook
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8470645.png,CHI,8470645,50,G,Corey,Crawford
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8470803.png,STL,8470803,28,C,Kyle,Brodziak
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8471669.png,STL,8471669,26,C,Paul,Stastny
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8471817.png,STL,8471817,75,R,Ryan,Reaves
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8473534.png,STL,8473534,21,C,Patrik,Berglund
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8473573.png,CHI,8473573,15,C,Artem,Anisimov
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8473604.png,CHI,8473604,19,C,Jonathan,Toews
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8474031.png,STL,8474031,22,D,Kevin,Shattenkirk
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8474102.png,STL,8474102,57,L,David,Perron
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8474141.png,CHI,8474141,88,R,Patrick,Kane
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8474145.png,STL,8474145,41,D,Robert,Bortuzzo
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8474152.png,CHI,8474152,33,G,Scott,Darling
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8474565.png,STL,8474565,27,D,Alex,Pietrangelo
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8474596.png,STL,8474596,34,G,Jake,Allen
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8474627.png,STL,8474627,12,C,Jori,Lehtera
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8475209.png,CHI,8475209,14,R,Richard,Panik
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8475323.png,CHI,8475323,16,C,Marcus,Kruger
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8475622.png,STL,8475622,40,G,Carter,Hutton
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8475765.png,STL,8475765,91,R,Vladimir,Tarasenko
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8476436.png,STL,8476436,23,R,Dmitrij,Jaskin
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8476441.png,STL,8476441,6,D,Joel,Edmundson
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8476855.png,STL,8476855,64,R,Nail,Yakupov
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8476892.png,STL,8476892,55,D,Colton,Parayko
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8476994.png,CHI,8476994,48,C,Vinnie,Hinostroza
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8477353.png,CHI,8477353,64,C,Tyler,Motte
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8477451.png,CHI,8477451,38,R,Ryan,Hartman
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8477845.png,CHI,8477845,57,D,Trevor,van Riemsdyk
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8477951.png,CHI,8477951,8,C,Nick,Schmaltz
2016020002,https://assets.nhle.com/mugs/nhl/20162017/STL/8477952.png,STL,8477952,15,C,Robby,Fabbri
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8478055.png,CHI,8478055,42,D,Gustav,Forsling
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8478550.png,CHI,8478550,72,C,Artemi,Panarin
2016020002,https://assets.nhle.com/mugs/nhl/20162017/CHI/8479482.png,CHI,8479482,6,D,Michal,Kempny
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8468674.png,CGY,8468674,29,D,Deryk,Engelland
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8469770.png,CGY,8469770,6,D,Dennis,Wideman
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8470162.png,CGY,8470162,18,C,Matt,Stajan
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8470880.png,CGY,8470880,1,G,Brian,Elliott
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8470966.png,CGY,8470966,5,D,Mark,Giordano
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8471269.png,CGY,8471269,8,D,Nicklas,Grossmann
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8471284.png,EDM,8471284,2,D,Andrej,Sekera
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8471346.png,CGY,8471346,10,R,Kris,Versteeg
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8471426.png,CGY,8471426,36,R,Troy,Brouwer
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8471678.png,EDM,8471678,67,L,Benoit,Pouliot
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8471729.png,EDM,8471729,4,D,Kris,Russell
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8473434.png,CGY,8473434,31,G,Chad,Johnson
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8473473.png,EDM,8473473,27,L,Milan,Lucic
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8473564.png,CGY,8473564,67,R,Michael,Frolik
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8473914.png,EDM,8473914,55,C,Mark,Letestu
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8474034.png,EDM,8474034,19,L,Patrick,Maroon
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8474150.png,CGY,8474150,11,C,Mikael,Backlund
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8474586.png,EDM,8474586,14,C,Jordan,Eberle
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8474642.png,CGY,8474642,17,L,Lance,Bouma
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8474673.png,CGY,8474673,7,D,TJ,Brodie
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8475163.png,CGY,8475163,39,R,Alex,Chiasson
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475178.png,EDM,8475178,44,R,Zack,Kassian
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475361.png,EDM,8475361,50,G,Jonas,Gustavsson
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475660.png,EDM,8475660,33,G,Cam,Talbot
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475752.png,EDM,8475752,15,C,Tyler,Pitlick
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475869.png,EDM,8475869,88,D,Brandon,Davidson
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8475907.png,CGY,8475907,79,L,Micheal,Ferland
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8476346.png,CGY,8476346,13,L,Johnny,Gaudreau
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476454.png,EDM,8476454,93,C,Ryan,Nugent-Hopkins
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476457.png,EDM,8476457,6,D,Adam,Larsson
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8476462.png,CGY,8476462,27,D,Dougie,Hamilton
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476472.png,EDM,8476472,77,D,Oscar,Klefbom
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8477415.png,EDM,8477415,42,L,Anton,Slepyshev
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8477497.png,CGY,8477497,23,C,Sean,Monahan
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8477498.png,EDM,8477498,25,D,Darnell,Nurse
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8477934.png,EDM,8477934,29,C,Leon,Draisaitl
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8477935.png,CGY,8477935,93,C,Sam,Bennett
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8478402.png,EDM,8478402,97,C,Connor,McDavid
2016020003,https://assets.nhle.com/mugs/nhl/20162017/CGY/8479314.png,CGY,8479314,19,L,Matthew,Tkachuk
2016020003,https://assets.nhle.com/mugs/nhl/20162017/EDM/8479344.png,EDM,8479344,98,R,Jesse,Puljujarvi
2016020004,https://assets.nhle.com/mugs/nhl/20162017/SJS/8466138.png,SJS,8466138,19,C,Joe,Thornton
2016020004,https://assets.nhle.com/mugs/nhl/20162017/SJS/8466139.png,SJS,8466139,12,C,Patrick,Marleau
2016020004,https://assets.nhle.com/mugs/nhl/20162017/SJS/8468208.png,SJS,8468208,42,R,Joel,Ward
2016020004,https://assets.nhle.com/mugs/nhl/20162017/SJS/8468542.png,SJS,8468542,7,D,Paul,Martin
2016020004,https://assets.nhle.com/mugs/nhl/20162017/LAK/8470121.png,LAK,8470121,2,D,Matt,Greene
2016020004,https://assets.nhle.com/mugs/nhl/20162017/LAK/8470604.png,LAK,8470604,77,C,Jeff,Carter
2016020004,https://assets.nhle.com/mugs/nhl/20162017/LAK/8470606.png,LAK,8470606,23,L,Dustin,Brown
2016020004,https://assets.nhle.com/mugs/nhl/20162017/SJS/8470613.png,SJS,8470613,88,D,Brent,Burns
2016020004,https://assets.nhle.com/mugs/nhl/20162017/SJS/8470794.png,SJS,8470794,8,C,Joe,Pavelski
