id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,condensedGame,awayTeam.commonName.fr,winningGoalie.lastName.sv,condensedGameFr,homeTeam.commonName.fr,alternateBroadcasts,specialEvent.parentId,specialEvent.name.default,specialEvent.lightLogoUrl.default,venue.cs,venue.fi,venue.sk,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,specialEvent.lightLogoUrl.fr,specialEvent.name.fr,ticketsLinkFr,tricode_winteam
2024020302,20242025,2,2024-11-20,False,2024-11-21T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4.0,4,Flyers,Philadelphia,de Philadelphie,PHI,1.0,REG,3,REG,8481611.0,8478427.0,,,,,,,,,,,,,,,,,,,,,,,,,CAR
2024020301,20242025,2,2024-11-20,False,2024-11-21T00:30:00Z,-05:00,-05:00,America/Toronto,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,0.0,10,Maple Leafs,Toronto,de Toronto,TOR,3.0,REG,3,REG,8479361.0,8483489.0,/video/vgk-at-tor-condensed-game-6364976694112,,,/fr/video/match-condense-golden-knights-maple-leafs20-11-2024-6364976893112,,,,,,,,,,,,,,,,,,,,,TOR
2024020303,20242025,2,2024-11-20,False,2024-11-21T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2.0,25,Stars,Dallas,de Dallas,DAL,5.0,REG,3,REG,8479979.0,8473994.0,/video/sjs-at-dal-condensed-game-6364977691112,,,/fr/video/match-condense-sharks-stars20-11-2024-6364977403112,,,,,,,,,,,,,,,,,,,,,DAL
2024020304,20242025,2,2024-11-20,False,2024-11-21T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,18,Predators,Nashville,de Nashville,NSH,0.0,55,Kraken,Seattle,de Seattle,SEA,3.0,REG,3,REG,8478916.0,8478466.0,/video/nsh-at-sea-condensed-game-6364979573112,,,/fr/video/match-condense-predators-kraken20-11-2024-6364979578112,,,,,,,,,,,,,,,,,,,,,SEA
2024020305,20242025,2,2024-11-20,False,2024-11-21T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1.0,26,Kings,Los Angeles,de Los Angeles,LAK,0.0,REG,3,REG,8480045.0,8475722.0,/video/buf-at-lak-condensed-game-6364981044112,,,,,,,,,,,,,,,,,,,,,,,,BUF
2024020309,20242025,2,2024-11-21,False,2024-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2.0,1,Devils,New Jersey,du New Jersey,NJD,4.0,REG,3,REG,8474593.0,8476462.0,/video/car-at-njd-condensed-game-6365026528112,,Markström,/fr/video/match-condense-hurricanes-devils21-11-2024-6365026937112,,,,,,,,,,,,,,,,,,,,,NJD
2024020308,20242025,2,2024-11-21,False,2024-11-22T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,2,Islanders,New York,de New York,NYI,1.0,17,Red Wings,Detroit,de Detroit,DET,2.0,REG,3,REG,8479312.0,8482078.0,,,,,,,,,,,,,,,,,,,,,,,,,DET
2024020310,20242025,2,2024-11-21,False,2024-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2.0,15,Capitals,Washington,de Washington,WSH,1.0,REG,3,REG,8480382.0,8477425.0,/video/col-at-wsh-condensed-game-6365027949112,,,/fr/video/match-condense-avalanche-capitals21-11-2024-6365027850112,,,,,,,,,,,,,,,,,,,,,COL
2024020311,20242025,2,2024-11-21,False,2024-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,6.0,29,Blue Jackets,Columbus,de Columbus,CBJ,7.0,OT,3,OT,8478007.0,8478460.0,/video/tbl-at-cbj-condensed-game-6365027533112,,,,,,,,,,,,,,,,,,,,,,,,CBJ
2024020307,20242025,2,2024-11-21,False,2024-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,3.0,9,Senators,Ottawa,d'Ottawa,OTT,2.0,REG,3,REG,8478492.0,8481604.0,,,,,Sénateurs,,,,,,,,,,,,,,,,,,,,VGK
2024020306,20242025,2,2024-11-21,False,2024-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,59,Utah Hockey Club,Utah,de l'Utah,UTA,0.0,6,Bruins,Boston,de Boston,BOS,1.0,REG,3,REG,8476914.0,8477496.0,/video/uta-at-bos-condensed-game-6365027440112,Club de hockey de l'Utah,,/fr/video/match-condense-club-de-hockey-de-l-utah-bruins21-11-2024-6365027043112,,,,,,,,,,,,,,,,,,,,,BOS
2024020312,20242025,2,2024-11-21,False,2024-11-22T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2.0,19,Blues,St. Louis,de St. Louis,STL,3.0,SO,3,SO,8476412.0,,,,,,,,,,,,,,,,,,,,,,,,,,STL
2024020313,20242025,2,2024-11-21,False,2024-11-22T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,13,Panthers,Florida,de la Floride,FLA,1.0,16,Blackhawks,Chicago,de Chicago,CHI,3.0,REG,3,REG,8475852.0,8475225.0,/video/fla-at-chi-condensed-game-6365029284112,,,/fr/video/match-condense-panthers-blackhawks21-11-2024-6365029771112,,,,,,,,,,,,,,,,,,,,,CHI
2024020315,20242025,2,2024-11-21,False,2024-11-22T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,5.0,22,Oilers,Edmonton,d'Edmonton,EDM,3.0,REG,3,REG,8470594.0,8477919.0,/video/min-at-edm-condensed-game-6365031773112,,,/fr/video/match-condense-wild-oilers21-11-2024-6365031386112,,,,,,,,,,,,,,,,,,,,,MIN
2024020314,20242025,2,2024-11-21,False,2024-11-22T02:00:00Z,-05:00,-07:00,US/Mountain,OFF,OK,3,Rangers,New York,de New York,NYR,2.0,20,Flames,Calgary,de Calgary,CGY,3.0,REG,3,REG,8481692.0,8482074.0,/video/nyr-at-cgy-condensed-game-6365031363112,,,/fr/video/match-condense-rangers-flames21-11-2024-6365031846112,,,,,,,,,,,,,,,,,,,,,CGY
2024020316,20242025,2,2024-11-22,False,2024-11-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1.0,REG,3,REG,8476945.0,8476480.0,,,,,,,,,,,,,,,,,,,,,,,,,WPG
2024020317,20242025,2,2024-11-22,False,2024-11-23T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3.0,24,Ducks,Anaheim,d'Anaheim,ANA,2.0,OT,3,OT,8480045.0,8483468.0,/video/buf-at-ana-condensed-game-6365078438112,,,/fr/video/match-condense-sabres-ducks22-11-2024-6365078443112,,,,,,,,,,,,,,,,,,,,,BUF
2024020318,20242025,2,2024-11-23,False,2024-11-23T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2.0,4,Flyers,Philadelphia,de Philadelphie,PHI,3.0,OT,3,OT,8482783.0,8484387.0,/video/chi-at-phi-condensed-game-6365101923112,,,/fr/video/match-condense-blackhawks-flyers23-11-2024-6365102218112,,,,,,,,,,,,,,,,,,,,,PHI
2024020319,20242025,2,2024-11-23,False,2024-11-23T21:00:00Z,-05:00,-07:00,US/Mountain,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3.0,20,Flames,Calgary,de Calgary,CGY,4.0,SO,3,SO,8478435.0,,/video/min-at-cgy-condensed-game-6365106496112,,,/fr/video/match-condense-wild-flames23-11-2024-6365106308112,,,,,,,,,,,,,,,,,,,,,CGY
2024020320,20242025,2,2024-11-23,False,2024-11-23T21:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,1.0,26,Kings,Los Angeles,de Los Angeles,LAK,2.0,REG,3,REG,8479496.0,8482124.0,/video/sea-at-lak-condensed-game-6365105038112,,,/fr/video/match-condense-kraken-kings23-11-2024-6365106487112,,,,,,,,,,,,,,,,,,,,,LAK
2024020321,20242025,2,2024-11-23,False,2024-11-23T23:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,7.0,13,Panthers,Florida,de la Floride,FLA,4.0,REG,3,REG,8480382.0,8478420.0,/video/col-at-fla-condensed-game-6365109872112,,,/fr/video/match-condense-avalanche-panthers23-11-2024-6365110249112,,,,,,,,,,,,,,,,,,,,,COL
2024020322,20242025,2,2024-11-23,False,2024-11-24T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,6.0,8,Canadiens,Montréal,de Montréal,MTL,2.0,REG,3,REG,8478499.0,8477964.0,/video/vgk-at-mtl-condensed-game-6365110877112,,,/fr/video/match-condense-golden-knights-canadiens23-11-2024-6365111377112,,,,,,,,,,,,,,,,,,,,,VGK
2024020327,20242025,2,2024-11-23,False,2024-11-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,3.0,15,Capitals,Washington,de Washington,WSH,2.0,REG,3,REG,8474596.0,8476462.0,/video/njd-at-wsh-condensed-game-6365110873112,,,/fr/video/match-condense-devils-capitals23-11-2024-6365111275112,,,,,,,,,,,,,,,,,,,,,NJD
2024020323,20242025,2,2024-11-23,False,2024-11-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4.0,9,Senators,Ottawa,d'Ottawa,OTT,3.0,REG,3,REG,8480947.0,8480748.0,/video/van-at-ott-condensed-game-6365112157112,,,/fr/video/match-condense-canucks-senateurs23-11-2024-6365111195112,Sénateurs,,,,,,,,,,,,,,,,,,,,VAN
2024020329,20242025,2,2024-11-23,False,2024-11-24T00:00:00Z,-05:00,-06:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1.0,18,Predators,Nashville,de Nashville,NSH,4.0,REG,3,REG,8477424.0,8474564.0,/video/wpg-at-nsh-condensed-game-6365112091112,,,/fr/video/match-condense-jets-predators23-11-2024-6365111895112,,,,,,,,,,,,,,,,,,,,,NSH
2024020324,20242025,2,2024-11-23,False,2024-11-24T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,6,Bruins,Boston,de Boston,BOS,2.0,17,Red Wings,Detroit,de Detroit,DET,1.0,REG,3,REG,8480280.0,8473419.0,/video/bos-at-det-condensed-game-6365110791112,,,/fr/video/match-condense-bruins-red-wings23-11-2024-6365110876112,,,,,,,,,,,,,,,,,,,,,BOS
2024020325,20242025,2,2024-11-23,False,2024-11-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2.0,REG,3,REG,8479979.0,8475168.0,/video/dal-at-tbl-condensed-game-6365110693112,,,/fr/video/match-condense-stars-lightning23-11-2024-6365111489112,,,,,,,,,,,,,,,,,,,,,DAL
2024020328,20242025,2,2024-11-23,False,2024-11-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4.0,29,Blue Jackets,Columbus,de Columbus,CBJ,5.0,SO,3,SO,8478007.0,,/video/car-at-cbj-condensed-game-6365112534112,,,/fr/video/match-condense-hurricanes-blue-jackets23-11-2024-6365112080112,,,,,,,,,,,,,,,,,,,,,CBJ
2024020326,20242025,2,2024-11-23,False,2024-11-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,59,Utah Hockey Club,Utah,de l'Utah,UTA,6.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1.0,REG,3,REG,8478872.0,8479410.0,/video/uta-at-pit-condensed-game-6365111172112,Club de hockey de l'Utah,,/fr/video/match-condense-club-de-hockey-de-l-utah-penguins23-11-2024-6365112258112,,,,,,,,,,,,,,,,,,,,,UTA
2024020330,20242025,2,2024-11-23,False,2024-11-24T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,1.0,2,Islanders,New York,de New York,NYI,3.0,REG,3,REG,8478009.0,8475754.0,/video/stl-at-nyi-condensed-game-6365111598112,,,/fr/video/match-condense-blues-islanders23-11-2024-6365113235112,,,,,,,,,,,,,,,,,,,,,NYI
2024020331,20242025,2,2024-11-23,False,2024-11-24T01:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,4.0,28,Sharks,San Jose,de San Jose,SJS,2.0,REG,3,REG,8473503.0,8477949.0,/video/buf-at-sjs-condensed-game-6365114066112,,,/fr/video/match-condense-sabres-sharks23-11-2024-6365112513112,,,,,,,,,,,,,,,,,,,,,BUF
2024020332,20242025,2,2024-11-23,False,2024-11-24T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,3,Rangers,New York,de New York,NYR,2.0,22,Oilers,Edmonton,d'Edmonton,EDM,6.0,REG,3,REG,8479973.0,8477934.0,/video/nyr-at-edm-condensed-game-6365115595112,,,/fr/video/match-condense-rangers-oilers23-11-2024-6365114917112,,,,,,,,,,,,,,,,,,,,,EDM
2024020333,20242025,2,2024-11-24,False,2024-11-25T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,59,Utah Hockey Club,Utah,de l'Utah,UTA,2.0,10,Maple Leafs,Toronto,de Toronto,TOR,3.0,REG,3,REG,8479361.0,8477939.0,,Club de hockey de l'Utah,,/fr/video/match-condense-club-de-hockey-de-l-utah-maple-leafs24-11-2024-6365143643112,,,,,,,,,,,,,,,,,,,,,TOR
2024020339,20242025,2,2024-11-25,False,2024-11-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4.0,12,Hurricanes,Carolina,de la Caroline,CAR,6.0,REG,3,REG,8477484.0,8480039.0,,,,,,,,,,,,,,,,,,,,,,,,,CAR
2024020336,20242025,2,2024-11-25,False,2024-11-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2.0,1,Devils,New Jersey,du New Jersey,NJD,5.0,REG,3,REG,8474593.0,8480002.0,,,Markström,/fr/video/match-condense-predators-devils25-11-2024-6365191054112,,,,,,,,,,,,,,,,,,,,,NJD
2024020335,20242025,2,2024-11-25,False,2024-11-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,4.0,13,Panthers,Florida,de la Floride,FLA,1.0,REG,3,REG,8480313.0,8479345.0,,,,/fr/video/match-condense-capitals-panthers25-11-2024-6365190970112,,,,,,,,,,,,,,,,,,,,,WSH
2024020338,20242025,2,2024-11-25,False,2024-11-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,5.0,4,Flyers,Philadelphia,de Philadelphie,PHI,4.0,SO,3,SO,8478492.0,,,,,,,,,,,,,,,,,,,,,,,,,,VGK
2024020334,20242025,2,2024-11-25,False,2024-11-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,8.0,REG,3,REG,8476883.0,8476453.0,,,,/fr/video/match-condense-avalanche-lightning25-11-2024-6365190246112,,,,,,,,,,,,,,,,,,,,,TBL
2024020337,20242025,2,2024-11-25,False,2024-11-26T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,5.0,3,Rangers,New York,de New York,NYR,2.0,REG,3,REG,8480981.0,8475170.0,/video/stl-at-nyr-condensed-game-6365189566112,,,,,,,,,,,,,,,,,,,,,,,,STL
2024020341,20242025,2,2024-11-25,False,2024-11-26T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4.0,2,Islanders,New York,de New York,NYI,2.0,REG,3,REG,8479312.0,8482078.0,/video/det-at-nyi-condensed-game-6365190663112,,,/fr/video/match-condense-red-wings-islanders25-11-2024-6365190677112,,,,,,,,,,,,,,,,,,,,,DET
2024020340,20242025,2,2024-11-25,False,2024-11-26T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3.0,9,Senators,Ottawa,d'Ottawa,OTT,4.0,REG,3,REG,8476341.0,8480801.0,,,,,Sénateurs,,,,,,,,,,,,,,,,,,,,OTT
2024020342,20242025,2,2024-11-25,False,2024-11-26T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4.0,30,Wild,Minnesota,du Minnesota,MIN,1.0,REG,3,REG,8476945.0,8475799.0,/video/wpg-at-min-condensed-game-6365192562112,,,,,,,,,,,,,,,,,,,,,,,,WPG
2024020343,20242025,2,2024-11-25,False,2024-11-26T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,3.0,24,Ducks,Anaheim,d'Anaheim,ANA,2.0,REG,3,REG,8478916.0,8477986.0,,,,/fr/video/match-condense-kraken-ducks25-11-2024-6365196276112,,,,,,,,,,,,,,,,,,,,,SEA
2024020344,20242025,2,2024-11-25,False,2024-11-26T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2.0,28,Sharks,San Jose,de San Jose,SJS,7.0,REG,3,REG,8482137.0,8484801.0,,,,/fr/video/match-condense-kings-sharks25-11-2024-6365196103112,,,,,,,,,,,,,,,,,,,,,SJS
2024020346,20242025,2,2024-11-26,False,2024-11-27T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,59,Utah Hockey Club,Utah,de l'Utah,UTA,3.0,8,Canadiens,Montréal,de Montréal,MTL,2.0,OT,3,OT,8478872.0,8479410.0,/video/uta-at-mtl-condensed-game-6365231795112,Club de hockey de l'Utah,,/fr/video/match-condense-club-de-hockey-de-l-utah-canadiens26-11-2024-6365233625112,,,,,,,,,,,,,,,,,,,,,UTA
2024020345,20242025,2,2024-11-26,False,2024-11-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2.0,6,Bruins,Boston,de Boston,BOS,0.0,REG,3,REG,8480947.0,8478498.0,,,,,,,,,,,,,,,,,,,,,,,,,VAN
2024020348,20242025,2,2024-11-27,False,2024-11-28T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3.0,1,Devils,New Jersey,du New Jersey,NJD,0.0,REG,3,REG,8476412.0,8480023.0,/video/stl-at-njd-condensed-game-6365274389112,,,/fr/video/match-condense-blues-devils27-11-2024-6365273810112,,,,,,,,,,,,,,,,,,,,,STL
2024020349,20242025,2,2024-11-27,False,2024-11-28T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,3.0,12,Hurricanes,Carolina,de la Caroline,CAR,4.0,REG,3,REG,8477484.0,8482809.0,/video/nyr-at-car-condensed-game-6365275351112,,,,,,,,,,,,,,,,,,,,,,,,CAR
2024020347,20242025,2,2024-11-27,False,2024-11-28T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,1.0,7,Sabres,Buffalo,de Buffalo,BUF,0.0,REG,3,REG,8479406.0,8478864.0,/video/min-at-buf-condensed-game-6365273798112,,,/fr/video/match-condense-wild-sabres27-11-2024-6365274791112,,,,,,,,,,,,,,,,,,,,,MIN
2024020352,20242025,2,2024-11-27,False,2024-11-28T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1.0,13,Panthers,Florida,de la Floride,FLA,5.0,REG,3,REG,8475683.0,8482713.0,,,,,,,,,,,,,,,,,,,,,,,,,FLA
2024020351,20242025,2,2024-11-27,False,2024-11-28T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,5.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4.0,REG,3,REG,8479292.0,8476880.0,/video/wsh-at-tbl-condensed-game-6365277368112,,,/fr/video/match-condense-capitals-lightning27-11-2024-6365277177112,,,,,,,,,,,,,,,,,,,,,WSH
2024020353,20242025,2,2024-11-27,False,2024-11-28T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,6,Bruins,Boston,de Boston,BOS,6.0,2,Islanders,New York,de New York,NYI,3.0,REG,3,REG,8476914.0,8478401.0,/video/bos-at-nyi-condensed-game-6365275789112,,,/fr/video/match-condense-bruins-islanders27-11-2024-6365275704112,,,,,,,,,,,,,,,,,,,,,BOS
2024020355,20242025,2,2024-11-27,False,2024-11-28T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,4.0,29,Blue Jackets,Columbus,de Columbus,CBJ,3.0,OT,3,OT,8480051.0,8480018.0,/video/mtl-at-cbj-condensed-game-6365277554112,,,/fr/video/match-condense-canadiens-blue-jackets27-11-2024-6365277092112,,,,,,,,,,,,,,,,,,,,,MTL
2024020350,20242025,2,2024-11-27,False,2024-11-28T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1.0,17,Red Wings,Detroit,de Detroit,DET,2.0,OT,3,OT,8475660.0,8482078.0,,,,,,,,,,,,,,,,,,,,,,,,,DET
2024020354,20242025,2,2024-11-27,False,2024-11-28T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5.0,REG,3,REG,8477465.0,8475810.0,,,,/fr/video/match-condense-canucks-penguins27-11-2024-6365277248112,,,,,,,,,,,,,,,,,,,,,PIT
2024020356,20242025,2,2024-11-27,False,2024-11-28T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3.0,18,Predators,Nashville,de Nashville,NSH,2.0,OT,3,OT,8482783.0,8476461.0,,,,/fr/video/match-condense-flyers-predators27-11-2024-6365277219112,,,,,,,,,,,,,,,,,,,,,PHI
2024020357,20242025,2,2024-11-27,False,2024-11-28T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2.0,16,Blackhawks,Chicago,de Chicago,CHI,6.0,REG,3,REG,8475852.0,8484144.0,,,,,,,,,,,,,,,,,,,,,,,,,CHI
2024020358,20242025,2,2024-11-27,False,2024-11-28T03:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,1.0,21,Avalanche,Colorado,du Colorado,COL,2.0,SO,3,SO,8480382.0,,/video/vgk-at-col-condensed-game-6365280761112,,,/fr/video/match-condense-golden-knights-avalanche27-11-2024-6365282119112,,,,,,,,,,,,,,,,,,,,,COL
2024020359,20242025,2,2024-11-27,False,2024-11-28T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1.0,26,Kings,Los Angeles,de Los Angeles,LAK,4.0,REG,3,REG,8479496.0,8476479.0,/video/wpg-at-lak-condensed-game-6365280911112,,,/fr/video/match-condense-jets-kings27-11-2024-6365281011112,,,,,,,,,,,,,,,,,,,,,LAK
2024020360,20242025,2,2024-11-27,False,2024-11-28T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,5.0,55,Kraken,Seattle,de Seattle,SEA,2.0,REG,3,REG,8476434.0,8473986.0,/video/ana-at-sea-condensed-game-6365280324112,,,,,,,,,,,,,,,,,,,,,,,,ANA
2024020361,20242025,2,2024-11-27,False,2024-11-28T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,4.0,28,Sharks,San Jose,de San Jose,SJS,3.0,REG,3,REG,8476999.0,8478874.0,,Sénateurs,,/fr/video/match-condense-senateurs-sharks27-11-2024-6365281443112,,,,,,,,,,,,,,,,,,,,,OTT
2024020362,20242025,2,2024-11-29,False,2024-11-29T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,1.0,4,Flyers,Philadelphia,de Philadelphie,PHI,3.0,REG,3,REG,8478905.0,8478439.0,/video/nyr-at-phi-condensed-game-6365338544112,,,/fr/video/match-condense-rangers-flyers29-11-2024-6365340501112,,,,,,,,,,,,,,,,,,,,,PHI
2024020363,20242025,2,2024-11-29,False,2024-11-29T19:00:00Z,-05:00,-06:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2.0,30,Wild,Minnesota,du Minnesota,MIN,3.0,REG,3,REG,8470594.0,8474716.0,,,,,,,,,,,,,,,,,,,,,,,,,MIN
2024020367,20242025,2,2024-11-29,False,2024-11-29T20:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,6.0,12,Hurricanes,Carolina,de la Caroline,CAR,3.0,REG,3,REG,8475683.0,8478421.0,,,,,,,,,,,,,,,,,,,,,,,,,FLA
2024020368,20242025,2,2024-11-29,False,2024-11-29T20:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2.0,29,Blue Jackets,Columbus,de Columbus,CBJ,5.0,REG,3,REG,8478007.0,8478460.0,/video/cgy-at-cbj-condensed-game-6365343149112,,,,,,,,,,,,,,,,,,,,,,,,CBJ
2024020364,20242025,2,2024-11-29,False,2024-11-29T20:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4.0,7,Sabres,Buffalo,de Buffalo,BUF,3.0,OT,3,OT,8480947.0,8478856.0,,,,,,,,,,,,,,,,,,,,,,,,,VAN
2024020369,20242025,2,2024-11-29,False,2024-11-29T20:00:00Z,-05:00,-06:00,US/Central,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3.0,18,Predators,Nashville,de Nashville,NSH,2.0,OT,3,OT,8477992.0,8478010.0,,,,/fr/video/match-condense-lightning-predators29-11-2024-6365344630112,,,,,,,,,,,,,,,,,,,,,TBL
2024020366,20242025,2,2024-11-29,False,2024-11-29T20:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,4.0,15,Capitals,Washington,de Washington,WSH,5.0,OT,3,OT,8480313.0,8479345.0,,,,,,,,,,,,,,,,,,,,,,,,,WSH
