gameid,date,time_start,tricode_for,id_for,tricode_against,id_against,metric_score_for,metric_score_against,period_ending,tricode_winteam
2019020121,2019-10-19,2019-10-20T00:00:00Z,NSH,18,FLA,13,2,3,SO,FLA
2019020122,2019-10-19,2019-10-20T02:00:00Z,LAK,26,CGY,20,4,1,REG,LAK
2019020123,2019-10-19,2019-10-20T02:30:00Z,SJS,28,BUF,7,3,4,REG,BUF
2019020124,2019-10-20,2019-10-20T17:00:00Z,NYR,3,VAN,23,2,3,REG,VAN
2019020125,2019-10-20,2019-10-20T21:00:00Z,MIN,30,MTL,8,4,3,REG,MIN
2019020126,2019-10-20,2019-10-20T23:00:00Z,CHI,16,WSH,15,3,5,REG,WSH
2019020127,2019-10-20,2019-10-20T23:00:00Z,WPG,52,EDM,22,1,0,SO,WPG
2019020128,2019-10-20,2019-10-21T01:00:00Z,ANA,24,CGY,20,1,2,REG,CGY
2019020129,2019-10-21,2019-10-21T23:00:00Z,TOR,10,CBJ,29,3,4,OT,CBJ
2019020130,2019-10-21,2019-10-21T23:00:00Z,PHI,4,VGK,54,6,2,REG,PHI
2019020131,2019-10-21,2019-10-22T00:00:00Z,STL,19,COL,21,3,1,REG,STL
2019020132,2019-10-21,2019-10-22T00:30:00Z,DAL,25,OTT,9,2,1,REG,DAL
2019020134,2019-10-22,2019-10-22T23:00:00Z,BUF,7,SJS,28,4,3,OT,BUF
2019020135,2019-10-22,2019-10-22T23:00:00Z,FLA,13,PIT,5,4,2,REG,FLA
2019020133,2019-10-22,2019-10-22T23:00:00Z,BOS,6,TOR,10,4,2,REG,BOS
2019020136,2019-10-22,2019-10-22T23:00:00Z,NYR,3,ARI,53,2,3,OT,ARI
2019020137,2019-10-22,2019-10-22T23:30:00Z,DET,17,VAN,23,2,5,REG,VAN
2019020138,2019-10-22,2019-10-23T00:00:00Z,NSH,18,ANA,24,6,1,REG,NSH
2019020139,2019-10-22,2019-10-23T00:00:00Z,MIN,30,EDM,22,3,0,REG,MIN
2019020140,2019-10-22,2019-10-23T00:00:00Z,WPG,52,LAK,26,2,3,REG,LAK
2019020141,2019-10-22,2019-10-23T00:30:00Z,CHI,16,VGK,54,1,2,SO,VGK
2019020142,2019-10-22,2019-10-23T01:00:00Z,CGY,20,WSH,15,3,5,REG,WSH
2019020143,2019-10-23,2019-10-23T23:30:00Z,OTT,9,DET,17,5,2,REG,OTT
2019020144,2019-10-23,2019-10-24T00:00:00Z,TBL,14,PIT,5,3,2,REG,TBL
2019020148,2019-10-24,2019-10-24T23:00:00Z,CBJ,29,CAR,12,4,3,OT,CBJ
2019020146,2019-10-24,2019-10-24T23:00:00Z,NYI,2,ARI,53,4,2,REG,NYI
2019020147,2019-10-24,2019-10-24T23:00:00Z,NYR,3,BUF,7,6,2,REG,NYR
2019020145,2019-10-24,2019-10-24T23:00:00Z,MTL,8,SJS,28,2,4,REG,SJS
2019020150,2019-10-24,2019-10-25T00:00:00Z,NSH,18,MIN,30,4,0,REG,NSH
2019020149,2019-10-24,2019-10-25T00:00:00Z,STL,19,LAK,26,5,2,REG,STL
2019020152,2019-10-24,2019-10-25T00:30:00Z,DAL,25,ANA,24,2,1,REG,DAL
2019020151,2019-10-24,2019-10-25T00:30:00Z,CHI,16,PHI,4,1,4,REG,PHI
2019020153,2019-10-24,2019-10-25T01:00:00Z,CGY,20,FLA,13,6,5,SO,CGY
2019020154,2019-10-24,2019-10-25T01:00:00Z,EDM,22,WSH,15,4,3,OT,EDM
2019020155,2019-10-25,2019-10-25T22:00:00Z,VGK,54,COL,21,1,6,REG,COL
2019020156,2019-10-25,2019-10-25T23:00:00Z,TOR,10,SJS,28,4,1,REG,TOR
2019020157,2019-10-25,2019-10-25T23:00:00Z,NJD,1,ARI,53,3,5,REG,ARI
2019020158,2019-10-25,2019-10-25T23:30:00Z,OTT,9,NYI,2,2,4,REG,NYI
2019020159,2019-10-25,2019-10-25T23:30:00Z,DET,17,BUF,7,0,2,REG,BUF
2019020160,2019-10-25,2019-10-26T02:00:00Z,VAN,23,WSH,15,5,6,SO,WSH
2019020161,2019-10-26,2019-10-26T17:00:00Z,CAR,12,CHI,16,4,0,REG,CAR
2019020164,2019-10-26,2019-10-26T23:00:00Z,TBL,14,NSH,18,2,3,OT,NSH
2019020165,2019-10-26,2019-10-26T23:00:00Z,PHI,4,CBJ,29,7,4,REG,PHI
2019020163,2019-10-26,2019-10-26T23:00:00Z,MTL,8,TOR,10,5,2,REG,MTL
2019020162,2019-10-26,2019-10-26T23:00:00Z,BOS,6,STL,19,3,0,REG,BOS
2019020167,2019-10-26,2019-10-27T00:00:00Z,MIN,30,LAK,26,5,1,REG,MIN
2019020166,2019-10-26,2019-10-27T00:00:00Z,DAL,25,PIT,5,0,3,REG,PIT
2019020169,2019-10-26,2019-10-27T01:00:00Z,COL,21,ANA,24,2,5,REG,ANA
2019020168,2019-10-26,2019-10-27T02:00:00Z,WPG,52,CGY,20,2,1,OT,WPG
2019020170,2019-10-27,2019-10-27T20:00:00Z,EDM,22,FLA,13,2,6,REG,FLA
2019020171,2019-10-27,2019-10-27T21:00:00Z,DET,17,STL,19,4,5,OT,STL
2019020173,2019-10-27,2019-10-27T23:00:00Z,NYI,2,PHI,4,5,3,REG,NYI
2019020175,2019-10-27,2019-10-27T23:00:00Z,CHI,16,LAK,26,5,1,REG,CHI
2019020174,2019-10-27,2019-10-27T23:00:00Z,NYR,3,BOS,6,4,7,REG,BOS
2019020172,2019-10-27,2019-10-27T23:00:00Z,OTT,9,SJS,28,5,2,REG,OTT
2019020176,2019-10-27,2019-10-28T00:00:00Z,VGK,54,ANA,24,5,2,REG,VGK
2019020177,2019-10-28,2019-10-28T23:00:00Z,BUF,7,ARI,53,2,3,SO,ARI
2019020178,2019-10-28,2019-10-29T02:00:00Z,VAN,23,FLA,13,7,2,REG,VAN
2019020180,2019-10-29,2019-10-29T23:00:00Z,TOR,10,WSH,15,3,4,OT,WSH
2019020183,2019-10-29,2019-10-29T23:00:00Z,CAR,12,CGY,20,2,1,REG,CAR
2019020182,2019-10-29,2019-10-29T23:00:00Z,PIT,5,PHI,4,7,1,REG,PIT
2019020179,2019-10-29,2019-10-29T23:00:00Z,BOS,6,SJS,28,5,1,REG,BOS
2019020181,2019-10-29,2019-10-29T23:30:00Z,NYR,3,TBL,14,4,1,REG,NYR
2019020184,2019-10-29,2019-10-29T23:30:00Z,DET,17,EDM,22,3,1,REG,DET
2019020185,2019-10-29,2019-10-30T00:00:00Z,NSH,18,CHI,16,3,0,REG,NSH
2019020186,2019-10-29,2019-10-30T00:30:00Z,DAL,25,MIN,30,6,3,REG,DAL
2019020187,2019-10-29,2019-10-30T02:00:00Z,ANA,24,WPG,52,7,4,REG,ANA
2019020188,2019-10-30,2019-10-30T23:00:00Z,NJD,1,TBL,14,6,7,OT,TBL
2019020189,2019-10-30,2019-10-30T23:30:00Z,CBJ,29,EDM,22,1,4,REG,EDM
2019020190,2019-10-30,2019-10-31T00:00:00Z,STL,19,MIN,30,2,1,REG,STL
2019020191,2019-10-30,2019-10-31T02:00:00Z,COL,21,FLA,13,3,4,OT,FLA
2019020192,2019-10-30,2019-10-31T02:00:00Z,ARI,53,MTL,8,1,4,REG,MTL
2019020193,2019-10-30,2019-10-31T02:30:00Z,LAK,26,VAN,23,3,5,REG,VAN
2019020194,2019-10-31,2019-11-01T00:00:00Z,NSH,18,CGY,20,5,6,OT,CGY
2019020195,2019-10-31,2019-11-01T02:00:00Z,VGK,54,MTL,8,4,5,OT,MTL
2019020197,2019-11-01,2019-11-01T23:00:00Z,NYI,2,TBL,14,5,2,REG,NYI
2019020196,2019-11-01,2019-11-01T23:00:00Z,NJD,1,PHI,4,3,4,SO,PHI
2019020198,2019-11-01,2019-11-01T23:00:00Z,WSH,15,BUF,7,6,1,REG,WSH
2019020199,2019-11-01,2019-11-01T23:30:00Z,CAR,12,DET,17,7,3,REG,CAR
2019020200,2019-11-01,2019-11-02T00:00:00Z,STL,19,CBJ,29,4,3,OT,STL
2019020201,2019-11-01,2019-11-02T01:00:00Z,COL,21,DAL,25,1,2,REG,DAL
2019020202,2019-11-01,2019-11-02T02:00:00Z,ANA,24,VAN,23,2,1,OT,ANA
2019020203,2019-11-01,2019-11-02T02:30:00Z,SJS,28,WPG,52,2,3,REG,WPG
2019020204,2019-11-02,2019-11-02T17:00:00Z,PIT,5,EDM,22,1,2,OT,EDM
2019020205,2019-11-02,2019-11-02T18:00:00Z,NSH,18,NYR,3,1,2,REG,NYR
2019020207,2019-11-02,2019-11-02T23:00:00Z,BUF,7,NYI,2,0,1,REG,NYI
2019020212,2019-11-02,2019-11-02T23:00:00Z,DAL,25,MTL,8,4,1,REG,DAL
2019020209,2019-11-02,2019-11-02T23:00:00Z,PHI,4,TOR,10,3,4,SO,TOR
2019020210,2019-11-02,2019-11-02T23:00:00Z,CAR,12,NJD,1,3,5,REG,NJD
2019020211,2019-11-02,2019-11-02T23:00:00Z,CBJ,29,CGY,20,0,3,REG,CGY
2019020208,2019-11-02,2019-11-02T23:00:00Z,FLA,13,DET,17,4,0,REG,FLA
2019020206,2019-11-02,2019-11-02T23:00:00Z,BOS,6,OTT,9,5,2,REG,BOS
2019020213,2019-11-02,2019-11-03T00:00:00Z,MIN,30,STL,19,3,4,OT,STL
2019020214,2019-11-02,2019-11-03T01:00:00Z,ARI,53,COL,21,3,0,REG,ARI
2019020215,2019-11-02,2019-11-03T02:00:00Z,VGK,54,WPG,52,3,4,OT,WPG
2019020216,2019-11-02,2019-11-03T02:00:00Z,SJS,28,VAN,23,2,5,REG,VAN
2019020217,2019-11-02,2019-11-03T02:30:00Z,LAK,26,CHI,16,4,3,OT,LAK
2019020218,2019-11-03,2019-11-04T00:00:00Z,WSH,15,CGY,20,4,2,REG,WSH
2019020219,2019-11-03,2019-11-04T01:00:00Z,ANA,24,CHI,16,2,3,OT,CHI
2019020221,2019-11-04,2019-11-05T00:00:00Z,NYR,3,OTT,9,2,6,REG,OTT
2019020220,2019-11-04,2019-11-05T00:00:00Z,BOS,6,PIT,5,6,4,REG,BOS
2019020222,2019-11-04,2019-11-05T00:30:00Z,DET,17,NSH,18,1,6,REG,NSH
2019020223,2019-11-04,2019-11-05T02:00:00Z,EDM,22,ARI,53,2,3,OT,ARI
2019020225,2019-11-05,2019-11-06T00:00:00Z,NYI,2,OTT,9,4,1,REG,NYI
2019020227,2019-11-05,2019-11-06T00:00:00Z,CBJ,29,VGK,54,1,2,REG,VGK
2019020226,2019-11-05,2019-11-06T00:00:00Z,PHI,4,CAR,12,4,1,REG,PHI
2019020228,2019-11-05,2019-11-06T00:30:00Z,TOR,10,LAK,26,3,1,REG,TOR
2019020224,2019-11-05,2019-11-06T00:30:00Z,MTL,8,BOS,6,5,4,REG,MTL
2019020229,2019-11-05,2019-11-06T01:00:00Z,WPG,52,NJD,1,1,2,SO,NJD
2019020230,2019-11-05,2019-11-06T01:30:00Z,DAL,25,COL,21,4,1,REG,DAL
2019020231,2019-11-05,2019-11-06T02:00:00Z,CGY,20,ARI,53,4,3,OT,CGY
2019020233,2019-11-05,2019-11-06T03:00:00Z,ANA,24,MIN,30,2,4,REG,MIN
2019020234,2019-11-05,2019-11-06T03:00:00Z,SJS,28,CHI,16,4,2,REG,SJS
2019020232,2019-11-05,2019-11-06T03:00:00Z,VAN,23,STL,19,1,2,OT,STL
2019020235,2019-11-06,2019-11-07T01:00:00Z,NYR,3,DET,17,5,1,REG,NYR
2019020236,2019-11-06,2019-11-07T01:30:00Z,EDM,22,STL,19,2,5,REG,STL
2019020237,2019-11-07,2019-11-08T00:00:00Z,TOR,10,VGK,54,2,1,OT,TOR
2019020239,2019-11-07,2019-11-08T00:00:00Z,NYI,2,PIT,5,3,4,OT,PIT
2019020240,2019-11-07,2019-11-08T00:00:00Z,PHI,4,MTL,8,3,2,OT,PHI
2019020241,2019-11-07,2019-11-08T00:00:00Z,CAR,12,NYR,3,2,4,REG,NYR
2019020238,2019-11-07,2019-11-08T00:00:00Z,FLA,13,WSH,15,4,5,OT,WSH
2019020242,2019-11-07,2019-11-08T00:30:00Z,OTT,9,LAK,26,3,2,OT,OTT
2019020243,2019-11-07,2019-11-08T01:30:00Z,CHI,16,VAN,23,5,2,REG,CHI
2019020244,2019-11-07,2019-11-08T02:00:00Z,COL,21,NSH,18,9,4,REG,COL
2019020246,2019-11-07,2019-11-08T02:00:00Z,ARI,53,CBJ,29,2,3,REG,CBJ
2019020245,2019-11-07,2019-11-08T02:00:00Z,CGY,20,NJD,1,5,2,REG,CGY
2019020247,2019-11-07,2019-11-08T03:30:00Z,SJS,28,MIN,30,6,5,REG,SJS
2019020249,2019-11-08,2019-11-08T19:00:00Z,BUF,7,TBL,14,2,3,REG,TBL
2019020248,2019-11-08,2019-11-09T00:30:00Z,DET,17,BOS,6,4,2,REG,DET
2019020250,2019-11-08,2019-11-09T01:00:00Z,WPG,52,VAN,23,4,1,REG,WPG
2019020251,2019-11-08,2019-11-09T02:00:00Z,EDM,22,NJD,1,4,0,REG,EDM
2019020252,2019-11-09,2019-11-09T18:00:00Z,NYI,2,FLA,13,2,1,REG,NYI
2019020256,2019-11-09,2019-11-09T18:00:00Z,TBL,14,BUF,7,5,3,REG,TBL
2019020255,2019-11-09,2019-11-10T00:00:00Z,OTT,9,CAR,12,4,1,REG,OTT
2019020253,2019-11-09,2019-11-10T00:00:00Z,TOR,10,PHI,4,2,3,SO,PHI
2019020257,2019-11-09,2019-11-10T00:00:00Z,PIT,5,CHI,16,3,2,SO,PIT
2019020258,2019-11-09,2019-11-10T00:00:00Z,WSH,15,VGK,54,5,2,REG,WSH
2019020254,2019-11-09,2019-11-10T00:00:00Z,MTL,8,LAK,26,3,2,REG,MTL
2019020259,2019-11-09,2019-11-10T01:00:00Z,ARI,53,MIN,30,3,4,REG,MIN
2019020260,2019-11-09,2019-11-10T02:00:00Z,COL,21,CBJ,29,4,2,REG,COL
2019020261,2019-11-09,2019-11-10T03:00:00Z,CGY,20,STL,19,2,3,OT,STL
2019020262,2019-11-09,2019-11-10T03:30:00Z,SJS,28,NSH,18,2,1,SO,SJS
2019020263,2019-11-10,2019-11-10T18:00:00Z,NYR,3,FLA,13,5,6,SO,FLA
2019020264,2019-11-10,2019-11-10T19:00:00Z,WPG,52,DAL,25,3,2,OT,WPG
2019020265,2019-11-10,2019-11-10T21:00:00Z,VAN,23,NJD,1,1,2,REG,NJD
2019020266,2019-11-10,2019-11-10T22:00:00Z,DET,17,VGK,54,3,2,REG,DET
2019020267,2019-11-10,2019-11-11T00:00:00Z,BOS,6,PHI,4,2,3,SO,PHI
2019020268,2019-11-10,2019-11-11T00:00:00Z,CHI,16,TOR,10,5,4,REG,CHI
2019020269,2019-11-10,2019-11-11T02:00:00Z,ANA,24,EDM,22,2,6,REG,EDM
2019020271,2019-11-11,2019-11-12T00:00:00Z,CAR,12,OTT,9,8,2,REG,CAR
2019020270,2019-11-11,2019-11-12T00:00:00Z,WSH,15,ARI,53,3,4,SO,ARI
2019020273,2019-11-12,2019-11-13T00:00:00Z,MTL,8,CBJ,29,3,2,SO,MTL
2019020272,2019-11-12,2019-11-13T00:00:00Z,BOS,6,FLA,13,4,5,SO,FLA
2019020274,2019-11-12,2019-11-13T00:30:00Z,NYR,3,PIT,5,3,2,OT,NYR
2019020275,2019-11-12,2019-11-13T01:00:00Z,STL,19,ARI,53,2,3,SO,ARI
2019020276,2019-11-12,2019-11-13T01:00:00Z,WPG,52,COL,21,0,4,REG,COL
2019020278,2019-11-12,2019-11-13T03:00:00Z,ANA,24,DET,17,3,4,OT,DET
2019020277,2019-11-12,2019-11-13T03:00:00Z,VAN,23,NSH,18,5,3,REG,VAN
