id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,condensedGame,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,winningGoalie.lastName.sv,specialEvent.parentId,specialEvent.name.default,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,winningGoalie.lastName.de,homeTeam.commonName.fr,awayTeam.commonName.fr,tricode_winteam
2020020298,20202021,2,2021-02-22,False,2021-02-23T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,/video/cgy-tor-321699150,20,Flames,Calgary,de Calgary,CGY,3,10,Maple Leafs,Toronto,de Toronto,TOR,0,3,REG,3,REG,8479496,8477935.0,,,,,,,,,,,,,,,,,CGY
2020020150,20202021,2,2021-02-22,False,2021-02-23T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,/video/buf-nyi-321698974,7,Sabres,Buffalo,de Buffalo,BUF,2,2,Islanders,New York,de New York,NYI,3,3,REG,3,REG,8473575,8476419.0,,,,,,,,,,,,,,,,,NYI
2020020097,20202021,2,2021-02-22,False,2021-02-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/tbl-car-321701178,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,12,Hurricanes,Carolina,de la Caroline,CAR,2,3,REG,3,REG,8476883,8476292.0,,,,,,,,,,,,,,,,,TBL
2020020297,20202021,2,2021-02-22,False,2021-02-23T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,/video/lak-stl-321706428,26,Kings,Los Angeles,de Los Angeles,LAK,3,19,Blues,St. Louis,de St. Louis,STL,0,3,REG,3,REG,8471734,8480014.0,,,,,,,,,,,,,,,,,LAK
2020020299,20202021,2,2021-02-22,False,2021-02-23T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,/video/vgk-col-321709862,54,Golden Knights,Vegas,de Vegas,VGK,3,21,Avalanche,Colorado,du Colorado,COL,0,3,REG,3,REG,8470594,8477949.0,,,,,,,,,,,,,,,,,VGK
2020020300,20202021,2,2021-02-22,False,2021-02-23T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,/video/ana-ari-321710340,24,Ducks,Anaheim,d'Anaheim,ANA,3,53,Coyotes,Arizona,de l'Arizona,ARI,4,3,REG,3,REG,8475311,8477989.0,,,,,,,,,,,,,,,,,ARI
2020020743,20202021,2,2021-02-22,False,2021-02-23T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,/video/min-sjs-321713492,30,Wild,Minnesota,du Minnesota,MIN,6,28,Sharks,San Jose,de San Jose,SJS,2,3,REG,3,REG,8478039,8474013.0,Kähkönen,,,,,,,,,,,,,,,,MIN
2020020295,20202021,2,2021-02-23,False,2021-02-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/buf-njd-321743678,7,Sabres,Buffalo,de Buffalo,BUF,4,1,Devils,New Jersey,du New Jersey,NJD,1,3,REG,3,REG,8476999,8479335.0,,,,,,,,,,,,,,,,,BUF
2020020302,20202021,2,2021-02-23,False,2021-02-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/pit-wsh-321742544,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,15,Capitals,Washington,de Washington,WSH,2,4,OT,3,OT,8477465,8477953.0,,,,,,,,,,,,,,,,,PIT
2020020306,20202021,2,2021-02-23,False,2021-02-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/mtl-ott-321745466,8,Canadiens,Montréal,de Montréal,MTL,4,9,Senators,Ottawa,d'Ottawa,OTT,5,5,SO,3,SO,8476899,,,,,,,,,,,,,,,,Sénateurs,,OTT
2020020304,20202021,2,2021-02-23,False,2021-02-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/chi-cbj-321744124,16,Blackhawks,Chicago,de Chicago,CHI,6,29,Blue Jackets,Columbus,de Columbus,CBJ,5,5,SO,3,SO,8480947,,,,,,,,,,,,,,,,,,CHI
2020020305,20202021,2,2021-02-23,False,2021-02-24T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,/video/nsh-det-321745104,18,Predators,Nashville,de Nashville,NSH,2,17,Red Wings,Detroit,de Detroit,DET,0,3,REG,3,REG,8471469,8476887.0,,,,,,,,,,,,,,,,,NSH
2020020307,20202021,2,2021-02-23,False,2021-02-24T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,/video/edm-van-321752178,22,Oilers,Edmonton,d'Edmonton,EDM,4,23,Canucks,Vancouver,de Vancouver,VAN,3,3,REG,3,REG,8469608,8474589.0,,,,,,,,,,,,,,,,,EDM
2020020296,20202021,2,2021-02-24,False,2021-02-24T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/car-tbl-321778202,12,Hurricanes,Carolina,de la Caroline,CAR,0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8476883,8479525.0,,,,,,,,,,,,,,,,,TBL
2020020303,20202021,2,2021-02-24,False,2021-02-24T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/dal-fla-321779010,25,Stars,Dallas,de Dallas,DAL,3,13,Panthers,Florida,de la Floride,FLA,0,3,REG,3,REG,8471418,8475906.0,,,,,,,,,,,,,,,,,DAL
2020020310,20202021,2,2021-02-24,False,2021-02-25T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,/video/cgy-tor-321782506,20,Flames,Calgary,de Calgary,CGY,1,10,Maple Leafs,Toronto,de Toronto,TOR,2,4,OT,3,OT,8474636,8477939.0,,,,,,,,,,,,,,,,,TOR
2020020308,20202021,2,2021-02-24,False,2021-02-25T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,,3,Rangers,New York,de New York,NYR,3,4,Flyers,Philadelphia,de Philadelphie,PHI,4,3,REG,3,REG,8470880,8475763.0,,,,,,,,,,,,,,,,,PHI
2020020173,20202021,2,2021-02-24,False,2021-02-25T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,/video/min-col-321790834,30,Wild,Minnesota,du Minnesota,MIN,6,21,Avalanche,Colorado,du Colorado,COL,2,3,REG,3,REG,8478039,8475220.0,Kähkönen,,,,,,,,,,,,,,,,MIN
2020020311,20202021,2,2021-02-24,False,2021-02-25T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,/video/ana-ari-321792192,24,Ducks,Anaheim,d'Anaheim,ANA,3,53,Coyotes,Arizona,de l'Arizona,ARI,4,5,SO,3,SO,8478499,,,,,,,,,,,,,,,,,,ARI
2020020309,20202021,2,2021-02-24,False,2021-02-25T02:30:00Z,-05:00,-06:00,US/Central,OFF,OK,/video/lak-stl-321793134,26,Kings,Los Angeles,de Los Angeles,LAK,2,19,Blues,St. Louis,de St. Louis,STL,1,3,REG,3,REG,8477361,8476960.0,,,,,,,,,,,,,,,,,LAK
2020020313,20202021,2,2021-02-25,False,2021-02-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/pit-wsh-321831902,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,15,Capitals,Washington,de Washington,WSH,5,3,REG,3,REG,8477970,8476880.0,,,,,,,,,,,,,,,,,WSH
2020020312,20202021,2,2021-02-25,False,2021-02-26T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,/video/bos-nyi-321830442,6,Bruins,Boston,de Boston,BOS,2,2,Islanders,New York,de New York,NYI,7,3,REG,3,REG,8473575,8478463.0,,,,,,,,,,,,,,,,,NYI
2020020318,20202021,2,2021-02-25,False,2021-02-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/cgy-ott-321828160,20,Flames,Calgary,de Calgary,CGY,1,9,Senators,Ottawa,d'Ottawa,OTT,6,3,REG,3,REG,8476899,8475790.0,,,,,,,,,,,,,,,Sénateurs,,OTT
2020020314,20202021,2,2021-02-25,False,2021-02-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/car-tbl-321831680,12,Hurricanes,Carolina,de la Caroline,CAR,1,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8470147,8476826.0,,,,,,,,,,,,,,,,,TBL
2020020635,20202021,2,2021-02-25,False,2021-02-26T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,/video/njd-buf-321829290,1,Devils,New Jersey,du New Jersey,NJD,4,7,Sabres,Buffalo,de Buffalo,BUF,3,4,OT,3,OT,8478406,8478401.0,,,,,,,,,,,,,,,,,NJD
2020020316,20202021,2,2021-02-25,False,2021-02-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/chi-cbj-321828734,16,Blackhawks,Chicago,de Chicago,CHI,2,29,Blue Jackets,Columbus,de Columbus,CBJ,0,3,REG,3,REG,8476876,8474141.0,,,,,,,,,,,,,,,,,CHI
2020020315,20202021,2,2021-02-25,False,2021-02-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/dal-fla-321831822,25,Stars,Dallas,de Dallas,DAL,2,13,Panthers,Florida,de la Floride,FLA,3,3,REG,3,REG,8475683,8478366.0,,,,,,,,,,,,,,,,,FLA
2020020317,20202021,2,2021-02-25,False,2021-02-26T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,/video/nsh-det-321833584,18,Predators,Nashville,de Nashville,NSH,2,17,Red Wings,Detroit,de Detroit,DET,5,3,REG,3,REG,8473541,8474040.0,,,,,,,,,,,,,,,,,DET
2020020319,20202021,2,2021-02-25,False,2021-02-26T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,/video/mtl-wpg-321837566,8,Canadiens,Montréal,de Montréal,MTL,3,52,Jets,Winnipeg,de Winnipeg,WPG,6,3,REG,3,REG,8476945,8470775.0,,,,,,,,,,,,,,,,,WPG
2020020320,20202021,2,2021-02-25,False,2021-02-26T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,/video/edm-van-321843028,22,Oilers,Edmonton,d'Edmonton,EDM,3,23,Canucks,Vancouver,de Vancouver,VAN,0,3,REG,3,REG,8469608,8475163.0,,,,,,,,,,,,,,,,,EDM
2020020323,20202021,2,2021-02-26,False,2021-02-27T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,/video/bos-nyr-321868870,6,Bruins,Boston,de Boston,BOS,2,3,Rangers,New York,de New York,NYR,6,3,REG,3,REG,8480382,8476278.0,,,,,,,,,,,,,,,,,NYR
2020020324,20202021,2,2021-02-26,False,2021-02-27T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,/video/lak-min-321871360,26,Kings,Los Angeles,de Los Angeles,LAK,1,30,Wild,Minnesota,du Minnesota,MIN,3,3,REG,3,REG,8475660,8475760.0,,,,,,,,,,,,,,,,,MIN
2020020321,20202021,2,2021-02-26,False,2021-02-27T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,/video/col-ari-321872290,21,Avalanche,Colorado,du Colorado,COL,3,53,Coyotes,Arizona,de l'Arizona,ARI,2,3,REG,3,REG,8480112,8475172.0,,,,,,,,,,,,,,,,,COL
2020020322,20202021,2,2021-02-27,False,2021-02-27T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,/video/phi-buf-321888592,4,Flyers,Philadelphia,de Philadelphie,PHI,3,7,Sabres,Buffalo,de Buffalo,BUF,0,3,REG,3,REG,8470880,8476461.0,,,,,,,,,,,,,,,,,PHI
2020020327,20202021,2,2021-02-27,False,2021-02-27T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/wsh-njd-321889772,15,Capitals,Washington,de Washington,WSH,5,1,Devils,New Jersey,du New Jersey,NJD,2,3,REG,3,REG,8477970,8474189.0,,,,,,,,,,,,,,,,,WSH
2020020333,20202021,2,2021-02-27,False,2021-02-27T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/cgy-ott-321889848,20,Flames,Calgary,de Calgary,CGY,6,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8479496,8477497.0,,,,,,,,,,,,,,,Sénateurs,,CGY
2020020332,20202021,2,2021-02-27,False,2021-02-27T20:00:00Z,-05:00,-06:00,US/Central,OFF,OK,/video/cbj-nsh-321894146,29,Blue Jackets,Columbus,de Columbus,CBJ,1,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8477424,8475218.0,,,,,,,,,,,,,,,,,NSH
2020020335,20202021,2,2021-02-27,False,2021-02-28T00:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,/video/tor-edm-321908336,10,Maple Leafs,Toronto,de Toronto,TOR,4,22,Oilers,Edmonton,d'Edmonton,EDM,0,3,REG,3,REG,8475789,8477939.0,,,,,,,,,,,,,,,,,TOR
2020020329,20202021,2,2021-02-27,False,2021-02-28T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/dal-tbl-321906626,25,Stars,Dallas,de Dallas,DAL,0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,REG,3,REG,8476883,8476292.0,,,,,,,,,,,,,,,,,TBL
2020020330,20202021,2,2021-02-27,False,2021-02-28T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/car-fla-321913076,12,Hurricanes,Carolina,de la Caroline,CAR,4,13,Panthers,Florida,de la Floride,FLA,3,5,SO,3,SO,8473503,,,,,,,,,,,,,,,,,,CAR
2020020328,20202021,2,2021-02-27,False,2021-02-28T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,/video/pit-nyi-321909000,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,2,Islanders,New York,de New York,NYI,3,4,OT,3,OT,8477465,8471724.0,,,,,,,,,,,,,,,,,PIT
2020020336,20202021,2,2021-02-27,False,2021-02-28T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,/video/lak-min-321918614,26,Kings,Los Angeles,de Los Angeles,LAK,3,30,Wild,Minnesota,du Minnesota,MIN,4,4,OT,3,OT,8478039,8476856.0,Kähkönen,,,,,,,,,,,,,,,,MIN
2020020331,20202021,2,2021-02-27,False,2021-02-28T01:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,/video/det-chi-321914608,17,Red Wings,Detroit,de Detroit,DET,5,16,Blackhawks,Chicago,de Chicago,CHI,3,3,REG,3,REG,8473541,8478431.0,,,,,,,,,,,,,,,,,DET
2020020337,20202021,2,2021-02-27,False,2021-02-28T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,/video/col-ari-321920544,21,Avalanche,Colorado,du Colorado,COL,6,53,Coyotes,Arizona,de l'Arizona,ARI,2,3,REG,3,REG,8475831,8476455.0,,,,,,,,,,,,,,,,,COL
2020020338,20202021,2,2021-02-27,False,2021-02-28T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,/video/vgk-ana-321925030,54,Golden Knights,Vegas,de Vegas,VGK,3,24,Ducks,Anaheim,d'Anaheim,ANA,2,4,OT,3,OT,8470594,8476448.0,,,,,,,,,,,,,,,,,VGK
2020020334,20202021,2,2021-02-27,False,2021-02-28T03:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,/video/mtl-wpg-321924410,8,Canadiens,Montréal,de Montréal,MTL,1,52,Jets,Winnipeg,de Winnipeg,WPG,2,4,OT,3,OT,8476945,8471669.0,,,,,,,,,,,,,,,,,WPG
2020020339,20202021,2,2021-02-27,False,2021-02-28T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,/video/stl-sjs-321926132,19,Blues,St. Louis,de St. Louis,STL,7,28,Sharks,San Jose,de San Jose,SJS,6,3,REG,3,REG,8478024,8474618.0,,,,,,,,,,,,,,,,,STL
2020020342,20202021,2,2021-02-28,False,2021-02-28T17:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,/video/bos-nyr-321935210,6,Bruins,Boston,de Boston,BOS,4,3,Rangers,New York,de New York,NYR,1,3,REG,3,REG,8471695,8479365.0,,,,,,,,,,,,,,,,,BOS
2020020344,20202021,2,2021-02-28,False,2021-02-28T20:00:00Z,-05:00,-06:00,US/Central,OFF,OK,/video/cbj-nsh-321942468,29,Blue Jackets,Columbus,de Columbus,CBJ,1,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8477424,8480009.0,,,,,,,,,,,,,,,,,NSH
2020020340,20202021,2,2021-02-28,False,2021-02-28T20:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,/video/phi-buf-321941904,4,Flyers,Philadelphia,de Philadelphie,PHI,3,7,Sabres,Buffalo,de Buffalo,BUF,0,3,REG,3,REG,8479394,8476461.0,,,,,,,,,,,,,,,,,PHI
2020020346,20202021,2,2021-02-28,False,2021-02-28T20:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/wsh-njd-321942628,15,Capitals,Washington,de Washington,WSH,3,1,Devils,New Jersey,du New Jersey,NJD,2,3,REG,3,REG,8478492,8471214.0,,,,,,,,,,,,,,,,,WSH
2020020341,20202021,2,2021-02-28,False,2021-02-28T22:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,/video/pit-nyi-321947322,5,Penguins,Pittsburgh,de Pittsburgh,PIT,0,2,Islanders,New York,de New York,NYI,2,3,REG,3,REG,8478009,8480789.0,,,,,,,,,,,,,,,,,NYI
2020020343,20202021,2,2021-02-28,False,2021-03-01T00:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,/video/det-chi-321949616,17,Red Wings,Detroit,de Detroit,DET,2,16,Blackhawks,Chicago,de Chicago,CHI,7,3,REG,3,REG,8480947,8480459.0,,,,,,,,,,,,,,,,,CHI
2020020349,20202021,2,2021-03-01,False,2021-03-02T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/cgy-ott-321979010,20,Flames,Calgary,de Calgary,CGY,1,9,Senators,Ottawa,d'Ottawa,OTT,5,3,REG,3,REG,8476899,8480208.0,,,,,,,,,,,,,,,Sénateurs,,OTT
2020020348,20202021,2,2021-03-01,False,2021-03-02T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/car-fla-321979056,12,Hurricanes,Carolina,de la Caroline,CAR,3,13,Panthers,Florida,de la Floride,FLA,2,4,OT,3,OT,8477968,8480039.0,,,,,,,,,,,,,,,,,CAR
2020020345,20202021,2,2021-03-01,False,2021-03-02T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,/video/van-wpg-321981748,23,Canucks,Vancouver,de Vancouver,VAN,4,52,Jets,Winnipeg,de Winnipeg,WPG,0,3,REG,3,REG,8477967,8477220.0,,,,,,,,,,,,,,,,,VAN
2020020350,20202021,2,2021-03-01,False,2021-03-02T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,/video/tor-edm-321991986,10,Maple Leafs,Toronto,de Toronto,TOR,3,22,Oilers,Edmonton,d'Edmonton,EDM,0,3,REG,3,REG,8474636,8475786.0,,,,,,,,,,,,,,,,,TOR
2020020352,20202021,2,2021-03-01,False,2021-03-02T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,/video/stl-ana-321992602,19,Blues,St. Louis,de St. Louis,STL,5,24,Ducks,Anaheim,d'Anaheim,ANA,4,3,REG,3,REG,8478024,8477482.0,,,,,,,,,,,,,,,,,STL
2020020351,20202021,2,2021-03-01,False,2021-03-02T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,/video/min-vgk-321994194,30,Wild,Minnesota,du Minnesota,MIN,4,54,Golden Knights,Vegas,de Vegas,VGK,5,4,OT,3,OT,8470594,8474157.0,,,,,,,,,,,,,,,,,VGK
2020020353,20202021,2,2021-03-01,False,2021-03-02T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,/video/col-sjs-321994116,21,Avalanche,Colorado,du Colorado,COL,2,28,Sharks,San Jose,de San Jose,SJS,6,3,REG,3,REG,8474889,8478870.0,,,,,,,,,,,,,,,,,SJS
2020020356,20202021,2,2021-03-02,False,2021-03-03T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/det-cbj-322028978,17,Red Wings,Detroit,de Detroit,DET,1,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8476914,8474062.0,,,,,,,,,,,,,,,,,CBJ
2020020355,20202021,2,2021-03-02,False,2021-03-03T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/phi-pit-322029204,4,Flyers,Philadelphia,de Philadelphie,PHI,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,3,REG,3,REG,8477465,8475810.0,,,,,,,,,,,,,,,,,PIT
2020020354,20202021,2,2021-03-02,False,2021-03-03T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,/video/buf-nyr-322028750,7,Sabres,Buffalo,de Buffalo,BUF,2,3,Rangers,New York,de New York,NYR,3,3,REG,3,REG,8478048,8475184.0,,,,,,,,,,,,,,,,,NYR
2020020301,20202021,2,2021-03-02,False,2021-03-03T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/nyi-njd-322029104,2,Islanders,New York,de New York,NYI,2,1,Devils,New Jersey,du New Jersey,NJD,1,3,REG,3,REG,8473575,8475314.0,,,,,,,,,,,,,,,,,NYI
2020020357,20202021,2,2021-03-02,False,2021-03-03T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,/video/ott-mtl-322030300,9,Senators,Ottawa,d'Ottawa,OTT,1,8,Canadiens,Montréal,de Montréal,MTL,3,3,REG,3,REG,8471679,8473507.0,,,,,,,,,,,,,,,,Sénateurs,MTL
2020020358,20202021,2,2021-03-02,False,2021-03-03T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,/video/van-wpg-322035148,23,Canucks,Vancouver,de Vancouver,VAN,2,52,Jets,Winnipeg,de Winnipeg,WPG,5,3,REG,3,REG,8476316,8478398.0,,,,,,,,,,,,,,,,,WPG
2020020052,20202021,2,2021-03-02,False,2021-03-03T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,/video/car-nsh-322035954,12,Hurricanes,Carolina,de la Caroline,CAR,4,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8473503,8478904.0,,,,,,,,,,,,,,,,,CAR
2020020271,20202021,2,2021-03-02,False,2021-03-03T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,/video/tbl-dal-322038030,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,25,Stars,Dallas,de Dallas,DAL,0,3,REG,3,REG,8476883,8476292.0,,,,,,,,,,,,,,,,,TBL
2020020359,20202021,2,2021-03-03,False,2021-03-04T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/wsh-bos-322062014,15,Capitals,Washington,de Washington,WSH,2,6,Bruins,Boston,de Boston,BOS,1,5,SO,3,SO,8477970,,,,,,,,,,,,,,,,,,WSH
2020020360,20202021,2,2021-03-03,False,2021-03-04T01:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,/video/tor-edm-322064248,10,Maple Leafs,Toronto,de Toronto,TOR,6,22,Oilers,Edmonton,d'Edmonton,EDM,1,3,REG,3,REG,8475883,8476918.0,,,,,,,,,,,,,,,,,TOR
2020020362,20202021,2,2021-03-03,False,2021-03-04T02:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,/video/stl-ana-322069430,19,Blues,St. Louis,de St. Louis,STL,3,24,Ducks,Anaheim,d'Anaheim,ANA,2,3,REG,3,REG,8476412,8477482.0,,,,,,,,,,,,,,,,,STL
2020020742,20202021,2,2021-03-03,False,2021-03-04T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,/video/ari-lak-322070808,53,Coyotes,Arizona,de l'Arizona,ARI,3,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8477293,8475728.0,,,,,,,,,,,,,,,,,ARI
2020020361,20202021,2,2021-03-03,False,2021-03-04T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,/video/min-vgk-322070666,30,Wild,Minnesota,du Minnesota,MIN,1,54,Golden Knights,Vegas,de Vegas,VGK,5,3,REG,3,REG,8470594,8476539.0,,,,,,,,,,,,,,,,,VGK
2020020363,20202021,2,2021-03-03,False,2021-03-04T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,/video/col-sjs-322072510,21,Avalanche,Colorado,du Colorado,COL,4,28,Sharks,San Jose,de San Jose,SJS,0,3,REG,3,REG,8475831,8478420.0,,,,,,,,,,,,,,,,,COL
2020020369,20202021,2,2021-03-04,False,2021-03-05T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,/video/wpg-mtl-322114670,52,Jets,Winnipeg,de Winnipeg,WPG,4,8,Canadiens,Montréal,de Montréal,MTL,3,4,OT,3,OT,8476945,8479400.0,,,,,,,,,,,,,,,,,WPG
2020020366,20202021,2,2021-03-04,False,2021-03-05T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/phi-pit-322112264,4,Flyers,Philadelphia,de Philadelphie,PHI,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,3,REG,3,REG,8470880,8473512.0,,,,,,,,,,,,,,,,,PHI
2020020180,20202021,2,2021-03-04,False,2021-03-05T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/nyr-njd-322113336,3,Rangers,New York,de New York,NYR,6,1,Devils,New Jersey,du New Jersey,NJD,1,3,REG,3,REG,8478048,8475184.0,,,,,,,,,,,,,,,,,NYR
2020020365,20202021,2,2021-03-04,False,2021-03-05T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,/video/det-car-322111526,17,Red Wings,Detroit,de Detroit,DET,2,12,Hurricanes,Carolina,de la Caroline,CAR,5,3,REG,3,REG,8477968,8473533.0,,,,,,,,,,,,,,,,,CAR
2020020163,20202021,2,2021-03-04,False,2021-03-05T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,/video/buf-nyi-322109854,7,Sabres,Buffalo,de Buffalo,BUF,2,2,Islanders,New York,de New York,NYI,5,3,REG,3,REG,8478009,8478463.0,,,,,,,,,,,,,,,,,NYI
2020020368,20202021,2,2021-03-04,False,2021-03-05T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,/video/fla-nsh-322122610,13,Panthers,Florida,de la Floride,FLA,5,18,Predators,Nashville,de Nashville,NSH,4,3,REG,3,REG,8475683,8477932.0,,,,,,,,,,,,,,,,,FLA
2020020367,20202021,2,2021-03-04,False,2021-03-05T01:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,/video/tbl-chi-322121754,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,16,Blackhawks,Chicago,de Chicago,CHI,2,4,OT,3,OT,8476883,8473986.0,,,,,,,,,,,,,,,,,TBL
2020020372,20202021,2,2021-03-04,False,2021-03-05T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,/video/cbj-dal-322122890,29,Blue Jackets,Columbus,de Columbus,CBJ,3,25,Stars,Dallas,de Dallas,DAL,2,3,REG,3,REG,8476914,8480762.0,,,,,,,,,,,,,,,,,CBJ
