gameIdx,team_tri,gameid,teamloc,goals,hits,goals_pp,shots,shots_blocked,poss_giveaway,poss_takeaway,win,seasonIdx,gameDate,gameEnd
MTL_TOR_2018-10-03,MTL,2018020001,away,2,4.0,0.0,6.0,2.0,1.0,0.0,0,2,2018-10-03,OT
MTL_TOR_2018-10-03,TOR,2018020001,home,3,3.0,0.0,3.0,4.0,2.0,0.0,1,2,2018-10-03,OT
BOS_WSH_2018-10-03,BOS,2018020002,away,0,3.0,0.0,1.0,0.0,0.0,0.0,0,2,2018-10-03,REG
BOS_WSH_2018-10-03,WSH,2018020002,home,7,2.0,1.0,6.0,2.0,2.0,1.0,1,2,2018-10-03,REG
CGY_VAN_2018-10-03,CGY,2018020003,away,2,2.0,0.0,6.0,1.0,0.0,1.0,0,2,2018-10-03,REG
CGY_VAN_2018-10-03,VAN,2018020003,home,5,3.0,0.0,0.0,2.0,2.0,2.0,1,2,2018-10-03,REG
ANA_SJS_2018-10-03,ANA,2018020004,away,5,6.0,0.0,1.0,1.0,0.0,0.0,1,2,2018-10-03,REG
ANA_SJS_2018-10-03,SJS,2018020004,home,2,4.0,0.0,2.0,1.0,1.0,0.0,0,2,2018-10-03,REG
BOS_BUF_2018-10-04,BOS,2018020005,away,4,3.0,0.0,0.0,1.0,1.0,0.0,1,2,2018-10-04,REG
BOS_BUF_2018-10-04,BUF,2018020005,home,0,3.0,0.0,9.0,1.0,3.0,0.0,0,2,2018-10-04,REG
WSH_PIT_2018-10-04,WSH,2018020007,away,6,4.0,0.0,3.0,1.0,2.0,0.0,0,2,2018-10-04,OT
WSH_PIT_2018-10-04,PIT,2018020007,home,7,3.0,0.0,2.0,2.0,3.0,0.0,1,2,2018-10-04,OT
NYI_CAR_2018-10-04,NYI,2018020008,away,2,2.0,0.0,4.0,0.0,0.0,3.0,1,2,2018-10-04,OT
NYI_CAR_2018-10-04,CAR,2018020008,home,1,10.0,0.0,12.0,0.0,1.0,2.0,0,2,2018-10-04,OT
NSH_NYR_2018-10-04,NSH,2018020006,away,3,2.0,0.0,2.0,4.0,1.0,2.0,1,2,2018-10-04,REG
NSH_NYR_2018-10-04,NYR,2018020006,home,2,5.0,0.0,4.0,2.0,1.0,0.0,0,2,2018-10-04,REG
CBJ_DET_2018-10-04,CBJ,2018020010,away,3,1.0,0.0,10.0,2.0,1.0,0.0,1,2,2018-10-04,OT
CBJ_DET_2018-10-04,DET,2018020010,home,2,2.0,0.0,1.0,1.0,1.0,0.0,0,2,2018-10-04,OT
CHI_OTT_2018-10-04,CHI,2018020009,away,4,1.0,0.0,5.0,1.0,3.0,0.0,1,2,2018-10-04,OT
CHI_OTT_2018-10-04,OTT,2018020009,home,3,2.0,0.0,2.0,2.0,1.0,0.0,0,2,2018-10-04,OT
WPG_STL_2018-10-04,WPG,2018020011,away,5,5.0,0.0,0.0,1.0,1.0,1.0,1,2,2018-10-04,REG
WPG_STL_2018-10-04,STL,2018020011,home,1,5.0,0.0,7.0,3.0,1.0,1.0,0,2,2018-10-04,REG
ARI_DAL_2018-10-04,ARI,2018020012,away,0,1.0,0.0,4.0,2.0,2.0,1.0,0,2,2018-10-04,REG
ARI_DAL_2018-10-04,DAL,2018020012,home,3,1.0,0.0,4.0,2.0,3.0,1.0,1,2,2018-10-04,REG
MIN_COL_2018-10-04,MIN,2018020013,away,1,1.0,0.0,1.0,2.0,0.0,0.0,0,2,2018-10-04,REG
MIN_COL_2018-10-04,COL,2018020013,home,4,3.0,0.0,6.0,1.0,1.0,1.0,1,2,2018-10-04,REG
PHI_VGK_2018-10-04,PHI,2018020014,away,5,4.0,0.0,1.0,0.0,1.0,1.0,1,2,2018-10-04,REG
PHI_VGK_2018-10-04,VGK,2018020014,home,2,4.0,0.0,4.0,3.0,4.0,2.0,0,2,2018-10-04,REG
CAR_CBJ_2018-10-05,CAR,2018020015,away,3,4.0,0.0,6.0,1.0,0.0,0.0,1,2,2018-10-05,REG
CAR_CBJ_2018-10-05,CBJ,2018020015,home,1,0.0,0.0,3.0,1.0,1.0,0.0,0,2,2018-10-05,REG
SJS_LAK_2018-10-05,SJS,2018020016,away,3,1.0,0.0,4.0,1.0,1.0,0.0,1,2,2018-10-05,OT
