gameid,date,time_start,tricode_for,id_for,tricode_against,id_against,metric_score_for,metric_score_against,period_ending,tricode_winteam
2013020063,2013-10-11,2013-10-12T01:00:00Z,CGY,20,NJD,1,3,2,REG,CGY
2013020068,2013-10-12,2013-10-12T18:00:00Z,CBJ,29,BOS,6,1,3,REG,BOS
2013020064,2013-10-12,2013-10-12T23:00:00Z,TOR,10,EDM,22,6,5,OT,TOR
2013020066,2013-10-12,2013-10-12T23:00:00Z,TBL,14,PIT,5,4,5,REG,PIT
2013020067,2013-10-12,2013-10-12T23:00:00Z,WSH,15,COL,21,1,5,REG,COL
2013020065,2013-10-12,2013-10-12T23:00:00Z,DET,17,PHI,4,5,2,REG,DET
2013020071,2013-10-12,2013-10-13T00:00:00Z,NSH,18,NYI,2,3,2,REG,NSH
2013020069,2013-10-12,2013-10-13T00:00:00Z,CHI,16,BUF,7,2,1,REG,CHI
2013020072,2013-10-12,2013-10-13T00:00:00Z,MIN,30,DAL,25,5,1,REG,MIN
2013020070,2013-10-12,2013-10-13T00:00:00Z,STL,19,NYR,3,5,3,REG,STL
2013020074,2013-10-12,2013-10-13T02:00:00Z,SJS,28,OTT,9,3,2,REG,SJS
2013020073,2013-10-12,2013-10-13T02:00:00Z,VAN,23,MTL,8,1,4,REG,MTL
2013020075,2013-10-13,2013-10-13T17:00:00Z,CAR,12,PHX,27,3,5,REG,PHX
2013020076,2013-10-13,2013-10-13T19:00:00Z,FLA,13,LAK,26,0,3,REG,LAK
2013020078,2013-10-13,2013-10-14T00:00:00Z,ANA,24,OTT,9,4,1,REG,ANA
2013020077,2013-10-13,2013-10-14T00:00:00Z,WPG,52,NJD,1,3,0,REG,WPG
2013020079,2013-10-14,2013-10-14T17:00:00Z,BOS,6,DET,17,2,3,REG,DET
2013020080,2013-10-14,2013-10-14T23:00:00Z,WSH,15,EDM,22,4,2,REG,WSH
2013020081,2013-10-14,2013-10-14T23:30:00Z,BUF,7,MIN,30,1,2,REG,MIN
2013020083,2013-10-15,2013-10-15T23:00:00Z,NYI,2,BUF,7,3,4,SO,BUF
2013020086,2013-10-15,2013-10-15T23:00:00Z,CAR,12,CHI,16,2,3,SO,CHI
2013020082,2013-10-15,2013-10-15T23:00:00Z,TOR,10,MIN,30,4,1,REG,TOR
2013020084,2013-10-15,2013-10-15T23:00:00Z,PHI,4,VAN,23,2,3,REG,VAN
2013020085,2013-10-15,2013-10-15T23:00:00Z,PIT,5,EDM,22,3,2,REG,PIT
2013020088,2013-10-15,2013-10-15T23:30:00Z,TBL,14,LAK,26,5,1,REG,TBL
2013020087,2013-10-15,2013-10-16T00:00:00Z,DET,17,CBJ,29,2,1,REG,DET
2013020089,2013-10-15,2013-10-16T00:00:00Z,STL,19,SJS,28,2,6,REG,SJS
2013020091,2013-10-15,2013-10-16T00:00:00Z,WPG,52,MTL,8,0,3,REG,MTL
2013020090,2013-10-15,2013-10-16T00:00:00Z,NSH,18,FLA,13,4,3,REG,NSH
2013020092,2013-10-15,2013-10-16T01:00:00Z,COL,21,DAL,25,3,2,REG,COL
2013020093,2013-10-15,2013-10-16T02:00:00Z,PHX,27,OTT,9,3,4,OT,OTT
2013020094,2013-10-16,2013-10-17T00:00:00Z,WSH,15,NYR,3,0,2,REG,NYR
2013020095,2013-10-16,2013-10-17T02:00:00Z,ANA,24,CGY,20,3,2,REG,ANA
2013020097,2013-10-17,2013-10-17T23:00:00Z,TOR,10,CAR,12,2,3,REG,CAR
2013020099,2013-10-17,2013-10-17T23:00:00Z,PHI,4,PIT,5,1,4,REG,PIT
2013020098,2013-10-17,2013-10-17T23:00:00Z,NYI,2,EDM,22,3,2,REG,NYI
2013020096,2013-10-17,2013-10-17T23:00:00Z,BUF,7,VAN,23,0,3,REG,VAN
2013020101,2013-10-17,2013-10-17T23:30:00Z,OTT,9,NJD,1,5,2,REG,OTT
2013020102,2013-10-17,2013-10-17T23:30:00Z,TBL,14,MIN,30,3,1,REG,TBL
2013020103,2013-10-17,2013-10-17T23:30:00Z,FLA,13,BOS,6,2,3,REG,BOS
2013020100,2013-10-17,2013-10-17T23:30:00Z,MTL,8,CBJ,29,5,3,REG,MTL
2013020105,2013-10-17,2013-10-18T00:00:00Z,NSH,18,LAK,26,1,2,SO,LAK
2013020104,2013-10-17,2013-10-18T00:00:00Z,CHI,16,STL,19,2,3,SO,STL
2013020106,2013-10-17,2013-10-18T00:30:00Z,DAL,25,SJS,28,4,3,SO,DAL
2013020107,2013-10-17,2013-10-18T01:00:00Z,COL,21,DET,17,2,4,REG,DET
2013020108,2013-10-18,2013-10-19T00:00:00Z,WPG,52,STL,19,4,3,SO,WPG
2013020109,2013-10-18,2013-10-19T02:00:00Z,ANA,24,PHX,27,3,2,SO,ANA
2013020110,2013-10-19,2013-10-19T17:00:00Z,PIT,5,VAN,23,4,3,SO,PIT
2013020111,2013-10-19,2013-10-19T18:00:00Z,OTT,9,EDM,22,1,3,REG,EDM
2013020118,2013-10-19,2013-10-19T23:00:00Z,WSH,15,CBJ,29,4,1,REG,WSH
2013020113,2013-10-19,2013-10-19T23:00:00Z,MTL,8,NSH,18,1,2,REG,NSH
2013020115,2013-10-19,2013-10-19T23:00:00Z,FLA,13,MIN,30,2,1,SO,FLA
2013020117,2013-10-19,2013-10-19T23:00:00Z,NYI,2,CAR,12,3,4,REG,CAR
2013020116,2013-10-19,2013-10-19T23:00:00Z,NJD,1,NYR,3,4,0,REG,NJD
2013020114,2013-10-19,2013-10-19T23:00:00Z,TBL,14,BOS,6,0,5,REG,BOS
2013020112,2013-10-19,2013-10-19T23:00:00Z,BUF,7,COL,21,2,4,REG,COL
2013020119,2013-10-19,2013-10-19T23:00:00Z,CHI,16,TOR,10,3,1,REG,CHI
2013020120,2013-10-19,2013-10-20T01:00:00Z,PHX,27,DET,17,5,2,REG,PHX
2013020121,2013-10-19,2013-10-20T02:00:00Z,SJS,28,CGY,20,6,3,REG,SJS
2013020122,2013-10-19,2013-10-20T02:30:00Z,LAK,26,DAL,25,5,2,REG,LAK
2013020123,2013-10-20,2013-10-20T22:00:00Z,CBJ,29,VAN,23,3,1,REG,CBJ
2013020124,2013-10-20,2013-10-21T00:00:00Z,WPG,52,NSH,18,1,3,REG,NSH
2013020125,2013-10-20,2013-10-21T00:00:00Z,ANA,24,DAL,25,6,3,REG,ANA
2013020127,2013-10-21,2013-10-21T23:30:00Z,PIT,5,COL,21,0,1,REG,COL
2013020126,2013-10-21,2013-10-21T23:30:00Z,DET,17,SJS,28,0,1,SO,SJS
2013020128,2013-10-21,2013-10-22T02:30:00Z,LAK,26,CGY,20,2,3,REG,CGY
2013020129,2013-10-22,2013-10-22T23:00:00Z,TOR,10,ANA,24,4,2,REG,TOR
2013020130,2013-10-22,2013-10-22T23:00:00Z,NYI,2,VAN,23,4,5,OT,VAN
2013020131,2013-10-22,2013-10-22T23:00:00Z,CBJ,29,NJD,1,4,1,REG,CBJ
2013020132,2013-10-22,2013-10-22T23:30:00Z,MTL,8,EDM,22,3,4,REG,EDM
2013020133,2013-10-22,2013-10-22T23:30:00Z,FLA,13,CHI,16,2,3,SO,CHI
2013020135,2013-10-22,2013-10-23T00:00:00Z,WPG,52,WSH,15,4,5,SO,WSH
2013020134,2013-10-22,2013-10-23T00:00:00Z,MIN,30,NSH,18,2,0,REG,MIN
2013020136,2013-10-22,2013-10-23T02:00:00Z,PHX,27,CGY,20,4,2,REG,PHX
2013020137,2013-10-23,2013-10-23T23:30:00Z,DET,17,OTT,9,1,6,REG,OTT
2013020138,2013-10-23,2013-10-24T00:00:00Z,BUF,7,BOS,6,2,5,REG,BOS
2013020140,2013-10-24,2013-10-24T23:00:00Z,NJD,1,VAN,23,2,3,SO,VAN
2013020139,2013-10-24,2013-10-24T23:00:00Z,BOS,6,SJS,28,2,1,REG,BOS
2013020141,2013-10-24,2013-10-24T23:00:00Z,PHI,4,NYR,3,2,1,REG,PHI
2013020142,2013-10-24,2013-10-24T23:30:00Z,MTL,8,ANA,24,4,1,REG,MTL
2013020143,2013-10-24,2013-10-24T23:30:00Z,TBL,14,CHI,16,6,5,OT,TBL
2013020144,2013-10-24,2013-10-25T00:00:00Z,NSH,18,WPG,52,3,2,OT,NSH
2013020145,2013-10-24,2013-10-25T00:00:00Z,MIN,30,CAR,12,3,1,REG,MIN
2013020146,2013-10-24,2013-10-25T00:30:00Z,DAL,25,CGY,20,5,1,REG,DAL
2013020147,2013-10-24,2013-10-25T01:30:00Z,EDM,22,WSH,15,1,4,REG,WSH
2013020148,2013-10-24,2013-10-25T02:30:00Z,LAK,26,PHX,27,7,4,REG,LAK
2013020149,2013-10-25,2013-10-25T23:00:00Z,PIT,5,NYI,2,3,4,REG,NYI
2013020150,2013-10-25,2013-10-25T23:00:00Z,CBJ,29,TOR,10,5,2,REG,CBJ
2013020151,2013-10-25,2013-10-25T23:30:00Z,OTT,9,ANA,24,1,2,REG,ANA
2013020152,2013-10-25,2013-10-25T23:30:00Z,FLA,13,BUF,7,1,3,REG,BUF
2013020153,2013-10-25,2013-10-26T00:00:00Z,STL,19,VAN,23,2,3,OT,VAN
2013020154,2013-10-25,2013-10-26T01:00:00Z,COL,21,CAR,12,4,2,REG,COL
2013020164,2013-10-26,2013-10-26T19:00:00Z,PHX,27,EDM,22,5,4,REG,PHX
2013020159,2013-10-26,2013-10-26T23:00:00Z,TBL,14,BUF,7,3,2,REG,TBL
2013020155,2013-10-26,2013-10-26T23:00:00Z,BOS,6,NJD,1,3,4,REG,NJD
2013020157,2013-10-26,2013-10-26T23:00:00Z,MTL,8,SJS,28,0,2,REG,SJS
2013020156,2013-10-26,2013-10-26T23:00:00Z,TOR,10,PIT,5,4,1,REG,TOR
2013020161,2013-10-26,2013-10-26T23:00:00Z,DAL,25,WPG,52,1,2,SO,WPG
2013020158,2013-10-26,2013-10-26T23:00:00Z,DET,17,NYR,3,2,3,OT,NYR
2013020160,2013-10-26,2013-10-26T23:00:00Z,NYI,2,PHI,4,2,5,REG,PHI
2013020162,2013-10-26,2013-10-27T00:00:00Z,CHI,16,MIN,30,3,5,REG,MIN
2013020163,2013-10-26,2013-10-27T00:00:00Z,NSH,18,STL,19,1,6,REG,STL
2013020165,2013-10-26,2013-10-27T02:00:00Z,CGY,20,WSH,15,5,2,REG,CGY
2013020167,2013-10-27,2013-10-27T21:00:00Z,FLA,13,TBL,14,3,4,SO,TBL
2013020166,2013-10-27,2013-10-27T21:00:00Z,OTT,9,SJS,28,2,5,REG,SJS
2013020168,2013-10-27,2013-10-27T22:00:00Z,CBJ,29,ANA,24,3,4,REG,ANA
2013020169,2013-10-27,2013-10-28T00:00:00Z,COL,21,WPG,52,3,2,REG,COL
2013020170,2013-10-27,2013-10-28T01:00:00Z,LAK,26,EDM,22,2,1,SO,LAK
2013020171,2013-10-28,2013-10-28T23:00:00Z,BUF,7,DAL,25,3,4,REG,DAL
2013020172,2013-10-28,2013-10-28T23:00:00Z,CAR,12,PIT,5,1,3,REG,PIT
2013020173,2013-10-28,2013-10-28T23:30:00Z,NYR,3,MTL,8,0,2,REG,MTL
2013020174,2013-10-28,2013-10-29T00:00:00Z,MIN,30,CHI,16,1,5,REG,CHI
2013020175,2013-10-28,2013-10-29T02:00:00Z,VAN,23,WSH,15,3,2,REG,VAN
2013020176,2013-10-29,2013-10-29T23:00:00Z,NYI,2,NYR,3,2,3,REG,NYR
2013020178,2013-10-29,2013-10-29T23:00:00Z,MTL,8,DAL,25,2,1,REG,MTL
2013020177,2013-10-29,2013-10-29T23:00:00Z,PHI,4,ANA,24,2,3,REG,ANA
2013020179,2013-10-29,2013-10-29T23:30:00Z,NJD,1,TBL,14,2,1,REG,NJD
2013020181,2013-10-29,2013-10-30T00:00:00Z,STL,19,WPG,52,3,2,REG,STL
2013020180,2013-10-29,2013-10-30T00:00:00Z,CHI,16,OTT,9,6,5,REG,CHI
2013020182,2013-10-29,2013-10-30T01:00:00Z,EDM,22,TOR,10,0,4,REG,TOR
2013020183,2013-10-29,2013-10-30T02:00:00Z,PHX,27,LAK,26,3,1,REG,PHX
2013020185,2013-10-30,2013-10-31T00:00:00Z,CGY,20,TOR,10,2,4,REG,TOR
2013020184,2013-10-30,2013-10-31T00:00:00Z,PIT,5,BOS,6,3,2,REG,PIT
2013020187,2013-10-30,2013-10-31T02:30:00Z,LAK,26,SJS,28,4,3,OT,LAK
2013020186,2013-10-30,2013-10-31T02:30:00Z,VAN,23,DET,17,1,2,REG,DET
2013020189,2013-10-31,2013-10-31T23:00:00Z,NYR,3,BUF,7,2,0,REG,NYR
2013020188,2013-10-31,2013-10-31T23:00:00Z,BOS,6,ANA,24,3,2,SO,BOS
2013020190,2013-10-31,2013-11-01T02:00:00Z,PHX,27,NSH,18,5,4,SO,PHX
2013020192,2013-11-01,2013-11-01T23:00:00Z,PIT,5,CBJ,29,4,2,REG,PIT
2013020193,2013-11-01,2013-11-01T23:00:00Z,CAR,12,TBL,14,0,3,REG,TBL
2013020191,2013-11-01,2013-11-01T23:00:00Z,PHI,4,WSH,15,0,7,REG,WSH
2013020195,2013-11-01,2013-11-01T23:30:00Z,FLA,13,STL,19,0,4,REG,STL
2013020194,2013-11-01,2013-11-01T23:30:00Z,OTT,9,NYI,2,4,5,SO,NYI
2013020196,2013-11-01,2013-11-02T00:00:00Z,MIN,30,MTL,8,4,3,REG,MIN
2013020197,2013-11-01,2013-11-02T00:30:00Z,DAL,25,COL,21,2,3,OT,COL
2013020198,2013-11-01,2013-11-02T01:00:00Z,CGY,20,DET,17,3,4,REG,DET
2013020199,2013-11-02,2013-11-02T19:00:00Z,WPG,52,CHI,16,1,5,REG,CHI
2013020201,2013-11-02,2013-11-02T23:00:00Z,BUF,7,ANA,24,3,6,REG,ANA
2013020206,2013-11-02,2013-11-02T23:00:00Z,WSH,15,FLA,13,3,2,SO,WSH
2013020208,2013-11-02,2013-11-02T23:00:00Z,VAN,23,TOR,10,4,0,REG,VAN
2013020203,2013-11-02,2013-11-02T23:00:00Z,NJD,1,PHI,4,0,1,REG,PHI
2013020202,2013-11-02,2013-11-02T23:00:00Z,TBL,14,STL,19,4,2,REG,TBL
2013020207,2013-11-02,2013-11-02T23:00:00Z,CBJ,29,PIT,5,0,3,REG,PIT
2013020205,2013-11-02,2013-11-02T23:00:00Z,NYR,3,CAR,12,5,1,REG,NYR
2013020204,2013-11-02,2013-11-02T23:00:00Z,NYI,2,BOS,6,3,1,REG,NYI
2013020210,2013-11-02,2013-11-03T02:00:00Z,EDM,22,DET,17,0,5,REG,DET
2013020209,2013-11-02,2013-11-03T02:00:00Z,COL,21,MTL,8,4,1,REG,COL
2013020200,2013-11-02,2013-11-03T02:30:00Z,LAK,26,NSH,18,3,4,REG,NSH
2013020211,2013-11-02,2013-11-03T02:30:00Z,SJS,28,PHX,27,2,3,SO,PHX
2013020212,2013-11-03,2013-11-03T18:00:00Z,OTT,9,DAL,25,3,4,SO,DAL
2013020213,2013-11-03,2013-11-04T00:30:00Z,CHI,16,CGY,20,2,3,OT,CGY
2013020214,2013-11-03,2013-11-04T01:00:00Z,MIN,30,NJD,1,4,0,REG,MIN
2013020215,2013-11-04,2013-11-05T00:30:00Z,NYR,3,ANA,24,1,2,REG,ANA
2013020216,2013-11-04,2013-11-05T01:00:00Z,WPG,52,DET,17,4,2,REG,WPG
2013020219,2013-11-05,2013-11-06T00:00:00Z,CBJ,29,OTT,9,1,4,REG,OTT
2013020217,2013-11-05,2013-11-06T00:00:00Z,BOS,6,DAL,25,2,3,SO,DAL
2013020218,2013-11-05,2013-11-06T00:00:00Z,WSH,15,NYI,2,6,2,REG,WSH
2013020222,2013-11-05,2013-11-06T00:30:00Z,CAR,12,PHI,4,2,1,OT,CAR
2013020221,2013-11-05,2013-11-06T00:30:00Z,FLA,13,EDM,22,3,4,OT,EDM
2013020220,2013-11-05,2013-11-06T00:30:00Z,MTL,8,STL,19,2,3,SO,STL
2013020223,2013-11-05,2013-11-06T01:00:00Z,MIN,30,CGY,20,5,1,REG,MIN
2013020224,2013-11-05,2013-11-06T02:00:00Z,PHX,27,VAN,23,3,2,SO,PHX
2013020225,2013-11-05,2013-11-06T03:30:00Z,SJS,28,BUF,7,4,5,SO,BUF
2013020226,2013-11-06,2013-11-07T00:30:00Z,NYR,3,PIT,5,5,1,REG,NYR
2013020227,2013-11-06,2013-11-07T01:00:00Z,CHI,16,WPG,52,4,1,REG,CHI
2013020228,2013-11-06,2013-11-07T02:30:00Z,COL,21,NSH,18,4,6,REG,NSH
2013020229,2013-11-06,2013-11-07T03:00:00Z,ANA,24,PHX,27,5,2,REG,ANA
2013020231,2013-11-07,2013-11-08T00:00:00Z,OTT,9,MTL,8,4,1,REG,OTT
2013020233,2013-11-07,2013-11-08T00:00:00Z,WSH,15,MIN,30,3,2,SO,WSH
2013020230,2013-11-07,2013-11-08T00:00:00Z,BOS,6,FLA,13,4,1,REG,BOS
2013020232,2013-11-07,2013-11-08T00:00:00Z,PHI,4,NJD,1,0,3,REG,NJD
2013020235,2013-11-07,2013-11-08T00:00:00Z,CBJ,29,NYR,3,2,4,REG,NYR
2013020234,2013-11-07,2013-11-08T00:00:00Z,CAR,12,NYI,2,1,0,REG,CAR
2013020236,2013-11-07,2013-11-08T00:30:00Z,DET,17,DAL,25,3,4,OT,DAL
2013020237,2013-11-07,2013-11-08T00:30:00Z,TBL,14,EDM,22,4,2,REG,TBL
2013020238,2013-11-07,2013-11-08T01:00:00Z,STL,19,CGY,20,3,2,REG,STL
2013020240,2013-11-07,2013-11-08T03:30:00Z,SJS,28,VAN,23,2,4,REG,VAN
2013020239,2013-11-07,2013-11-08T03:30:00Z,LAK,26,BUF,7,2,0,REG,LAK
2013020241,2013-11-08,2013-11-09T00:30:00Z,TOR,10,NJD,1,2,1,SO,TOR
2013020242,2013-11-08,2013-11-09T01:00:00Z,WPG,52,NSH,18,5,0,REG,WPG
2013020243,2013-11-08,2013-11-09T02:00:00Z,COL,21,CGY,20,4,2,REG,COL
2013020244,2013-11-08,2013-11-09T03:00:00Z,ANA,24,BUF,7,6,2,REG,ANA
2013020245,2013-11-09,2013-11-09T18:00:00Z,PHI,4,EDM,22,4,2,REG,PHI
2013020246,2013-11-09,2013-11-09T19:00:00Z,OTT,9,FLA,13,3,2,REG,OTT
2013020247,2013-11-09,2013-11-10T00:00:00Z,BOS,6,TOR,10,3,1,REG,BOS
2013020250,2013-11-09,2013-11-10T00:00:00Z,CBJ,29,NYI,2,5,2,REG,CBJ
2013020249,2013-11-09,2013-11-10T00:00:00Z,CAR,12,MIN,30,2,3,SO,MIN
2013020248,2013-11-09,2013-11-10T00:00:00Z,DET,17,TBL,14,2,3,OT,TBL
2013020252,2013-11-09,2013-11-10T01:00:00Z,DAL,25,CHI,16,2,5,REG,CHI
2013020251,2013-11-09,2013-11-10T01:00:00Z,STL,19,PIT,5,2,1,REG,STL
2013020253,2013-11-09,2013-11-10T01:00:00Z,PHX,27,WSH,15,4,3,SO,PHX
2013020254,2013-11-09,2013-11-10T03:00:00Z,LAK,26,VAN,23,5,1,REG,LAK
2013020255,2013-11-10,2013-11-10T23:00:00Z,MTL,8,NYI,2,4,2,REG,MTL
2013020256,2013-11-10,2013-11-11T00:00:00Z,NJD,1,NSH,18,5,0,REG,NJD
2013020257,2013-11-10,2013-11-11T00:00:00Z,NYR,3,FLA,13,4,3,REG,NYR
2013020258,2013-11-10,2013-11-11T00:30:00Z,CHI,16,EDM,22,5,4,REG,CHI
2013020260,2013-11-10,2013-11-11T01:00:00Z,COL,21,WSH,15,4,1,REG,COL
2013020261,2013-11-10,2013-11-11T01:00:00Z,ANA,24,VAN,23,3,1,REG,ANA
2013020259,2013-11-10,2013-11-11T01:00:00Z,WPG,52,SJS,28,5,4,SO,WPG
2013020262,2013-11-11,2013-11-11T18:00:00Z,BOS,6,TBL,14,3,0,REG,BOS
2013020267,2013-11-12,2013-11-13T00:00:00Z,CAR,12,COL,21,2,1,REG,CAR
2013020265,2013-11-12,2013-11-13T00:00:00Z,NYR,3,NJD,1,2,3,REG,NJD
2013020263,2013-11-12,2013-11-13T00:00:00Z,BUF,7,LAK,26,3,2,SO,BUF
2013020266,2013-11-12,2013-11-13T00:00:00Z,WSH,15,CBJ,29,4,3,OT,WSH
2013020264,2013-11-12,2013-11-13T00:00:00Z,NYI,2,NSH,18,3,1,REG,NYI
2013020271,2013-11-12,2013-11-13T00:30:00Z,FLA,13,ANA,24,3,2,REG,FLA
2013020269,2013-11-12,2013-11-13T00:30:00Z,OTT,9,PHI,4,0,5,REG,PHI
2013020270,2013-11-12,2013-11-13T00:30:00Z,DET,17,WPG,52,2,3,SO,WPG
2013020268,2013-11-12,2013-11-13T00:30:00Z,MTL,8,TBL,14,1,2,SO,TBL
2013020272,2013-11-12,2013-11-13T01:00:00Z,STL,19,PHX,27,2,3,OT,PHX
2013020273,2013-11-12,2013-11-13T02:00:00Z,CGY,20,SJS,28,2,3,OT,SJS
2013020274,2013-11-13,2013-11-14T00:30:00Z,MIN,30,TOR,10,2,1,SO,MIN
2013020275,2013-11-13,2013-11-14T01:00:00Z,PIT,5,PHI,4,1,2,REG,PHI
2013020276,2013-11-13,2013-11-14T03:00:00Z,EDM,22,DAL,25,0,3,REG,DAL
2013020278,2013-11-14,2013-11-15T00:00:00Z,NYI,2,LAK,26,2,3,REG,LAK
2013020277,2013-11-14,2013-11-15T00:00:00Z,BOS,6,CBJ,29,3,2,OT,BOS
