playerId,sweaterNumber,position,goals,assists,points,plusMinus,pim,hits,powerPlayGoals,sog,faceoffWinningPctg,toi,blockedShots,shifts,giveaways,takeaways,name.default,teamid,abbrev,gameid,teamloc,gameDate,seasonIdx,name.cs,name.fi,name.sk,evenStrengthShotsAgainst,powerPlayShotsAgainst,shorthandedShotsAgainst,saveShotsAgainst,evenStrengthGoalsAgainst,powerPlayGoalsAgainst,shorthandedGoalsAgainst,goalsAgainst,starter,shotsAgainst,saves,savePctg,decision,name.sv,name.de,name.es
8480043,37,D,0.0,0.0,0.0,-2.0,0,2.0,0.0,2.0,0.0,18:40,1.0,21.0,1.0,0.0,T. Liljegren,,,2025020425,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8479983,38,D,0.0,0.0,0.0,-1.0,2,6.0,0.0,2.0,0.0,18:42,1.0,21.0,1.0,0.0,M. Ferraro,,,2025020425,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8482137,30,G,,,,,0,,,,,17:07,,,,,Y. Askarov,28.0,SJS,2025020425,home,2025-12-03,2,,,,7/10,0/0,1/2,8/12,3.0,0.0,1.0,4.0,True,12.0,8.0,0.666667,L,,,
8477968,33,G,,,,,0,,,,,42:40,,,,,A. Nedeljkovic,,,2025020425,home,2025-12-03,2,,,,13/15,2/3,1/1,16/19,2.0,1.0,0.0,3.0,False,19.0,16.0,0.842105,,,,
8477951,8,C,0.0,2.0,2.0,3.0,0,0.0,0.0,1.0,0.571429,14:14,1.0,23.0,0.0,0.0,N. Schmaltz,68.0,UTA,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8479343,9,R,1.0,2.0,3.0,3.0,0,0.0,0.0,3.0,0.0,16:23,2.0,23.0,1.0,0.0,C. Keller,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8482699,11,R,1.0,1.0,2.0,1.0,0,0.0,0.0,5.0,0.0,15:04,2.0,22.0,2.0,0.0,D. Guenther,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8484388,19,L,0.0,0.0,0.0,1.0,0,2.0,0.0,2.0,0.0,11:40,0.0,18.0,0.0,0.0,D. But,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8480855,22,C,0.0,2.0,2.0,2.0,0,7.0,0.0,2.0,0.538462,18:03,4.0,23.0,0.0,0.0,J. McBain,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8477070,38,C,1.0,0.0,1.0,1.0,0,6.0,0.0,2.0,0.0,10:00,0.0,15.0,0.0,0.0,L. O'Brien,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8479619,53,L,0.0,1.0,1.0,1.0,0,6.0,0.0,4.0,0.0,13:01,0.0,22.0,0.0,1.0,M. Carcone,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8479977,56,R,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,11:10,0.0,15.0,0.0,0.0,K. Yamamoto,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8478474,67,L,1.0,0.0,1.0,1.0,0,0.0,0.0,2.0,0.0,19:30,1.0,25.0,0.0,0.0,L. Crouse,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8482175,77,R,2.0,2.0,4.0,3.0,0,0.0,1.0,6.0,0.0,15:12,0.0,23.0,2.0,1.0,J. Peterka,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8478831,82,C,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.5,15:48,0.0,22.0,0.0,0.0,K. Stenlund,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8483431,92,C,0.0,0.0,0.0,1.0,2,2.0,0.0,0.0,0.5,15:41,2.0,22.0,0.0,1.0,L. Cooley,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8478507,6,D,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,18:44,3.0,28.0,1.0,0.0,J. Marino,68.0,UTA,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8483472,10,D,0.0,1.0,1.0,4.0,2,2.0,0.0,1.0,0.0,16:51,3.0,25.0,1.0,0.0,M. Lamoureux,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8474013,28,D,1.0,1.0,2.0,5.0,2,0.0,0.0,2.0,0.0,21:09,2.0,29.0,0.0,0.0,I. Cole,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8480434,50,D,0.0,1.0,1.0,0.0,0,0.0,0.0,3.0,0.0,19:01,3.0,29.0,1.0,0.0,S. Durzi,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8477220,88,D,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,20:47,0.0,29.0,1.0,0.0,N. Schmidt,,,2025020424,away,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8479410,98,D,0.0,0.0,0.0,1.0,0,2.0,0.0,1.0,0.0,21:42,2.0,33.0,1.0,1.0,M. Sergachev,,,2025020424,away,2025-12-03,2,M. Sergačov,M. Sergatshov,M. Sergačov,,,,,,,,,,,,,,,,
8477970,41,G,,,,,0,,,,,00:00,,,,,V. Vanecek,68.0,UTA,2025020424,away,2025-12-03,2,V. Vaněček,,V. Vaněček,0/0,0/0,0/0,0/0,0.0,0.0,0.0,0.0,False,0.0,0.0,,,,,
8478872,70,G,,,,,0,,,,,60:00,,,,,K. Vejmelka,,,2025020424,away,2025-12-03,2,,,,21/21,5/5,1/1,27/27,0.0,0.0,0.0,0.0,True,27.0,27.0,1.0,W,,,
8473986,17,L,0.0,0.0,0.0,-1.0,0,2.0,0.0,1.0,0.333333,18:28,0.0,23.0,2.0,0.0,A. Killorn,24.0,ANA,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8478873,19,R,0.0,0.0,0.0,-2.0,0,0.0,0.0,1.0,0.0,16:33,0.0,21.0,1.0,0.0,T. Terry,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8475184,20,L,0.0,0.0,0.0,-2.0,0,1.0,0.0,2.0,1.0,17:33,0.0,22.0,0.0,0.0,C. Kreider,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8482745,23,C,0.0,0.0,0.0,-2.0,0,1.0,0.0,3.0,0.714286,17:59,0.0,22.0,2.0,0.0,M. McTavish,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8478424,24,C,0.0,0.0,0.0,-1.0,0,2.0,0.0,1.0,0.111111,08:54,2.0,13.0,1.0,0.0,J. Harkins,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8480068,25,C,0.0,0.0,0.0,-1.0,0,0.0,0.0,1.0,0.466667,16:39,1.0,23.0,0.0,1.0,R. Poehling,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8477527,44,L,0.0,0.0,0.0,-1.0,2,4.0,0.0,1.0,1.0,09:33,0.0,14.0,0.0,0.0,R. Johnston,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8484762,45,R,0.0,0.0,0.0,-1.0,2,1.0,0.0,0.0,0.0,18:27,0.0,24.0,0.0,0.0,B. Sennecke,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8483445,61,L,0.0,0.0,0.0,-2.0,0,1.0,0.0,2.0,1.0,17:54,0.0,22.0,2.0,0.0,C. Gauthier,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8478366,77,R,0.0,0.0,0.0,-2.0,0,1.0,0.0,3.0,0.0,19:07,0.0,25.0,0.0,0.0,F. Vatrano,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8484153,91,C,0.0,0.0,0.0,-3.0,0,0.0,0.0,1.0,0.571429,17:40,0.0,21.0,0.0,0.0,L. Carlsson,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8481605,2,D,0.0,0.0,0.0,-2.0,0,0.0,0.0,1.0,0.0,19:25,1.0,22.0,1.0,0.0,J. LaCombe,24.0,ANA,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8475462,7,D,0.0,0.0,0.0,0.0,0,4.0,0.0,2.0,0.0,14:56,1.0,20.0,0.0,0.0,R. Gudas,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8481563,14,D,0.0,0.0,0.0,-2.0,0,1.0,0.0,1.0,0.0,19:38,2.0,24.0,1.0,1.0,D. Helleson,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8482803,51,D,0.0,0.0,0.0,-3.0,0,2.0,0.0,2.0,0.0,17:33,0.0,21.0,2.0,1.0,O. Zellweger,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8476885,65,D,0.0,0.0,0.0,-4.0,0,0.0,0.0,4.0,0.0,15:44,1.0,21.0,0.0,0.0,J. Trouba,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8482178,74,D,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,14:29,2.0,22.0,2.0,0.0,I. Moore,,,2025020424,home,2025-12-03,2,,,,,,,,,,,,,,,,,,,
8483490,98,D,0.0,0.0,0.0,-1.0,0,1.0,0.0,0.0,0.0,16:50,3.0,23.0,0.0,0.0,P. Mintyukov,,,2025020424,home,2025-12-03,2,P. Mintjukov,P. Mintjukov,P. Mintjukov,,,,,,,,,,,,,,,,
8483746,32,G,,,,,0,,,,,20:00,,,,,V. Buteyets,24.0,ANA,2025020424,home,2025-12-03,2,,,,10/12,0/1,0/0,10/13,2.0,1.0,0.0,3.0,False,13.0,10.0,0.769231,,,,
8478024,33,G,,,,,0,,,,,40:00,,,,,V. Husso,,,2025020424,home,2025-12-03,2,,,,16/20,1/1,0/0,17/21,4.0,0.0,0.0,4.0,True,21.0,17.0,0.809524,L,,,
