id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,condensedGame,homeTeam.commonName.fr,awayTeam.commonName.fr,winningGoalie.lastName.sv,seriesUrl,periodDescriptor.otPeriods,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,venue.sv,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,venue.cs,venue.fi,venue.sk,tricode_winteam
2019020001,20192020,2,2019-10-02,False,2019-10-02T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,10,Maple Leafs,Toronto,de Toronto,TOR,5,3,REG,3,REG,8475883.0,8479318.0,,,Sénateurs,,,,,,,,,,,,,,,,,,,TOR
2019020002,20192020,2,2019-10-02,False,2019-10-03T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,19,Blues,St. Louis,de St. Louis,STL,2,4,OT,3,OT,8474651.0,8477944.0,,,,,,,,,,,,,,,,,,,,,,WSH
2019020003,20192020,2,2019-10-02,False,2019-10-03T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,22,Oilers,Edmonton,d'Edmonton,EDM,3,3,REG,3,REG,8469608.0,8478402.0,,,,,,,,,,,,,,,,,,,,,,EDM
2019020004,20192020,2,2019-10-02,False,2019-10-03T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1,54,Golden Knights,Vegas,de Vegas,VGK,4,3,REG,3,REG,8470594.0,8475191.0,,,,,,,,,,,,,,,,,,,,,,VGK
2019020007,20192020,2,2019-10-03,False,2019-10-03T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,3,REG,3,REG,8475622.0,8477839.0,,,,,,,,,,,,,,,,,,,,,,BUF
2019020006,20192020,2,2019-10-03,False,2019-10-03T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,3,Rangers,New York,de New York,NYR,6,3,REG,3,REG,8468685.0,8479353.0,,,,,,,,,,,,,,,,,,,,,,NYR
2019020008,20192020,2,2019-10-03,False,2019-10-03T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,12,Hurricanes,Carolina,de la Caroline,CAR,4,5,SO,3,SO,8475852.0,,,,,,,,,,,,,,,,,,,,,,,CAR
2019020005,20192020,2,2019-10-03,False,2019-10-03T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,REG,3,REG,8476883.0,8476292.0,,,,,,,,,,,,,,,,,,,,,,TBL
2019020009,20192020,2,2019-10-03,False,2019-10-04T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,18,Predators,Nashville,de Nashville,NSH,5,3,REG,3,REG,8471469.0,8475766.0,,,,,,,,,,,,,,,,,,,,,,NSH
2019020010,20192020,2,2019-10-03,False,2019-10-04T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,25,Stars,Dallas,de Dallas,DAL,1,3,REG,3,REG,8471695.0,8478046.0,,,,,,,,,,,,,,,,,,,,,,BOS
2019020011,20192020,2,2019-10-03,False,2019-10-04T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3,21,Avalanche,Colorado,du Colorado,COL,5,3,REG,3,REG,8475831.0,8478420.0,,,,,,,,,,,,,,,,,,,,,,COL
2019020012,20192020,2,2019-10-03,False,2019-10-04T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,24,Ducks,Anaheim,d'Anaheim,ANA,2,3,REG,3,REG,8476434.0,8475764.0,,,,,,,,,,,,,,,,,,,,,,ANA
2019020016,20192020,2,2019-10-04,True,2019-10-04T18:00:00Z,-04:00,+02:00,Europe/Prague,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,4,Flyers,Philadelphia,de Philadelphie,PHI,4,3,REG,3,REG,8479394.0,8477290.0,,,,,,,,,,,,,,,,36.0,NHL Global Series,,O2 arena,O2 Arena,O2 Arena,PHI
2019020015,20192020,2,2019-10-04,False,2019-10-04T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8475883.0,8476879.0,,,,,,,,,,,,,,,,,,,,,,TOR
2019020013,20192020,2,2019-10-04,False,2019-10-04T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,5,1,Devils,New Jersey,du New Jersey,NJD,4,5,SO,3,SO,8476316.0,,,,,,,,,,,,,,,,,,,,,,,WPG
2019020014,20192020,2,2019-10-04,False,2019-10-04T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,2,Islanders,New York,de New York,NYI,1,3,REG,3,REG,8478492.0,8471698.0,,,,,,,,,,,,,,,,,,,,,,WSH
2019020017,20192020,2,2019-10-04,False,2019-10-05T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,5,28,Sharks,San Jose,de San Jose,SJS,1,3,REG,3,REG,8470594.0,8476539.0,,,,,,,,,,,,,,,,,,,,,,VGK
2019020022,20192020,2,2019-10-05,False,2019-10-05T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,7,3,REG,3,REG,8476899.0,8477955.0,,,,,,,,,,,,,,,,,,,,,,PIT
2019020018,20192020,2,2019-10-05,False,2019-10-05T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,7,Sabres,Buffalo,de Buffalo,BUF,7,3,REG,3,REG,8475622.0,8473449.0,,,,,,,,,,,,,,,,,,,,,,BUF
2019020019,20192020,2,2019-10-05,False,2019-10-05T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,6,10,Maple Leafs,Toronto,de Toronto,TOR,5,5,SO,3,SO,8471679.0,,,,,,,,,,,,,,,,,,,,,,,MTL
2019020023,20192020,2,2019-10-05,False,2019-10-05T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,15,Capitals,Washington,de Washington,WSH,2,4,OT,3,OT,8473503.0,8474581.0,,,,,,,,,,,,,,,,,,,,,,CAR
2019020021,20192020,2,2019-10-05,False,2019-10-05T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,13,Panthers,Florida,de la Floride,FLA,4,3,REG,3,REG,8475683.0,8474884.0,,,,,,,,,,,,,,,,,,,,,,FLA
2019020020,20192020,2,2019-10-05,False,2019-10-05T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,4,9,Senators,Ottawa,d'Ottawa,OTT,1,3,REG,3,REG,8480382.0,8476459.0,,Sénateurs,,,,,,,,,,,,,,,,,,,,NYR
2019020024,20192020,2,2019-10-05,False,2019-10-06T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,19,Blues,St. Louis,de St. Louis,STL,3,3,REG,3,REG,8476412.0,8478104.0,,,,,,,,,,,,,,,,,,,,,,STL
2019020025,20192020,2,2019-10-05,False,2019-10-06T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,5,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8470657.0,8476822.0,,,,,,,,,,,,,,,,,,,,,,DET
2019020026,20192020,2,2019-10-05,False,2019-10-06T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,21,Avalanche,Colorado,du Colorado,COL,4,3,REG,3,REG,8475831.0,8476455.0,,,,,,,,,,,,,,,,,,,,,,COL
2019020027,20192020,2,2019-10-05,False,2019-10-06T01:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,6,Bruins,Boston,de Boston,BOS,1,53,Coyotes,Arizona,de l'Arizona,ARI,0,3,REG,3,REG,8470860.0,8473419.0,,,,,,,,,,,,,,,,,,,,,,BOS
2019020029,20192020,2,2019-10-05,False,2019-10-06T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,5,22,Oilers,Edmonton,d'Edmonton,EDM,6,3,REG,3,REG,8469608.0,8471707.0,,,,,,,,,,,,,,,,,,,,,,EDM
2019020030,20192020,2,2019-10-05,False,2019-10-06T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1,24,Ducks,Anaheim,d'Anaheim,ANA,3,3,REG,3,REG,8476434.0,8470612.0,,,,,,,,,,,,,,,,,,,,,,ANA
2019020028,20192020,2,2019-10-05,False,2019-10-06T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,0,20,Flames,Calgary,de Calgary,CGY,3,3,REG,3,REG,8479496.0,8477496.0,,,,,,,,,,,,,,,,,,,,,,CGY
2019020031,20192020,2,2019-10-06,False,2019-10-06T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,12,Hurricanes,Carolina,de la Caroline,CAR,4,4,OT,3,OT,8475852.0,8476958.0,,,,,,,,,,,,,,,,,,,,,,CAR
2019020032,20192020,2,2019-10-06,False,2019-10-06T23:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8473541.0,8477511.0,,,,,,,,,,,,,,,,,,,,,,DET
2019020033,20192020,2,2019-10-06,False,2019-10-06T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,2,Islanders,New York,de New York,NYI,4,3,REG,3,REG,8471306.0,8475754.0,,,,,,,,,,,,,,,,,,,,,,NYI
2019020035,20192020,2,2019-10-07,False,2019-10-07T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,29,Blue Jackets,Columbus,de Columbus,CBJ,4,4,OT,3,OT,8476914.0,8480074.0,,,,,,,,,,,,,,,,,,,,,,CBJ
2019020034,20192020,2,2019-10-07,False,2019-10-07T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3,10,Maple Leafs,Toronto,de Toronto,TOR,2,3,REG,3,REG,8476412.0,8474565.0,,,,,,,,,,,,,,,,,,,,,,STL
2019020038,20192020,2,2019-10-08,False,2019-10-08T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,3,REG,3,REG,8476945.0,8477940.0,,,,,,,,,,,,,,,,,,,,,,WPG
2019020037,20192020,2,2019-10-08,False,2019-10-08T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,5,2,Islanders,New York,de New York,NYI,2,3,REG,3,REG,8475156.0,8471707.0,,,,,,,,,,,,,,,,,,,,,,EDM
2019020036,20192020,2,2019-10-08,False,2019-10-08T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,6,13,Panthers,Florida,de la Floride,FLA,3,3,REG,3,REG,8473503.0,8476288.0,,,,,,,,,,,,,,,,,,,,,,CAR
2019020039,20192020,2,2019-10-08,False,2019-10-08T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,15,Capitals,Washington,de Washington,WSH,3,4,OT,3,OT,8471750.0,8475794.0,,,,,,,,,,,,,,,,,,,,,,DAL
2019020040,20192020,2,2019-10-08,False,2019-10-08T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8476434.0,8477941.0,,,,,,,,,,,,,,,,,,,,,,ANA
2019020041,20192020,2,2019-10-08,False,2019-10-09T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,18,Predators,Nashville,de Nashville,NSH,5,3,REG,3,REG,8471469.0,8474068.0,,,,,,,,,,,,,,,,,,,,,,NSH
2019020042,20192020,2,2019-10-08,False,2019-10-09T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,20,Flames,Calgary,de Calgary,CGY,3,4,OT,3,OT,8475789.0,8474563.0,,,,,,,,,,,,,,,,,,,,,,LAK
2019020043,20192020,2,2019-10-08,False,2019-10-09T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,54,Golden Knights,Vegas,de Vegas,VGK,3,3,REG,3,REG,8471695.0,8476792.0,,,,,,,,,,,,,,,,,,,,,,BOS
2019020044,20192020,2,2019-10-09,False,2019-10-09T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,4,7,Sabres,Buffalo,de Buffalo,BUF,5,4,OT,3,OT,8475622.0,8475149.0,,,,,,,,,,,,,,,,,,,,,,BUF
2019020045,20192020,2,2019-10-09,False,2019-10-09T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,0,4,Flyers,Philadelphia,de Philadelphie,PHI,4,3,REG,3,REG,8479394.0,8478500.0,,,,,,,,,,,,,,,,,,,,,,PHI
2019020046,20192020,2,2019-10-09,False,2019-10-10T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,23,Canucks,Vancouver,de Vancouver,VAN,8,3,REG,3,REG,8474593.0,8480012.0,,,,Markström,,,,,,,,,,,,,,,,,,VAN
2019020047,20192020,2,2019-10-10,False,2019-10-10T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,7,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8476883.0,8474564.0,,,,,,,,,,,,,,,,,,,,,,TBL
2019020049,20192020,2,2019-10-10,False,2019-10-10T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4,1,Devils,New Jersey,du New Jersey,NJD,3,5,SO,3,SO,8475156.0,,,,,,,,,,,,,,,,,,,,,,,EDM
2019020048,20192020,2,2019-10-10,False,2019-10-10T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4,8,Canadiens,Montréal,de Montréal,MTL,2,3,REG,3,REG,8473541.0,8477511.0,,,,,,,,,,,,,,,,,,,,,,DET
2019020050,20192020,2,2019-10-10,False,2019-10-10T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,3,REG,3,REG,8476899.0,8477404.0,,,,,,,,,,,,,,,,,,,,,,PIT
2019020051,20192020,2,2019-10-10,False,2019-10-10T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,6,9,Senators,Ottawa,d'Ottawa,OTT,4,3,REG,3,REG,8474596.0,8474102.0,,Sénateurs,,,,,,,,,,,,,,,,,,,,STL
2019020053,20192020,2,2019-10-10,False,2019-10-11T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,52,Jets,Winnipeg,de Winnipeg,WPG,5,3,REG,3,REG,8476945.0,8478398.0,,,,,,,,,,,,,,,,,,,,,,WPG
2019020052,20192020,2,2019-10-10,False,2019-10-11T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,5,18,Predators,Nashville,de Nashville,NSH,6,3,REG,3,REG,8471469.0,8475218.0,,,,,,,,,,,,,,,,,,,,,,NSH
2019020054,20192020,2,2019-10-10,False,2019-10-11T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,5,16,Blackhawks,Chicago,de Chicago,CHI,4,3,REG,3,REG,8477180.0,8476624.0,,,,,,,,,,,,,,,,,,,,,,SJS
2019020055,20192020,2,2019-10-10,False,2019-10-11T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3,25,Stars,Dallas,de Dallas,DAL,2,5,SO,3,SO,8479496.0,,,,,,,,,,,,,,,,,,,,,,,CGY
2019020056,20192020,2,2019-10-10,False,2019-10-11T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,21,Avalanche,Colorado,du Colorado,COL,4,3,REG,3,REG,8475831.0,8477444.0,,,,,,,,,,,,,,,,,,,,,,COL
2019020057,20192020,2,2019-10-10,False,2019-10-11T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,1,53,Coyotes,Arizona,de l'Arizona,ARI,4,3,REG,3,REG,8475311.0,8477951.0,,,,,,,,,,,,,,,,,,,,,,ARI
2019020058,20192020,2,2019-10-11,False,2019-10-11T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,7,Sabres,Buffalo,de Buffalo,BUF,3,5,SO,3,SO,8476999.0,,,,,,,,,,,,,,,,,,,,,,,BUF
2019020059,20192020,2,2019-10-11,False,2019-10-11T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8468011.0,8475764.0,,,,,,,,,,,,,,,,,,,,,,ANA
2019020060,20192020,2,2019-10-11,False,2019-10-11T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2,12,Hurricanes,Carolina,de la Caroline,CAR,5,3,REG,3,REG,8475852.0,8475287.0,,,,,,,,,,,,,,,,,,,,,,CAR
2019020061,20192020,2,2019-10-12,False,2019-10-12T17:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4,3,Rangers,New York,de New York,NYR,1,3,REG,3,REG,8469608.0,8478402.0,,,,,,,,,,,,,,,,,,,,,,EDM
2019020062,20192020,2,2019-10-12,False,2019-10-12T20:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,9,Senators,Ottawa,d'Ottawa,OTT,4,3,REG,3,REG,8467950.0,8476480.0,,Sénateurs,,,,,,,,,,,,,,,,,,,,OTT
2019020063,20192020,2,2019-10-12,False,2019-10-12T22:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,18,Predators,Nashville,de Nashville,NSH,4,26,Kings,Los Angeles,de Los Angeles,LAK,7,3,REG,3,REG,8475789.0,8480113.0,,,,,,,,,,,,,,,,,,,,,,LAK
2019020068,20192020,2,2019-10-12,False,2019-10-12T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,3,12,Hurricanes,Carolina,de la Caroline,CAR,2,3,REG,3,REG,8476914.0,8479400.0,,,,,,,,,,,,,,,,,,,,,,CBJ
2019020064,20192020,2,2019-10-12,False,2019-10-12T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,0,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8471695.0,8473419.0,,,,,,,,,,,,,,,,,,,,,,BOS
2019020069,20192020,2,2019-10-12,False,2019-10-12T23:00:00Z,-04:00,-05:00,America/Chicago,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,3,16,Blackhawks,Chicago,de Chicago,CHI,2,4,OT,3,OT,8476945.0,8476460.0,,,,,,,,,,,,,,,,,,,,,,WPG
2019020067,20192020,2,2019-10-12,False,2019-10-12T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,2,Islanders,New York,de New York,NYI,3,5,SO,3,SO,8473575.0,,,,,,,,,,,,,,,,,,,,,,,NYI
2019020066,20192020,2,2019-10-12,False,2019-10-12T23:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,5,17,Red Wings,Detroit,de Detroit,DET,2,3,REG,3,REG,8475883.0,8477021.0,,,,,,,,,,,,,,,,,,,,,,TOR
2019020065,20192020,2,2019-10-12,False,2019-10-12T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3,8,Canadiens,Montréal,de Montréal,MTL,6,3,REG,3,REG,8471679.0,8477476.0,,,,,,,,,,,,,,,,,,,,,,MTL
2019020070,20192020,2,2019-10-12,False,2019-10-13T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,4,25,Stars,Dallas,de Dallas,DAL,1,3,REG,3,REG,8478492.0,8474590.0,,,,,,,,,,,,,,,,,,,,,,WSH
2019020071,20192020,2,2019-10-12,False,2019-10-13T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,7,30,Wild,Minnesota,du Minnesota,MIN,4,3,REG,3,REG,8476899.0,8477010.0,,,,,,,,,,,,,,,,,,,,,,PIT
2019020072,20192020,2,2019-10-12,False,2019-10-13T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,21,Avalanche,Colorado,du Colorado,COL,3,4,OT,3,OT,8480925.0,8477444.0,,,,,,,,,,,,,,,,,,,,,,COL
2019020073,20192020,2,2019-10-12,False,2019-10-13T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,23,Canucks,Vancouver,de Vancouver,VAN,3,5,SO,3,SO,8474593.0,,,,,Markström,,,,,,,,,,,,,,,,,,VAN
2019020074,20192020,2,2019-10-12,False,2019-10-13T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,54,Golden Knights,Vegas,de Vegas,VGK,6,3,REG,3,REG,8470594.0,8477478.0,,,,,,,,,,,,,,,,,,,,,,VGK
2019020075,20192020,2,2019-10-13,False,2019-10-13T23:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,7,52,Jets,Winnipeg,de Winnipeg,WPG,2,3,REG,3,REG,8477465.0,8478043.0,,,,,,,,,,,,,,,,,,,,,,PIT
2019020077,20192020,2,2019-10-13,False,2019-10-14T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1,28,Sharks,San Jose,de San Jose,SJS,3,3,REG,3,REG,8474889.0,8478099.0,,,,,,,,,,,,,,,,,,,,,,SJS
2019020076,20192020,2,2019-10-13,False,2019-10-14T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,5,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8470594.0,8471669.0,,,,,,,,,,,,,,,,,,,,,,VGK
2019020078,20192020,2,2019-10-14,False,2019-10-14T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,6,Bruins,Boston,de Boston,BOS,4,3,REG,3,REG,8470860.0,8477956.0,,,,,,,,,,,,,,,,,,,,,,BOS
2019020079,20192020,2,2019-10-14,False,2019-10-14T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,9,Senators,Ottawa,d'Ottawa,OTT,0,3,REG,3,REG,8471774.0,8476437.0,,Sénateurs,,,,,,,,,,,,,,,,,,,,MIN
2019020080,20192020,2,2019-10-14,False,2019-10-14T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,6,1,Devils,New Jersey,du New Jersey,NJD,4,3,REG,3,REG,8475683.0,8478569.0,,,,,,,,,,,,,,,,,,,,,,FLA
2019020081,20192020,2,2019-10-14,False,2019-10-14T17:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,2,Islanders,New York,de New York,NYI,3,4,OT,3,OT,8471306.0,8478038.0,,,,,,,,,,,,,,,,,,,,,,NYI
2019020082,20192020,2,2019-10-14,False,2019-10-14T19:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,25,Stars,Dallas,de Dallas,DAL,0,7,Sabres,Buffalo,de Buffalo,BUF,4,3,REG,3,REG,8475622.0,8478109.0,,,,,,,,,,,,,,,,,,,,,,BUF
2019020083,20192020,2,2019-10-14,False,2019-10-14T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,6,15,Capitals,Washington,de Washington,WSH,3,3,REG,3,REG,8475831.0,8478420.0,,,,,,,,,,,,,,,,,,,,,,COL
2019020084,20192020,2,2019-10-14,False,2019-10-15T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,16,Blackhawks,Chicago,de Chicago,CHI,3,3,REG,3,REG,8470645.0,8479423.0,,,,,,,,,,,,,,,,,,,,,,CHI
2019020085,20192020,2,2019-10-15,False,2019-10-15T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,10,Maple Leafs,Toronto,de Toronto,TOR,4,3,REG,3,REG,8475883.0,8477341.0,,,,,,,,,,,,,,,,,,,,,,TOR
