gameIdx,team_tri,gameid,teamloc,goals,hits,goals_pp,shots,shots_blocked,poss_giveaway,poss_takeaway,win,seasonIdx,gameDate,gameEnd
MIN_LAK_2021-01-14,MIN,2020020016,away,4,2.0,0.0,1.0,1.0,0.0,0.0,1,2,2021-01-14,OT
MIN_LAK_2021-01-14,LAK,2020020016,home,3,2.0,0.0,6.0,0.0,1.0,0.0,0,2,2021-01-14,OT
ANA_VGK_2021-01-14,ANA,2020020015,away,2,3.0,0.0,2.0,1.0,0.0,1.0,0,2,2021-01-14,REG
ANA_VGK_2021-01-14,VGK,2020020015,home,5,0.0,0.0,2.0,1.0,0.0,0.0,1,2,2021-01-14,REG
WSH_BUF_2021-01-15,WSH,2020020017,away,2,4.0,0.0,3.0,1.0,0.0,0.0,1,2,2021-01-15,REG
WSH_BUF_2021-01-15,BUF,2020020017,home,1,4.0,0.0,0.0,1.0,0.0,0.0,0,2,2021-01-15,REG
PIT_PHI_2021-01-15,PIT,2020020018,away,2,4.0,0.0,4.0,2.0,0.0,0.0,0,2,2021-01-15,REG
PIT_PHI_2021-01-15,PHI,2020020018,home,5,2.0,1.0,4.0,0.0,0.0,1.0,1,2,2021-01-15,REG
TOR_OTT_2021-01-15,TOR,2020020021,away,3,3.0,1.0,3.0,2.0,0.0,1.0,0,2,2021-01-15,REG
TOR_OTT_2021-01-15,OTT,2020020021,home,5,9.0,0.0,5.0,2.0,0.0,0.0,1,2,2021-01-15,REG
CHI_TBL_2021-01-15,CHI,2020020019,away,2,0.0,0.0,5.0,3.0,0.0,0.0,0,2,2021-01-15,REG
CHI_TBL_2021-01-15,TBL,2020020019,home,5,3.0,0.0,4.0,1.0,0.0,0.0,1,2,2021-01-15,REG
STL_COL_2021-01-15,STL,2020020022,away,0,2.0,0.0,1.0,1.0,1.0,3.0,0,2,2021-01-15,REG
STL_COL_2021-01-15,COL,2020020022,home,8,3.0,1.0,2.0,3.0,0.0,0.0,1,2,2021-01-15,REG
BOS_NJD_2021-01-16,BOS,2020020023,away,1,0.0,0.0,1.0,0.0,0.0,0.0,0,2,2021-01-16,OT
BOS_NJD_2021-01-16,NJD,2020020023,home,2,2.0,0.0,2.0,0.0,0.0,0.0,1,2,2021-01-16,OT
SJS_ARI_2021-01-16,SJS,2020020030,away,3,6.0,0.0,3.0,1.0,1.0,1.0,0,2,2021-01-16,REG
SJS_ARI_2021-01-16,ARI,2020020030,home,5,0.0,0.0,1.0,2.0,0.0,0.0,1,2,2021-01-16,REG
CAR_DET_2021-01-16,CAR,2020020025,away,2,4.0,0.0,0.0,3.0,0.0,0.0,0,2,2021-01-16,REG
CAR_DET_2021-01-16,DET,2020020025,home,4,2.0,0.0,3.0,3.0,1.0,3.0,1,2,2021-01-16,REG
TOR_OTT_2021-01-16,TOR,2020020027,away,3,2.0,0.0,0.0,2.0,0.0,2.0,1,2,2021-01-16,REG
TOR_OTT_2021-01-16,OTT,2020020027,home,2,5.0,0.0,2.0,3.0,1.0,0.0,0,2,2021-01-16,REG
MTL_EDM_2021-01-16,MTL,2020020029,away,5,2.0,0.0,5.0,1.0,0.0,0.0,1,2,2021-01-16,REG
MTL_EDM_2021-01-16,EDM,2020020029,home,1,7.0,0.0,3.0,5.0,1.0,0.0,0,2,2021-01-16,REG
NYI_NYR_2021-01-16,NYI,2020020024,away,0,2.0,0.0,4.0,1.0,0.0,0.0,0,2,2021-01-16,REG
NYI_NYR_2021-01-16,NYR,2020020024,home,5,4.0,1.0,6.0,0.0,1.0,1.0,1,2,2021-01-16,REG
CBJ_NSH_2021-01-16,CBJ,2020020026,away,2,1.0,0.0,6.0,3.0,1.0,0.0,0,2,2021-01-16,REG
CBJ_NSH_2021-01-16,NSH,2020020026,home,5,2.0,0.0,7.0,2.0,1.0,1.0,1,2,2021-01-16,REG
MIN_LAK_2021-01-16,MIN,2020020032,away,4,1.0,0.0,5.0,0.0,1.0,0.0,1,2,2021-01-16,OT
MIN_LAK_2021-01-16,LAK,2020020032,home,3,3.0,0.0,5.0,2.0,1.0,0.0,0,2,2021-01-16,OT
VAN_CGY_2021-01-16,VAN,2020020028,away,0,1.0,0.0,6.0,1.0,1.0,1.0,0,2,2021-01-16,REG
VAN_CGY_2021-01-16,CGY,2020020028,home,3,1.0,0.0,2.0,3.0,2.0,2.0,1,2,2021-01-16,REG
ANA_VGK_2021-01-16,ANA,2020020031,away,1,4.0,0.0,0.0,2.0,1.0,0.0,0,2,2021-01-16,OT
ANA_VGK_2021-01-16,VGK,2020020031,home,2,2.0,0.0,5.0,1.0,0.0,1.0,1,2,2021-01-16,OT
WSH_PIT_2021-01-17,WSH,2020020035,away,3,4.0,0.0,6.0,2.0,1.0,1.0,0,2,2021-01-17,SO
WSH_PIT_2021-01-17,PIT,2020020035,home,4,2.0,0.0,2.0,1.0,0.0,1.0,1,2,2021-01-17,SO
CHI_FLA_2021-01-17,CHI,2020020034,away,2,2.0,0.0,4.0,1.0,2.0,2.0,0,2,2021-01-17,REG
CHI_FLA_2021-01-17,FLA,2020020034,home,5,2.0,0.0,5.0,2.0,5.0,0.0,1,2,2021-01-17,REG
CBJ_DET_2021-01-18,CBJ,2020020038,away,3,0.0,0.0,6.0,1.0,1.0,0.0,1,2,2021-01-18,REG
CBJ_DET_2021-01-18,DET,2020020038,home,2,2.0,0.0,3.0,3.0,0.0,1.0,0,2,2021-01-18,REG
BOS_NYI_2021-01-18,BOS,2020020036,away,0,2.0,0.0,1.0,1.0,0.0,1.0,0,2,2021-01-18,REG
BOS_NYI_2021-01-18,NYI,2020020036,home,1,3.0,0.0,4.0,2.0,3.0,1.0,1,2,2021-01-18,REG
WPG_TOR_2021-01-18,WPG,2020020041,away,1,5.0,0.0,2.0,2.0,2.0,0.0,0,2,2021-01-18,REG
WPG_TOR_2021-01-18,TOR,2020020041,home,3,6.0,0.0,10.0,2.0,2.0,0.0,1,2,2021-01-18,REG
BUF_PHI_2021-01-18,BUF,2020020037,away,6,1.0,0.0,4.0,5.0,0.0,0.0,1,2,2021-01-18,REG
BUF_PHI_2021-01-18,PHI,2020020037,home,1,2.0,0.0,2.0,1.0,0.0,1.0,0,2,2021-01-18,REG
SJS_STL_2021-01-18,SJS,2020020039,away,4,4.0,0.0,5.0,2.0,1.0,0.0,0,2,2021-01-18,REG
SJS_STL_2021-01-18,STL,2020020039,home,5,2.0,0.0,6.0,3.0,0.0,0.0,1,2,2021-01-18,REG
CAR_NSH_2021-01-18,CAR,2020020040,away,4,1.0,0.0,8.0,2.0,2.0,0.0,1,2,2021-01-18,REG
CAR_NSH_2021-01-18,NSH,2020020040,home,2,4.0,0.0,7.0,5.0,1.0,1.0,0,2,2021-01-18,REG
MTL_EDM_2021-01-18,MTL,2020020043,away,3,3.0,1.0,10.0,0.0,0.0,0.0,1,2,2021-01-18,REG
MTL_EDM_2021-01-18,EDM,2020020043,home,1,2.0,0.0,3.0,1.0,0.0,1.0,0,2,2021-01-18,REG
MIN_ANA_2021-01-18,MIN,2020020045,away,0,2.0,0.0,7.0,0.0,0.0,0.0,0,2,2021-01-18,REG
MIN_ANA_2021-01-18,ANA,2020020045,home,1,1.0,0.0,7.0,1.0,2.0,1.0,1,2,2021-01-18,REG
VAN_CGY_2021-01-18,VAN,2020020042,away,2,2.0,0.0,1.0,0.0,1.0,2.0,0,2,2021-01-18,REG
VAN_CGY_2021-01-18,CGY,2020020042,home,5,0.0,0.0,5.0,1.0,2.0,1.0,1,2,2021-01-18,REG
ARI_VGK_2021-01-18,ARI,2020020044,away,2,2.0,1.0,6.0,2.0,1.0,2.0,0,2,2021-01-18,REG
ARI_VGK_2021-01-18,VGK,2020020044,home,4,1.0,0.0,2.0,2.0,0.0,0.0,1,2,2021-01-18,REG
WSH_PIT_2021-01-19,WSH,2020020050,away,4,4.0,0.0,3.0,1.0,0.0,0.0,0,2,2021-01-19,OT
WSH_PIT_2021-01-19,PIT,2020020050,home,5,5.0,0.0,3.0,2.0,0.0,0.0,1,2,2021-01-19,OT
NJD_NYR_2021-01-19,NJD,2020020046,away,4,3.0,0.0,1.0,2.0,0.0,0.0,1,2,2021-01-19,REG
NJD_NYR_2021-01-19,NYR,2020020046,home,3,3.0,0.0,8.0,1.0,3.0,2.0,0,2,2021-01-19,REG
WPG_OTT_2021-01-19,WPG,2020020053,away,4,4.0,0.0,3.0,1.0,1.0,1.0,1,2,2021-01-19,OT
WPG_OTT_2021-01-19,OTT,2020020053,home,3,9.0,0.0,8.0,3.0,1.0,1.0,0,2,2021-01-19,OT
BUF_PHI_2021-01-19,BUF,2020020047,away,0,4.0,0.0,7.0,0.0,1.0,1.0,0,2,2021-01-19,REG
BUF_PHI_2021-01-19,PHI,2020020047,home,3,7.0,0.0,3.0,2.0,1.0,1.0,1,2,2021-01-19,REG
CHI_FLA_2021-01-19,CHI,2020020049,away,4,0.0,2.0,9.0,1.0,1.0,1.0,0,2,2021-01-19,OT
CHI_FLA_2021-01-19,FLA,2020020049,home,5,1.0,0.0,1.0,1.0,1.0,0.0,1,2,2021-01-19,OT
CBJ_DET_2021-01-19,CBJ,2020020051,away,2,3.0,0.0,3.0,0.0,2.0,1.0,0,2,2021-01-19,OT
CBJ_DET_2021-01-19,DET,2020020051,home,3,1.0,0.0,3.0,2.0,2.0,0.0,1,2,2021-01-19,OT
COL_LAK_2021-01-19,COL,2020020054,away,3,1.0,0.0,2.0,2.0,2.0,0.0,1,2,2021-01-19,REG
COL_LAK_2021-01-19,LAK,2020020054,home,2,6.0,1.0,5.0,0.0,1.0,1.0,0,2,2021-01-19,REG
EDM_TOR_2021-01-20,EDM,2020020056,away,3,0.0,0.0,1.0,0.0,0.0,0.0,1,2,2021-01-20,REG
EDM_TOR_2021-01-20,TOR,2020020056,home,1,5.0,0.0,2.0,4.0,0.0,1.0,0,2,2021-01-20,REG
SJS_STL_2021-01-20,SJS,2020020055,away,2,2.0,0.0,2.0,3.0,0.0,0.0,1,2,2021-01-20,SO
SJS_STL_2021-01-20,STL,2020020055,home,1,1.0,0.0,1.0,2.0,0.0,0.0,0,2,2021-01-20,SO
MIN_ANA_2021-01-20,MIN,2020020059,away,3,1.0,0.0,4.0,2.0,1.0,0.0,1,2,2021-01-20,REG
MIN_ANA_2021-01-20,ANA,2020020059,home,2,2.0,0.0,3.0,2.0,2.0,1.0,0,2,2021-01-20,REG
ARI_VGK_2021-01-20,ARI,2020020058,away,2,1.0,0.0,4.0,2.0,0.0,2.0,0,2,2021-01-20,REG
ARI_VGK_2021-01-20,VGK,2020020058,home,5,4.0,0.0,1.0,3.0,1.0,1.0,1,2,2021-01-20,REG
MTL_VAN_2021-01-20,MTL,2020020057,away,5,3.0,0.0,10.0,1.0,1.0,1.0,0,2,2021-01-20,SO
MTL_VAN_2021-01-20,VAN,2020020057,home,6,2.0,1.0,5.0,1.0,1.0,0.0,1,2,2021-01-20,SO
TBL_CBJ_2021-01-21,TBL,2020020063,away,3,1.0,0.0,3.0,1.0,0.0,1.0,1,2,2021-01-21,OT
TBL_CBJ_2021-01-21,CBJ,2020020063,home,2,2.0,0.0,2.0,2.0,1.0,0.0,0,2,2021-01-21,OT
PHI_BOS_2021-01-21,PHI,2020020060,away,4,0.0,1.0,4.0,3.0,0.0,1.0,0,2,2021-01-21,SO
PHI_BOS_2021-01-21,BOS,2020020060,home,5,2.0,0.0,1.0,1.0,0.0,1.0,1,2,2021-01-21,SO
NJD_NYI_2021-01-21,NJD,2020020061,away,1,6.0,0.0,1.0,2.0,1.0,0.0,0,2,2021-01-21,REG
NJD_NYI_2021-01-21,NYI,2020020061,home,4,3.0,1.0,5.0,3.0,1.0,0.0,1,2,2021-01-21,REG
WPG_OTT_2021-01-21,WPG,2020020064,away,4,2.0,0.0,7.0,2.0,1.0,1.0,1,2,2021-01-21,REG
WPG_OTT_2021-01-21,OTT,2020020064,home,1,8.0,0.0,2.0,6.0,2.0,0.0,0,2,2021-01-21,REG
MTL_VAN_2021-01-21,MTL,2020020065,away,7,1.0,0.0,3.0,1.0,0.0,0.0,1,2,2021-01-21,REG
MTL_VAN_2021-01-21,VAN,2020020065,home,3,1.0,0.0,3.0,1.0,2.0,1.0,0,2,2021-01-21,REG
COL_LAK_2021-01-21,COL,2020020066,away,2,0.0,0.0,2.0,0.0,0.0,0.0,0,2,2021-01-21,REG
COL_LAK_2021-01-21,LAK,2020020066,home,4,4.0,0.0,5.0,1.0,2.0,0.0,1,2,2021-01-21,REG
EDM_TOR_2021-01-22,EDM,2020020070,away,2,5.0,0.0,1.0,4.0,1.0,0.0,0,2,2021-01-22,REG
EDM_TOR_2021-01-22,TOR,2020020070,home,4,7.0,0.0,3.0,2.0,2.0,1.0,1,2,2021-01-22,REG
BUF_WSH_2021-01-22,BUF,2020020067,away,3,3.0,0.0,4.0,3.0,0.0,0.0,0,2,2021-01-22,SO
BUF_WSH_2021-01-22,WSH,2020020067,home,4,0.0,0.0,3.0,2.0,1.0,0.0,1,2,2021-01-22,SO
NYR_PIT_2021-01-22,NYR,2020020068,away,3,6.0,0.0,3.0,3.0,0.0,2.0,0,2,2021-01-22,SO
NYR_PIT_2021-01-22,PIT,2020020068,home,4,1.0,0.0,2.0,0.0,0.0,0.0,1,2,2021-01-22,SO
DET_CHI_2021-01-22,DET,2020020069,away,1,5.0,0.0,3.0,1.0,0.0,0.0,0,2,2021-01-22,REG
DET_CHI_2021-01-22,CHI,2020020069,home,4,2.0,0.0,5.0,1.0,4.0,0.0,1,2,2021-01-22,REG
SJS_MIN_2021-01-22,SJS,2020020071,away,1,0.0,0.0,2.0,2.0,0.0,1.0,0,2,2021-01-22,REG
SJS_MIN_2021-01-22,MIN,2020020071,home,4,0.0,0.0,4.0,2.0,0.0,1.0,1,2,2021-01-22,REG
NSH_DAL_2021-01-22,NSH,2020020072,away,0,1.0,0.0,7.0,3.0,1.0,2.0,0,2,2021-01-22,REG
NSH_DAL_2021-01-22,DAL,2020020072,home,7,2.0,0.0,1.0,0.0,2.0,0.0,1,2,2021-01-22,REG
VGK_ARI_2021-01-22,VGK,2020020073,away,2,2.0,1.0,3.0,2.0,1.0,0.0,0,2,2021-01-22,REG
VGK_ARI_2021-01-22,ARI,2020020073,home,5,0.0,0.0,5.0,3.0,0.0,2.0,1,2,2021-01-22,REG
COL_ANA_2021-01-22,COL,2020020074,away,3,1.0,0.0,6.0,0.0,0.0,0.0,1,2,2021-01-22,OT
COL_ANA_2021-01-22,ANA,2020020074,home,2,3.0,0.0,5.0,3.0,1.0,2.0,0,2,2021-01-22,OT
TBL_CBJ_2021-01-23,TBL,2020020077,away,2,6.0,0.0,7.0,0.0,1.0,0.0,0,2,2021-01-23,REG
TBL_CBJ_2021-01-23,CBJ,2020020077,home,5,0.0,0.0,3.0,0.0,0.0,3.0,1,2,2021-01-23,REG
PHI_BOS_2021-01-23,PHI,2020020075,away,1,4.0,0.0,0.0,0.0,1.0,0.0,0,2,2021-01-23,REG
PHI_BOS_2021-01-23,BOS,2020020075,home,6,2.0,0.0,1.0,1.0,1.0,1.0,1,2,2021-01-23,REG
MTL_VAN_2021-01-23,MTL,2020020080,away,5,1.0,0.0,6.0,3.0,1.0,1.0,1,2,2021-01-23,REG
MTL_VAN_2021-01-23,VAN,2020020080,home,2,1.0,0.0,2.0,3.0,1.0,1.0,0,2,2021-01-23,REG
LAK_STL_2021-01-23,LAK,2020020078,away,2,0.0,0.0,4.0,0.0,0.0,0.0,0,2,2021-01-23,REG
LAK_STL_2021-01-23,STL,2020020078,home,4,1.0,0.0,2.0,3.0,0.0,0.0,1,2,2021-01-23,REG
OTT_WPG_2021-01-23,OTT,2020020079,away,3,6.0,0.0,3.0,1.0,1.0,0.0,0,2,2021-01-23,REG
OTT_WPG_2021-01-23,WPG,2020020079,home,6,3.0,0.0,8.0,3.0,0.0,0.0,1,2,2021-01-23,REG
DET_CHI_2021-01-24,DET,2020020084,away,2,5.0,0.0,3.0,1.0,0.0,0.0,0,2,2021-01-24,REG
DET_CHI_2021-01-24,CHI,2020020084,home,6,1.0,0.0,3.0,1.0,4.0,1.0,1,2,2021-01-24,REG
BUF_WSH_2021-01-24,BUF,2020020082,away,4,0.0,0.0,9.0,2.0,0.0,1.0,1,2,2021-01-24,SO
BUF_WSH_2021-01-24,WSH,2020020082,home,3,0.0,0.0,8.0,3.0,0.0,1.0,0,2,2021-01-24,SO
TOR_CGY_2021-01-24,TOR,2020020087,away,3,1.0,0.0,5.0,1.0,0.0,1.0,1,2,2021-01-24,REG
TOR_CGY_2021-01-24,CGY,2020020087,home,2,0.0,0.0,1.0,1.0,1.0,0.0,0,2,2021-01-24,REG
VGK_ARI_2021-01-24,VGK,2020020090,away,1,2.0,0.0,2.0,1.0,0.0,0.0,1,2,2021-01-24,REG
VGK_ARI_2021-01-24,ARI,2020020090,home,0,0.0,0.0,2.0,1.0,1.0,0.0,0,2,2021-01-24,REG
NYI_NJD_2021-01-24,NYI,2020020081,away,0,0.0,0.0,10.0,1.0,0.0,0.0,0,2,2021-01-24,REG
NYI_NJD_2021-01-24,NJD,2020020081,home,2,0.0,0.0,1.0,0.0,0.0,0.0,1,2,2021-01-24,REG
NYR_PIT_2021-01-24,NYR,2020020083,away,2,5.0,0.0,2.0,1.0,0.0,0.0,0,2,2021-01-24,REG
NYR_PIT_2021-01-24,PIT,2020020083,home,3,4.0,0.0,0.0,3.0,0.0,0.0,1,2,2021-01-24,REG
NSH_DAL_2021-01-24,NSH,2020020089,away,2,3.0,1.0,5.0,6.0,1.0,1.0,0,2,2021-01-24,REG
NSH_DAL_2021-01-24,DAL,2020020089,home,3,3.0,0.0,2.0,4.0,0.0,0.0,1,2,2021-01-24,REG
LAK_STL_2021-01-24,LAK,2020020085,away,6,3.0,0.0,4.0,0.0,4.0,2.0,1,2,2021-01-24,REG
LAK_STL_2021-01-24,STL,2020020085,home,3,3.0,0.0,6.0,0.0,3.0,0.0,0,2,2021-01-24,REG
COL_ANA_2021-01-24,COL,2020020091,away,1,2.0,0.0,3.0,1.0,0.0,0.0,0,2,2021-01-24,REG
COL_ANA_2021-01-24,ANA,2020020091,home,3,1.0,0.0,3.0,3.0,1.0,1.0,1,2,2021-01-24,REG
SJS_MIN_2021-01-24,SJS,2020020088,away,5,1.0,0.0,1.0,1.0,0.0,1.0,1,2,2021-01-24,REG
SJS_MIN_2021-01-24,MIN,2020020088,home,3,1.0,0.0,7.0,1.0,0.0,1.0,0,2,2021-01-24,REG
EDM_WPG_2021-01-24,EDM,2020020086,away,4,1.0,0.0,3.0,2.0,1.0,0.0,1,2,2021-01-24,REG
EDM_WPG_2021-01-24,WPG,2020020086,home,3,1.0,0.0,5.0,3.0,2.0,0.0,0,2,2021-01-24,REG
OTT_VAN_2021-01-25,OTT,2020020092,away,1,2.0,0.0,5.0,3.0,1.0,1.0,0,2,2021-01-25,REG
OTT_VAN_2021-01-25,VAN,2020020092,home,7,2.0,0.0,3.0,4.0,1.0,0.0,1,2,2021-01-25,REG
NYR_BUF_2021-01-26,NYR,2020020094,away,2,5.0,0.0,2.0,1.0,0.0,0.0,0,2,2021-01-26,REG
NYR_BUF_2021-01-26,BUF,2020020094,home,3,2.0,0.0,5.0,1.0,0.0,0.0,1,2,2021-01-26,REG
PHI_NJD_2021-01-26,PHI,2020020095,away,5,1.0,0.0,1.0,0.0,0.0,0.0,1,2,2021-01-26,REG
PHI_NJD_2021-01-26,NJD,2020020095,home,3,2.0,0.0,1.0,1.0,0.0,1.0,0,2,2021-01-26,REG
FLA_CBJ_2021-01-26,FLA,2020020098,away,4,0.0,0.0,2.0,1.0,1.0,0.0,1,2,2021-01-26,SO
FLA_CBJ_2021-01-26,CBJ,2020020098,home,3,1.0,0.0,1.0,2.0,0.0,0.0,0,2,2021-01-26,SO
PIT_BOS_2021-01-26,PIT,2020020093,away,2,1.0,0.0,0.0,1.0,0.0,0.0,0,2,2021-01-26,OT
PIT_BOS_2021-01-26,BOS,2020020093,home,3,4.0,0.0,2.0,2.0,0.0,0.0,1,2,2021-01-26,OT
NYI_WSH_2021-01-26,NYI,2020020096,away,2,1.0,0.0,1.0,2.0,0.0,0.0,0,2,2021-01-26,REG
NYI_WSH_2021-01-26,WSH,2020020096,home,3,0.0,0.0,6.0,0.0,1.0,0.0,1,2,2021-01-26,REG
LAK_MIN_2021-01-26,LAK,2020020102,away,2,2.0,0.0,3.0,4.0,0.0,0.0,1,2,2021-01-26,REG
LAK_MIN_2021-01-26,MIN,2020020102,home,1,2.0,0.0,3.0,1.0,0.0,0.0,0,2,2021-01-26,REG
EDM_WPG_2021-01-26,EDM,2020020100,away,4,1.0,0.0,4.0,0.0,0.0,1.0,0,2,2021-01-26,REG
EDM_WPG_2021-01-26,WPG,2020020100,home,6,3.0,1.0,8.0,1.0,1.0,0.0,1,2,2021-01-26,REG
CHI_NSH_2021-01-26,CHI,2020020099,away,2,0.0,0.0,3.0,2.0,1.0,1.0,0,2,2021-01-26,OT
CHI_NSH_2021-01-26,NSH,2020020099,home,3,1.0,0.0,4.0,1.0,1.0,1.0,1,2,2021-01-26,OT
DET_DAL_2021-01-26,DET,2020020103,away,1,2.0,0.0,4.0,0.0,0.0,0.0,0,2,2021-01-26,OT
DET_DAL_2021-01-26,DAL,2020020103,home,2,3.0,0.0,3.0,2.0,1.0,1.0,1,2,2021-01-26,OT
TOR_CGY_2021-01-26,TOR,2020020101,away,4,1.0,0.0,2.0,1.0,1.0,1.0,1,2,2021-01-26,REG
TOR_CGY_2021-01-26,CGY,2020020101,home,3,2.0,0.0,2.0,0.0,1.0,0.0,0,2,2021-01-26,REG
STL_VGK_2021-01-26,STL,2020020106,away,5,5.0,0.0,0.0,0.0,0.0,1.0,1,2,2021-01-26,SO
STL_VGK_2021-01-26,VGK,2020020106,home,4,3.0,0.0,1.0,2.0,0.0,2.0,0,2,2021-01-26,SO
SJS_COL_2021-01-26,SJS,2020020104,away,3,1.0,0.0,4.0,2.0,0.0,2.0,0,2,2021-01-26,REG
SJS_COL_2021-01-26,COL,2020020104,home,7,1.0,0.0,3.0,1.0,0.0,2.0,1,2,2021-01-26,REG
ANA_ARI_2021-01-26,ANA,2020020105,away,1,0.0,0.0,4.0,0.0,0.0,2.0,1,2,2021-01-26,REG
ANA_ARI_2021-01-26,ARI,2020020105,home,0,2.0,0.0,6.0,2.0,2.0,1.0,0,2,2021-01-26,REG
CHI_NSH_2021-01-27,CHI,2020020107,away,1,0.0,0.0,6.0,0.0,4.0,0.0,0,2,2021-01-27,SO
CHI_NSH_2021-01-27,NSH,2020020107,home,2,1.0,0.0,6.0,5.0,1.0,3.0,1,2,2021-01-27,SO
OTT_VAN_2021-01-27,OTT,2020020108,away,1,1.0,0.0,7.0,1.0,1.0,1.0,0,2,2021-01-27,REG
OTT_VAN_2021-01-27,VAN,2020020108,home,5,1.0,0.0,4.0,3.0,1.0,0.0,1,2,2021-01-27,REG
PHI_NJD_2021-01-28,PHI,2020020111,away,3,3.0,0.0,1.0,1.0,2.0,1.0,1,2,2021-01-28,REG
PHI_NJD_2021-01-28,NJD,2020020111,home,1,2.0,0.0,5.0,0.0,1.0,1.0,0,2,2021-01-28,REG
CGY_MTL_2021-01-28,CGY,2020020115,away,2,0.0,1.0,4.0,3.0,2.0,0.0,0,2,2021-01-28,REG
CGY_MTL_2021-01-28,MTL,2020020115,home,4,2.0,2.0,5.0,3.0,1.0,0.0,1,2,2021-01-28,REG
FLA_CBJ_2021-01-28,FLA,2020020114,away,2,2.0,0.0,2.0,0.0,0.0,2.0,0,2,2021-01-28,SO
FLA_CBJ_2021-01-28,CBJ,2020020114,home,3,4.0,0.0,3.0,1.0,1.0,1.0,1,2,2021-01-28,SO
NYR_BUF_2021-01-28,NYR,2020020110,away,3,2.0,0.0,6.0,3.0,2.0,1.0,1,2,2021-01-28,OT
NYR_BUF_2021-01-28,BUF,2020020110,home,2,1.0,0.0,4.0,5.0,3.0,0.0,0,2,2021-01-28,OT
NYI_WSH_2021-01-28,NYI,2020020112,away,3,5.0,0.0,4.0,0.0,1.0,0.0,0,2,2021-01-28,REG
NYI_WSH_2021-01-28,WSH,2020020112,home,6,1.0,0.0,1.0,2.0,0.0,0.0,1,2,2021-01-28,REG
