gameid,date,time_start,tricode_for,id_for,tricode_against,id_against,metric_score_for,metric_score_against,period_ending,tricode_winteam
2015020130,2015-10-27,2015-10-28T00:00:00Z,MIN,30,EDM,22,4,3,REG,MIN
2015020131,2015-10-27,2015-10-28T00:00:00Z,WPG,52,LAK,26,1,4,REG,LAK
2015020129,2015-10-27,2015-10-28T00:00:00Z,STL,19,TBL,14,2,0,REG,STL
2015020132,2015-10-27,2015-10-28T00:30:00Z,DAL,25,ANA,24,4,3,REG,DAL
2015020133,2015-10-27,2015-10-28T02:00:00Z,VAN,23,MTL,8,5,1,REG,VAN
2015020134,2015-10-28,2015-10-28T23:30:00Z,OTT,9,CGY,20,5,4,SO,OTT
2015020135,2015-10-28,2015-10-29T00:00:00Z,WSH,15,PIT,5,1,3,REG,PIT
2015020136,2015-10-28,2015-10-29T02:30:00Z,SJS,28,NSH,18,1,2,REG,NSH
2015020137,2015-10-29,2015-10-29T23:00:00Z,NYI,2,CAR,12,2,3,OT,CAR
2015020138,2015-10-29,2015-10-29T23:00:00Z,PHI,4,NJD,1,1,4,REG,NJD
2015020139,2015-10-29,2015-10-29T23:00:00Z,PIT,5,BUF,7,4,3,REG,PIT
2015020140,2015-10-29,2015-10-29T23:30:00Z,TBL,14,COL,21,1,2,REG,COL
2015020141,2015-10-29,2015-10-30T00:00:00Z,STL,19,ANA,24,2,1,REG,STL
2015020142,2015-10-29,2015-10-30T00:00:00Z,WPG,52,CHI,16,3,1,REG,WPG
2015020143,2015-10-29,2015-10-30T00:30:00Z,DAL,25,VAN,23,4,3,OT,DAL
2015020144,2015-10-29,2015-10-30T01:00:00Z,EDM,22,MTL,8,4,3,REG,EDM
2015020146,2015-10-30,2015-10-30T23:00:00Z,NYR,3,TOR,10,3,1,REG,NYR
2015020145,2015-10-30,2015-10-30T23:00:00Z,BUF,7,PHI,4,3,1,REG,BUF
2015020147,2015-10-30,2015-10-30T23:00:00Z,WSH,15,CBJ,29,2,1,REG,WSH
2015020148,2015-10-30,2015-10-30T23:00:00Z,CAR,12,COL,21,3,2,REG,CAR
2015020149,2015-10-30,2015-10-30T23:30:00Z,DET,17,OTT,9,1,3,REG,OTT
2015020150,2015-10-30,2015-10-30T23:30:00Z,FLA,13,BOS,6,1,3,REG,BOS
2015020151,2015-10-30,2015-10-31T00:00:00Z,MIN,30,CHI,16,5,4,REG,MIN
2015020152,2015-10-30,2015-10-31T01:00:00Z,CGY,20,MTL,8,2,6,REG,MTL
2015020153,2015-10-30,2015-10-31T02:00:00Z,ARI,53,VAN,23,3,4,REG,VAN
2015020154,2015-10-31,2015-10-31T17:00:00Z,NJD,1,NYI,2,3,2,SO,NJD
2015020155,2015-10-31,2015-10-31T19:00:00Z,DAL,25,SJS,28,5,3,REG,DAL
2015020156,2015-10-31,2015-10-31T20:00:00Z,LAK,26,NSH,18,4,3,OT,LAK
2015020161,2015-10-31,2015-10-31T23:00:00Z,CBJ,29,WPG,52,2,3,REG,WPG
2015020159,2015-10-31,2015-10-31T23:00:00Z,TBL,14,BOS,6,1,3,REG,BOS
2015020157,2015-10-31,2015-10-31T23:00:00Z,TOR,10,PIT,5,0,4,REG,PIT
2015020158,2015-10-31,2015-10-31T23:00:00Z,OTT,9,DET,17,3,5,REG,DET
2015020160,2015-10-31,2015-10-31T23:00:00Z,FLA,13,WSH,15,1,2,OT,WSH
2015020162,2015-10-31,2015-11-01T00:00:00Z,STL,19,MIN,30,3,2,OT,STL
2015020163,2015-10-31,2015-11-01T02:00:00Z,EDM,22,CGY,20,4,5,REG,CGY
2015020164,2015-11-01,2015-11-01T20:00:00Z,COL,21,SJS,28,3,4,REG,SJS
2015020165,2015-11-01,2015-11-01T22:00:00Z,CAR,12,TBL,14,3,4,REG,TBL
2015020166,2015-11-01,2015-11-02T00:00:00Z,MTL,8,WPG,52,5,1,REG,MTL
2015020167,2015-11-01,2015-11-02T00:30:00Z,NYI,2,BUF,7,1,2,REG,BUF
2015020168,2015-11-01,2015-11-02T01:00:00Z,ANA,24,NSH,18,4,2,REG,ANA
2015020169,2015-11-02,2015-11-03T00:30:00Z,TOR,10,DAL,25,4,1,REG,TOR
2015020170,2015-11-02,2015-11-03T01:30:00Z,CHI,16,LAK,26,4,2,REG,CHI
2015020171,2015-11-02,2015-11-03T03:00:00Z,VAN,23,PHI,4,4,1,REG,VAN
2015020173,2015-11-03,2015-11-04T00:00:00Z,NYI,2,NJD,1,2,1,REG,NYI
2015020174,2015-11-03,2015-11-04T00:00:00Z,NYR,3,WSH,15,5,2,REG,NYR
2015020172,2015-11-03,2015-11-04T00:00:00Z,BOS,6,DAL,25,3,5,REG,DAL
2015020176,2015-11-03,2015-11-04T00:30:00Z,DET,17,TBL,14,2,1,REG,DET
2015020175,2015-11-03,2015-11-04T00:30:00Z,MTL,8,OTT,9,1,2,OT,OTT
2015020177,2015-11-03,2015-11-04T01:30:00Z,STL,19,LAK,26,0,3,REG,LAK
2015020179,2015-11-03,2015-11-04T02:00:00Z,EDM,22,PHI,4,4,2,REG,EDM
2015020178,2015-11-03,2015-11-04T02:00:00Z,COL,21,CGY,20,6,3,REG,COL
2015020180,2015-11-03,2015-11-04T03:30:00Z,SJS,28,CBJ,29,2,5,REG,CBJ
2015020181,2015-11-04,2015-11-05T00:00:00Z,TOR,10,WPG,52,2,4,REG,WPG
2015020182,2015-11-04,2015-11-05T01:00:00Z,CHI,16,STL,19,5,6,OT,STL
2015020183,2015-11-04,2015-11-05T03:00:00Z,VAN,23,PIT,5,2,3,REG,PIT
2015020184,2015-11-04,2015-11-05T03:30:00Z,ANA,24,FLA,13,3,2,SO,ANA
2015020185,2015-11-05,2015-11-06T00:00:00Z,BUF,7,TBL,14,1,4,REG,TBL
2015020186,2015-11-05,2015-11-06T00:00:00Z,WSH,15,BOS,6,4,1,REG,WSH
2015020187,2015-11-05,2015-11-06T00:30:00Z,MTL,8,NYI,2,4,1,REG,MTL
2015020188,2015-11-05,2015-11-06T00:30:00Z,OTT,9,WPG,52,3,2,SO,OTT
2015020189,2015-11-05,2015-11-06T01:00:00Z,MIN,30,NSH,18,2,3,REG,NSH
2015020190,2015-11-05,2015-11-06T02:00:00Z,CGY,20,PHI,4,2,1,OT,CGY
2015020191,2015-11-05,2015-11-06T02:00:00Z,ARI,53,COL,21,4,2,REG,ARI
2015020192,2015-11-05,2015-11-06T03:30:00Z,LAK,26,CBJ,29,2,3,REG,CBJ
2015020193,2015-11-05,2015-11-06T03:30:00Z,SJS,28,FLA,13,5,2,REG,SJS
2015020196,2015-11-06,2015-11-07T00:00:00Z,CAR,12,DAL,25,1,4,REG,DAL
2015020195,2015-11-06,2015-11-07T00:00:00Z,NJD,1,CHI,16,4,2,REG,NJD
2015020194,2015-11-06,2015-11-07T00:00:00Z,TOR,10,DET,17,1,2,OT,DET
2015020197,2015-11-06,2015-11-07T02:00:00Z,COL,21,NYR,3,1,2,REG,NYR
2015020198,2015-11-06,2015-11-07T02:00:00Z,EDM,22,PIT,5,1,2,REG,PIT
2015020199,2015-11-06,2015-11-07T03:00:00Z,ANA,24,CBJ,29,4,2,REG,ANA
2015020200,2015-11-07,2015-11-07T18:00:00Z,BUF,7,VAN,23,3,2,REG,BUF
2015020201,2015-11-07,2015-11-07T21:00:00Z,LAK,26,FLA,13,4,1,REG,LAK
2015020205,2015-11-07,2015-11-08T00:00:00Z,WPG,52,PHI,4,0,3,REG,PHI
2015020204,2015-11-07,2015-11-08T00:00:00Z,CAR,12,OTT,9,3,2,OT,CAR
2015020203,2015-11-07,2015-11-08T00:00:00Z,WSH,15,TOR,10,3,2,SO,WSH
2015020202,2015-11-07,2015-11-08T00:00:00Z,MTL,8,BOS,6,4,2,REG,MTL
2015020207,2015-11-07,2015-11-08T01:00:00Z,MIN,30,TBL,14,1,0,REG,MIN
2015020206,2015-11-07,2015-11-08T01:00:00Z,NSH,18,STL,19,0,4,REG,STL
2015020208,2015-11-07,2015-11-08T02:00:00Z,ARI,53,NYR,3,1,4,REG,NYR
2015020209,2015-11-07,2015-11-08T03:00:00Z,CGY,20,PIT,5,5,2,REG,CGY
2015020210,2015-11-07,2015-11-08T03:30:00Z,SJS,28,ANA,24,0,1,REG,ANA
2015020211,2015-11-08,2015-11-08T20:00:00Z,DET,17,DAL,25,1,4,REG,DAL
2015020212,2015-11-08,2015-11-08T22:00:00Z,NJD,1,VAN,23,4,3,OT,NJD
2015020213,2015-11-08,2015-11-08T22:00:00Z,NYI,2,BOS,6,1,2,REG,BOS
2015020214,2015-11-08,2015-11-09T01:00:00Z,CHI,16,EDM,22,4,2,REG,CHI
2015020215,2015-11-09,2015-11-10T03:00:00Z,ANA,24,ARI,53,3,4,OT,ARI
2015020216,2015-11-10,2015-11-11T00:00:00Z,NJD,1,STL,19,0,2,REG,STL
2015020218,2015-11-10,2015-11-11T00:00:00Z,PHI,4,COL,21,0,4,REG,COL
2015020217,2015-11-10,2015-11-11T00:00:00Z,NYR,3,CAR,12,3,0,REG,NYR
2015020219,2015-11-10,2015-11-11T00:00:00Z,CBJ,29,VAN,23,3,5,REG,VAN
2015020220,2015-11-10,2015-11-11T00:30:00Z,DET,17,WSH,15,1,0,REG,DET
2015020222,2015-11-10,2015-11-11T00:30:00Z,FLA,13,CGY,20,4,3,REG,FLA
2015020221,2015-11-10,2015-11-11T00:30:00Z,TBL,14,BUF,7,1,4,REG,BUF
2015020224,2015-11-10,2015-11-11T01:00:00Z,MIN,30,WPG,52,5,3,REG,MIN
2015020223,2015-11-10,2015-11-11T01:00:00Z,NSH,18,OTT,9,7,5,REG,NSH
2015020225,2015-11-10,2015-11-11T01:30:00Z,DAL,25,TOR,10,2,3,REG,TOR
2015020226,2015-11-10,2015-11-11T03:30:00Z,LAK,26,ARI,53,2,3,REG,ARI
2015020227,2015-11-10,2015-11-11T03:30:00Z,SJS,28,NYI,2,2,4,REG,NYI
2015020228,2015-11-11,2015-11-12T00:30:00Z,PIT,5,MTL,8,4,3,SO,PIT
2015020229,2015-11-11,2015-11-12T03:00:00Z,ANA,24,EDM,22,3,4,OT,EDM
2015020233,2015-11-12,2015-11-13T00:00:00Z,CAR,12,MIN,30,2,3,OT,MIN
2015020230,2015-11-12,2015-11-13T00:00:00Z,BOS,6,COL,21,2,3,REG,COL
2015020231,2015-11-12,2015-11-13T00:00:00Z,NYR,3,STL,19,6,3,REG,NYR
2015020232,2015-11-12,2015-11-13T00:00:00Z,PHI,4,WSH,15,2,5,REG,WSH
2015020235,2015-11-12,2015-11-13T00:30:00Z,TBL,14,CGY,20,3,1,REG,TBL
2015020236,2015-11-12,2015-11-13T00:30:00Z,FLA,13,BUF,7,2,3,REG,BUF
2015020234,2015-11-12,2015-11-13T00:30:00Z,OTT,9,VAN,23,3,2,REG,OTT
2015020237,2015-11-12,2015-11-13T01:00:00Z,NSH,18,TOR,10,1,2,SO,TOR
2015020238,2015-11-12,2015-11-13T01:30:00Z,CHI,16,NJD,1,2,3,REG,NJD
2015020239,2015-11-12,2015-11-13T01:30:00Z,DAL,25,WPG,52,6,3,REG,DAL
2015020240,2015-11-12,2015-11-13T02:00:00Z,ARI,53,EDM,22,4,1,REG,ARI
2015020241,2015-11-12,2015-11-13T03:30:00Z,LAK,26,NYI,2,2,1,REG,LAK
2015020243,2015-11-13,2015-11-14T00:00:00Z,WSH,15,CGY,20,2,3,OT,CGY
2015020242,2015-11-13,2015-11-14T00:00:00Z,PIT,5,CBJ,29,1,2,REG,CBJ
2015020244,2015-11-13,2015-11-14T00:30:00Z,DET,17,SJS,28,2,3,REG,SJS
2015020245,2015-11-13,2015-11-14T03:00:00Z,ANA,24,NYI,2,1,4,REG,NYI
2015020246,2015-11-14,2015-11-14T18:00:00Z,OTT,9,NYR,3,1,2,SO,NYR
2015020251,2015-11-14,2015-11-15T00:00:00Z,TBL,14,FLA,13,4,5,SO,FLA
2015020250,2015-11-14,2015-11-15T00:00:00Z,MTL,8,COL,21,1,6,REG,COL
2015020248,2015-11-14,2015-11-15T00:00:00Z,BUF,7,SJS,28,1,2,OT,SJS
2015020254,2015-11-14,2015-11-15T00:00:00Z,CBJ,29,ARI,53,5,2,REG,CBJ
2015020255,2015-11-14,2015-11-15T00:00:00Z,NSH,18,WPG,52,7,0,REG,NSH
2015020249,2015-11-14,2015-11-15T00:00:00Z,TOR,10,VAN,23,4,2,REG,TOR
2015020247,2015-11-14,2015-11-15T00:00:00Z,BOS,6,DET,17,3,1,REG,BOS
2015020253,2015-11-14,2015-11-15T00:00:00Z,CAR,12,PHI,4,2,3,OT,PHI
2015020252,2015-11-14,2015-11-15T00:00:00Z,NJD,1,PIT,5,4,0,REG,NJD
2015020257,2015-11-14,2015-11-15T01:00:00Z,DAL,25,MIN,30,3,2,OT,DAL
2015020256,2015-11-14,2015-11-15T01:00:00Z,STL,19,CHI,16,2,4,REG,CHI
2015020258,2015-11-14,2015-11-15T03:00:00Z,LAK,26,EDM,22,4,3,REG,LAK
2015020259,2015-11-15,2015-11-16T00:00:00Z,NYR,3,TOR,10,4,3,REG,NYR
2015020260,2015-11-15,2015-11-16T01:30:00Z,CHI,16,CGY,20,4,1,REG,CHI
2015020261,2015-11-16,2015-11-17T00:00:00Z,NYI,2,ARI,53,5,2,REG,NYI
2015020262,2015-11-16,2015-11-17T00:00:00Z,CAR,12,ANA,24,1,4,REG,ANA
2015020264,2015-11-16,2015-11-17T00:30:00Z,OTT,9,DET,17,3,4,OT,DET
2015020263,2015-11-16,2015-11-17T00:30:00Z,MTL,8,VAN,23,4,3,OT,MTL
2015020265,2015-11-16,2015-11-17T00:30:00Z,FLA,13,TBL,14,1,0,REG,FLA
2015020266,2015-11-16,2015-11-17T01:00:00Z,STL,19,WPG,52,3,2,REG,STL
2015020269,2015-11-17,2015-11-18T00:00:00Z,PHI,4,LAK,26,2,3,SO,LAK
2015020271,2015-11-17,2015-11-18T00:00:00Z,CBJ,29,STL,19,3,1,REG,CBJ
2015020268,2015-11-17,2015-11-18T00:00:00Z,BUF,7,DAL,25,1,3,REG,DAL
2015020267,2015-11-17,2015-11-18T00:00:00Z,BOS,6,SJS,28,4,5,REG,SJS
2015020270,2015-11-17,2015-11-18T00:30:00Z,PIT,5,MIN,30,4,3,REG,PIT
2015020272,2015-11-17,2015-11-18T00:30:00Z,TOR,10,COL,21,5,1,REG,TOR
2015020273,2015-11-17,2015-11-18T01:00:00Z,NSH,18,ANA,24,3,2,REG,NSH
2015020274,2015-11-17,2015-11-18T02:00:00Z,CGY,20,NJD,1,3,2,REG,CGY
2015020275,2015-11-18,2015-11-19T00:30:00Z,WPG,52,VAN,23,4,1,REG,WPG
2015020276,2015-11-18,2015-11-19T01:00:00Z,DET,17,WSH,15,1,2,OT,WSH
2015020277,2015-11-18,2015-11-19T02:30:00Z,EDM,22,CHI,16,3,4,OT,CHI
2015020278,2015-11-19,2015-11-20T00:00:00Z,BOS,6,MIN,30,4,2,REG,BOS
