gameid,date,time_start,tricode_for,id_for,tricode_against,id_against,metric_score_for,metric_score_against,period_ending,tricode_winteam
2021020021,2021-10-16,2021-10-16T17:00:00Z,BUF,7,ARI,53,2,1,SO,BUF
2021020025,2021-10-16,2021-10-16T22:00:00Z,FLA,13,NYI,2,5,1,REG,FLA
2021020027,2021-10-16,2021-10-16T23:00:00Z,WSH,15,TBL,14,1,2,OT,TBL
2021020026,2021-10-16,2021-10-16T23:00:00Z,PIT,5,CHI,16,5,2,REG,PIT
2021020022,2021-10-16,2021-10-16T23:00:00Z,TOR,10,OTT,9,3,1,REG,TOR
2021020028,2021-10-16,2021-10-16T23:00:00Z,CBJ,29,SEA,55,2,1,OT,CBJ
2021020024,2021-10-16,2021-10-16T23:00:00Z,DET,17,VAN,23,3,1,REG,DET
2021020020,2021-10-16,2021-10-16T23:00:00Z,BOS,6,DAL,25,3,1,REG,BOS
2021020023,2021-10-16,2021-10-16T23:00:00Z,MTL,8,NYR,3,1,3,REG,NYR
2021020029,2021-10-16,2021-10-17T00:00:00Z,NSH,18,CAR,12,2,3,REG,CAR
2021020030,2021-10-16,2021-10-17T01:00:00Z,COL,21,STL,19,3,5,REG,STL
2021020031,2021-10-16,2021-10-17T02:00:00Z,EDM,22,CGY,20,5,2,REG,EDM
2021020033,2021-10-16,2021-10-17T02:00:00Z,SJS,28,WPG,52,4,3,REG,SJS
2021020032,2021-10-16,2021-10-17T02:30:00Z,LAK,26,MIN,30,2,3,REG,MIN
2021020034,2021-10-17,2021-10-17T21:00:00Z,OTT,9,DAL,25,3,2,REG,OTT
2021020036,2021-10-18,2021-10-18T23:00:00Z,PHI,4,SEA,55,6,1,REG,PHI
2021020035,2021-10-18,2021-10-18T23:00:00Z,TOR,10,NYR,3,1,2,OT,NYR
2021020037,2021-10-18,2021-10-19T01:30:00Z,CGY,20,ANA,24,2,3,OT,ANA
2021020038,2021-10-18,2021-10-19T02:00:00Z,ARI,53,STL,19,4,7,REG,STL
2021020042,2021-10-19,2021-10-19T23:00:00Z,TBL,14,FLA,13,1,4,REG,FLA
2021020040,2021-10-19,2021-10-19T23:00:00Z,MTL,8,SJS,28,0,5,REG,SJS
2021020039,2021-10-19,2021-10-19T23:00:00Z,BUF,7,VAN,23,5,2,REG,BUF
2021020044,2021-10-19,2021-10-19T23:00:00Z,PIT,5,DAL,25,1,2,SO,DAL
2021020043,2021-10-19,2021-10-19T23:00:00Z,NJD,1,SEA,55,4,2,REG,NJD
2021020045,2021-10-19,2021-10-19T23:00:00Z,WSH,15,COL,21,6,3,REG,WSH
2021020041,2021-10-19,2021-10-19T23:30:00Z,DET,17,CBJ,29,4,1,REG,DET
2021020048,2021-10-19,2021-10-20T00:00:00Z,MIN,30,WPG,52,6,5,OT,MIN
2021020046,2021-10-19,2021-10-20T00:00:00Z,CHI,16,NYI,2,1,4,REG,NYI
2021020047,2021-10-19,2021-10-20T00:00:00Z,NSH,18,LAK,26,2,1,REG,NSH
2021020049,2021-10-19,2021-10-20T01:00:00Z,EDM,22,ANA,24,6,5,REG,EDM
2021020050,2021-10-20,2021-10-20T23:30:00Z,PHI,4,BOS,6,6,3,REG,PHI
2021020051,2021-10-20,2021-10-21T02:00:00Z,VGK,54,STL,19,1,3,REG,STL
2021020055,2021-10-21,2021-10-21T23:00:00Z,FLA,13,COL,21,4,1,REG,FLA
2021020053,2021-10-21,2021-10-21T23:00:00Z,OTT,9,SJS,28,1,2,REG,SJS
2021020057,2021-10-21,2021-10-21T23:00:00Z,CBJ,29,NYI,2,3,2,OT,CBJ
2021020056,2021-10-21,2021-10-21T23:00:00Z,NJD,1,WSH,15,1,4,REG,WSH
2021020052,2021-10-21,2021-10-21T23:00:00Z,MTL,8,CAR,12,1,4,REG,CAR
2021020054,2021-10-21,2021-10-21T23:30:00Z,DET,17,CGY,20,0,3,REG,CGY
2021020059,2021-10-21,2021-10-22T00:00:00Z,NSH,18,NYR,3,1,3,REG,NYR
2021020060,2021-10-21,2021-10-22T00:00:00Z,WPG,52,ANA,24,5,1,REG,WPG
2021020058,2021-10-21,2021-10-22T00:30:00Z,CHI,16,VAN,23,1,4,REG,VAN
2021020061,2021-10-21,2021-10-22T02:00:00Z,ARI,53,EDM,22,1,5,REG,EDM
2021020063,2021-10-22,2021-10-22T22:00:00Z,TOR,10,SJS,28,3,5,REG,SJS
2021020062,2021-10-22,2021-10-22T23:00:00Z,BUF,7,BOS,6,1,4,REG,BOS
2021020064,2021-10-22,2021-10-23T00:30:00Z,DAL,25,LAK,26,3,2,OT,DAL
2021020065,2021-10-22,2021-10-23T02:00:00Z,VGK,54,EDM,22,3,5,REG,EDM
2021020067,2021-10-23,2021-10-23T17:00:00Z,OTT,9,NYR,3,2,3,REG,NYR
2021020072,2021-10-23,2021-10-23T17:00:00Z,WSH,15,CGY,20,3,4,OT,CGY
2021020075,2021-10-23,2021-10-23T22:00:00Z,MIN,30,ANA,24,4,3,OT,MIN
2021020076,2021-10-23,2021-10-23T23:00:00Z,WPG,52,NSH,18,6,4,REG,WPG
2021020071,2021-10-23,2021-10-23T23:00:00Z,PIT,5,TOR,10,7,1,REG,PIT
2021020068,2021-10-23,2021-10-23T23:00:00Z,TBL,14,COL,21,3,4,SO,COL
2021020073,2021-10-23,2021-10-23T23:00:00Z,CBJ,29,CAR,12,1,5,REG,CAR
2021020066,2021-10-23,2021-10-23T23:00:00Z,MTL,8,DET,17,6,1,REG,MTL
2021020070,2021-10-23,2021-10-23T23:00:00Z,PHI,4,FLA,13,2,4,REG,FLA
2021020069,2021-10-23,2021-10-23T23:00:00Z,NJD,1,BUF,7,2,1,OT,NJD
2021020074,2021-10-23,2021-10-24T00:00:00Z,STL,19,LAK,26,7,3,REG,STL
2021020077,2021-10-23,2021-10-24T01:00:00Z,ARI,53,NYI,2,0,3,REG,NYI
2021020078,2021-10-23,2021-10-24T02:00:00Z,SEA,55,VAN,23,2,4,REG,VAN
2021020079,2021-10-24,2021-10-24T17:00:00Z,BOS,6,SJS,28,4,3,REG,BOS
2021020081,2021-10-24,2021-10-24T22:00:00Z,MIN,30,NSH,18,2,5,REG,NSH
2021020080,2021-10-24,2021-10-24T23:00:00Z,CHI,16,DET,17,3,6,REG,DET
2021020082,2021-10-24,2021-10-25T02:00:00Z,VGK,54,NYI,2,0,2,REG,NYI
2021020083,2021-10-25,2021-10-25T23:00:00Z,BUF,7,TBL,14,5,1,REG,BUF
2021020086,2021-10-25,2021-10-25T23:00:00Z,NYR,3,CGY,20,1,5,REG,CGY
2021020084,2021-10-25,2021-10-25T23:00:00Z,OTT,9,WSH,15,5,7,REG,WSH
2021020085,2021-10-25,2021-10-25T23:00:00Z,FLA,13,ARI,53,5,3,REG,FLA
2021020087,2021-10-25,2021-10-25T23:00:00Z,CAR,12,TOR,10,4,1,REG,CAR
2021020088,2021-10-25,2021-10-25T23:00:00Z,CBJ,29,DAL,25,4,1,REG,CBJ
2021020089,2021-10-25,2021-10-26T00:00:00Z,STL,19,LAK,26,3,0,REG,STL
2021020090,2021-10-26,2021-10-26T23:00:00Z,NJD,1,CGY,20,3,5,REG,CGY
2021020091,2021-10-26,2021-10-26T23:00:00Z,PIT,5,TBL,14,1,5,REG,TBL
2021020093,2021-10-26,2021-10-27T00:00:00Z,COL,21,VGK,54,1,3,REG,VGK
2021020092,2021-10-26,2021-10-27T00:30:00Z,NSH,18,SJS,28,3,1,REG,NSH
2021020094,2021-10-26,2021-10-27T02:00:00Z,VAN,23,MIN,30,2,3,REG,MIN
2021020096,2021-10-26,2021-10-27T02:00:00Z,SEA,55,MTL,8,5,1,REG,SEA
2021020095,2021-10-26,2021-10-27T02:00:00Z,ANA,24,WPG,52,3,4,REG,WPG
2021020098,2021-10-27,2021-10-27T23:00:00Z,WSH,15,DET,17,2,3,OT,DET
2021020097,2021-10-27,2021-10-27T23:00:00Z,FLA,13,BOS,6,4,1,REG,FLA
2021020099,2021-10-27,2021-10-27T23:30:00Z,CHI,16,TOR,10,2,3,OT,TOR
2021020100,2021-10-27,2021-10-28T00:30:00Z,DAL,25,VGK,54,2,3,OT,VGK
2021020101,2021-10-27,2021-10-28T02:00:00Z,EDM,22,PHI,4,3,5,REG,PHI
2021020102,2021-10-28,2021-10-28T23:00:00Z,TBL,14,ARI,53,5,1,REG,TBL
2021020103,2021-10-28,2021-10-28T23:00:00Z,PIT,5,CGY,20,0,4,REG,CGY
2021020104,2021-10-28,2021-10-28T23:00:00Z,CAR,12,BOS,6,3,0,REG,CAR
2021020105,2021-10-28,2021-10-29T00:00:00Z,STL,19,COL,21,3,4,REG,COL
2021020107,2021-10-28,2021-10-29T02:00:00Z,ANA,24,BUF,7,3,4,OT,BUF
2021020106,2021-10-28,2021-10-29T02:00:00Z,VAN,23,PHI,4,1,2,REG,PHI
2021020110,2021-10-28,2021-10-29T02:00:00Z,SEA,55,MIN,30,4,1,REG,SEA
2021020109,2021-10-28,2021-10-29T02:30:00Z,SJS,28,MTL,8,0,4,REG,MTL
2021020108,2021-10-28,2021-10-29T02:30:00Z,LAK,26,WPG,52,2,3,REG,WPG
2021020114,2021-10-29,2021-10-29T23:00:00Z,CAR,12,CHI,16,6,3,REG,CAR
2021020113,2021-10-29,2021-10-29T23:00:00Z,WSH,15,ARI,53,2,0,REG,WSH
2021020111,2021-10-29,2021-10-29T23:00:00Z,DET,17,FLA,13,2,3,OT,FLA
2021020112,2021-10-29,2021-10-29T23:00:00Z,NYR,3,CBJ,29,4,0,REG,NYR
2021020116,2021-10-29,2021-10-30T00:00:00Z,VGK,54,ANA,24,5,4,SO,VGK
2021020115,2021-10-29,2021-10-30T00:30:00Z,DAL,25,OTT,9,1,4,REG,OTT
2021020121,2021-10-30,2021-10-30T17:30:00Z,NSH,18,NYI,2,3,2,SO,NSH
2021020125,2021-10-30,2021-10-30T20:00:00Z,LAK,26,MTL,8,5,2,REG,LAK
2021020117,2021-10-30,2021-10-30T23:00:00Z,BOS,6,FLA,13,3,2,SO,BOS
2021020118,2021-10-30,2021-10-30T23:00:00Z,TOR,10,DET,17,5,4,REG,TOR
2021020126,2021-10-30,2021-10-30T23:00:00Z,SJS,28,WPG,52,2,1,OT,SJS
2021020119,2021-10-30,2021-10-30T23:00:00Z,PIT,5,NJD,1,2,4,REG,NJD
2021020120,2021-10-30,2021-10-31T00:00:00Z,STL,19,CHI,16,1,0,REG,STL
2021020122,2021-10-30,2021-10-31T01:00:00Z,COL,21,MIN,30,4,1,REG,COL
2021020123,2021-10-30,2021-10-31T02:00:00Z,CGY,20,PHI,4,4,0,REG,CGY
2021020124,2021-10-30,2021-10-31T02:00:00Z,VAN,23,EDM,22,1,2,REG,EDM
2021020128,2021-10-31,2021-10-31T17:00:00Z,CAR,12,ARI,53,2,1,REG,CAR
2021020129,2021-10-31,2021-10-31T20:00:00Z,ANA,24,MTL,8,4,2,REG,ANA
2021020130,2021-10-31,2021-10-31T20:00:00Z,LAK,26,BUF,7,3,2,REG,LAK
2021020127,2021-10-31,2021-10-31T21:00:00Z,NJD,1,CBJ,29,3,4,SO,CBJ
2021020131,2021-10-31,2021-11-01T01:00:00Z,SEA,55,NYR,3,1,3,REG,NYR
2021020132,2021-11-01,2021-11-01T23:00:00Z,TBL,14,WSH,15,3,2,REG,TBL
2021020133,2021-11-01,2021-11-02T00:00:00Z,CHI,16,OTT,9,5,1,REG,CHI
2021020134,2021-11-01,2021-11-02T01:30:00Z,EDM,22,SEA,55,5,2,REG,EDM
2021020135,2021-11-02,2021-11-02T23:00:00Z,TOR,10,VGK,54,4,0,REG,TOR
2021020137,2021-11-02,2021-11-02T23:00:00Z,PHI,4,ARI,53,3,0,REG,PHI
2021020136,2021-11-02,2021-11-02T23:00:00Z,MTL,8,DET,17,3,0,REG,MTL
2021020139,2021-11-02,2021-11-03T00:00:00Z,WPG,52,DAL,25,4,3,SO,WPG
2021020138,2021-11-02,2021-11-03T00:00:00Z,MIN,30,OTT,9,5,4,OT,MIN
2021020140,2021-11-02,2021-11-03T01:00:00Z,CGY,20,NSH,18,2,3,OT,NSH
2021020142,2021-11-02,2021-11-03T02:00:00Z,ANA,24,NJD,1,4,0,REG,ANA
2021020141,2021-11-02,2021-11-03T02:00:00Z,VAN,23,NYR,3,3,2,OT,VAN
2021020143,2021-11-02,2021-11-03T02:30:00Z,SJS,28,BUF,7,5,3,REG,SJS
2021020146,2021-11-03,2021-11-04T00:30:00Z,EDM,22,NSH,18,5,2,REG,EDM
2021020144,2021-11-03,2021-11-04T00:30:00Z,CHI,16,CAR,12,3,4,REG,CAR
2021020145,2021-11-03,2021-11-04T01:00:00Z,COL,21,CBJ,29,4,5,OT,CBJ
2021020147,2021-11-03,2021-11-04T02:00:00Z,LAK,26,STL,19,3,2,SO,LAK
2021020151,2021-11-04,2021-11-04T23:00:00Z,OTT,9,VGK,54,1,5,REG,VGK
2021020152,2021-11-04,2021-11-04T23:00:00Z,FLA,13,WSH,15,5,4,OT,FLA
2021020150,2021-11-04,2021-11-04T23:00:00Z,MTL,8,NYI,2,2,6,REG,NYI
2021020148,2021-11-04,2021-11-04T23:00:00Z,BOS,6,DET,17,5,1,REG,BOS
2021020149,2021-11-04,2021-11-04T23:00:00Z,TOR,10,TBL,14,2,1,OT,TOR
2021020153,2021-11-04,2021-11-04T23:00:00Z,PIT,5,PHI,4,3,2,OT,PIT
2021020154,2021-11-04,2021-11-05T01:00:00Z,CGY,20,DAL,25,3,4,OT,DAL
2021020156,2021-11-04,2021-11-05T02:00:00Z,SEA,55,BUF,7,5,2,REG,SEA
2021020155,2021-11-04,2021-11-05T02:30:00Z,SJS,28,STL,19,3,5,REG,STL
2021020157,2021-11-05,2021-11-06T00:00:00Z,WPG,52,CHI,16,5,1,REG,WPG
2021020158,2021-11-05,2021-11-06T01:30:00Z,EDM,22,NYR,3,6,5,OT,EDM
2021020159,2021-11-05,2021-11-06T02:00:00Z,VAN,23,NSH,18,2,3,REG,NSH
2021020160,2021-11-05,2021-11-06T02:00:00Z,ANA,24,ARI,53,3,1,REG,ANA
2021020161,2021-11-05,2021-11-06T02:30:00Z,LAK,26,NJD,1,3,2,OT,LAK
2021020165,2021-11-06,2021-11-06T18:00:00Z,OTT,9,TBL,14,3,5,REG,TBL
2021020166,2021-11-06,2021-11-06T22:00:00Z,FLA,13,CAR,12,5,2,REG,FLA
2021020164,2021-11-06,2021-11-06T23:00:00Z,MTL,8,VGK,54,2,5,REG,VGK
2021020169,2021-11-06,2021-11-06T23:00:00Z,CBJ,29,COL,21,4,2,REG,CBJ
2021020162,2021-11-06,2021-11-06T23:00:00Z,BUF,7,DET,17,3,4,OT,DET
2021020163,2021-11-06,2021-11-06T23:00:00Z,TOR,10,BOS,6,5,2,REG,TOR
2021020168,2021-11-06,2021-11-06T23:00:00Z,WSH,15,PHI,4,1,2,REG,PHI
2021020167,2021-11-06,2021-11-06T23:00:00Z,PIT,5,MIN,30,4,5,SO,MIN
2021020170,2021-11-06,2021-11-06T23:00:00Z,WPG,52,NYI,2,0,2,REG,NYI
2021020172,2021-11-06,2021-11-07T02:00:00Z,ARI,53,SEA,55,5,4,REG,ARI
2021020171,2021-11-06,2021-11-07T02:00:00Z,CGY,20,NYR,3,6,0,REG,CGY
2021020173,2021-11-06,2021-11-07T02:30:00Z,SJS,28,NJD,1,2,3,SO,NJD
2021020174,2021-11-07,2021-11-07T23:00:00Z,DET,17,VGK,54,5,2,REG,DET
2021020175,2021-11-07,2021-11-08T00:00:00Z,CHI,16,NSH,18,2,1,OT,CHI
2021020178,2021-11-07,2021-11-08T01:00:00Z,ANA,24,STL,19,4,1,REG,ANA
2021020176,2021-11-07,2021-11-08T01:00:00Z,MIN,30,NYI,2,5,2,REG,MIN
2021020177,2021-11-07,2021-11-08T03:00:00Z,VAN,23,DAL,25,6,3,REG,VAN
2021020180,2021-11-08,2021-11-09T00:00:00Z,NYR,3,FLA,13,4,3,REG,NYR
2021020181,2021-11-08,2021-11-09T00:00:00Z,WSH,15,BUF,7,5,3,REG,WSH
2021020179,2021-11-08,2021-11-09T00:30:00Z,TOR,10,LAK,26,1,5,REG,LAK
2021020183,2021-11-09,2021-11-10T00:00:00Z,MTL,8,LAK,26,2,3,OT,LAK
2021020182,2021-11-09,2021-11-10T00:00:00Z,BOS,6,OTT,9,3,2,REG,BOS
2021020185,2021-11-09,2021-11-10T00:00:00Z,TBL,14,CAR,12,1,2,OT,CAR
2021020186,2021-11-09,2021-11-10T00:00:00Z,NJD,1,FLA,13,7,3,REG,NJD
2021020184,2021-11-09,2021-11-10T00:30:00Z,DET,17,EDM,22,4,2,REG,DET
2021020188,2021-11-09,2021-11-10T01:00:00Z,WPG,52,STL,19,2,3,SO,STL
2021020187,2021-11-09,2021-11-10T01:30:00Z,CHI,16,PIT,5,3,2,SO,CHI
2021020189,2021-11-09,2021-11-10T02:00:00Z,CGY,20,SJS,28,1,4,REG,SJS
2021020191,2021-11-09,2021-11-10T03:00:00Z,VGK,54,SEA,55,4,2,REG,VGK
2021020190,2021-11-09,2021-11-10T03:00:00Z,VAN,23,ANA,24,2,3,OT,ANA
2021020192,2021-11-10,2021-11-11T00:30:00Z,PHI,4,TOR,10,0,3,REG,TOR
2021020193,2021-11-10,2021-11-11T01:30:00Z,DAL,25,NSH,18,2,4,REG,NSH
2021020194,2021-11-10,2021-11-11T03:00:00Z,ARI,53,MIN,30,2,5,REG,MIN
2021020196,2021-11-11,2021-11-12T00:00:00Z,MTL,8,CGY,20,4,2,REG,MTL
2021020195,2021-11-11,2021-11-12T00:00:00Z,BOS,6,EDM,22,3,5,REG,EDM
2021020199,2021-11-11,2021-11-12T00:00:00Z,NJD,1,NYI,2,4,0,REG,NJD
2021020200,2021-11-11,2021-11-12T00:00:00Z,PIT,5,FLA,13,3,2,SO,PIT
2021020197,2021-11-11,2021-11-12T00:00:00Z,OTT,9,LAK,26,0,2,REG,LAK
2021020198,2021-11-11,2021-11-12T00:30:00Z,DET,17,WSH,15,0,2,REG,WSH
2021020201,2021-11-11,2021-11-12T01:00:00Z,STL,19,NSH,18,3,4,OT,NSH
2021020202,2021-11-11,2021-11-12T01:00:00Z,WPG,52,SJS,28,4,1,REG,WPG
2021020203,2021-11-11,2021-11-12T02:00:00Z,COL,21,VAN,23,7,1,REG,COL
2021020205,2021-11-11,2021-11-12T03:00:00Z,SEA,55,ANA,24,4,7,REG,ANA
2021020204,2021-11-11,2021-11-12T03:00:00Z,VGK,54,MIN,30,3,2,REG,VGK
2021020206,2021-11-12,2021-11-13T00:00:00Z,BUF,7,EDM,22,3,2,REG,BUF
2021020209,2021-11-12,2021-11-13T00:00:00Z,CBJ,29,WSH,15,3,4,REG,WSH
2021020207,2021-11-12,2021-11-13T00:00:00Z,TOR,10,CGY,20,2,1,OT,TOR
2021020208,2021-11-12,2021-11-13T00:00:00Z,CAR,12,PHI,4,1,2,REG,PHI
2021020210,2021-11-12,2021-11-13T01:30:00Z,CHI,16,ARI,53,2,1,REG,CHI
2021020215,2021-11-13,2021-11-13T18:00:00Z,NJD,1,BOS,6,2,5,REG,BOS
2021020212,2021-11-13,2021-11-14T00:00:00Z,OTT,9,PIT,5,6,3,REG,OTT
2021020217,2021-11-13,2021-11-14T00:00:00Z,CBJ,29,NYR,3,3,5,REG,NYR
2021020211,2021-11-13,2021-11-14T00:00:00Z,BUF,7,TOR,10,4,5,REG,TOR
2021020220,2021-11-13,2021-11-14T00:00:00Z,WPG,52,LAK,26,3,2,OT,WPG
2021020213,2021-11-13,2021-11-14T00:00:00Z,DET,17,MTL,8,3,2,OT,DET
2021020214,2021-11-13,2021-11-14T00:00:00Z,TBL,14,FLA,13,3,2,OT,TBL
2021020216,2021-11-13,2021-11-14T00:30:00Z,CAR,12,STL,19,3,2,REG,CAR
2021020219,2021-11-13,2021-11-14T01:00:00Z,DAL,25,PHI,4,5,2,REG,DAL
2021020218,2021-11-13,2021-11-14T01:00:00Z,NSH,18,ARI,53,4,1,REG,NSH
2021020221,2021-11-13,2021-11-14T02:00:00Z,COL,21,SJS,28,6,2,REG,COL
2021020223,2021-11-13,2021-11-14T03:00:00Z,SEA,55,MIN,30,2,4,REG,MIN
2021020222,2021-11-13,2021-11-14T03:00:00Z,VGK,54,VAN,23,7,4,REG,VGK
2021020225,2021-11-14,2021-11-14T22:00:00Z,OTT,9,CGY,20,0,4,REG,CGY
2021020226,2021-11-14,2021-11-15T00:00:00Z,NYR,3,NJD,1,4,3,SO,NYR
2021020228,2021-11-14,2021-11-15T00:00:00Z,STL,19,EDM,22,4,5,REG,EDM
2021020227,2021-11-14,2021-11-15T00:00:00Z,WSH,15,PIT,5,6,1,REG,WSH
2021020224,2021-11-14,2021-11-15T00:00:00Z,BOS,6,MTL,8,5,2,REG,BOS
2021020229,2021-11-14,2021-11-15T01:00:00Z,ANA,24,VAN,23,5,1,REG,ANA
2021020230,2021-11-15,2021-11-16T00:00:00Z,TBL,14,NYI,2,4,1,REG,TBL
2021020231,2021-11-15,2021-11-16T00:00:00Z,CBJ,29,DET,17,5,3,REG,CBJ
2021020235,2021-11-16,2021-11-17T00:00:00Z,NYR,3,MTL,8,3,2,REG,NYR
2021020237,2021-11-16,2021-11-17T00:00:00Z,PIT,5,BUF,7,1,2,REG,BUF
2021020232,2021-11-16,2021-11-17T00:00:00Z,TOR,10,NSH,18,3,0,REG,TOR
2021020236,2021-11-16,2021-11-17T00:00:00Z,PHI,4,CGY,20,2,1,OT,PHI
2021020233,2021-11-16,2021-11-17T00:00:00Z,FLA,13,NYI,2,6,1,REG,FLA
2021020241,2021-11-16,2021-11-17T01:00:00Z,WPG,52,EDM,22,5,2,REG,WPG
2021020240,2021-11-16,2021-11-17T01:00:00Z,MIN,30,SJS,28,1,4,REG,SJS
2021020238,2021-11-16,2021-11-17T01:00:00Z,STL,19,ARI,53,2,3,REG,ARI
2021020239,2021-11-16,2021-11-17T01:30:00Z,DAL,25,DET,17,5,2,REG,DAL
2021020243,2021-11-16,2021-11-17T03:00:00Z,ANA,24,WSH,15,3,2,OT,ANA
2021020242,2021-11-16,2021-11-17T03:00:00Z,VGK,54,CAR,12,2,4,REG,CAR
2021020244,2021-11-17,2021-11-18T02:00:00Z,VAN,23,COL,21,2,4,REG,COL
2021020246,2021-11-17,2021-11-18T03:00:00Z,SEA,55,CHI,16,2,4,REG,CHI
2021020245,2021-11-17,2021-11-18T03:30:00Z,LAK,26,WSH,15,0,2,REG,WSH
2021020249,2021-11-18,2021-11-19T00:00:00Z,MTL,8,PIT,5,0,6,REG,PIT
2021020248,2021-11-18,2021-11-19T00:00:00Z,TOR,10,NYR,3,2,1,REG,TOR
2021020247,2021-11-18,2021-11-19T00:00:00Z,BUF,7,CGY,20,0,5,REG,CGY
2021020252,2021-11-18,2021-11-19T00:00:00Z,PHI,4,TBL,14,3,4,SO,TBL
2021020251,2021-11-18,2021-11-19T00:00:00Z,FLA,13,NJD,1,4,1,REG,FLA
2021020254,2021-11-18,2021-11-19T01:00:00Z,MIN,30,DAL,25,7,2,REG,MIN
2021020253,2021-11-18,2021-11-19T01:00:00Z,STL,19,SJS,28,4,1,REG,STL
2021020256,2021-11-18,2021-11-19T02:00:00Z,ARI,53,CBJ,29,4,5,SO,CBJ
2021020255,2021-11-18,2021-11-19T02:00:00Z,EDM,22,WPG,52,2,1,SO,EDM
2021020258,2021-11-18,2021-11-19T03:00:00Z,ANA,24,CAR,12,1,2,REG,CAR
2021020257,2021-11-18,2021-11-19T03:00:00Z,VGK,54,DET,17,5,2,REG,VGK
2021020259,2021-11-19,2021-11-20T03:00:00Z,VAN,23,WPG,52,3,2,REG,VAN
2021020260,2021-11-19,2021-11-20T03:00:00Z,SEA,55,COL,21,3,7,REG,COL
2021020272,2021-11-20,2021-11-20T21:00:00Z,LAK,26,CAR,12,4,5,REG,CAR
2021020264,2021-11-20,2021-11-20T21:00:00Z,TBL,14,NJD,1,3,5,REG,NJD
2021020265,2021-11-20,2021-11-20T23:00:00Z,FLA,13,MIN,30,5,4,REG,FLA
2021020262,2021-11-20,2021-11-21T00:00:00Z,MTL,8,NSH,18,6,3,REG,MTL
2021020266,2021-11-20,2021-11-21T00:00:00Z,NYI,2,CGY,20,2,5,REG,CGY
2021020267,2021-11-20,2021-11-21T00:00:00Z,PHI,4,BOS,6,2,5,REG,BOS
2021020261,2021-11-20,2021-11-21T00:00:00Z,TOR,10,PIT,5,0,2,REG,PIT
2021020268,2021-11-20,2021-11-21T01:00:00Z,DAL,25,STL,19,4,1,REG,DAL
2021020270,2021-11-20,2021-11-21T01:00:00Z,ARI,53,DET,17,2,1,OT,ARI
2021020271,2021-11-20,2021-11-21T03:00:00Z,VGK,54,CBJ,29,3,2,REG,VGK
2021020269,2021-11-20,2021-11-21T03:00:00Z,EDM,22,CHI,16,5,2,REG,EDM
2021020273,2021-11-20,2021-11-21T03:30:00Z,SJS,28,WSH,15,0,4,REG,WSH
2021020275,2021-11-21,2021-11-21T22:00:00Z,TBL,14,MIN,30,5,4,SO,TBL
2021020277,2021-11-21,2021-11-21T23:00:00Z,NYR,3,BUF,7,5,4,REG,NYR
2021020274,2021-11-21,2021-11-22T00:00:00Z,BOS,6,CGY,20,0,4,REG,CGY
2021020276,2021-11-21,2021-11-22T00:30:00Z,NYI,2,TOR,10,0,3,REG,TOR
2021020278,2021-11-21,2021-11-22T01:00:00Z,VAN,23,CHI,16,0,1,REG,CHI
2021020280,2021-11-21,2021-11-22T02:00:00Z,SEA,55,WSH,15,5,2,REG,SEA
2021020279,2021-11-21,2021-11-22T03:00:00Z,LAK,26,ARI,53,1,2,OT,ARI
2021020281,2021-11-22,2021-11-23T00:00:00Z,BUF,7,CBJ,29,4,7,REG,CBJ
