gameIdx,team_tri,gameid,teamloc,goals,hits,goals_pp,shots,shots_blocked,poss_giveaway,poss_takeaway,win,seasonIdx,gameDate,gameEnd
VAN_OTT_2017-10-17,OTT,2017020085,home,0,0.0,0.0,6.0,4.0,1.0,0.0,0,2,2017-10-17,REG
TBL_NJD_2017-10-17,TBL,2017020081,away,4,1.0,0.0,4.0,3.0,0.0,1.0,0,2,2017-10-17,SO
TBL_NJD_2017-10-17,NJD,2017020081,home,5,3.0,0.0,3.0,3.0,1.0,1.0,1,2,2017-10-17,SO
CBJ_WPG_2017-10-17,CBJ,2017020087,away,5,1.0,0.0,6.0,1.0,1.0,0.0,1,2,2017-10-17,REG
CBJ_WPG_2017-10-17,WPG,2017020087,home,2,3.0,0.0,2.0,2.0,1.0,0.0,0,2,2017-10-17,REG
COL_NSH_2017-10-17,COL,2017020086,away,1,1.0,0.0,1.0,2.0,0.0,0.0,0,2,2017-10-17,REG
COL_NSH_2017-10-17,NSH,2017020086,home,4,2.0,0.0,4.0,1.0,1.0,0.0,1,2,2017-10-17,REG
ARI_DAL_2017-10-17,ARI,2017020088,away,1,5.0,0.0,1.0,2.0,1.0,0.0,0,2,2017-10-17,REG
ARI_DAL_2017-10-17,DAL,2017020088,home,3,8.0,0.0,2.0,3.0,1.0,2.0,1,2,2017-10-17,REG
CAR_EDM_2017-10-17,CAR,2017020089,away,5,1.0,0.0,0.0,1.0,0.0,1.0,1,2,2017-10-17,REG
CAR_EDM_2017-10-17,EDM,2017020089,home,3,2.0,1.0,8.0,3.0,2.0,0.0,0,2,2017-10-17,REG
BUF_VGK_2017-10-17,BUF,2017020090,away,4,2.0,0.0,5.0,1.0,0.0,1.0,0,2,2017-10-17,OT
BUF_VGK_2017-10-17,VGK,2017020090,home,5,4.0,0.0,6.0,4.0,0.0,1.0,1,2,2017-10-17,OT
MTL_SJS_2017-10-17,MTL,2017020091,away,2,4.0,1.0,3.0,4.0,0.0,0.0,0,2,2017-10-17,REG
MTL_SJS_2017-10-17,SJS,2017020091,home,5,3.0,0.0,5.0,4.0,3.0,2.0,1,2,2017-10-17,REG
DET_TOR_2017-10-18,DET,2017020092,away,3,6.0,0.0,1.0,1.0,2.0,0.0,0,2,2017-10-18,REG
DET_TOR_2017-10-18,TOR,2017020092,home,6,2.0,0.0,3.0,3.0,1.0,2.0,1,2,2017-10-18,REG
CHI_STL_2017-10-18,CHI,2017020093,away,2,0.0,0.0,3.0,1.0,0.0,2.0,0,2,2017-10-18,REG
CHI_STL_2017-10-18,STL,2017020093,home,5,5.0,0.0,1.0,7.0,0.0,3.0,1,2,2017-10-18,REG
MTL_LAK_2017-10-18,MTL,2017020094,away,1,5.0,0.0,7.0,6.0,3.0,0.0,0,2,2017-10-18,REG
MTL_LAK_2017-10-18,LAK,2017020094,home,5,4.0,0.0,5.0,4.0,0.0,1.0,1,2,2017-10-18,REG
TBL_CBJ_2017-10-19,TBL,2017020098,away,2,2.0,0.0,2.0,2.0,1.0,1.0,1,2,2017-10-19,REG
TBL_CBJ_2017-10-19,CBJ,2017020098,home,0,1.0,0.0,11.0,2.0,1.0,2.0,0,2,2017-10-19,REG
VAN_BOS_2017-10-19,VAN,2017020095,away,3,3.0,0.0,10.0,1.0,0.0,1.0,0,2,2017-10-19,REG
VAN_BOS_2017-10-19,BOS,2017020095,home,6,1.0,1.0,8.0,1.0,0.0,1.0,1,2,2017-10-19,REG
NSH_PHI_2017-10-19,NSH,2017020097,away,1,4.0,0.0,1.0,1.0,3.0,0.0,1,2,2017-10-19,REG
NSH_PHI_2017-10-19,PHI,2017020097,home,0,3.0,0.0,2.0,3.0,0.0,0.0,0,2,2017-10-19,REG
NYI_NYR_2017-10-19,NYI,2017020096,away,4,1.0,0.0,3.0,1.0,1.0,0.0,1,2,2017-10-19,SO
NYI_NYR_2017-10-19,NYR,2017020096,home,3,5.0,0.0,3.0,2.0,1.0,1.0,0,2,2017-10-19,SO
NJD_OTT_2017-10-19,NJD,2017020099,away,5,5.0,0.0,5.0,2.0,4.0,0.0,1,2,2017-10-19,OT
NJD_OTT_2017-10-19,OTT,2017020099,home,4,4.0,1.0,4.0,1.0,1.0,1.0,0,2,2017-10-19,OT
EDM_CHI_2017-10-19,EDM,2017020100,away,2,2.0,0.0,3.0,3.0,3.0,2.0,1,2,2017-10-19,OT
EDM_CHI_2017-10-19,CHI,2017020100,home,1,0.0,0.0,3.0,2.0,0.0,2.0,0,2,2017-10-19,OT
CAR_CGY_2017-10-19,CAR,2017020102,away,2,0.0,0.0,4.0,1.0,0.0,0.0,1,2,2017-10-19,REG
CAR_CGY_2017-10-19,CGY,2017020102,home,1,1.0,0.0,1.0,5.0,1.0,1.0,0,2,2017-10-19,REG
STL_COL_2017-10-19,STL,2017020101,away,4,1.0,0.0,0.0,1.0,0.0,0.0,1,2,2017-10-19,REG
STL_COL_2017-10-19,COL,2017020101,home,3,2.0,0.0,2.0,2.0,1.0,2.0,0,2,2017-10-19,REG
DAL_ARI_2017-10-19,DAL,2017020103,away,5,2.0,0.0,2.0,4.0,0.0,0.0,1,2,2017-10-19,REG
DAL_ARI_2017-10-19,ARI,2017020103,home,4,4.0,0.0,1.0,2.0,0.0,0.0,0,2,2017-10-19,REG
SJS_NJD_2017-10-20,SJS,2017020105,away,3,8.0,0.0,6.0,2.0,0.0,0.0,1,2,2017-10-20,REG
SJS_NJD_2017-10-20,NJD,2017020105,home,0,3.0,0.0,1.0,2.0,1.0,2.0,0,2,2017-10-20,REG
VAN_BUF_2017-10-20,VAN,2017020104,away,4,3.0,0.0,8.0,2.0,2.0,0.0,1,2,2017-10-20,REG
VAN_BUF_2017-10-20,BUF,2017020104,home,2,4.0,0.0,5.0,1.0,1.0,0.0,0,2,2017-10-20,REG
