gameid,date,time_start,tricode_for,id_for,tricode_against,id_against,metric_score_for,metric_score_against,period_ending,tricode_winteam
2023020073,2023-10-21,2023-10-22T00:00:00Z,MIN,30,CBJ,29,4,5,OT,CBJ
2023020071,2023-10-21,2023-10-22T00:00:00Z,CHI,16,VGK,54,3,5,REG,VGK
2023020072,2023-10-21,2023-10-22T00:00:00Z,DAL,25,PHI,4,5,4,OT,DAL
2023020074,2023-10-21,2023-10-22T00:00:00Z,NSH,18,SJS,28,5,1,REG,NSH
2023020075,2023-10-21,2023-10-22T00:00:00Z,STL,19,PIT,5,4,2,REG,STL
2023020076,2023-10-21,2023-10-22T01:00:00Z,COL,21,CAR,12,6,4,REG,COL
2023020078,2023-10-21,2023-10-22T02:00:00Z,SEA,55,NYR,3,1,4,REG,NYR
2023020077,2023-10-21,2023-10-22T02:00:00Z,EDM,22,WPG,52,2,3,OT,WPG
2023020079,2023-10-21,2023-10-22T02:30:00Z,LAK,26,BOS,6,2,4,REG,BOS
2023020080,2023-10-22,2023-10-22T21:00:00Z,DET,17,CGY,20,6,2,REG,DET
2023020081,2023-10-22,2023-10-23T00:30:00Z,ANA,24,BOS,6,1,3,REG,BOS
2023020082,2023-10-23,2023-10-23T23:00:00Z,BUF,7,MTL,8,1,3,REG,MTL
2023020083,2023-10-24,2023-10-24T22:00:00Z,WSH,15,TOR,10,1,4,REG,TOR
2023020085,2023-10-24,2023-10-24T22:45:00Z,OTT,9,BUF,7,4,6,REG,BUF
2023020086,2023-10-24,2023-10-24T23:00:00Z,TBL,14,CAR,12,3,0,REG,TBL
2023020087,2023-10-24,2023-10-24T23:15:00Z,MTL,8,NJD,1,2,5,REG,NJD
2023020088,2023-10-24,2023-10-24T23:30:00Z,PIT,5,DAL,25,1,4,REG,DAL
2023020089,2023-10-24,2023-10-24T23:45:00Z,FLA,13,SJS,28,3,1,REG,FLA
2023020090,2023-10-24,2023-10-25T00:00:00Z,NYI,2,COL,21,4,7,REG,COL
2023020091,2023-10-24,2023-10-25T00:15:00Z,DET,17,SEA,55,4,5,OT,SEA
2023020092,2023-10-24,2023-10-25T00:30:00Z,CHI,16,BOS,6,0,3,REG,BOS
2023020084,2023-10-24,2023-10-25T00:30:00Z,CBJ,29,ANA,24,2,3,OT,ANA
2023020093,2023-10-24,2023-10-25T00:45:00Z,WPG,52,STL,19,4,2,REG,WPG
2023020094,2023-10-24,2023-10-25T01:00:00Z,MIN,30,EDM,22,7,4,REG,MIN
2023020095,2023-10-24,2023-10-25T01:15:00Z,NSH,18,VAN,23,2,3,REG,VAN
2023020096,2023-10-24,2023-10-25T01:45:00Z,CGY,20,NYR,3,1,3,REG,NYR
2023020097,2023-10-24,2023-10-25T02:30:00Z,LAK,26,ARI,53,6,3,REG,LAK
2023020098,2023-10-24,2023-10-25T03:00:00Z,VGK,54,PHI,4,3,2,REG,VGK
2023020099,2023-10-25,2023-10-25T23:30:00Z,NJD,1,WSH,15,4,6,REG,WSH
2023020103,2023-10-26,2023-10-26T23:00:00Z,MTL,8,CBJ,29,4,3,OT,MTL
2023020100,2023-10-26,2023-10-26T23:00:00Z,BOS,6,ANA,24,3,4,OT,ANA
2023020106,2023-10-26,2023-10-26T23:00:00Z,TBL,14,SJS,28,6,0,REG,TBL
2023020101,2023-10-26,2023-10-26T23:00:00Z,CAR,12,SEA,55,3,2,OT,CAR
2023020105,2023-10-26,2023-10-26T23:00:00Z,PIT,5,COL,21,4,0,REG,PIT
2023020102,2023-10-26,2023-10-26T23:00:00Z,DET,17,WPG,52,1,4,REG,WPG
2023020107,2023-10-26,2023-10-26T23:30:00Z,NYI,2,OTT,9,3,2,REG,NYI
2023020104,2023-10-26,2023-10-26T23:30:00Z,PHI,4,MIN,30,6,2,REG,PHI
2023020108,2023-10-26,2023-10-27T00:00:00Z,DAL,25,TOR,10,1,4,REG,TOR
2023020110,2023-10-26,2023-10-27T01:00:00Z,EDM,22,NYR,3,0,3,REG,NYR
2023020109,2023-10-26,2023-10-27T01:00:00Z,CGY,20,STL,19,0,3,REG,STL
2023020111,2023-10-27,2023-10-27T22:00:00Z,VGK,54,CHI,16,3,4,OT,CHI
2023020114,2023-10-27,2023-10-27T23:00:00Z,WSH,15,MIN,30,3,2,SO,WSH
2023020112,2023-10-27,2023-10-27T23:00:00Z,CAR,12,SJS,28,3,0,REG,CAR
2023020113,2023-10-27,2023-10-27T23:00:00Z,NJD,1,BUF,7,5,4,REG,NJD
2023020115,2023-10-27,2023-10-28T02:00:00Z,ARI,53,LAK,26,4,5,REG,LAK
2023020116,2023-10-27,2023-10-28T02:00:00Z,VAN,23,STL,19,5,0,REG,VAN
2023020117,2023-10-28,2023-10-28T17:00:00Z,PHI,4,ANA,24,4,7,REG,ANA
2023020118,2023-10-28,2023-10-28T22:00:00Z,FLA,13,SEA,55,3,2,REG,FLA
2023020120,2023-10-28,2023-10-28T23:00:00Z,CBJ,29,NYI,2,0,2,REG,NYI
2023020123,2023-10-28,2023-10-28T23:00:00Z,PIT,5,OTT,9,2,5,REG,OTT
2023020122,2023-10-28,2023-10-28T23:00:00Z,NSH,18,TOR,10,3,2,OT,NSH
2023020119,2023-10-28,2023-10-28T23:00:00Z,BOS,6,DET,17,4,1,REG,BOS
2023020121,2023-10-28,2023-10-28T23:00:00Z,MTL,8,WPG,52,4,3,SO,MTL
2023020124,2023-10-28,2023-10-29T02:00:00Z,VAN,23,NYR,3,3,4,OT,NYR
2023020125,2023-10-28,2023-10-29T02:30:00Z,LAK,26,VGK,54,3,4,SO,VGK
2023020126,2023-10-29,2023-10-29T17:00:00Z,BUF,7,COL,21,4,0,REG,BUF
2023020128,2023-10-29,2023-10-29T21:00:00Z,WSH,15,SJS,28,3,1,REG,WSH
2023020127,2023-10-29,2023-10-29T21:00:00Z,NJD,1,MIN,30,4,3,REG,NJD
2023020129,2023-10-29,2023-10-29T23:00:00Z,EDM,22,CGY,20,5,2,REG,EDM
2023020130,2023-10-30,2023-10-30T23:00:00Z,BOS,6,FLA,13,3,2,OT,BOS
2023020132,2023-10-30,2023-10-30T23:00:00Z,PIT,5,ANA,24,3,4,REG,ANA
2023020133,2023-10-30,2023-10-30T23:00:00Z,TBL,14,SEA,55,3,4,OT,SEA
2023020131,2023-10-30,2023-10-30T23:00:00Z,PHI,4,CAR,12,2,3,REG,CAR
2023020134,2023-10-30,2023-10-30T23:30:00Z,NYI,2,DET,17,3,4,OT,DET
2023020135,2023-10-30,2023-10-30T23:30:00Z,WPG,52,NYR,3,2,3,OT,NYR
2023020136,2023-10-30,2023-10-31T00:00:00Z,DAL,25,CBJ,29,5,3,REG,DAL
2023020137,2023-10-30,2023-10-31T02:00:00Z,ARI,53,CHI,16,8,1,REG,ARI
2023020138,2023-10-30,2023-10-31T02:00:00Z,VGK,54,MTL,8,3,2,SO,VGK
2023020139,2023-10-31,2023-11-01T00:00:00Z,TOR,10,LAK,26,1,4,REG,LAK
2023020140,2023-10-31,2023-11-01T02:00:00Z,VAN,23,NSH,18,5,2,REG,VAN
2023020141,2023-11-01,2023-11-01T23:00:00Z,PHI,4,BUF,7,2,5,REG,BUF
2023020142,2023-11-01,2023-11-02T00:30:00Z,CGY,20,DAL,25,3,4,REG,DAL
2023020143,2023-11-01,2023-11-02T01:30:00Z,COL,21,STL,19,4,1,REG,COL
2023020144,2023-11-01,2023-11-02T02:00:00Z,ANA,24,ARI,53,4,3,OT,ANA
2023020148,2023-11-02,2023-11-02T23:00:00Z,NYR,3,CAR,12,2,1,REG,NYR
2023020149,2023-11-02,2023-11-02T23:00:00Z,OTT,9,LAK,26,2,3,REG,LAK
2023020147,2023-11-02,2023-11-02T23:00:00Z,DET,17,FLA,13,0,2,REG,FLA
2023020150,2023-11-02,2023-11-02T23:00:00Z,WSH,15,NYI,2,0,3,REG,NYI
2023020146,2023-11-02,2023-11-02T23:00:00Z,CBJ,29,TBL,14,4,2,REG,CBJ
2023020145,2023-11-02,2023-11-02T23:30:00Z,BOS,6,TOR,10,3,2,SO,BOS
2023020151,2023-11-02,2023-11-03T00:00:00Z,MIN,30,NJD,1,3,5,REG,NJD
2023020152,2023-11-02,2023-11-03T01:00:00Z,EDM,22,DAL,25,3,4,REG,DAL
2023020153,2023-11-02,2023-11-03T02:00:00Z,ARI,53,MTL,8,3,2,REG,ARI
2023020154,2023-11-02,2023-11-03T02:00:00Z,SEA,55,NSH,18,4,2,REG,SEA
2023020155,2023-11-02,2023-11-03T02:00:00Z,VGK,54,WPG,52,5,2,REG,VGK
2023020156,2023-11-02,2023-11-03T02:30:00Z,SJS,28,VAN,23,1,10,REG,VAN
2023020157,2023-11-03,2023-11-03T23:00:00Z,BUF,7,PHI,4,1,5,REG,PHI
2023020158,2023-11-03,2023-11-04T00:00:00Z,STL,19,NJD,1,4,1,REG,STL
2023020159,2023-11-04,2023-11-04T19:00:00Z,EDM,22,NSH,18,2,5,REG,NSH
2023020160,2023-11-04,2023-11-04T20:00:00Z,ARI,53,WPG,52,3,5,REG,WPG
2023020164,2023-11-04,2023-11-04T23:00:00Z,STL,19,MTL,8,6,3,REG,STL
2023020162,2023-11-04,2023-11-04T23:00:00Z,OTT,9,TBL,14,4,6,REG,TBL
2023020165,2023-11-04,2023-11-04T23:00:00Z,TOR,10,BUF,7,4,6,REG,BUF
2023020161,2023-11-04,2023-11-04T23:00:00Z,DET,17,BOS,6,5,4,REG,DET
2023020166,2023-11-04,2023-11-04T23:00:00Z,WSH,15,CBJ,29,2,1,REG,WSH
2023020163,2023-11-04,2023-11-04T23:30:00Z,PHI,4,LAK,26,0,5,REG,LAK
2023020167,2023-11-04,2023-11-04T23:30:00Z,NYI,2,CAR,12,3,4,OT,CAR
2023020168,2023-11-04,2023-11-05T00:00:00Z,CHI,16,FLA,13,5,2,REG,CHI
2023020169,2023-11-04,2023-11-05T00:00:00Z,MIN,30,NYR,3,5,4,SO,MIN
2023020172,2023-11-04,2023-11-05T02:00:00Z,VAN,23,DAL,25,2,0,REG,VAN
2023020170,2023-11-04,2023-11-05T02:00:00Z,SEA,55,CGY,20,3,6,REG,CGY
2023020173,2023-11-04,2023-11-05T02:00:00Z,VGK,54,COL,21,7,0,REG,VGK
2023020171,2023-11-04,2023-11-05T02:00:00Z,SJS,28,PIT,5,2,10,REG,PIT
2023020174,2023-11-05,2023-11-06T00:00:00Z,CHI,16,NJD,1,2,4,REG,NJD
2023020175,2023-11-05,2023-11-06T01:00:00Z,ANA,24,VGK,54,4,2,REG,ANA
2023020177,2023-11-06,2023-11-07T00:00:00Z,TOR,10,TBL,14,6,5,OT,TOR
2023020176,2023-11-06,2023-11-07T00:00:00Z,FLA,13,CBJ,29,5,4,OT,FLA
2023020178,2023-11-06,2023-11-07T01:00:00Z,DAL,25,BOS,6,2,3,REG,BOS
2023020179,2023-11-06,2023-11-07T03:00:00Z,VAN,23,EDM,22,6,2,REG,VAN
2023020180,2023-11-07,2023-11-08T00:00:00Z,CAR,12,BUF,7,3,2,OT,CAR
2023020181,2023-11-07,2023-11-08T00:00:00Z,MTL,8,TBL,14,3,5,REG,TBL
2023020183,2023-11-07,2023-11-08T00:30:00Z,NYR,3,DET,17,5,3,REG,NYR
2023020182,2023-11-07,2023-11-08T00:30:00Z,NYI,2,MIN,30,2,4,REG,MIN
2023020184,2023-11-07,2023-11-08T01:00:00Z,STL,19,WPG,52,2,5,REG,WPG
2023020186,2023-11-07,2023-11-08T02:00:00Z,CGY,20,NSH,18,4,2,REG,CGY
2023020185,2023-11-07,2023-11-08T02:00:00Z,ARI,53,SEA,55,4,3,SO,ARI
2023020187,2023-11-07,2023-11-08T03:00:00Z,ANA,24,PIT,5,0,2,REG,PIT
2023020188,2023-11-07,2023-11-08T03:00:00Z,COL,21,NJD,1,6,3,REG,COL
2023020189,2023-11-07,2023-11-08T03:30:00Z,SJS,28,PHI,4,2,1,REG,SJS
2023020190,2023-11-08,2023-11-09T00:00:00Z,TOR,10,OTT,9,3,6,REG,OTT
2023020191,2023-11-08,2023-11-09T00:30:00Z,WSH,15,FLA,13,3,4,OT,FLA
2023020192,2023-11-08,2023-11-09T03:00:00Z,VGK,54,LAK,26,1,4,REG,LAK
2023020198,2023-11-09,2023-11-10T00:00:00Z,TBL,14,CHI,16,3,5,REG,CHI
2023020193,2023-11-09,2023-11-10T00:00:00Z,BOS,6,NYI,2,5,2,REG,BOS
2023020196,2023-11-09,2023-11-10T00:00:00Z,NYR,3,MIN,30,4,1,REG,NYR
2023020195,2023-11-09,2023-11-10T00:00:00Z,DET,17,MTL,8,2,3,OT,MTL
2023020197,2023-11-09,2023-11-10T00:00:00Z,OTT,9,VAN,23,2,5,REG,VAN
2023020194,2023-11-09,2023-11-10T00:30:00Z,CBJ,29,DAL,25,2,5,REG,DAL
2023020200,2023-11-09,2023-11-10T01:00:00Z,WPG,52,NSH,18,6,3,REG,WPG
2023020199,2023-11-09,2023-11-10T01:00:00Z,STL,19,ARI,53,2,1,REG,STL
2023020201,2023-11-09,2023-11-10T02:00:00Z,COL,21,SEA,55,3,4,REG,SEA
2023020202,2023-11-09,2023-11-10T03:30:00Z,LAK,26,PIT,5,3,4,OT,PIT
2023020203,2023-11-09,2023-11-10T03:30:00Z,SJS,28,EDM,22,3,2,REG,SJS
2023020207,2023-11-10,2023-11-11T00:00:00Z,TOR,10,CGY,20,5,4,SO,TOR
2023020204,2023-11-10,2023-11-11T00:00:00Z,BUF,7,MIN,30,3,2,REG,BUF
2023020206,2023-11-10,2023-11-11T00:00:00Z,NJD,1,WSH,15,2,4,REG,WSH
2023020205,2023-11-10,2023-11-11T00:00:00Z,FLA,13,CAR,12,5,2,REG,FLA
2023020209,2023-11-10,2023-11-11T03:00:00Z,VGK,54,SJS,28,5,0,REG,VGK
2023020208,2023-11-10,2023-11-11T03:00:00Z,ANA,24,PHI,4,3,6,REG,PHI
2023020210,2023-11-11,2023-11-11T18:00:00Z,DET,17,CBJ,29,5,4,REG,DET
2023020211,2023-11-11,2023-11-11T20:00:00Z,WPG,52,DAL,25,2,3,REG,DAL
2023020214,2023-11-11,2023-11-12T00:00:00Z,TBL,14,CAR,12,0,4,REG,CAR
2023020215,2023-11-11,2023-11-12T00:00:00Z,TOR,10,VAN,23,5,2,REG,TOR
2023020212,2023-11-11,2023-11-12T00:00:00Z,MTL,8,BOS,6,3,2,OT,MTL
2023020213,2023-11-11,2023-11-12T00:00:00Z,OTT,9,CGY,20,4,1,REG,OTT
2023020216,2023-11-11,2023-11-12T00:30:00Z,NYI,2,WSH,15,1,4,REG,WSH
2023020217,2023-11-11,2023-11-12T00:30:00Z,PIT,5,BUF,7,4,0,REG,PIT
2023020218,2023-11-11,2023-11-12T01:00:00Z,NSH,18,ARI,53,5,7,REG,ARI
2023020219,2023-11-11,2023-11-12T02:00:00Z,COL,21,STL,19,2,8,REG,STL
2023020220,2023-11-11,2023-11-12T03:00:00Z,SEA,55,EDM,22,1,4,REG,EDM
2023020221,2023-11-11,2023-11-12T03:30:00Z,LAK,26,PHI,4,2,4,REG,PHI
2023020222,2023-11-12,2023-11-12T18:00:00Z,FLA,13,CHI,16,4,3,REG,FLA
2023020223,2023-11-12,2023-11-12T23:00:00Z,MIN,30,DAL,25,3,8,REG,DAL
2023020224,2023-11-12,2023-11-13T00:00:00Z,MTL,8,VAN,23,2,5,REG,VAN
2023020225,2023-11-12,2023-11-13T00:00:00Z,NYR,3,CBJ,29,4,3,SO,NYR
2023020226,2023-11-12,2023-11-13T01:00:00Z,ANA,24,SJS,28,4,1,REG,ANA
2023020227,2023-11-13,2023-11-14T01:30:00Z,EDM,22,NYI,2,4,1,REG,EDM
2023020228,2023-11-13,2023-11-14T03:00:00Z,SEA,55,COL,21,1,5,REG,COL
2023020229,2023-11-14,2023-11-15T00:00:00Z,BUF,7,BOS,6,2,5,REG,BOS
2023020231,2023-11-14,2023-11-15T00:00:00Z,MTL,8,CGY,20,1,2,REG,CGY
2023020232,2023-11-14,2023-11-15T00:00:00Z,WSH,15,VGK,54,3,0,REG,WSH
2023020230,2023-11-14,2023-11-15T00:00:00Z,CBJ,29,PIT,5,3,5,REG,PIT
2023020233,2023-11-14,2023-11-15T01:00:00Z,DAL,25,ARI,53,4,3,OT,DAL
2023020234,2023-11-14,2023-11-15T01:00:00Z,NSH,18,ANA,24,2,3,REG,ANA
2023020236,2023-11-14,2023-11-15T01:00:00Z,WPG,52,NJD,1,6,3,REG,WPG
2023020235,2023-11-14,2023-11-15T01:00:00Z,STL,19,TBL,14,5,0,REG,STL
2023020237,2023-11-14,2023-11-15T03:30:00Z,SJS,28,FLA,13,3,5,REG,FLA
2023020238,2023-11-15,2023-11-16T00:30:00Z,CAR,12,PHI,4,1,3,REG,PHI
2023020239,2023-11-15,2023-11-16T01:30:00Z,EDM,22,SEA,55,4,3,OT,EDM
2023020240,2023-11-15,2023-11-16T02:00:00Z,COL,21,ANA,24,8,2,REG,COL
2023020241,2023-11-15,2023-11-16T03:00:00Z,VAN,23,NYI,2,4,3,OT,VAN
2023020242,2023-11-16,2023-11-16T19:00:00Z,OTT,9,DET,17,5,4,OT,OTT
2023020245,2023-11-16,2023-11-17T00:00:00Z,PIT,5,NJD,1,2,5,REG,NJD
2023020244,2023-11-16,2023-11-17T00:00:00Z,MTL,8,VGK,54,5,6,REG,VGK
2023020243,2023-11-16,2023-11-17T00:00:00Z,CBJ,29,ARI,53,2,3,REG,ARI
2023020246,2023-11-16,2023-11-17T01:00:00Z,CHI,16,TBL,14,2,4,REG,TBL
2023020247,2023-11-16,2023-11-17T02:00:00Z,CGY,20,VAN,23,5,2,REG,CGY
2023020248,2023-11-16,2023-11-17T03:00:00Z,SEA,55,NYI,2,4,3,SO,SEA
2023020250,2023-11-16,2023-11-17T03:30:00Z,SJS,28,STL,19,5,1,REG,SJS
2023020249,2023-11-16,2023-11-17T03:30:00Z,LAK,26,FLA,13,2,1,REG,LAK
2023020251,2023-11-17,2023-11-17T19:00:00Z,DET,17,TOR,10,2,3,REG,TOR
2023020252,2023-11-17,2023-11-18T01:00:00Z,WPG,52,BUF,7,3,2,REG,WPG
2023020253,2023-11-17,2023-11-18T03:00:00Z,ANA,24,FLA,13,1,2,REG,FLA
2023020254,2023-11-18,2023-11-18T16:00:00Z,OTT,9,MIN,30,2,1,SO,OTT
2023020255,2023-11-18,2023-11-18T18:00:00Z,PHI,4,VGK,54,4,3,OT,PHI
2023020256,2023-11-18,2023-11-18T19:00:00Z,NSH,18,CHI,16,4,2,REG,NSH
2023020257,2023-11-18,2023-11-18T21:00:00Z,TBL,14,EDM,22,6,4,REG,TBL
2023020261,2023-11-18,2023-11-19T00:00:00Z,NJD,1,NYR,3,3,5,REG,NYR
2023020259,2023-11-18,2023-11-19T00:00:00Z,CAR,12,PIT,5,4,2,REG,CAR
2023020260,2023-11-18,2023-11-19T00:00:00Z,CGY,20,NYI,2,4,5,SO,NYI
2023020258,2023-11-18,2023-11-19T00:00:00Z,BOS,6,MTL,8,5,2,REG,BOS
2023020262,2023-11-18,2023-11-19T00:00:00Z,WPG,52,ARI,53,5,2,REG,WPG
2023020263,2023-11-18,2023-11-19T00:30:00Z,WSH,15,CBJ,29,4,3,REG,WSH
2023020264,2023-11-18,2023-11-19T01:00:00Z,DAL,25,COL,21,3,6,REG,COL
2023020265,2023-11-18,2023-11-19T03:00:00Z,VAN,23,SEA,55,3,4,REG,SEA
2023020266,2023-11-18,2023-11-19T03:30:00Z,LAK,26,STL,19,5,1,REG,LAK
2023020267,2023-11-19,2023-11-19T13:00:00Z,MIN,30,TOR,10,3,4,OT,TOR
2023020268,2023-11-19,2023-11-19T22:30:00Z,PHI,4,CBJ,29,5,2,REG,PHI
2023020269,2023-11-19,2023-11-19T23:00:00Z,PIT,5,VGK,54,3,0,REG,PIT
2023020270,2023-11-19,2023-11-20T00:00:00Z,CHI,16,BUF,7,2,3,REG,BUF
2023020271,2023-11-19,2023-11-20T01:00:00Z,ANA,24,STL,19,1,3,REG,STL
2023020272,2023-11-20,2023-11-21T00:00:00Z,FLA,13,EDM,22,5,3,REG,FLA
2023020273,2023-11-20,2023-11-21T00:00:00Z,TBL,14,BOS,6,5,4,OT,TBL
2023020275,2023-11-20,2023-11-21T01:00:00Z,NSH,18,COL,21,4,3,REG,NSH
2023020274,2023-11-20,2023-11-21T01:00:00Z,DAL,25,NYR,3,6,3,REG,DAL
2023020276,2023-11-20,2023-11-21T02:00:00Z,ARI,53,LAK,26,1,4,REG,LAK
2023020277,2023-11-20,2023-11-21T03:00:00Z,SEA,55,CGY,20,3,4,OT,CGY
2023020278,2023-11-20,2023-11-21T03:00:00Z,VAN,23,SJS,28,3,1,REG,VAN
