gameid,date,time_start,tricode_for,id_for,tricode_against,id_against,metric_score_for,metric_score_against,period_ending,tricode_winteam
2022020027,2022-10-15,2022-10-15T23:00:00Z,BOS,6,ARI,53,6.0,3.0,REG,BOS
2022020030,2022-10-15,2022-10-15T23:00:00Z,TOR,10,OTT,9,3.0,2.0,REG,TOR
2022020028,2022-10-15,2022-10-15T23:00:00Z,NJD,1,DET,17,2.0,5.0,REG,DET
2022020031,2022-10-15,2022-10-15T23:00:00Z,PIT,5,TBL,14,6.0,2.0,REG,PIT
2022020032,2022-10-15,2022-10-15T23:30:00Z,NYI,2,ANA,24,7.0,1.0,REG,NYI
2022020035,2022-10-15,2022-10-16T00:00:00Z,DAL,25,NSH,18,5.0,1.0,REG,DAL
2022020034,2022-10-15,2022-10-16T00:00:00Z,MIN,30,LAK,26,6.0,7.0,REG,LAK
2022020033,2022-10-15,2022-10-16T00:00:00Z,STL,19,CBJ,29,5.0,2.0,REG,STL
2022020037,2022-10-15,2022-10-16T02:00:00Z,SEA,55,VGK,54,2.0,5.0,REG,VGK
2022020038,2022-10-15,2022-10-16T02:00:00Z,SJS,28,CHI,16,2.0,5.0,REG,CHI
2022020036,2022-10-15,2022-10-16T02:00:00Z,EDM,22,CGY,20,3.0,4.0,REG,CGY
2022020040,2022-10-17,2022-10-17T23:00:00Z,TOR,10,ARI,53,2.0,4.0,REG,ARI
2022020043,2022-10-17,2022-10-17T23:00:00Z,WSH,15,VAN,23,6.0,4.0,REG,WSH
2022020039,2022-10-17,2022-10-17T23:00:00Z,NYR,3,ANA,24,6.0,4.0,REG,NYR
2022020041,2022-10-17,2022-10-17T23:00:00Z,BOS,6,FLA,13,5.0,3.0,REG,BOS
2022020044,2022-10-17,2022-10-17T23:00:00Z,DET,17,LAK,26,4.0,5.0,OT,LAK
2022020042,2022-10-17,2022-10-17T23:00:00Z,MTL,8,PIT,5,3.0,2.0,OT,MTL
2022020045,2022-10-17,2022-10-18T00:00:00Z,MIN,30,COL,21,3.0,6.0,REG,COL
2022020046,2022-10-17,2022-10-18T00:30:00Z,DAL,25,WPG,52,4.0,1.0,REG,DAL
2022020047,2022-10-17,2022-10-18T02:00:00Z,SEA,55,CAR,12,1.0,5.0,REG,CAR
2022020048,2022-10-18,2022-10-18T23:00:00Z,NJD,1,ANA,24,4.0,2.0,REG,NJD
2022020053,2022-10-18,2022-10-18T23:00:00Z,TBL,14,PHI,4,2.0,3.0,REG,PHI
2022020050,2022-10-18,2022-10-18T23:00:00Z,CBJ,29,VAN,23,4.0,3.0,OT,CBJ
2022020049,2022-10-18,2022-10-18T23:00:00Z,OTT,9,BOS,6,7.0,5.0,REG,OTT
2022020051,2022-10-18,2022-10-18T23:30:00Z,NYI,2,SJS,28,5.0,2.0,REG,NYI
2022020054,2022-10-18,2022-10-19T01:00:00Z,EDM,22,BUF,7,2.0,4.0,REG,BUF
2022020055,2022-10-18,2022-10-19T01:00:00Z,CGY,20,VGK,54,3.0,2.0,REG,CGY
2022020052,2022-10-18,2022-10-19T01:30:00Z,NSH,18,LAK,26,3.0,4.0,SO,LAK
2022020056,2022-10-19,2022-10-19T23:30:00Z,FLA,13,PHI,4,4.0,3.0,REG,FLA
2022020057,2022-10-19,2022-10-20T00:00:00Z,COL,21,WPG,52,3.0,4.0,OT,WPG
2022020058,2022-10-19,2022-10-20T02:00:00Z,SEA,55,STL,19,3.0,4.0,OT,STL
2022020062,2022-10-20,2022-10-20T23:00:00Z,PIT,5,LAK,26,6.0,1.0,REG,PIT
2022020059,2022-10-20,2022-10-20T23:00:00Z,BOS,6,ANA,24,2.0,1.0,SO,BOS
2022020064,2022-10-20,2022-10-20T23:00:00Z,NYR,3,SJS,28,2.0,3.0,OT,SJS
2022020061,2022-10-20,2022-10-20T23:00:00Z,TOR,10,DAL,25,3.0,2.0,OT,TOR
2022020063,2022-10-20,2022-10-20T23:00:00Z,CBJ,29,NSH,18,5.0,3.0,REG,CBJ
2022020065,2022-10-20,2022-10-20T23:00:00Z,OTT,9,WSH,15,5.0,2.0,REG,OTT
2022020060,2022-10-20,2022-10-20T23:00:00Z,MTL,8,ARI,53,6.0,2.0,REG,MTL
2022020066,2022-10-20,2022-10-20T23:30:00Z,NYI,2,NJD,1,1.0,4.0,REG,NJD
2022020067,2022-10-20,2022-10-21T00:00:00Z,MIN,30,VAN,23,4.0,3.0,OT,MIN
2022020069,2022-10-20,2022-10-21T01:00:00Z,EDM,22,CAR,12,6.0,4.0,REG,EDM
2022020068,2022-10-20,2022-10-21T01:30:00Z,CGY,20,BUF,7,3.0,6.0,REG,BUF
2022020070,2022-10-20,2022-10-21T02:00:00Z,VGK,54,WPG,52,5.0,2.0,REG,VGK
2022020071,2022-10-21,2022-10-21T23:30:00Z,FLA,13,TBL,14,2.0,3.0,OT,TBL
2022020072,2022-10-21,2022-10-22T00:30:00Z,CHI,16,DET,17,4.0,3.0,OT,CHI
2022020073,2022-10-21,2022-10-22T01:00:00Z,COL,21,SEA,55,2.0,3.0,REG,SEA
2022020074,2022-10-22,2022-10-22T17:00:00Z,BOS,6,MIN,30,4.0,3.0,OT,BOS
2022020075,2022-10-22,2022-10-22T17:00:00Z,NJD,1,SJS,28,2.0,1.0,REG,NJD
2022020076,2022-10-22,2022-10-22T20:00:00Z,OTT,9,ARI,53,6.0,2.0,REG,OTT
2022020077,2022-10-22,2022-10-22T20:00:00Z,EDM,22,STL,19,0.0,2.0,REG,STL
2022020082,2022-10-22,2022-10-22T23:00:00Z,WPG,52,TOR,10,1.0,4.0,REG,TOR
2022020080,2022-10-22,2022-10-22T23:00:00Z,TBL,14,NYI,2,5.0,3.0,REG,TBL
2022020079,2022-10-22,2022-10-22T23:00:00Z,WSH,15,LAK,26,4.0,3.0,REG,WSH
2022020081,2022-10-22,2022-10-22T23:00:00Z,CBJ,29,PIT,5,3.0,6.0,REG,PIT
2022020078,2022-10-22,2022-10-22T23:00:00Z,MTL,8,DAL,25,2.0,5.0,REG,DAL
2022020083,2022-10-22,2022-10-23T00:00:00Z,NSH,18,PHI,4,1.0,3.0,REG,PHI
2022020084,2022-10-22,2022-10-23T02:00:00Z,VAN,23,BUF,7,1.0,5.0,REG,BUF
2022020085,2022-10-22,2022-10-23T02:00:00Z,CGY,20,CAR,12,3.0,2.0,OT,CGY
2022020086,2022-10-22,2022-10-23T02:00:00Z,VGK,54,COL,21,2.0,3.0,REG,COL
2022020087,2022-10-23,2022-10-23T18:00:00Z,CHI,16,SEA,55,5.0,4.0,REG,CHI
2022020088,2022-10-23,2022-10-23T21:00:00Z,DET,17,ANA,24,5.0,1.0,REG,DET
2022020090,2022-10-23,2022-10-23T21:00:00Z,FLA,13,NYI,2,3.0,2.0,REG,FLA
2022020089,2022-10-23,2022-10-23T21:00:00Z,NYR,3,CBJ,29,1.0,5.0,REG,CBJ
2022020091,2022-10-23,2022-10-23T23:00:00Z,PHI,4,SJS,28,0.0,3.0,REG,SJS
2022020093,2022-10-24,2022-10-24T23:00:00Z,NJD,1,WSH,15,3.0,6.0,REG,WSH
2022020092,2022-10-24,2022-10-24T23:00:00Z,OTT,9,DAL,25,4.0,2.0,REG,OTT
2022020094,2022-10-24,2022-10-25T00:00:00Z,EDM,22,PIT,5,6.0,3.0,REG,EDM
2022020095,2022-10-24,2022-10-25T00:00:00Z,WPG,52,STL,19,4.0,0.0,REG,WPG
2022020096,2022-10-24,2022-10-25T02:00:00Z,VGK,54,TOR,10,3.0,1.0,REG,VGK
2022020097,2022-10-24,2022-10-25T02:30:00Z,VAN,23,CAR,12,2.0,3.0,REG,CAR
2022020098,2022-10-25,2022-10-25T23:00:00Z,CBJ,29,ARI,53,3.0,6.0,REG,ARI
2022020102,2022-10-25,2022-10-25T23:00:00Z,DET,17,NJD,1,2.0,6.0,REG,NJD
2022020101,2022-10-25,2022-10-25T23:00:00Z,MTL,8,MIN,30,1.0,3.0,REG,MIN
2022020100,2022-10-25,2022-10-25T23:00:00Z,BOS,6,DAL,25,3.0,1.0,REG,BOS
2022020099,2022-10-25,2022-10-26T00:00:00Z,NYR,3,COL,21,2.0,3.0,SO,COL
2022020103,2022-10-25,2022-10-26T00:30:00Z,CHI,16,FLA,13,4.0,2.0,REG,CHI
2022020104,2022-10-25,2022-10-26T01:00:00Z,CGY,20,PIT,5,4.0,1.0,REG,CGY
2022020105,2022-10-25,2022-10-26T02:00:00Z,SEA,55,BUF,7,5.0,1.0,REG,SEA
2022020106,2022-10-25,2022-10-26T02:30:00Z,LAK,26,TBL,14,4.0,2.0,REG,LAK
2022020107,2022-10-25,2022-10-26T02:30:00Z,SJS,28,VGK,54,2.0,4.0,REG,VGK
2022020108,2022-10-26,2022-10-26T23:30:00Z,NYI,2,NYR,3,3.0,0.0,REG,NYI
2022020109,2022-10-26,2022-10-27T00:00:00Z,STL,19,EDM,22,1.0,3.0,REG,EDM
2022020110,2022-10-26,2022-10-27T02:00:00Z,ANA,24,TBL,14,2.0,4.0,REG,TBL
2022020114,2022-10-27,2022-10-27T23:00:00Z,BUF,7,MTL,8,2.0,3.0,REG,MTL
2022020113,2022-10-27,2022-10-27T23:00:00Z,OTT,9,MIN,30,2.0,4.0,REG,MIN
2022020111,2022-10-27,2022-10-27T23:00:00Z,BOS,6,DET,17,5.0,1.0,REG,BOS
2022020112,2022-10-27,2022-10-27T23:00:00Z,PHI,4,FLA,13,4.0,3.0,REG,PHI
2022020115,2022-10-27,2022-10-28T00:00:00Z,NSH,18,STL,19,6.0,2.0,REG,NSH
2022020116,2022-10-27,2022-10-28T00:30:00Z,CHI,16,EDM,22,5.0,6.0,REG,EDM
2022020117,2022-10-27,2022-10-28T00:30:00Z,DAL,25,WSH,15,2.0,0.0,REG,DAL
2022020118,2022-10-27,2022-10-28T02:00:00Z,SEA,55,VAN,23,4.0,5.0,REG,VAN
2022020120,2022-10-27,2022-10-28T02:30:00Z,LAK,26,WPG,52,4.0,6.0,REG,WPG
2022020119,2022-10-27,2022-10-28T02:30:00Z,SJS,28,TOR,10,4.0,3.0,OT,SJS
2022020121,2022-10-28,2022-10-28T22:00:00Z,VGK,54,ANA,24,4.0,0.0,REG,VGK
2022020122,2022-10-28,2022-10-28T23:00:00Z,CBJ,29,BOS,6,0.0,4.0,REG,BOS
2022020124,2022-10-28,2022-10-28T23:00:00Z,CAR,12,NYI,2,2.0,6.0,REG,NYI
2022020123,2022-10-28,2022-10-28T23:00:00Z,NJD,1,COL,21,1.0,0.0,REG,NJD
2022020125,2022-10-28,2022-10-29T02:00:00Z,VAN,23,PIT,5,5.0,1.0,REG,VAN
2022020126,2022-10-28,2022-10-29T02:30:00Z,ARI,53,WPG,52,2.0,3.0,OT,WPG
2022020127,2022-10-29,2022-10-29T18:00:00Z,DAL,25,NYR,3,3.0,6.0,REG,NYR
2022020128,2022-10-29,2022-10-29T20:00:00Z,FLA,13,OTT,9,5.0,3.0,REG,FLA
2022020129,2022-10-29,2022-10-29T20:30:00Z,SJS,28,TBL,14,3.0,4.0,REG,TBL
2022020130,2022-10-29,2022-10-29T23:00:00Z,PHI,4,CAR,12,3.0,4.0,OT,CAR
2022020133,2022-10-29,2022-10-29T23:00:00Z,STL,19,MTL,8,4.0,7.0,REG,MTL
2022020132,2022-10-29,2022-10-29T23:00:00Z,DET,17,MIN,30,2.0,1.0,REG,DET
2022020134,2022-10-29,2022-10-29T23:00:00Z,LAK,26,TOR,10,4.0,2.0,REG,LAK
2022020131,2022-10-29,2022-10-29T23:00:00Z,BUF,7,CHI,16,4.0,3.0,OT,BUF
2022020135,2022-10-29,2022-10-29T23:30:00Z,NYI,2,COL,21,5.0,4.0,REG,NYI
2022020136,2022-10-29,2022-10-30T00:00:00Z,NSH,18,WSH,15,0.0,3.0,REG,WSH
2022020137,2022-10-29,2022-10-30T02:00:00Z,CGY,20,EDM,22,2.0,3.0,REG,EDM
2022020138,2022-10-29,2022-10-30T02:00:00Z,SEA,55,PIT,5,3.0,1.0,REG,SEA
2022020139,2022-10-30,2022-10-30T18:00:00Z,NJD,1,CBJ,29,7.0,1.0,REG,NJD
2022020140,2022-10-30,2022-10-30T23:00:00Z,CHI,16,MIN,30,3.0,4.0,SO,MIN
2022020142,2022-10-30,2022-10-31T00:00:00Z,ANA,24,TOR,10,4.0,3.0,OT,ANA
2022020141,2022-10-30,2022-10-31T00:00:00Z,ARI,53,NYR,3,2.0,3.0,REG,NYR
2022020143,2022-10-30,2022-10-31T00:00:00Z,VGK,54,WPG,52,2.0,1.0,OT,VGK
2022020145,2022-10-31,2022-10-31T23:00:00Z,CAR,12,WSH,15,3.0,2.0,SO,CAR
2022020144,2022-10-31,2022-10-31T23:00:00Z,BUF,7,DET,17,8.0,3.0,REG,BUF
2022020146,2022-10-31,2022-11-01T00:00:00Z,STL,19,LAK,26,1.0,5.0,REG,LAK
2022020148,2022-11-01,2022-11-01T23:00:00Z,TBL,14,OTT,9,4.0,3.0,REG,TBL
2022020149,2022-11-01,2022-11-01T23:00:00Z,NYR,3,PHI,4,1.0,0.0,OT,NYR
2022020150,2022-11-01,2022-11-01T23:00:00Z,WSH,15,VGK,54,2.0,3.0,OT,VGK
2022020147,2022-11-01,2022-11-02T00:00:00Z,PIT,5,BOS,6,5.0,6.0,OT,BOS
2022020151,2022-11-01,2022-11-02T00:00:00Z,MIN,30,MTL,8,4.0,1.0,REG,MIN
2022020153,2022-11-01,2022-11-02T00:30:00Z,DAL,25,LAK,26,5.0,2.0,REG,DAL
2022020152,2022-11-01,2022-11-02T00:30:00Z,CHI,16,NYI,2,1.0,3.0,REG,NYI
2022020154,2022-11-01,2022-11-02T01:00:00Z,EDM,22,NSH,18,7.0,4.0,REG,EDM
2022020155,2022-11-01,2022-11-02T01:00:00Z,CGY,20,SEA,55,4.0,5.0,REG,SEA
2022020157,2022-11-01,2022-11-02T02:00:00Z,VAN,23,NJD,1,2.0,5.0,REG,NJD
2022020156,2022-11-01,2022-11-02T02:00:00Z,ARI,53,FLA,13,3.0,1.0,REG,ARI
2022020158,2022-11-01,2022-11-02T02:30:00Z,SJS,28,ANA,24,5.0,6.0,SO,ANA
2022020159,2022-11-02,2022-11-02T23:00:00Z,TOR,10,PHI,4,5.0,2.0,REG,TOR
2022020160,2022-11-02,2022-11-02T23:30:00Z,BUF,7,PIT,5,6.0,3.0,REG,BUF
2022020163,2022-11-03,2022-11-03T23:00:00Z,OTT,9,VGK,54,4.0,5.0,REG,VGK
2022020164,2022-11-03,2022-11-03T23:00:00Z,DET,17,WSH,15,3.0,1.0,REG,DET
2022020162,2022-11-03,2022-11-03T23:00:00Z,TBL,14,CAR,12,3.0,4.0,SO,CAR
2022020161,2022-11-03,2022-11-03T23:30:00Z,NYR,3,BOS,6,2.0,5.0,REG,BOS
2022020165,2022-11-03,2022-11-04T00:00:00Z,WPG,52,MTL,8,3.0,2.0,OT,WPG
2022020166,2022-11-03,2022-11-04T00:00:00Z,STL,19,NYI,2,2.0,5.0,REG,NYI
2022020167,2022-11-03,2022-11-04T00:00:00Z,MIN,30,SEA,55,0.0,4.0,REG,SEA
2022020168,2022-11-03,2022-11-04T00:30:00Z,CHI,16,LAK,26,2.0,1.0,OT,CHI
2022020170,2022-11-03,2022-11-04T01:00:00Z,EDM,22,NJD,1,3.0,4.0,REG,NJD
2022020169,2022-11-03,2022-11-04T01:00:00Z,CGY,20,NSH,18,1.0,4.0,REG,NSH
2022020172,2022-11-03,2022-11-04T02:00:00Z,ARI,53,DAL,25,2.0,7.0,REG,DAL
2022020171,2022-11-03,2022-11-04T02:00:00Z,VAN,23,ANA,24,8.0,5.0,REG,VAN
2022020173,2022-11-03,2022-11-04T02:30:00Z,SJS,28,FLA,13,3.0,4.0,SO,FLA
2022020175,2022-11-04,2022-11-04T18:00:00Z,COL,21,CBJ,29,6.0,3.0,REG,COL
2022020174,2022-11-04,2022-11-04T23:00:00Z,CAR,12,BUF,7,5.0,3.0,REG,CAR
2022020181,2022-11-05,2022-11-05T17:00:00Z,DET,17,NYI,2,3.0,0.0,REG,DET
2022020185,2022-11-05,2022-11-05T18:00:00Z,CBJ,29,COL,21,1.0,5.0,REG,COL
2022020176,2022-11-05,2022-11-05T19:00:00Z,WPG,52,CHI,16,4.0,0.0,REG,WPG
2022020177,2022-11-05,2022-11-05T20:00:00Z,EDM,22,DAL,25,2.0,6.0,REG,DAL
2022020180,2022-11-05,2022-11-05T23:00:00Z,TBL,14,BUF,7,5.0,3.0,REG,TBL
2022020178,2022-11-05,2022-11-05T23:00:00Z,WSH,15,ARI,53,2.0,3.0,REG,ARI
2022020182,2022-11-05,2022-11-05T23:00:00Z,OTT,9,PHI,4,1.0,2.0,REG,PHI
2022020183,2022-11-05,2022-11-05T23:00:00Z,PIT,5,SEA,55,2.0,3.0,REG,SEA
2022020179,2022-11-05,2022-11-05T23:00:00Z,TOR,10,BOS,6,2.0,1.0,REG,TOR
2022020184,2022-11-05,2022-11-05T23:00:00Z,MTL,8,VGK,54,4.0,6.0,REG,VGK
2022020186,2022-11-05,2022-11-06T02:00:00Z,VAN,23,NSH,18,3.0,4.0,SO,NSH
2022020187,2022-11-05,2022-11-06T02:00:00Z,CGY,20,NJD,1,3.0,4.0,OT,NJD
2022020188,2022-11-05,2022-11-06T02:30:00Z,SJS,28,ANA,24,4.0,5.0,SO,ANA
2022020189,2022-11-05,2022-11-06T02:30:00Z,LAK,26,FLA,13,5.0,4.0,REG,LAK
2022020191,2022-11-06,2022-11-06T22:00:00Z,CAR,12,TOR,10,1.0,3.0,REG,TOR
2022020190,2022-11-06,2022-11-06T22:00:00Z,NYR,3,DET,17,2.0,3.0,OT,DET
2022020192,2022-11-06,2022-11-07T02:00:00Z,ANA,24,FLA,13,3.0,5.0,REG,FLA
2022020194,2022-11-07,2022-11-08T00:00:00Z,BOS,6,STL,19,3.0,1.0,REG,BOS
2022020193,2022-11-07,2022-11-08T00:00:00Z,NYI,2,CGY,20,4.0,3.0,OT,NYI
2022020195,2022-11-07,2022-11-08T01:00:00Z,WSH,15,EDM,22,5.0,4.0,REG,WSH
2022020198,2022-11-08,2022-11-09T00:00:00Z,NYR,3,NYI,2,3.0,4.0,REG,NYI
2022020200,2022-11-08,2022-11-09T00:00:00Z,OTT,9,VAN,23,4.0,6.0,REG,VAN
2022020197,2022-11-08,2022-11-09T00:00:00Z,NJD,1,CGY,20,3.0,2.0,REG,NJD
2022020203,2022-11-08,2022-11-09T00:00:00Z,DET,17,MTL,8,2.0,3.0,SO,MTL
2022020199,2022-11-08,2022-11-09T00:00:00Z,PHI,4,STL,19,5.0,1.0,REG,PHI
2022020201,2022-11-08,2022-11-09T00:00:00Z,TOR,10,VGK,54,3.0,4.0,OT,VGK
2022020196,2022-11-08,2022-11-09T00:00:00Z,BUF,7,ARI,53,1.0,4.0,REG,ARI
2022020202,2022-11-08,2022-11-09T00:30:00Z,TBL,14,EDM,22,2.0,3.0,REG,EDM
2022020204,2022-11-08,2022-11-09T01:00:00Z,WPG,52,DAL,25,5.0,1.0,REG,WPG
2022020205,2022-11-08,2022-11-09T03:00:00Z,SEA,55,NSH,18,5.0,1.0,REG,SEA
2022020206,2022-11-08,2022-11-09T03:30:00Z,LAK,26,MIN,30,1.0,0.0,REG,LAK
2022020207,2022-11-09,2022-11-10T00:00:00Z,FLA,13,CAR,12,3.0,0.0,REG,FLA
2022020209,2022-11-09,2022-11-10T00:30:00Z,MTL,8,VAN,23,5.0,2.0,REG,MTL
2022020208,2022-11-09,2022-11-10T00:30:00Z,WSH,15,PIT,5,1.0,4.0,REG,PIT
2022020210,2022-11-09,2022-11-10T03:00:00Z,ANA,24,MIN,30,1.0,4.0,REG,MIN
2022020211,2022-11-10,2022-11-11T00:00:00Z,BOS,6,CGY,20,3.0,1.0,REG,BOS
2022020212,2022-11-10,2022-11-11T00:00:00Z,CAR,12,EDM,22,7.0,2.0,REG,CAR
2022020217,2022-11-10,2022-11-11T00:00:00Z,DET,17,NYR,3,2.0,8.0,REG,NYR
2022020214,2022-11-10,2022-11-11T00:00:00Z,CBJ,29,PHI,4,5.0,2.0,REG,CBJ
2022020215,2022-11-10,2022-11-11T00:00:00Z,BUF,7,VGK,54,4.0,7.0,REG,VGK
2022020213,2022-11-10,2022-11-11T00:00:00Z,NJD,1,OTT,9,4.0,3.0,OT,NJD
2022020216,2022-11-10,2022-11-11T00:30:00Z,NYI,2,ARI,53,0.0,2.0,REG,ARI
2022020218,2022-11-10,2022-11-11T01:00:00Z,STL,19,SJS,28,5.0,3.0,REG,STL
2022020219,2022-11-10,2022-11-11T02:00:00Z,COL,21,NSH,18,5.0,3.0,REG,COL
2022020220,2022-11-10,2022-11-11T03:30:00Z,LAK,26,CHI,16,2.0,1.0,OT,LAK
2022020222,2022-11-11,2022-11-12T00:00:00Z,WSH,15,TBL,14,5.0,1.0,REG,WSH
2022020221,2022-11-11,2022-11-12T00:00:00Z,TOR,10,PIT,5,2.0,4.0,REG,PIT
2022020223,2022-11-11,2022-11-12T01:30:00Z,DAL,25,SJS,28,4.0,5.0,REG,SJS
2022020224,2022-11-11,2022-11-12T03:00:00Z,SEA,55,MIN,30,0.0,1.0,REG,MIN
2022020225,2022-11-12,2022-11-12T18:00:00Z,PHI,4,OTT,9,1.0,4.0,REG,OTT
2022020226,2022-11-12,2022-11-12T21:00:00Z,FLA,13,EDM,22,2.0,4.0,REG,EDM
2022020228,2022-11-12,2022-11-13T00:00:00Z,BUF,7,BOS,6,1.0,3.0,REG,BOS
2022020227,2022-11-12,2022-11-13T00:00:00Z,NJD,1,ARI,53,4.0,2.0,REG,NJD
2022020229,2022-11-12,2022-11-13T00:00:00Z,MTL,8,PIT,5,5.0,4.0,OT,MTL
2022020230,2022-11-12,2022-11-13T00:00:00Z,TOR,10,VAN,23,3.0,2.0,REG,TOR
2022020231,2022-11-12,2022-11-13T00:30:00Z,NYI,2,CBJ,29,4.0,3.0,OT,NYI
2022020232,2022-11-12,2022-11-13T01:00:00Z,NSH,18,NYR,3,2.0,1.0,REG,NSH
2022020233,2022-11-12,2022-11-13T02:00:00Z,COL,21,CAR,12,4.0,1.0,REG,COL
2022020234,2022-11-12,2022-11-13T03:00:00Z,ANA,24,CHI,16,2.0,3.0,REG,CHI
2022020235,2022-11-12,2022-11-13T03:00:00Z,VGK,54,STL,19,2.0,3.0,REG,STL
2022020236,2022-11-12,2022-11-13T03:00:00Z,CGY,20,WPG,52,3.0,2.0,REG,CGY
2022020237,2022-11-12,2022-11-13T03:30:00Z,LAK,26,DET,17,4.0,3.0,REG,LAK
2022020238,2022-11-13,2022-11-13T18:00:00Z,PHI,4,DAL,25,1.0,5.0,REG,DAL
2022020240,2022-11-13,2022-11-13T23:00:00Z,MIN,30,SJS,28,2.0,3.0,SO,SJS
2022020241,2022-11-13,2022-11-13T23:00:00Z,BOS,6,VAN,23,5.0,2.0,REG,BOS
2022020242,2022-11-13,2022-11-14T00:00:00Z,TBL,14,WSH,15,6.0,3.0,REG,TBL
2022020239,2022-11-13,2022-11-14T00:00:00Z,NYR,3,ARI,53,4.0,1.0,REG,NYR
2022020243,2022-11-13,2022-11-14T01:00:00Z,SEA,55,WPG,52,2.0,3.0,OT,WPG
2022020244,2022-11-14,2022-11-14T22:30:00Z,OTT,9,NYI,2,2.0,4.0,REG,NYI
2022020245,2022-11-14,2022-11-15T01:30:00Z,CHI,16,CAR,12,0.0,3.0,REG,CAR
2022020246,2022-11-14,2022-11-15T01:30:00Z,CGY,20,LAK,26,6.0,5.0,REG,CGY
2022020247,2022-11-14,2022-11-15T02:00:00Z,COL,21,STL,19,2.0,3.0,REG,STL
2022020249,2022-11-15,2022-11-16T00:00:00Z,MTL,8,NJD,1,1.0,5.0,REG,NJD
2022020253,2022-11-15,2022-11-16T00:00:00Z,FLA,13,WSH,15,5.0,2.0,REG,FLA
2022020252,2022-11-15,2022-11-16T00:00:00Z,BUF,7,VAN,23,4.0,5.0,REG,VAN
2022020248,2022-11-15,2022-11-16T00:00:00Z,TBL,14,DAL,25,5.0,4.0,OT,TBL
2022020251,2022-11-15,2022-11-16T00:00:00Z,PIT,5,TOR,10,2.0,5.0,REG,TOR
2022020250,2022-11-15,2022-11-16T00:30:00Z,CBJ,29,PHI,4,5.0,4.0,OT,CBJ
2022020254,2022-11-15,2022-11-16T01:00:00Z,NSH,18,MIN,30,2.0,1.0,REG,NSH
2022020255,2022-11-15,2022-11-16T03:00:00Z,ANA,24,DET,17,3.0,2.0,OT,ANA
2022020256,2022-11-15,2022-11-16T03:00:00Z,VGK,54,SJS,28,2.0,5.0,REG,SJS
2022020257,2022-11-16,2022-11-17T00:00:00Z,OTT,9,BUF,7,4.0,1.0,REG,OTT
2022020258,2022-11-16,2022-11-17T00:30:00Z,CHI,16,STL,19,2.0,5.0,REG,STL
