,team_tri_for,gameid_for,teamloc_for,goals_for,hits_for,goals_pp_for,shots_for,shots_blocked_for,poss_giveaway_for,poss_takeaway_for,win_for,seasonIdx_for,gameDate_for,gameEnd_for,gameDate_prev_for,gameDate_del_for,gameIdx_next_for,team_tri_against,gameid_against,teamloc_against,goals_against,hits_against,goals_pp_against,shots_against,shots_blocked_against,poss_giveaway_against,poss_takeaway_against,win_against,seasonIdx_against,gameDate_against,gameEnd_against,gameDate_prev_against,gameDate_del_against,gameIdx_now_against,gameIdx_next_against,fenwick_for,corsi_for,fenwick_against,corsi_against,corsi_lvl,corsi_pct,fenwick_lvl,rshots_for,rshots_blocked_for,rshots_against,rshots_blocked_against,rgoals_for,rgoals_against,rpe,rpe_10,rwin,rgame,rwp,rfenwick_for,rfenwick_against,rfenwick_lvl,rcorsi_for,rcorsi_against,rcorsi_lvl,rcorsi_pct,team_tri_for_oppo,gameid_for_oppo,teamloc_for_oppo,goals_for_oppo,hits_for_oppo,goals_pp_for_oppo,shots_for_oppo,shots_blocked_for_oppo,poss_giveaway_for_oppo,poss_takeaway_for_oppo,win_for_oppo,seasonIdx_for_oppo,gameDate_for_oppo,gameEnd_for_oppo,gameDate_prev_for_oppo,gameDate_del_for_oppo,gameIdx_now_for_oppo,gameIdx_next_for_oppo,team_tri_against_oppo,gameid_against_oppo,teamloc_against_oppo,goals_against_oppo,hits_against_oppo,goals_pp_against_oppo,shots_against_oppo,shots_blocked_against_oppo,poss_giveaway_against_oppo,poss_takeaway_against_oppo,win_against_oppo,seasonIdx_against_oppo,gameDate_against_oppo,gameEnd_against_oppo,gameDate_prev_against_oppo,gameDate_del_against_oppo,gameIdx_now_against_oppo,gameIdx_next_against_oppo,fenwick_for_oppo,corsi_for_oppo,fenwick_against_oppo,corsi_against_oppo,corsi_lvl_oppo,corsi_pct_oppo,fenwick_lvl_oppo,rshots_for_oppo,rshots_blocked_for_oppo,rshots_against_oppo,rshots_blocked_against_oppo,rgoals_for_oppo,rgoals_against_oppo,rpe_oppo,rpe_10_oppo,rwin_oppo,rgame_oppo,rwp_oppo,rfenwick_for_oppo,rfenwick_against_oppo,rfenwick_lvl_oppo,rcorsi_for_oppo,rcorsi_against_oppo,rcorsi_lvl_oppo,rcorsi_pct_oppo,fenwick_lvl_for,corsi_lvl_for,rpe_for,rwin_for,rgame_for,wp,kpi_corsi,kpi_fenwick,kpi_pe,rwin_fittedPE,wp_own,wp_ow,wp_oow,rpi,pairwise_win,kpi_pairwise,kpi_rpi,kpi_wp,Final,team_tri_for_against,fenwick_lvl_against,corsi_lvl_against,rpe_against,rwin_against,rgame_against,wp_against,kpi_corsi_against,kpi_fenwick_against,kpi_pe_against,rwin_fittedPE_against,wp_own_against,wp_ow_against,wp_oow_against,rpi_against,pairwise_win_against,kpi_pairwise_against,kpi_rpi_against,kpi_wp_against,Final_against,idx_OppoGood,idx_OppoBetter,win_for_better,win_for_expected,yr_season
10,MTL,2025020444,away,2,0.0,0.0,7.0,0.0,3.0,0.0,1,2,2025-12-06,SO,,,,TOR,2025020444,home,1,1.0,0.0,4.0,0.0,1.0,0.0,0,2,2025-12-06,SO,,,MTL_TOR_2025-12-06,,7.0,7.0,4.0,4.0,3.0,0.6363636363636364,3.0,7.0,0.0,4.0,0.0,2,1,0.8,,1,1,1.0,7.0,4.0,3.0,7.0,4.0,3.0,0.6363636363636364,TOR,2025020444,home,1,1.0,0.0,4.0,0.0,1.0,0.0,0,2,2025-12-06,SO,,,MTL_TOR_2025-12-06,,MTL,2025020444,away,2,0.0,0.0,7.0,0.0,3.0,0.0,1,2,2025-12-06,SO,,,MTL_TOR_2025-12-06,,4.0,4.0,7.0,7.0,-3.0,0.36363636363636365,-3.0,4.0,0.0,7.0,0.0,1,2,0.2,,0,1,0.0,4.0,7.0,-3.0,4.0,7.0,-3.0,0.36363636363636365,3.0,3.0,0.8,1,1,1.0,0.75,0.7142857142857143,0.8,56.6291508,1.0,0.0,,,,,,1.0,0.9565217391304348,TOR,-3.0,-3.0,0.2,0,1,0.0,0.25,0.2857142857142857,0.2,16.7956992,0.0,1.0,,,,,,0.0,0.043478260869565216,False,False,0,0,2025
11,TOR,2025020444,home,1,1.0,0.0,4.0,0.0,1.0,0.0,0,2,2025-12-06,SO,,,,MTL,2025020444,away,2,0.0,0.0,7.0,0.0,3.0,0.0,1,2,2025-12-06,SO,,,MTL_TOR_2025-12-06,,4.0,4.0,7.0,7.0,-3.0,0.36363636363636365,-3.0,4.0,0.0,7.0,0.0,1,2,0.2,,0,1,0.0,4.0,7.0,-3.0,4.0,7.0,-3.0,0.36363636363636365,MTL,2025020444,away,2,0.0,0.0,7.0,0.0,3.0,0.0,1,2,2025-12-06,SO,,,MTL_TOR_2025-12-06,,TOR,2025020444,home,1,1.0,0.0,4.0,0.0,1.0,0.0,0,2,2025-12-06,SO,,,MTL_TOR_2025-12-06,,7.0,7.0,4.0,4.0,3.0,0.6363636363636364,3.0,7.0,0.0,4.0,0.0,2,1,0.8,,1,1,1.0,7.0,4.0,3.0,7.0,4.0,3.0,0.6363636363636364,-3.0,-3.0,0.2,0,1,0.0,0.25,0.2857142857142857,0.2,16.7956992,0.0,1.0,,,,,,0.0,0.043478260869565216,MTL,3.0,3.0,0.8,1,1,1.0,0.75,0.7142857142857143,0.8,56.6291508,1.0,0.0,,,,,,1.0,0.9565217391304348,False,False,0,0,2025
12,STL,2025020445,away,2,2.0,0.0,4.0,5.0,4.0,0.0,1,2,2025-12-06,REG,,,,OTT,2025020445,home,1,3.0,0.0,4.0,1.0,3.0,1.0,0,2,2025-12-06,REG,,,STL_OTT_2025-12-06,,4.0,9.0,4.0,5.0,4.0,0.6428571428571429,0.0,4.0,5.0,4.0,1.0,2,1,0.8,,1,1,1.0,4.0,4.0,0.0,9.0,5.0,4.0,0.6428571428571429,OTT,2025020445,home,1,3.0,0.0,4.0,1.0,3.0,1.0,0,2,2025-12-06,REG,,,STL_OTT_2025-12-06,,STL,2025020445,away,2,2.0,0.0,4.0,5.0,4.0,0.0,1,2,2025-12-06,REG,,,STL_OTT_2025-12-06,,4.0,5.0,4.0,9.0,-4.0,0.35714285714285715,0.0,4.0,1.0,4.0,5.0,1,2,0.2,,0,1,0.0,4.0,4.0,0.0,5.0,9.0,-4.0,0.35714285714285715,0.0,4.0,0.8,1,1,1.0,0.8333333333333334,0.5,0.8,56.6291508,1.0,0.0,,,,,,1.0,0.782608695652174,OTT,0.0,-4.0,0.2,0,1,0.0,0.16666666666666666,0.5,0.2,16.7956992,0.0,1.0,,,,,,0.0,0.21739130434782608,False,False,0,0,2025
13,OTT,2025020445,home,1,3.0,0.0,4.0,1.0,3.0,1.0,0,2,2025-12-06,REG,,,,STL,2025020445,away,2,2.0,0.0,4.0,5.0,4.0,0.0,1,2,2025-12-06,REG,,,STL_OTT_2025-12-06,,4.0,5.0,4.0,9.0,-4.0,0.35714285714285715,0.0,4.0,1.0,4.0,5.0,1,2,0.2,,0,1,0.0,4.0,4.0,0.0,5.0,9.0,-4.0,0.35714285714285715,STL,2025020445,away,2,2.0,0.0,4.0,5.0,4.0,0.0,1,2,2025-12-06,REG,,,STL_OTT_2025-12-06,,OTT,2025020445,home,1,3.0,0.0,4.0,1.0,3.0,1.0,0,2,2025-12-06,REG,,,STL_OTT_2025-12-06,,4.0,9.0,4.0,5.0,4.0,0.6428571428571429,0.0,4.0,5.0,4.0,1.0,2,1,0.8,,1,1,1.0,4.0,4.0,0.0,9.0,5.0,4.0,0.6428571428571429,0.0,-4.0,0.2,0,1,0.0,0.16666666666666666,0.5,0.2,16.7956992,0.0,1.0,,,,,,0.0,0.21739130434782608,STL,0.0,4.0,0.8,1,1,1.0,0.8333333333333334,0.5,0.8,56.6291508,1.0,0.0,,,,,,1.0,0.782608695652174,False,False,0,0,2025
14,NSH,2025020447,away,3,2.0,0.0,5.0,1.0,1.0,1.0,0,2,2025-12-06,REG,,,,CAR,2025020447,home,6,2.0,0.0,3.0,1.0,3.0,1.0,1,2,2025-12-06,REG,,,NSH_CAR_2025-12-06,,5.0,6.0,3.0,4.0,2.0,0.6,2.0,5.0,1.0,3.0,1.0,3,6,0.2,,0,1,0.0,5.0,3.0,2.0,6.0,4.0,2.0,0.6,CAR,2025020447,home,6,2.0,0.0,3.0,1.0,3.0,1.0,1,2,2025-12-06,REG,,,NSH_CAR_2025-12-06,,NSH,2025020447,away,3,2.0,0.0,5.0,1.0,1.0,1.0,0,2,2025-12-06,REG,,,NSH_CAR_2025-12-06,,3.0,4.0,5.0,6.0,-2.0,0.4,-2.0,3.0,1.0,5.0,1.0,6,3,0.8,,1,1,1.0,3.0,5.0,-2.0,4.0,6.0,-2.0,0.4,2.0,2.0,0.2,0,1,0.0,0.6666666666666666,0.6428571428571429,0.2,16.7956992,0.0,1.0,,,,,,0.0,0.43478260869565216,CAR,-2.0,-2.0,0.8,1,1,1.0,0.3333333333333333,0.35714285714285715,0.8,56.6291508,1.0,0.0,,,,,,1.0,0.5652173913043478,False,False,0,0,2025
15,CAR,2025020447,home,6,2.0,0.0,3.0,1.0,3.0,1.0,1,2,2025-12-06,REG,,,,NSH,2025020447,away,3,2.0,0.0,5.0,1.0,1.0,1.0,0,2,2025-12-06,REG,,,NSH_CAR_2025-12-06,,3.0,4.0,5.0,6.0,-2.0,0.4,-2.0,3.0,1.0,5.0,1.0,6,3,0.8,,1,1,1.0,3.0,5.0,-2.0,4.0,6.0,-2.0,0.4,NSH,2025020447,away,3,2.0,0.0,5.0,1.0,1.0,1.0,0,2,2025-12-06,REG,,,NSH_CAR_2025-12-06,,CAR,2025020447,home,6,2.0,0.0,3.0,1.0,3.0,1.0,1,2,2025-12-06,REG,,,NSH_CAR_2025-12-06,,5.0,6.0,3.0,4.0,2.0,0.6,2.0,5.0,1.0,3.0,1.0,3,6,0.2,,0,1,0.0,5.0,3.0,2.0,6.0,4.0,2.0,0.6,-2.0,-2.0,0.8,1,1,1.0,0.3333333333333333,0.35714285714285715,0.8,56.6291508,1.0,0.0,,,,,,1.0,0.5652173913043478,NSH,2.0,2.0,0.2,0,1,0.0,0.6666666666666666,0.6428571428571429,0.2,16.7956992,0.0,1.0,,,,,,0.0,0.43478260869565216,False,False,0,0,2025
16,CHI,2025020449,away,0,3.0,0.0,3.0,1.0,3.0,0.0,0,2,2025-12-06,REG,,,,LAK,2025020449,home,6,3.0,0.0,4.0,2.0,1.0,0.0,1,2,2025-12-06,REG,,,CHI_LAK_2025-12-06,,3.0,4.0,4.0,6.0,-2.0,0.4,-1.0,3.0,1.0,4.0,2.0,0,6,0.0,,0,1,0.0,3.0,4.0,-1.0,4.0,6.0,-2.0,0.4,LAK,2025020449,home,6,3.0,0.0,4.0,2.0,1.0,0.0,1,2,2025-12-06,REG,,,CHI_LAK_2025-12-06,,CHI,2025020449,away,0,3.0,0.0,3.0,1.0,3.0,0.0,0,2,2025-12-06,REG,,,CHI_LAK_2025-12-06,,4.0,6.0,3.0,4.0,2.0,0.6,1.0,4.0,2.0,3.0,1.0,6,0,1.0,,1,1,1.0,4.0,3.0,1.0,6.0,4.0,2.0,0.6,-1.0,-2.0,0.0,0,1,0.0,0.3333333333333333,0.42857142857142855,0.0,3.517882,0.0,1.0,,,,,,0.0,0.13043478260869565,LAK,1.0,2.0,1.0,1,1,1.0,0.6666666666666666,0.5714285714285714,1.0,69.90696799999999,1.0,0.0,,,,,,1.0,0.8695652173913043,False,False,0,0,2025
17,LAK,2025020449,home,6,3.0,0.0,4.0,2.0,1.0,0.0,1,2,2025-12-06,REG,,,,CHI,2025020449,away,0,3.0,0.0,3.0,1.0,3.0,0.0,0,2,2025-12-06,REG,,,CHI_LAK_2025-12-06,,4.0,6.0,3.0,4.0,2.0,0.6,1.0,4.0,2.0,3.0,1.0,6,0,1.0,,1,1,1.0,4.0,3.0,1.0,6.0,4.0,2.0,0.6,CHI,2025020449,away,0,3.0,0.0,3.0,1.0,3.0,0.0,0,2,2025-12-06,REG,,,CHI_LAK_2025-12-06,,LAK,2025020449,home,6,3.0,0.0,4.0,2.0,1.0,0.0,1,2,2025-12-06,REG,,,CHI_LAK_2025-12-06,,3.0,4.0,4.0,6.0,-2.0,0.4,-1.0,3.0,1.0,4.0,2.0,0,6,0.0,,0,1,0.0,3.0,4.0,-1.0,4.0,6.0,-2.0,0.4,1.0,2.0,1.0,1,1,1.0,0.6666666666666666,0.5714285714285714,1.0,69.90696799999999,1.0,0.0,,,,,,1.0,0.8695652173913043,CHI,-1.0,-2.0,0.0,0,1,0.0,0.3333333333333333,0.42857142857142855,0.0,3.517882,0.0,1.0,,,,,,0.0,0.13043478260869565,False,False,0,0,2025
18,DET,2025020452,away,4,4.0,0.0,4.0,4.0,2.0,1.0,1,2,2025-12-06,REG,,,,SEA,2025020452,home,3,1.0,0.0,3.0,3.0,0.0,0.0,0,2,2025-12-06,REG,,,DET_SEA_2025-12-06,,4.0,8.0,3.0,6.0,2.0,0.5714285714285714,1.0,4.0,4.0,3.0,3.0,4,3,0.64,,1,1,1.0,4.0,3.0,1.0,8.0,6.0,2.0,0.5714285714285714,SEA,2025020452,home,3,1.0,0.0,3.0,3.0,0.0,0.0,0,2,2025-12-06,REG,,,DET_SEA_2025-12-06,,DET,2025020452,away,4,4.0,0.0,4.0,4.0,2.0,1.0,1,2,2025-12-06,REG,,,DET_SEA_2025-12-06,,3.0,6.0,4.0,8.0,-2.0,0.42857142857142855,-1.0,3.0,3.0,4.0,4.0,3,4,0.36,,0,1,0.0,3.0,4.0,-1.0,6.0,8.0,-2.0,0.42857142857142855,1.0,2.0,0.64,1,1,1.0,0.6666666666666666,0.5714285714285714,0.64,46.00689703999999,1.0,0.0,,,,,,1.0,0.8260869565217391,SEA,-1.0,-2.0,0.36,0,1,0.0,0.3333333333333333,0.42857142857142855,0.36,27.417952959999997,0.0,1.0,,,,,,0.0,0.17391304347826086,False,False,0,0,2025
19,SEA,2025020452,home,3,1.0,0.0,3.0,3.0,0.0,0.0,0,2,2025-12-06,REG,,,,DET,2025020452,away,4,4.0,0.0,4.0,4.0,2.0,1.0,1,2,2025-12-06,REG,,,DET_SEA_2025-12-06,,3.0,6.0,4.0,8.0,-2.0,0.42857142857142855,-1.0,3.0,3.0,4.0,4.0,3,4,0.36,,0,1,0.0,3.0,4.0,-1.0,6.0,8.0,-2.0,0.42857142857142855,DET,2025020452,away,4,4.0,0.0,4.0,4.0,2.0,1.0,1,2,2025-12-06,REG,,,DET_SEA_2025-12-06,,SEA,2025020452,home,3,1.0,0.0,3.0,3.0,0.0,0.0,0,2,2025-12-06,REG,,,DET_SEA_2025-12-06,,4.0,8.0,3.0,6.0,2.0,0.5714285714285714,1.0,4.0,4.0,3.0,3.0,4,3,0.64,,1,1,1.0,4.0,3.0,1.0,8.0,6.0,2.0,0.5714285714285714,-1.0,-2.0,0.36,0,1,0.0,0.3333333333333333,0.42857142857142855,0.36,27.417952959999997,0.0,1.0,,,,,,0.0,0.17391304347826086,DET,1.0,2.0,0.64,1,1,1.0,0.6666666666666666,0.5714285714285714,0.64,46.00689703999999,1.0,0.0,,,,,,1.0,0.8260869565217391,False,False,0,0,2025
20,MIN,2025020451,away,2,3.0,0.0,7.0,3.0,1.0,0.0,0,2,2025-12-06,REG,,,,VAN,2025020451,home,4,1.0,0.0,4.0,0.0,1.0,0.0,1,2,2025-12-06,REG,,,MIN_VAN_2025-12-06,,7.0,10.0,4.0,4.0,6.0,0.7142857142857143,3.0,7.0,3.0,4.0,0.0,2,4,0.2,,0,1,0.0,7.0,4.0,3.0,10.0,4.0,6.0,0.7142857142857143,VAN,2025020451,home,4,1.0,0.0,4.0,0.0,1.0,0.0,1,2,2025-12-06,REG,,,MIN_VAN_2025-12-06,,MIN,2025020451,away,2,3.0,0.0,7.0,3.0,1.0,0.0,0,2,2025-12-06,REG,,,MIN_VAN_2025-12-06,,4.0,4.0,7.0,10.0,-6.0,0.2857142857142857,-3.0,4.0,0.0,7.0,3.0,4,2,0.8,,1,1,1.0,4.0,7.0,-3.0,4.0,10.0,-6.0,0.2857142857142857,3.0,6.0,0.2,0,1,0.0,1.0,0.7142857142857143,0.2,16.7956992,0.0,1.0,,,,,,0.0,0.4782608695652174,VAN,-3.0,-6.0,0.8,1,1,1.0,0.0,0.2857142857142857,0.8,56.6291508,1.0,0.0,,,,,,1.0,0.5217391304347826,False,False,0,0,2025
21,VAN,2025020451,home,4,1.0,0.0,4.0,0.0,1.0,0.0,1,2,2025-12-06,REG,,,,MIN,2025020451,away,2,3.0,0.0,7.0,3.0,1.0,0.0,0,2,2025-12-06,REG,,,MIN_VAN_2025-12-06,,4.0,4.0,7.0,10.0,-6.0,0.2857142857142857,-3.0,4.0,0.0,7.0,3.0,4,2,0.8,,1,1,1.0,4.0,7.0,-3.0,4.0,10.0,-6.0,0.2857142857142857,MIN,2025020451,away,2,3.0,0.0,7.0,3.0,1.0,0.0,0,2,2025-12-06,REG,,,MIN_VAN_2025-12-06,,VAN,2025020451,home,4,1.0,0.0,4.0,0.0,1.0,0.0,1,2,2025-12-06,REG,,,MIN_VAN_2025-12-06,,7.0,10.0,4.0,4.0,6.0,0.7142857142857143,3.0,7.0,3.0,4.0,0.0,2,4,0.2,,0,1,0.0,7.0,4.0,3.0,10.0,4.0,6.0,0.7142857142857143,-3.0,-6.0,0.8,1,1,1.0,0.0,0.2857142857142857,0.8,56.6291508,1.0,0.0,,,,,,1.0,0.5217391304347826,MIN,3.0,6.0,0.2,0,1,0.0,1.0,0.7142857142857143,0.2,16.7956992,0.0,1.0,,,,,,0.0,0.4782608695652174,False,False,0,0,2025
22,WPG,2025020450,away,2,4.0,0.0,2.0,1.0,1.0,1.0,0,2,2025-12-06,REG,,,,EDM,2025020450,home,6,1.0,1.0,4.0,2.0,1.0,0.0,1,2,2025-12-06,REG,,,WPG_EDM_2025-12-06,,2.0,3.0,4.0,6.0,-3.0,0.3333333333333333,-2.0,2.0,1.0,4.0,2.0,2,6,0.1,,0,1,0.0,2.0,4.0,-2.0,3.0,6.0,-3.0,0.3333333333333333,EDM,2025020450,home,6,1.0,1.0,4.0,2.0,1.0,0.0,1,2,2025-12-06,REG,,,WPG_EDM_2025-12-06,,WPG,2025020450,away,2,4.0,0.0,2.0,1.0,1.0,1.0,0,2,2025-12-06,REG,,,WPG_EDM_2025-12-06,,4.0,6.0,2.0,3.0,3.0,0.6666666666666666,2.0,4.0,2.0,2.0,1.0,6,2,0.9,,1,1,1.0,4.0,2.0,2.0,6.0,3.0,3.0,0.6666666666666666,-2.0,-3.0,0.1,0,1,0.0,0.25,0.35714285714285715,0.1,10.1567906,0.0,1.0,,,,,,0.0,0.08695652173913043,EDM,2.0,3.0,0.9,1,1,1.0,0.75,0.6428571428571429,0.9,63.2680594,1.0,0.0,,,,,,1.0,0.9130434782608695,False,False,0,0,2025
23,EDM,2025020450,home,6,1.0,1.0,4.0,2.0,1.0,0.0,1,2,2025-12-06,REG,,,,WPG,2025020450,away,2,4.0,0.0,2.0,1.0,1.0,1.0,0,2,2025-12-06,REG,,,WPG_EDM_2025-12-06,,4.0,6.0,2.0,3.0,3.0,0.6666666666666666,2.0,4.0,2.0,2.0,1.0,6,2,0.9,,1,1,1.0,4.0,2.0,2.0,6.0,3.0,3.0,0.6666666666666666,WPG,2025020450,away,2,4.0,0.0,2.0,1.0,1.0,1.0,0,2,2025-12-06,REG,,,WPG_EDM_2025-12-06,,EDM,2025020450,home,6,1.0,1.0,4.0,2.0,1.0,0.0,1,2,2025-12-06,REG,,,WPG_EDM_2025-12-06,,2.0,3.0,4.0,6.0,-3.0,0.3333333333333333,-2.0,2.0,1.0,4.0,2.0,2,6,0.1,,0,1,0.0,2.0,4.0,-2.0,3.0,6.0,-3.0,0.3333333333333333,2.0,3.0,0.9,1,1,1.0,0.75,0.6428571428571429,0.9,63.2680594,1.0,0.0,,,,,,1.0,0.9130434782608695,WPG,-2.0,-3.0,0.1,0,1,0.0,0.25,0.35714285714285715,0.1,10.1567906,0.0,1.0,,,,,,0.0,0.08695652173913043,False,False,0,0,2025
