gameIdx,team_tri,gameid,teamloc,goals,hits,goals_pp,shots,shots_blocked,poss_giveaway,poss_takeaway,win,seasonIdx,gameDate,gameEnd
PHX_SJS_2013-10-05,PHX,2013020031,away,1,6.0,0.0,2.0,1.0,2.0,0.0,0,2,2013-10-05,REG
PHX_SJS_2013-10-05,SJS,2013020031,home,4,0.0,0.0,4.0,0.0,0.0,3.0,1,2,2013-10-05,REG
PHI_CAR_2013-10-06,PHI,2013020032,away,1,6.0,0.0,0.0,2.0,0.0,1.0,0,2,2013-10-06,REG
PHI_CAR_2013-10-06,CAR,2013020032,home,2,5.0,0.0,1.0,2.0,2.0,1.0,1,2,2013-10-06,REG
VAN_CGY_2013-10-06,VAN,2013020034,away,5,1.0,0.0,4.0,3.0,1.0,1.0,1,2,2013-10-06,OT
VAN_CGY_2013-10-06,CGY,2013020034,home,4,3.0,0.0,3.0,2.0,0.0,0.0,0,2,2013-10-06,OT
ANA_WPG_2013-10-06,ANA,2013020033,away,3,4.0,0.0,5.0,5.0,1.0,0.0,1,2,2013-10-06,REG
ANA_WPG_2013-10-06,WPG,2013020033,home,2,11.0,0.0,0.0,5.0,0.0,0.0,0,2,2013-10-06,REG
NJD_EDM_2013-10-07,NJD,2013020035,away,4,5.0,0.0,2.0,4.0,2.0,1.0,0,2,2013-10-07,SO
NJD_EDM_2013-10-07,EDM,2013020035,home,5,2.0,0.0,5.0,3.0,2.0,1.0,1,2,2013-10-07,SO
NYR_LAK_2013-10-07,NYR,2013020036,away,3,1.0,0.0,4.0,1.0,0.0,0.0,1,2,2013-10-07,REG
NYR_LAK_2013-10-07,LAK,2013020036,home,1,6.0,0.0,5.0,1.0,1.0,0.0,0,2,2013-10-07,REG
FLA_PHI_2013-10-08,FLA,2013020039,away,1,2.0,0.0,4.0,2.0,2.0,0.0,0,2,2013-10-08,REG
FLA_PHI_2013-10-08,PHI,2013020039,home,2,4.0,0.0,7.0,3.0,1.0,0.0,1,2,2013-10-08,REG
COL_TOR_2013-10-08,COL,2013020037,away,2,7.0,0.0,5.0,0.0,0.0,1.0,1,2,2013-10-08,REG
COL_TOR_2013-10-08,TOR,2013020037,home,1,3.0,0.0,2.0,4.0,4.0,2.0,0,2,2013-10-08,REG
CAR_PIT_2013-10-08,CAR,2013020040,away,2,3.0,0.0,6.0,1.0,2.0,2.0,0,2,2013-10-08,REG
CAR_PIT_2013-10-08,PIT,2013020040,home,5,5.0,0.0,7.0,1.0,2.0,0.0,1,2,2013-10-08,REG
PHX_NYI_2013-10-08,PHX,2013020038,away,1,7.0,0.0,6.0,0.0,0.0,0.0,0,2,2013-10-08,REG
PHX_NYI_2013-10-08,NYI,2013020038,home,6,1.0,0.0,1.0,2.0,2.0,0.0,1,2,2013-10-08,REG
TBL_BUF_2013-10-08,TBL,2013020041,away,3,0.0,0.0,6.0,1.0,1.0,0.0,1,2,2013-10-08,OT
TBL_BUF_2013-10-08,BUF,2013020041,home,2,3.0,0.0,4.0,2.0,0.0,1.0,0,2,2013-10-08,OT
MIN_NSH_2013-10-08,MIN,2013020042,away,2,0.0,0.0,2.0,2.0,1.0,2.0,0,2,2013-10-08,REG
MIN_NSH_2013-10-08,NSH,2013020042,home,3,0.0,0.0,5.0,2.0,3.0,1.0,1,2,2013-10-08,REG
NJD_VAN_2013-10-08,NJD,2013020043,away,2,5.0,0.0,2.0,4.0,3.0,0.0,0,2,2013-10-08,OT
NJD_VAN_2013-10-08,VAN,2013020043,home,3,2.0,0.0,2.0,2.0,1.0,1.0,1,2,2013-10-08,OT
NYR_SJS_2013-10-08,NYR,2013020044,away,2,3.0,0.0,2.0,2.0,2.0,1.0,0,2,2013-10-08,REG
NYR_SJS_2013-10-08,SJS,2013020044,home,9,0.0,0.0,5.0,2.0,1.0,1.0,1,2,2013-10-08,REG
MTL_CGY_2013-10-09,MTL,2013020046,away,2,4.0,0.0,0.0,1.0,1.0,0.0,0,2,2013-10-09,REG
MTL_CGY_2013-10-09,CGY,2013020046,home,3,1.0,0.0,0.0,0.0,1.0,0.0,1,2,2013-10-09,REG
CHI_STL_2013-10-09,CHI,2013020045,away,2,0.0,0.0,6.0,1.0,0.0,0.0,0,2,2013-10-09,REG
CHI_STL_2013-10-09,STL,2013020045,home,3,1.0,0.0,5.0,2.0,1.0,2.0,1,2,2013-10-09,REG
OTT_LAK_2013-10-09,OTT,2013020047,away,3,9.0,1.0,2.0,2.0,1.0,0.0,0,2,2013-10-09,OT
OTT_LAK_2013-10-09,LAK,2013020047,home,4,4.0,0.0,3.0,3.0,3.0,1.0,1,2,2013-10-09,OT
COL_BOS_2013-10-10,COL,2013020048,away,2,2.0,0.0,0.0,0.0,1.0,1.0,1,2,2013-10-10,REG
COL_BOS_2013-10-10,BOS,2013020048,home,0,3.0,0.0,3.0,1.0,1.0,0.0,0,2,2013-10-10,REG
CAR_WSH_2013-10-10,CAR,2013020050,away,3,1.0,0.0,2.0,2.0,0.0,0.0,1,2,2013-10-10,REG
CAR_WSH_2013-10-10,WSH,2013020050,home,2,2.0,0.0,9.0,2.0,0.0,2.0,0,2,2013-10-10,REG
CBJ_BUF_2013-10-10,CBJ,2013020049,away,4,0.0,0.0,7.0,3.0,1.0,1.0,1,2,2013-10-10,REG
CBJ_BUF_2013-10-10,BUF,2013020049,home,1,2.0,0.0,2.0,2.0,1.0,0.0,0,2,2013-10-10,REG
FLA_TBL_2013-10-10,FLA,2013020052,away,2,2.0,0.0,4.0,2.0,0.0,0.0,0,2,2013-10-10,REG
FLA_TBL_2013-10-10,TBL,2013020052,home,7,2.0,0.0,2.0,1.0,1.0,0.0,1,2,2013-10-10,REG
PHX_DET_2013-10-10,PHX,2013020051,away,4,1.0,0.0,4.0,3.0,1.0,2.0,1,2,2013-10-10,REG
PHX_DET_2013-10-10,DET,2013020051,home,2,5.0,0.0,5.0,2.0,2.0,2.0,0,2,2013-10-10,REG
TOR_NSH_2013-10-10,TOR,2013020053,away,4,4.0,0.0,1.0,2.0,1.0,2.0,1,2,2013-10-10,REG
TOR_NSH_2013-10-10,NSH,2013020053,home,0,0.0,0.0,6.0,4.0,1.0,1.0,0,2,2013-10-10,REG
WPG_MIN_2013-10-10,WPG,2013020054,away,1,3.0,0.0,5.0,4.0,0.0,0.0,0,2,2013-10-10,REG
WPG_MIN_2013-10-10,MIN,2013020054,home,2,3.0,0.0,1.0,2.0,2.0,0.0,1,2,2013-10-10,REG
MTL_EDM_2013-10-10,MTL,2013020055,away,4,2.0,0.0,4.0,5.0,0.0,0.0,1,2,2013-10-10,REG
MTL_EDM_2013-10-10,EDM,2013020055,home,1,1.0,0.0,5.0,4.0,6.0,1.0,0,2,2013-10-10,REG
NYR_ANA_2013-10-10,NYR,2013020057,away,0,4.0,0.0,3.0,1.0,1.0,0.0,0,2,2013-10-10,REG
NYR_ANA_2013-10-10,ANA,2013020057,home,6,4.0,0.0,6.0,1.0,0.0,2.0,1,2,2013-10-10,REG
SJS_VAN_2013-10-10,SJS,2013020056,away,4,1.0,0.0,1.0,5.0,2.0,0.0,1,2,2013-10-10,REG
SJS_VAN_2013-10-10,VAN,2013020056,home,1,2.0,0.0,1.0,1.0,2.0,2.0,0,2,2013-10-10,REG
LAK_CAR_2013-10-11,LAK,2013020059,away,2,2.0,0.0,3.0,2.0,0.0,0.0,1,2,2013-10-11,SO
LAK_CAR_2013-10-11,CAR,2013020059,home,1,1.0,0.0,2.0,3.0,3.0,3.0,0,2,2013-10-11,SO
PHX_PHI_2013-10-11,PHX,2013020058,away,2,2.0,0.0,1.0,2.0,2.0,1.0,1,2,2013-10-11,REG
PHX_PHI_2013-10-11,PHI,2013020058,home,1,2.0,0.0,4.0,4.0,2.0,2.0,0,2,2013-10-11,REG
PIT_FLA_2013-10-11,PIT,2013020060,away,3,5.0,0.0,6.0,0.0,0.0,0.0,0,2,2013-10-11,REG
PIT_FLA_2013-10-11,FLA,2013020060,home,6,5.0,1.0,1.0,1.0,1.0,0.0,1,2,2013-10-11,REG
DAL_WPG_2013-10-11,DAL,2013020062,away,4,3.0,0.0,1.0,3.0,0.0,0.0,1,2,2013-10-11,REG
DAL_WPG_2013-10-11,WPG,2013020062,home,1,6.0,0.0,9.0,2.0,0.0,1.0,0,2,2013-10-11,REG
NYI_CHI_2013-10-11,NYI,2013020061,away,2,1.0,0.0,2.0,4.0,2.0,1.0,0,2,2013-10-11,REG
NYI_CHI_2013-10-11,CHI,2013020061,home,3,1.0,0.0,5.0,1.0,0.0,3.0,1,2,2013-10-11,REG
NJD_CGY_2013-10-11,NJD,2013020063,away,2,0.0,0.0,1.0,0.0,2.0,0.0,0,2,2013-10-11,REG
NJD_CGY_2013-10-11,CGY,2013020063,home,3,0.0,0.0,5.0,4.0,3.0,0.0,1,2,2013-10-11,REG
BOS_CBJ_2013-10-12,BOS,2013020068,away,3,5.0,0.0,5.0,3.0,0.0,0.0,1,2,2013-10-12,REG
BOS_CBJ_2013-10-12,CBJ,2013020068,home,1,0.0,1.0,8.0,2.0,0.0,0.0,0,2,2013-10-12,REG
EDM_TOR_2013-10-12,EDM,2013020064,away,5,6.0,0.0,2.0,7.0,5.0,1.0,0,2,2013-10-12,OT
EDM_TOR_2013-10-12,TOR,2013020064,home,6,2.0,0.0,3.0,4.0,4.0,1.0,1,2,2013-10-12,OT
PIT_TBL_2013-10-12,PIT,2013020066,away,5,3.0,1.0,4.0,0.0,1.0,2.0,1,2,2013-10-12,REG
PIT_TBL_2013-10-12,TBL,2013020066,home,4,3.0,0.0,2.0,1.0,2.0,1.0,0,2,2013-10-12,REG
COL_WSH_2013-10-12,COL,2013020067,away,5,5.0,0.0,0.0,9.0,1.0,0.0,1,2,2013-10-12,REG
COL_WSH_2013-10-12,WSH,2013020067,home,1,5.0,0.0,9.0,0.0,1.0,0.0,0,2,2013-10-12,REG
PHI_DET_2013-10-12,PHI,2013020065,away,2,6.0,0.0,8.0,0.0,0.0,1.0,0,2,2013-10-12,REG
PHI_DET_2013-10-12,DET,2013020065,home,5,7.0,0.0,0.0,0.0,1.0,2.0,1,2,2013-10-12,REG
NYI_NSH_2013-10-12,NYI,2013020071,away,2,0.0,0.0,3.0,4.0,1.0,3.0,0,2,2013-10-12,REG
NYI_NSH_2013-10-12,NSH,2013020071,home,3,0.0,1.0,9.0,3.0,3.0,1.0,1,2,2013-10-12,REG
BUF_CHI_2013-10-12,BUF,2013020069,away,1,1.0,0.0,3.0,1.0,0.0,1.0,0,2,2013-10-12,REG
BUF_CHI_2013-10-12,CHI,2013020069,home,2,1.0,0.0,9.0,2.0,5.0,2.0,1,2,2013-10-12,REG
DAL_MIN_2013-10-12,DAL,2013020072,away,1,3.0,0.0,2.0,4.0,0.0,0.0,0,2,2013-10-12,REG
DAL_MIN_2013-10-12,MIN,2013020072,home,5,0.0,0.0,6.0,1.0,1.0,1.0,1,2,2013-10-12,REG
NYR_STL_2013-10-12,NYR,2013020070,away,3,2.0,0.0,2.0,2.0,1.0,0.0,0,2,2013-10-12,REG
NYR_STL_2013-10-12,STL,2013020070,home,5,1.0,0.0,3.0,5.0,0.0,0.0,1,2,2013-10-12,REG
OTT_SJS_2013-10-12,OTT,2013020074,away,2,4.0,1.0,3.0,2.0,2.0,0.0,0,2,2013-10-12,REG
OTT_SJS_2013-10-12,SJS,2013020074,home,3,2.0,0.0,7.0,4.0,1.0,1.0,1,2,2013-10-12,REG
MTL_VAN_2013-10-12,MTL,2013020073,away,4,2.0,0.0,1.0,2.0,0.0,1.0,1,2,2013-10-12,REG
MTL_VAN_2013-10-12,VAN,2013020073,home,1,2.0,0.0,5.0,0.0,1.0,1.0,0,2,2013-10-12,REG
PHX_CAR_2013-10-13,PHX,2013020075,away,5,4.0,0.0,4.0,3.0,2.0,1.0,1,2,2013-10-13,REG
PHX_CAR_2013-10-13,CAR,2013020075,home,3,2.0,0.0,4.0,3.0,0.0,0.0,0,2,2013-10-13,REG
LAK_FLA_2013-10-13,LAK,2013020076,away,3,5.0,0.0,1.0,2.0,0.0,3.0,1,2,2013-10-13,REG
LAK_FLA_2013-10-13,FLA,2013020076,home,0,3.0,0.0,1.0,3.0,2.0,1.0,0,2,2013-10-13,REG
OTT_ANA_2013-10-13,OTT,2013020078,away,1,5.0,0.0,6.0,3.0,1.0,2.0,0,2,2013-10-13,REG
OTT_ANA_2013-10-13,ANA,2013020078,home,4,5.0,0.0,6.0,2.0,1.0,0.0,1,2,2013-10-13,REG
NJD_WPG_2013-10-13,NJD,2013020077,away,0,4.0,0.0,1.0,1.0,2.0,0.0,0,2,2013-10-13,REG
NJD_WPG_2013-10-13,WPG,2013020077,home,3,6.0,0.0,8.0,3.0,2.0,0.0,1,2,2013-10-13,REG
DET_BOS_2013-10-14,DET,2013020079,away,3,4.0,0.0,3.0,0.0,1.0,0.0,1,2,2013-10-14,REG
DET_BOS_2013-10-14,BOS,2013020079,home,2,2.0,0.0,5.0,0.0,1.0,0.0,0,2,2013-10-14,REG
EDM_WSH_2013-10-14,EDM,2013020080,away,2,0.0,0.0,6.0,1.0,0.0,0.0,0,2,2013-10-14,REG
EDM_WSH_2013-10-14,WSH,2013020080,home,4,7.0,0.0,4.0,3.0,3.0,2.0,1,2,2013-10-14,REG
MIN_BUF_2013-10-14,MIN,2013020081,away,2,0.0,0.0,3.0,1.0,0.0,0.0,1,2,2013-10-14,REG
MIN_BUF_2013-10-14,BUF,2013020081,home,1,2.0,0.0,5.0,0.0,2.0,1.0,0,2,2013-10-14,REG
BUF_NYI_2013-10-15,BUF,2013020083,away,4,1.0,0.0,1.0,2.0,0.0,0.0,1,2,2013-10-15,SO
BUF_NYI_2013-10-15,NYI,2013020083,home,3,1.0,0.0,8.0,2.0,2.0,1.0,0,2,2013-10-15,SO
CHI_CAR_2013-10-15,CHI,2013020086,away,3,0.0,0.0,8.0,2.0,1.0,0.0,1,2,2013-10-15,SO
CHI_CAR_2013-10-15,CAR,2013020086,home,2,5.0,0.0,4.0,1.0,0.0,4.0,0,2,2013-10-15,SO
MIN_TOR_2013-10-15,MIN,2013020082,away,1,1.0,0.0,5.0,1.0,3.0,1.0,0,2,2013-10-15,REG
MIN_TOR_2013-10-15,TOR,2013020082,home,4,4.0,0.0,0.0,3.0,4.0,2.0,1,2,2013-10-15,REG
VAN_PHI_2013-10-15,VAN,2013020084,away,3,4.0,0.0,2.0,2.0,0.0,0.0,1,2,2013-10-15,REG
VAN_PHI_2013-10-15,PHI,2013020084,home,2,3.0,0.0,1.0,3.0,1.0,1.0,0,2,2013-10-15,REG
EDM_PIT_2013-10-15,EDM,2013020085,away,2,1.0,0.0,5.0,1.0,1.0,0.0,0,2,2013-10-15,REG
EDM_PIT_2013-10-15,PIT,2013020085,home,3,5.0,0.0,5.0,4.0,0.0,0.0,1,2,2013-10-15,REG
LAK_TBL_2013-10-15,LAK,2013020088,away,1,2.0,0.0,1.0,1.0,1.0,0.0,0,2,2013-10-15,REG
LAK_TBL_2013-10-15,TBL,2013020088,home,5,2.0,0.0,2.0,1.0,2.0,0.0,1,2,2013-10-15,REG
CBJ_DET_2013-10-15,CBJ,2013020087,away,1,2.0,0.0,6.0,2.0,2.0,1.0,0,2,2013-10-15,REG
CBJ_DET_2013-10-15,DET,2013020087,home,2,1.0,0.0,6.0,1.0,1.0,1.0,1,2,2013-10-15,REG
SJS_STL_2013-10-15,SJS,2013020089,away,6,1.0,1.0,7.0,2.0,0.0,1.0,1,2,2013-10-15,REG
SJS_STL_2013-10-15,STL,2013020089,home,2,2.0,0.0,4.0,2.0,0.0,1.0,0,2,2013-10-15,REG
MTL_WPG_2013-10-15,MTL,2013020091,away,3,3.0,0.0,2.0,5.0,0.0,0.0,1,2,2013-10-15,REG
MTL_WPG_2013-10-15,WPG,2013020091,home,0,3.0,0.0,4.0,1.0,0.0,0.0,0,2,2013-10-15,REG
FLA_NSH_2013-10-15,FLA,2013020090,away,3,2.0,0.0,2.0,2.0,2.0,1.0,0,2,2013-10-15,REG
FLA_NSH_2013-10-15,NSH,2013020090,home,4,0.0,0.0,5.0,2.0,0.0,1.0,1,2,2013-10-15,REG
DAL_COL_2013-10-15,DAL,2013020092,away,2,2.0,0.0,4.0,3.0,1.0,1.0,0,2,2013-10-15,REG
DAL_COL_2013-10-15,COL,2013020092,home,3,1.0,0.0,1.0,4.0,0.0,3.0,1,2,2013-10-15,REG
OTT_PHX_2013-10-15,OTT,2013020093,away,4,8.0,0.0,4.0,1.0,0.0,0.0,1,2,2013-10-15,OT
OTT_PHX_2013-10-15,PHX,2013020093,home,3,5.0,0.0,5.0,1.0,1.0,0.0,0,2,2013-10-15,OT
NYR_WSH_2013-10-16,NYR,2013020094,away,2,4.0,0.0,0.0,5.0,0.0,0.0,1,2,2013-10-16,REG
NYR_WSH_2013-10-16,WSH,2013020094,home,0,3.0,0.0,8.0,2.0,1.0,1.0,0,2,2013-10-16,REG
CGY_ANA_2013-10-16,CGY,2013020095,away,2,2.0,0.0,4.0,2.0,0.0,0.0,0,2,2013-10-16,REG
CGY_ANA_2013-10-16,ANA,2013020095,home,3,3.0,0.0,2.0,2.0,0.0,1.0,1,2,2013-10-16,REG
CAR_TOR_2013-10-17,CAR,2013020097,away,3,2.0,0.0,3.0,0.0,1.0,0.0,1,2,2013-10-17,REG
CAR_TOR_2013-10-17,TOR,2013020097,home,2,9.0,0.0,2.0,0.0,1.0,2.0,0,2,2013-10-17,REG
PIT_PHI_2013-10-17,PIT,2013020099,away,4,7.0,0.0,8.0,2.0,0.0,1.0,1,2,2013-10-17,REG
PIT_PHI_2013-10-17,PHI,2013020099,home,1,1.0,0.0,2.0,2.0,0.0,0.0,0,2,2013-10-17,REG
EDM_NYI_2013-10-17,EDM,2013020098,away,2,4.0,0.0,7.0,0.0,1.0,2.0,0,2,2013-10-17,REG
EDM_NYI_2013-10-17,NYI,2013020098,home,3,2.0,0.0,4.0,1.0,0.0,1.0,1,2,2013-10-17,REG
VAN_BUF_2013-10-17,VAN,2013020096,away,3,1.0,0.0,4.0,0.0,0.0,1.0,1,2,2013-10-17,REG
VAN_BUF_2013-10-17,BUF,2013020096,home,0,2.0,0.0,2.0,2.0,1.0,1.0,0,2,2013-10-17,REG
NJD_OTT_2013-10-17,NJD,2013020101,away,2,5.0,0.0,4.0,0.0,1.0,0.0,0,2,2013-10-17,REG
NJD_OTT_2013-10-17,OTT,2013020101,home,5,3.0,0.0,3.0,0.0,2.0,2.0,1,2,2013-10-17,REG
MIN_TBL_2013-10-17,MIN,2013020102,away,1,1.0,0.0,7.0,0.0,0.0,0.0,0,2,2013-10-17,REG
MIN_TBL_2013-10-17,TBL,2013020102,home,3,1.0,1.0,3.0,0.0,0.0,2.0,1,2,2013-10-17,REG
BOS_FLA_2013-10-17,BOS,2013020103,away,3,4.0,1.0,7.0,1.0,0.0,0.0,1,2,2013-10-17,REG
BOS_FLA_2013-10-17,FLA,2013020103,home,2,4.0,0.0,4.0,3.0,2.0,3.0,0,2,2013-10-17,REG
CBJ_MTL_2013-10-17,CBJ,2013020100,away,3,2.0,0.0,1.0,5.0,0.0,0.0,0,2,2013-10-17,REG
CBJ_MTL_2013-10-17,MTL,2013020100,home,5,3.0,0.0,1.0,0.0,1.0,0.0,1,2,2013-10-17,REG
LAK_NSH_2013-10-17,LAK,2013020105,away,2,3.0,0.0,3.0,4.0,0.0,1.0,1,2,2013-10-17,SO
LAK_NSH_2013-10-17,NSH,2013020105,home,1,1.0,0.0,2.0,1.0,3.0,1.0,0,2,2013-10-17,SO
STL_CHI_2013-10-17,STL,2013020104,away,3,1.0,0.0,5.0,3.0,0.0,1.0,1,2,2013-10-17,SO
STL_CHI_2013-10-17,CHI,2013020104,home,2,0.0,0.0,5.0,2.0,1.0,3.0,0,2,2013-10-17,SO
