gameid,date,time_start,tricode_for,id_for,tricode_against,id_against,metric_score_for,metric_score_against,period_ending,tricode_winteam
2014020044,2014-10-14,2014-10-14T23:30:00Z,TBL,14,NJD,1,1,2,REG,NJD
2014020043,2014-10-14,2014-10-14T23:30:00Z,TOR,10,COL,21,3,2,OT,TOR
2014020045,2014-10-14,2014-10-15T00:00:00Z,NSH,18,CGY,20,2,3,SO,CGY
2014020046,2014-10-14,2014-10-15T02:30:00Z,LAK,26,EDM,22,6,1,REG,LAK
2014020047,2014-10-15,2014-10-16T00:00:00Z,DET,17,BOS,6,2,3,SO,BOS
2014020048,2014-10-15,2014-10-16T00:00:00Z,CHI,16,CGY,20,1,2,OT,CGY
2014020049,2014-10-15,2014-10-16T02:30:00Z,ARI,53,EDM,22,7,4,REG,ARI
2014020050,2014-10-16,2014-10-16T23:00:00Z,NYI,2,SJS,28,4,3,SO,NYI
2014020057,2014-10-16,2014-10-16T23:00:00Z,NYR,3,CAR,12,2,1,SO,NYR
2014020052,2014-10-16,2014-10-16T23:00:00Z,WSH,15,NJD,1,6,2,REG,WSH
2014020051,2014-10-16,2014-10-16T23:00:00Z,PIT,5,DAL,25,2,3,REG,DAL
2014020054,2014-10-16,2014-10-16T23:30:00Z,OTT,9,COL,21,5,3,REG,OTT
2014020053,2014-10-16,2014-10-16T23:30:00Z,MTL,8,BOS,6,6,4,REG,MTL
2014020055,2014-10-16,2014-10-17T02:30:00Z,LAK,26,STL,19,1,0,SO,LAK
2014020056,2014-10-17,2014-10-17T23:00:00Z,BUF,7,FLA,13,0,1,REG,FLA
2014020058,2014-10-17,2014-10-17T23:00:00Z,CBJ,29,CGY,20,3,2,REG,CBJ
2014020059,2014-10-17,2014-10-17T23:30:00Z,TOR,10,DET,17,1,4,REG,DET
2014020060,2014-10-17,2014-10-18T00:00:00Z,WPG,52,NSH,18,0,2,REG,NSH
2014020061,2014-10-17,2014-10-18T01:30:00Z,EDM,22,VAN,23,0,2,REG,VAN
2014020062,2014-10-17,2014-10-18T02:00:00Z,ANA,24,MIN,30,2,1,REG,ANA
2014020063,2014-10-18,2014-10-18T23:00:00Z,BUF,7,BOS,6,0,4,REG,BOS
2014020068,2014-10-18,2014-10-18T23:00:00Z,PIT,5,NYI,2,3,1,REG,PIT
2014020065,2014-10-18,2014-10-18T23:00:00Z,OTT,9,CBJ,29,3,2,REG,OTT
2014020066,2014-10-18,2014-10-18T23:00:00Z,DET,17,TOR,10,1,0,OT,DET
2014020064,2014-10-18,2014-10-18T23:00:00Z,MTL,8,COL,21,3,2,REG,MTL
2014020069,2014-10-18,2014-10-18T23:00:00Z,WSH,15,FLA,13,2,1,SO,WSH
2014020067,2014-10-18,2014-10-18T23:00:00Z,NJD,1,SJS,28,2,4,REG,SJS
2014020070,2014-10-18,2014-10-19T00:00:00Z,DAL,25,PHI,4,5,6,OT,PHI
2014020071,2014-10-18,2014-10-19T00:30:00Z,CHI,16,NSH,18,2,1,OT,CHI
2014020072,2014-10-18,2014-10-19T01:00:00Z,ARI,53,STL,19,1,6,REG,STL
2014020073,2014-10-18,2014-10-19T02:00:00Z,VAN,23,TBL,14,2,4,REG,TBL
2014020074,2014-10-19,2014-10-19T19:00:00Z,LAK,26,MIN,30,2,1,REG,LAK
2014020075,2014-10-19,2014-10-19T21:00:00Z,NYR,3,SJS,28,4,0,REG,NYR
2014020076,2014-10-19,2014-10-19T23:00:00Z,WPG,52,CGY,20,1,4,REG,CGY
2014020077,2014-10-19,2014-10-20T00:00:00Z,ANA,24,STL,19,3,0,REG,ANA
2014020078,2014-10-20,2014-10-21T01:30:00Z,EDM,22,TBL,14,3,2,REG,EDM
2014020081,2014-10-21,2014-10-21T23:00:00Z,NYI,2,TOR,10,2,5,REG,TOR
2014020079,2014-10-21,2014-10-21T23:00:00Z,BOS,6,SJS,28,5,3,REG,BOS
2014020080,2014-10-21,2014-10-21T23:00:00Z,NJD,1,NYR,3,3,4,OT,NYR
2014020082,2014-10-21,2014-10-21T23:30:00Z,MTL,8,DET,17,2,1,OT,MTL
2014020084,2014-10-21,2014-10-22T00:00:00Z,WPG,52,CAR,12,3,1,REG,WPG
2014020083,2014-10-21,2014-10-22T00:00:00Z,NSH,18,ARI,53,4,3,SO,NSH
2014020086,2014-10-21,2014-10-22T00:30:00Z,DAL,25,VAN,23,6,3,REG,DAL
2014020085,2014-10-21,2014-10-22T00:30:00Z,CHI,16,PHI,4,4,0,REG,CHI
2014020088,2014-10-21,2014-10-22T01:00:00Z,CGY,20,TBL,14,1,2,OT,TBL
2014020087,2014-10-21,2014-10-22T01:00:00Z,COL,21,FLA,13,3,4,OT,FLA
2014020090,2014-10-22,2014-10-23T00:00:00Z,PIT,5,PHI,4,3,5,REG,PHI
2014020091,2014-10-22,2014-10-23T01:30:00Z,EDM,22,WSH,15,3,2,REG,EDM
2014020092,2014-10-22,2014-10-23T02:30:00Z,ANA,24,BUF,7,4,1,REG,ANA
2014020093,2014-10-23,2014-10-23T23:00:00Z,BOS,6,NYI,2,2,3,REG,NYI
2014020094,2014-10-23,2014-10-23T23:30:00Z,DET,17,PIT,5,4,3,OT,DET
2014020097,2014-10-23,2014-10-24T00:00:00Z,MIN,30,ARI,53,2,0,REG,MIN
2014020095,2014-10-23,2014-10-24T00:00:00Z,STL,19,VAN,23,1,4,REG,VAN
2014020096,2014-10-23,2014-10-24T00:00:00Z,NSH,18,CHI,16,3,2,REG,NSH
2014020098,2014-10-23,2014-10-24T01:00:00Z,CGY,20,CAR,12,5,0,REG,CGY
2014020100,2014-10-23,2014-10-24T02:30:00Z,SJS,28,CBJ,29,4,5,REG,CBJ
2014020099,2014-10-23,2014-10-24T02:30:00Z,LAK,26,BUF,7,2,0,REG,LAK
2014020101,2014-10-24,2014-10-24T23:00:00Z,NJD,1,DAL,25,2,3,SO,DAL
2014020102,2014-10-24,2014-10-25T00:00:00Z,WPG,52,TBL,14,2,4,REG,TBL
2014020103,2014-10-24,2014-10-25T01:00:00Z,COL,21,VAN,23,7,3,REG,COL
2014020104,2014-10-24,2014-10-25T01:30:00Z,EDM,22,CAR,12,6,3,REG,EDM
2014020105,2014-10-24,2014-10-25T02:00:00Z,ANA,24,CBJ,29,4,1,REG,ANA
2014020106,2014-10-25,2014-10-25T20:00:00Z,SJS,28,BUF,7,1,2,REG,BUF
2014020108,2014-10-25,2014-10-25T23:00:00Z,MTL,8,NYR,3,3,1,REG,MTL
2014020110,2014-10-25,2014-10-25T23:00:00Z,NYI,2,DAL,25,7,5,REG,NYI
2014020107,2014-10-25,2014-10-25T23:00:00Z,TOR,10,BOS,6,1,4,REG,BOS
2014020109,2014-10-25,2014-10-25T23:00:00Z,OTT,9,NJD,1,2,3,OT,NJD
2014020111,2014-10-25,2014-10-25T23:00:00Z,PHI,4,DET,17,4,2,REG,PHI
2014020112,2014-10-25,2014-10-26T00:00:00Z,STL,19,CHI,16,3,2,REG,STL
2014020114,2014-10-25,2014-10-26T00:00:00Z,MIN,30,TBL,14,7,2,REG,MIN
2014020113,2014-10-25,2014-10-26T00:00:00Z,NSH,18,PIT,5,0,3,REG,PIT
2014020115,2014-10-25,2014-10-26T01:00:00Z,ARI,53,FLA,13,2,1,OT,ARI
2014020116,2014-10-25,2014-10-26T02:00:00Z,CGY,20,WSH,15,1,3,REG,WSH
2014020117,2014-10-26,2014-10-26T19:00:00Z,WPG,52,COL,21,2,1,OT,WPG
2014020118,2014-10-26,2014-10-26T20:00:00Z,LAK,26,CBJ,29,5,2,REG,LAK
2014020119,2014-10-26,2014-10-26T23:00:00Z,CHI,16,OTT,9,2,1,REG,CHI
2014020120,2014-10-26,2014-10-27T00:00:00Z,ANA,24,SJS,28,1,4,REG,SJS
2014020121,2014-10-26,2014-10-27T01:30:00Z,VAN,23,WSH,15,4,2,REG,VAN
2014020122,2014-10-27,2014-10-27T23:00:00Z,NYR,3,MIN,30,5,4,REG,NYR
2014020123,2014-10-27,2014-10-28T01:30:00Z,EDM,22,MTL,8,3,0,REG,EDM
2014020128,2014-10-28,2014-10-28T23:00:00Z,CBJ,29,OTT,9,2,5,REG,OTT
2014020125,2014-10-28,2014-10-28T23:00:00Z,NYI,2,WPG,52,3,4,REG,WPG
2014020126,2014-10-28,2014-10-28T23:00:00Z,PHI,4,LAK,26,3,2,OT,PHI
2014020124,2014-10-28,2014-10-28T23:00:00Z,BOS,6,MIN,30,3,4,REG,MIN
2014020127,2014-10-28,2014-10-28T23:00:00Z,PIT,5,NJD,1,8,3,REG,PIT
2014020129,2014-10-28,2014-10-28T23:30:00Z,TOR,10,BUF,7,4,0,REG,TOR
2014020130,2014-10-28,2014-10-28T23:30:00Z,TBL,14,ARI,53,7,3,REG,TBL
2014020131,2014-10-28,2014-10-29T00:30:00Z,CHI,16,ANA,24,0,1,REG,ANA
2014020132,2014-10-28,2014-10-29T00:30:00Z,DAL,25,STL,19,3,4,OT,STL
2014020133,2014-10-28,2014-10-29T01:00:00Z,COL,21,SJS,28,2,3,SO,SJS
2014020134,2014-10-28,2014-10-29T01:00:00Z,CGY,20,MTL,8,1,2,SO,MTL
2014020135,2014-10-28,2014-10-29T02:00:00Z,VAN,23,CAR,12,4,1,REG,VAN
2014020136,2014-10-29,2014-10-29T23:30:00Z,WSH,15,DET,17,2,4,REG,DET
2014020137,2014-10-29,2014-10-30T02:00:00Z,EDM,22,NSH,18,1,4,REG,NSH
2014020140,2014-10-30,2014-10-30T23:00:00Z,PIT,5,LAK,26,3,0,REG,PIT
2014020139,2014-10-30,2014-10-30T23:00:00Z,NJD,1,WPG,52,2,1,SO,NJD
2014020138,2014-10-30,2014-10-30T23:00:00Z,BUF,7,BOS,6,2,3,OT,BOS
2014020142,2014-10-30,2014-10-30T23:30:00Z,TBL,14,PHI,4,4,3,REG,TBL
2014020141,2014-10-30,2014-10-30T23:30:00Z,OTT,9,CHI,16,4,5,SO,CHI
2014020143,2014-10-30,2014-10-30T23:30:00Z,FLA,13,ARI,53,2,1,REG,FLA
2014020144,2014-10-30,2014-10-31T00:00:00Z,STL,19,ANA,24,2,0,REG,STL
2014020145,2014-10-30,2014-10-31T00:00:00Z,MIN,30,SJS,28,4,3,SO,MIN
2014020146,2014-10-30,2014-10-31T01:00:00Z,COL,21,NYI,2,5,0,REG,COL
2014020147,2014-10-30,2014-10-31T02:00:00Z,VAN,23,MTL,8,3,2,OT,VAN
2014020148,2014-10-31,2014-10-31T23:00:00Z,CBJ,29,TOR,10,1,4,REG,TOR
2014020149,2014-10-31,2014-10-31T23:30:00Z,DET,17,LAK,26,5,2,REG,DET
2014020150,2014-10-31,2014-11-01T00:30:00Z,DAL,25,ANA,24,1,2,OT,ANA
2014020151,2014-10-31,2014-11-01T01:00:00Z,CGY,20,NSH,18,4,3,REG,CGY
2014020156,2014-11-01,2014-11-01T23:00:00Z,FLA,13,PHI,4,2,1,REG,FLA
2014020155,2014-11-01,2014-11-01T23:00:00Z,TBL,14,WSH,15,4,3,REG,TBL
2014020157,2014-11-01,2014-11-01T23:00:00Z,NJD,1,CBJ,29,3,2,REG,NJD
2014020154,2014-11-01,2014-11-01T23:00:00Z,TOR,10,CHI,16,3,2,REG,TOR
2014020158,2014-11-01,2014-11-01T23:00:00Z,NYR,3,WPG,52,0,1,SO,WPG
2014020159,2014-11-01,2014-11-01T23:00:00Z,PIT,5,BUF,7,5,0,REG,PIT
2014020153,2014-11-01,2014-11-01T23:00:00Z,BOS,6,OTT,9,4,2,REG,BOS
2014020160,2014-11-01,2014-11-01T23:00:00Z,CAR,12,ARI,53,3,0,REG,CAR
2014020161,2014-11-01,2014-11-02T00:00:00Z,STL,19,COL,21,3,2,SO,STL
2014020162,2014-11-01,2014-11-02T00:00:00Z,MIN,30,DAL,25,4,1,REG,MIN
2014020163,2014-11-01,2014-11-02T02:00:00Z,EDM,22,VAN,23,2,3,REG,VAN
2014020152,2014-11-01,2014-11-02T02:30:00Z,SJS,28,NYI,2,3,1,REG,SJS
2014020164,2014-11-02,2014-11-02T22:00:00Z,BUF,7,DET,17,3,2,SO,BUF
2014020165,2014-11-02,2014-11-02T22:00:00Z,CAR,12,LAK,26,3,2,REG,CAR
2014020166,2014-11-02,2014-11-03T00:00:00Z,MTL,8,CGY,20,2,6,REG,CGY
2014020167,2014-11-02,2014-11-03T00:00:00Z,WSH,15,ARI,53,5,6,REG,ARI
2014020168,2014-11-02,2014-11-03T01:00:00Z,COL,21,ANA,24,2,3,REG,ANA
2014020169,2014-11-02,2014-11-03T02:00:00Z,CHI,16,WPG,52,0,1,REG,WPG
2014020170,2014-11-02,2014-11-03T02:30:00Z,VAN,23,NSH,18,1,3,REG,NSH
2014020171,2014-11-03,2014-11-04T00:00:00Z,NYR,3,STL,19,3,4,SO,STL
2014020172,2014-11-04,2014-11-05T00:00:00Z,BOS,6,FLA,13,2,1,OT,BOS
2014020174,2014-11-04,2014-11-05T00:00:00Z,PHI,4,EDM,22,4,1,REG,PHI
2014020176,2014-11-04,2014-11-05T00:00:00Z,CBJ,29,CAR,12,2,4,REG,CAR
2014020175,2014-11-04,2014-11-05T00:00:00Z,WSH,15,CGY,20,3,4,OT,CGY
2014020177,2014-11-04,2014-11-05T00:30:00Z,MTL,8,CHI,16,0,5,REG,CHI
2014020173,2014-11-04,2014-11-05T00:30:00Z,NJD,1,STL,19,0,1,REG,STL
2014020178,2014-11-04,2014-11-05T00:30:00Z,OTT,9,DET,17,3,1,REG,OTT
2014020180,2014-11-04,2014-11-05T01:00:00Z,WPG,52,NSH,18,3,1,REG,WPG
2014020179,2014-11-04,2014-11-05T01:00:00Z,MIN,30,PIT,5,1,4,REG,PIT
2014020181,2014-11-04,2014-11-05T01:30:00Z,DAL,25,LAK,26,1,3,REG,LAK
2014020182,2014-11-04,2014-11-05T02:00:00Z,COL,21,VAN,23,2,5,REG,VAN
2014020183,2014-11-04,2014-11-05T02:00:00Z,ARI,53,TOR,10,3,2,REG,ARI
2014020184,2014-11-05,2014-11-06T00:30:00Z,BUF,7,MTL,8,1,2,SO,MTL
2014020185,2014-11-05,2014-11-06T01:00:00Z,NYR,3,DET,17,4,3,OT,NYR
2014020186,2014-11-05,2014-11-06T03:30:00Z,ANA,24,NYI,2,2,3,OT,NYI
2014020188,2014-11-06,2014-11-07T00:00:00Z,PHI,4,FLA,13,4,1,REG,PHI
2014020187,2014-11-06,2014-11-07T00:00:00Z,BOS,6,EDM,22,5,2,REG,BOS
2014020189,2014-11-06,2014-11-07T00:30:00Z,OTT,9,MIN,30,3,0,REG,OTT
2014020190,2014-11-06,2014-11-07T00:30:00Z,TBL,14,CGY,20,5,2,REG,TBL
2014020191,2014-11-06,2014-11-07T01:00:00Z,STL,19,NJD,1,4,3,REG,STL
2014020192,2014-11-06,2014-11-07T01:00:00Z,WPG,52,PIT,5,3,4,SO,PIT
2014020193,2014-11-06,2014-11-07T01:30:00Z,DAL,25,NSH,18,2,3,REG,NSH
2014020194,2014-11-06,2014-11-07T02:00:00Z,COL,21,TOR,10,4,3,SO,COL
2014020195,2014-11-06,2014-11-07T03:30:00Z,LAK,26,NYI,2,1,2,SO,NYI
2014020196,2014-11-06,2014-11-07T03:30:00Z,SJS,28,VAN,23,2,3,REG,VAN
2014020198,2014-11-07,2014-11-08T00:00:00Z,CAR,12,CBJ,29,3,2,OT,CAR
2014020197,2014-11-07,2014-11-08T00:00:00Z,BUF,7,EDM,22,2,3,REG,EDM
2014020199,2014-11-07,2014-11-08T00:30:00Z,DET,17,NJD,1,4,2,REG,DET
2014020200,2014-11-07,2014-11-08T01:30:00Z,CHI,16,WSH,15,2,3,REG,WSH
2014020201,2014-11-07,2014-11-08T03:00:00Z,ANA,24,ARI,53,2,3,SO,ARI
2014020202,2014-11-08,2014-11-08T20:00:00Z,FLA,13,CGY,20,4,6,REG,CGY
2014020205,2014-11-08,2014-11-09T00:00:00Z,MTL,8,MIN,30,4,1,REG,MTL
2014020206,2014-11-08,2014-11-09T00:00:00Z,OTT,9,WPG,52,1,2,SO,WPG
2014020203,2014-11-08,2014-11-09T00:00:00Z,BUF,7,PIT,5,1,6,REG,PIT
2014020207,2014-11-08,2014-11-09T00:00:00Z,PHI,4,COL,21,4,3,REG,PHI
2014020208,2014-11-08,2014-11-09T00:00:00Z,CBJ,29,TBL,14,4,7,REG,TBL
2014020204,2014-11-08,2014-11-09T00:00:00Z,TOR,10,NYR,3,5,4,REG,TOR
2014020211,2014-11-08,2014-11-09T01:00:00Z,DAL,25,SJS,28,3,5,REG,SJS
2014020212,2014-11-08,2014-11-09T01:00:00Z,ARI,53,NYI,2,0,1,REG,NYI
2014020210,2014-11-08,2014-11-09T01:00:00Z,STL,19,NSH,18,1,2,REG,NSH
2014020209,2014-11-08,2014-11-09T01:00:00Z,WSH,15,CAR,12,4,3,OT,WSH
2014020213,2014-11-08,2014-11-09T03:00:00Z,LAK,26,VAN,23,5,1,REG,LAK
2014020089,2014-11-09,2014-11-09T23:00:00Z,OTT,9,TOR,10,3,5,REG,TOR
2014020215,2014-11-09,2014-11-09T23:00:00Z,NYR,3,EDM,22,1,3,REG,EDM
2014020214,2014-11-09,2014-11-09T23:00:00Z,DET,17,TBL,14,3,4,SO,TBL
2014020216,2014-11-09,2014-11-10T00:00:00Z,CHI,16,SJS,28,5,2,REG,CHI
2014020217,2014-11-09,2014-11-10T02:00:00Z,ANA,24,VAN,23,1,2,SO,VAN
2014020218,2014-11-10,2014-11-11T00:00:00Z,BOS,6,NJD,1,4,2,REG,BOS
2014020219,2014-11-10,2014-11-11T00:00:00Z,CAR,12,CGY,20,4,1,REG,CAR
2014020223,2014-11-11,2014-11-12T00:00:00Z,WSH,15,CBJ,29,4,2,REG,WSH
2014020220,2014-11-11,2014-11-12T00:00:00Z,NJD,1,MIN,30,3,1,REG,NJD
2014020221,2014-11-11,2014-11-12T00:00:00Z,NYI,2,COL,21,6,0,REG,NYI
2014020222,2014-11-11,2014-11-12T00:00:00Z,NYR,3,PIT,5,5,0,REG,NYR
2014020224,2014-11-11,2014-11-12T00:30:00Z,MTL,8,WPG,52,3,0,REG,MTL
2014020225,2014-11-11,2014-11-12T00:30:00Z,FLA,13,SJS,28,4,1,REG,FLA
2014020227,2014-11-11,2014-11-12T01:00:00Z,NSH,18,EDM,22,3,2,REG,NSH
2014020226,2014-11-11,2014-11-12T01:00:00Z,STL,19,BUF,7,6,1,REG,STL
2014020228,2014-11-11,2014-11-12T01:30:00Z,CHI,16,TBL,14,3,2,SO,CHI
2014020229,2014-11-11,2014-11-12T02:00:00Z,ARI,53,DAL,25,3,4,REG,DAL
2014020230,2014-11-11,2014-11-12T03:00:00Z,VAN,23,OTT,9,4,3,OT,VAN
2014020231,2014-11-12,2014-11-13T01:00:00Z,TOR,10,BOS,6,6,1,REG,TOR
2014020232,2014-11-12,2014-11-13T03:30:00Z,ANA,24,LAK,26,6,5,SO,ANA
2014020233,2014-11-13,2014-11-14T00:00:00Z,NYR,3,COL,21,3,4,SO,COL
2014020234,2014-11-13,2014-11-14T00:00:00Z,CAR,12,WPG,52,1,3,REG,WPG
2014020235,2014-11-13,2014-11-14T00:30:00Z,MTL,8,BOS,6,5,1,REG,MTL
2014020236,2014-11-13,2014-11-14T00:30:00Z,TBL,14,SJS,28,1,2,REG,SJS
2014020237,2014-11-13,2014-11-14T01:00:00Z,STL,19,NSH,18,4,3,REG,STL
2014020238,2014-11-13,2014-11-14T01:00:00Z,MIN,30,BUF,7,6,3,REG,MIN
2014020239,2014-11-13,2014-11-14T02:00:00Z,CGY,20,ARI,53,5,3,REG,CGY
2014020240,2014-11-13,2014-11-14T02:30:00Z,EDM,22,OTT,9,3,4,OT,OTT
2014020241,2014-11-13,2014-11-14T03:30:00Z,LAK,26,DAL,25,0,2,REG,DAL
2014020242,2014-11-14,2014-11-15T00:00:00Z,PHI,4,CBJ,29,3,4,REG,CBJ
2014020243,2014-11-14,2014-11-15T00:00:00Z,WSH,15,NJD,1,0,1,REG,NJD
2014020245,2014-11-14,2014-11-15T00:30:00Z,DET,17,CHI,16,4,1,REG,DET
2014020244,2014-11-14,2014-11-15T00:30:00Z,TOR,10,PIT,5,1,2,REG,PIT
2014020246,2014-11-14,2014-11-15T00:30:00Z,FLA,13,NYI,2,3,4,SO,NYI
2014020247,2014-11-14,2014-11-15T03:00:00Z,VAN,23,ARI,53,0,5,REG,ARI
2014020248,2014-11-15,2014-11-15T18:00:00Z,BOS,6,CAR,12,2,1,REG,BOS
2014020249,2014-11-15,2014-11-15T19:00:00Z,DAL,25,MIN,30,1,2,REG,MIN
2014020250,2014-11-15,2014-11-15T21:00:00Z,LAK,26,ANA,24,3,2,OT,LAK
2014020257,2014-11-15,2014-11-16T00:00:00Z,NSH,18,WPG,52,2,1,REG,NSH
2014020255,2014-11-15,2014-11-16T00:00:00Z,PIT,5,NYR,3,3,2,SO,PIT
2014020251,2014-11-15,2014-11-16T00:00:00Z,BUF,7,TOR,10,6,2,REG,BUF
2014020252,2014-11-15,2014-11-16T00:00:00Z,MTL,8,PHI,4,6,3,REG,MTL
2014020254,2014-11-15,2014-11-16T00:00:00Z,NJD,1,COL,21,2,3,REG,COL
2014020256,2014-11-15,2014-11-16T00:00:00Z,CBJ,29,SJS,28,2,1,REG,CBJ
2014020253,2014-11-15,2014-11-16T00:00:00Z,TBL,14,NYI,2,5,2,REG,TBL
2014020258,2014-11-15,2014-11-16T01:00:00Z,STL,19,WSH,15,4,1,REG,STL
2014020259,2014-11-15,2014-11-16T03:00:00Z,CGY,20,OTT,9,4,2,REG,CGY
2014020261,2014-11-16,2014-11-16T22:00:00Z,MIN,30,WPG,52,4,3,OT,MIN
2014020260,2014-11-16,2014-11-16T22:00:00Z,CAR,12,SJS,28,0,2,REG,SJS
2014020263,2014-11-16,2014-11-17T00:00:00Z,CHI,16,DAL,25,6,2,REG,CHI
2014020262,2014-11-16,2014-11-17T00:00:00Z,DET,17,MTL,8,1,4,REG,MTL
2014020264,2014-11-16,2014-11-17T01:00:00Z,ANA,24,FLA,13,2,6,REG,FLA
2014020265,2014-11-16,2014-11-17T02:00:00Z,EDM,22,ARI,53,1,2,REG,ARI
2014020266,2014-11-17,2014-11-18T00:00:00Z,NYR,3,TBL,14,1,5,REG,TBL
2014020267,2014-11-18,2014-11-19T00:00:00Z,BOS,6,STL,19,2,0,REG,BOS
2014020270,2014-11-18,2014-11-19T00:00:00Z,CBJ,29,DET,17,0,5,REG,DET
2014020269,2014-11-18,2014-11-19T00:00:00Z,NYI,2,TBL,14,5,2,REG,NYI
2014020271,2014-11-18,2014-11-19T00:30:00Z,TOR,10,NSH,18,2,9,REG,NSH
2014020272,2014-11-18,2014-11-19T00:30:00Z,MTL,8,PIT,5,0,4,REG,PIT
2014020268,2014-11-18,2014-11-19T00:30:00Z,BUF,7,SJS,28,4,1,REG,BUF
2014020273,2014-11-18,2014-11-19T01:00:00Z,WPG,52,NJD,1,3,1,REG,WPG
2014020274,2014-11-18,2014-11-19T01:30:00Z,DAL,25,CAR,12,4,6,REG,CAR
2014020275,2014-11-18,2014-11-19T02:00:00Z,CGY,20,ANA,24,4,3,SO,CGY
2014020276,2014-11-18,2014-11-19T02:00:00Z,ARI,53,WSH,15,1,2,OT,WSH
2014020277,2014-11-18,2014-11-19T03:30:00Z,LAK,26,FLA,13,5,2,REG,LAK
