id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,awayTeam.commonName.fr,homeTeam.commonName.fr,specialEvent.parentId,specialEvent.name.default,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,winningGoalie.lastName.sv,winningGoalie.lastName.de,specialEvent.name.fr,specialEvent.name.sk,specialEvent.name.sv,tricode_winteam
2013020364,20132014,2,2013-11-26,False,2013-11-27T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,25,Stars,Dallas,de Dallas,DAL,6,3,REG,3,REG,8468540.0,8476116.0,,,,,,,,,,,,,,,,,,,,DAL
2013020369,20132014,2,2013-11-27,False,2013-11-28T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,4,29,Blue Jackets,Columbus,de Columbus,CBJ,0,3,REG,3,REG,8476992.0,8464989.0,,,,,,,,,,,,,,,,,,,,NSH
2013020366,20132014,2,2013-11-27,False,2013-11-28T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,1,Devils,New Jersey,du New Jersey,NJD,3,3,REG,3,REG,8470320.0,8470302.0,,,,,,,,,,,,,,,,,,,,CAR
2013020365,20132014,2,2013-11-27,False,2013-11-28T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,7,Sabres,Buffalo,de Buffalo,BUF,1,3,REG,3,REG,8471679.0,8471976.0,,,,,,,,,,,,,,,,,,,,MTL
2013020368,20132014,2,2013-11-27,False,2013-11-28T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,6,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8467950.0,8474250.0,Sénateurs,,,,,,,,,,,,,,,,,,,OTT
2013020367,20132014,2,2013-11-27,False,2013-11-28T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,3,2,Islanders,New York,de New York,NYI,2,3,REG,3,REG,8471219.0,8471682.0,,,,,,,,,,,,,,,,,,,,WPG
2013020371,20132014,2,2013-11-27,False,2013-11-28T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,3,REG,3,REG,8474765.0,8475167.0,,,,,,,,,,,,,,,Lindbäck,,,,,TBL
2013020370,20132014,2,2013-11-27,False,2013-11-28T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,6,Bruins,Boston,de Boston,BOS,1,17,Red Wings,Detroit,de Detroit,DET,6,3,REG,3,REG,8475361.0,8475193.0,,,,,,,,,,,,,,,,,,,,DET
2013020372,20132014,2,2013-11-27,False,2013-11-28T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,5,13,Panthers,Florida,de la Floride,FLA,2,3,REG,3,REG,8468685.0,8470041.0,,,,,,,,,,,,,,,,,,,,NYR
2013020373,20132014,2,2013-11-27,False,2013-11-28T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,5,5,Penguins,Pittsburgh,de Pittsburgh,PIT,6,5,SO,3,SO,8473553.0,,,,,,,,,,,,,,,,,,,,,PIT
2013020374,20132014,2,2013-11-27,False,2013-11-28T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,27,Coyotes,Phoenix,de Phoenix,PHX,3,30,Wild,Minnesota,du Minnesota,MIN,1,3,REG,3,REG,8471306.0,8468085.0,,,,,,,,,,,,,,,,,,,,PHX
2013020375,20132014,2,2013-11-27,False,2013-11-28T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,21,Avalanche,Colorado,du Colorado,COL,1,3,REG,3,REG,8470860.0,8470257.0,,,,,,,,,,,,,,,,,,,,STL
2013020376,20132014,2,2013-11-27,False,2013-11-28T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,20,Flames,Calgary,de Calgary,CGY,2,3,REG,3,REG,8477293.0,8474141.0,,,,,,,,,,,,,,,,,,,,CHI
2013020377,20132014,2,2013-11-27,False,2013-11-28T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,28,Sharks,San Jose,de San Jose,SJS,3,5,SO,3,SO,8474550.0,,,,,,,,,,,,,,,,,,,,,SJS
2013020378,20132014,2,2013-11-28,False,2013-11-29T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,5,9,Senators,Ottawa,d'Ottawa,OTT,2,3,REG,3,REG,8466141.0,8474520.0,,Sénateurs,,,,,,,,,,,,,,,,,,VAN
2013020379,20132014,2,2013-11-28,False,2013-11-29T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,3,18,Predators,Nashville,de Nashville,NSH,0,3,REG,3,REG,8468524.0,8476454.0,,,,,,,,,,,,,,,,,,,,EDM
2013020383,20132014,2,2013-11-29,False,2013-11-29T16:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,4,Flyers,Philadelphia,de Philadelphie,PHI,2,3,REG,3,REG,8473461.0,8476461.0,,,,,,,,,,,,,,,,,,,,PHI
2013020380,20132014,2,2013-11-29,False,2013-11-29T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,2,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8471695.0,8465009.0,,,,,,,,,,,,,,,,,,,,BOS
2013020384,20132014,2,2013-11-29,False,2013-11-29T21:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,24,Ducks,Anaheim,d'Anaheim,ANA,5,3,REG,3,REG,8475883.0,8471208.0,,,,,,,,,,,,,,,,,,,,ANA
2013020385,20132014,2,2013-11-29,False,2013-11-29T21:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3,28,Sharks,San Jose,de San Jose,SJS,6,3,REG,3,REG,8474550.0,8474739.0,,,,,,,,,,,,,,,,,,,,SJS
2013020381,20132014,2,2013-11-29,False,2013-11-29T21:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,0,3,REG,3,REG,8470594.0,8470543.0,,,,,,,,,,,,,,,,,,,,PIT
2013020382,20132014,2,2013-11-29,False,2013-11-29T21:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,5,2,Islanders,New York,de New York,NYI,0,3,REG,3,REG,8470657.0,8471794.0,,,,,,,,,,,,,,,,,,,,DET
2013020386,20132014,2,2013-11-29,False,2013-11-29T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,15,Capitals,Washington,de Washington,WSH,3,5,SO,3,SO,8474651.0,,,,,,,,,,,,,,,,,,,,,WSH
2013020387,20132014,2,2013-11-29,False,2013-11-29T23:00:00Z,-05:00,-06:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3,30,Wild,Minnesota,du Minnesota,MIN,1,3,REG,3,REG,8462044.0,8477492.0,,,,,,,,,,,,,,,,,,,,COL
2013020390,20132014,2,2013-11-29,False,2013-11-30T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8475683.0,8473422.0,,,,,,,,,,,,,,,,,,,,CBJ
2013020389,20132014,2,2013-11-29,False,2013-11-30T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,5,12,Hurricanes,Carolina,de la Caroline,CAR,2,3,REG,3,REG,8471239.0,8474641.0,,,,,,,,,,,,,,,,,,,,NJD
2013020388,20132014,2,2013-11-29,False,2013-11-30T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,7,Sabres,Buffalo,de Buffalo,BUF,3,4,OT,3,OT,8468011.0,8469555.0,,,,,,,,,,,,,,,,,,,,BUF
2013020391,20132014,2,2013-11-29,False,2013-11-30T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,25,Stars,Dallas,de Dallas,DAL,1,5,SO,3,SO,8470645.0,,,,,,,,,,,,,,,,,,,,,CHI
2013020392,20132014,2,2013-11-30,False,2013-11-30T19:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8475660.0,8470041.0,,,,,,,,,,,,,,,,,,,,NYR
2013020394,20132014,2,2013-11-30,False,2013-12-01T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,8,Canadiens,Montréal,de Montréal,MTL,4,3,REG,3,REG,8471679.0,8469521.0,,,,,,,,,,,,,,,,,,,,MTL
2013020395,20132014,2,2013-11-30,False,2013-12-01T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,13,Panthers,Florida,de la Floride,FLA,1,3,REG,3,REG,8473553.0,8471856.0,,,,,,,,,,,,,,,,,,,,PIT
2013020397,20132014,2,2013-11-30,False,2013-12-01T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,2,Islanders,New York,de New York,NYI,2,4,OT,3,OT,8474651.0,8471214.0,,,,,,,,,,,,,,,,,,,,WSH
2013020396,20132014,2,2013-11-30,False,2013-12-01T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,0,1,Devils,New Jersey,du New Jersey,NJD,1,4,OT,3,OT,8471239.0,8470609.0,,,,,,,,,,,,,,,,,,,,NJD
2013020393,20132014,2,2013-11-30,False,2013-12-01T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,1,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8473434.0,8473473.0,,,,,,,,,,,,,,,,,,,,BOS
2013020398,20132014,2,2013-11-30,False,2013-12-01T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3,18,Predators,Nashville,de Nashville,NSH,2,5,SO,3,SO,8473461.0,,,,,,,,,,,,,,,,,,,,,PHI
2013020399,20132014,2,2013-11-30,False,2013-12-01T01:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,5,27,Coyotes,Phoenix,de Phoenix,PHX,2,3,REG,3,REG,8477293.0,8471769.0,,,,,,,,,,,,,,,,,,,,CHI
2013020400,20132014,2,2013-11-30,False,2013-12-01T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,21,Avalanche,Colorado,du Colorado,COL,3,5,SO,3,SO,8473575.0,,,,,,,,,,,,,,,,,,,,,COL
2013020401,20132014,2,2013-11-30,False,2013-12-01T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,26,Kings,Los Angeles,de Los Angeles,LAK,1,3,REG,3,REG,8471403.0,8469500.0,,,,,,,,,,,,,,,,,,,,CGY
2013020402,20132014,2,2013-11-30,False,2013-12-01T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,28,Sharks,San Jose,de San Jose,SJS,4,5,SO,3,SO,8474550.0,,,,,,,,,,,,,,,,,,,,,SJS
2013020403,20132014,2,2013-12-01,False,2013-12-01T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,12,Hurricanes,Carolina,de la Caroline,CAR,2,3,REG,3,REG,8475663.0,8470616.0,,,,,,,,,,,,,,,,,,,,VAN
2013020404,20132014,2,2013-12-01,False,2013-12-01T22:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4,9,Senators,Ottawa,d'Ottawa,OTT,2,3,REG,3,REG,8475361.0,8470778.0,,Sénateurs,,,,,,,,,,,,,,,,,,DET
2013020405,20132014,2,2013-12-01,False,2013-12-01T23:00:00Z,-05:00,-06:00,US/Central,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,3,25,Stars,Dallas,de Dallas,DAL,2,5,SO,3,SO,8471227.0,,,,,,,,,,,,,,,,,,,,,EDM
2013020406,20132014,2,2013-12-02,False,2013-12-03T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,5,3,Rangers,New York,de New York,NYR,2,3,REG,3,REG,8471715.0,8466140.0,,,,,,,,,,,,,,,,,,,,WPG
2013020407,20132014,2,2013-12-02,False,2013-12-03T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,8,Canadiens,Montréal,de Montréal,MTL,3,3,REG,3,REG,8471679.0,8476851.0,,,,,,,,,,,,,,,,,,,,MTL
2013020408,20132014,2,2013-12-02,False,2013-12-03T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,0,30,Wild,Minnesota,du Minnesota,MIN,2,3,REG,3,REG,8470216.0,8469506.0,,,,,,,,,,,,,,,,,,,,MIN
2013020409,20132014,2,2013-12-02,False,2013-12-03T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,26,Kings,Los Angeles,de Los Angeles,LAK,3,3,REG,3,REG,8475681.0,8475726.0,,,,,,,,,,,,,,,,,,,,LAK
2013020410,20132014,2,2013-12-03,False,2013-12-04T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,10,Maple Leafs,Toronto,de Toronto,TOR,2,3,REG,3,REG,8474550.0,8467331.0,,,,,,,,,,,,,,,,,,,,SJS
2013020411,20132014,2,2013-12-03,False,2013-12-04T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,2,Islanders,New York,de New York,NYI,2,4,OT,3,OT,8470594.0,8471675.0,,,,,,,,,,,,,,,,,,,,PIT
2013020412,20132014,2,2013-12-03,False,2013-12-04T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,15,Capitals,Washington,de Washington,WSH,1,3,REG,3,REG,8471251.0,8475784.0,,,,,,,,,,,,,,,,,,,,CAR
2013020413,20132014,2,2013-12-03,False,2013-12-04T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,0,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8475683.0,8473422.0,,,,,,,,,,,,,,,,,,,,CBJ
2013020414,20132014,2,2013-12-03,False,2013-12-04T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,4,13,Panthers,Florida,de la Floride,FLA,2,3,REG,3,REG,8467950.0,8471862.0,Sénateurs,,,,,,,,,,,,,,,,,,,OTT
2013020415,20132014,2,2013-12-03,False,2013-12-04T01:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,16,Blackhawks,Chicago,de Chicago,CHI,3,3,REG,3,REG,8470140.0,8474849.0,,,,,,,,,,,,,,,,,,,,DAL
2013020416,20132014,2,2013-12-03,False,2013-12-04T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,18,Predators,Nashville,de Nashville,NSH,1,3,REG,3,REG,8466141.0,8470616.0,,,,,,,,,,,,,,,,,,,,VAN
2013020417,20132014,2,2013-12-03,False,2013-12-04T02:30:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,27,Coyotes,Phoenix,de Phoenix,PHX,6,22,Oilers,Edmonton,d'Edmonton,EDM,2,3,REG,3,REG,8469608.0,8462038.0,,,,,,,,,,,,,,,,,,,,PHX
2013020418,20132014,2,2013-12-03,False,2013-12-04T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,24,Ducks,Anaheim,d'Anaheim,ANA,2,5,SO,3,SO,8474889.0,,,,,,,,,,,,,,,,,,,,,LAK
2013020419,20132014,2,2013-12-04,False,2013-12-05T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,4,1,Devils,New Jersey,du New Jersey,NJD,3,5,SO,3,SO,8469514.0,,,,,,,,,,,,,,,,,,,,,MTL
2013020420,20132014,2,2013-12-04,False,2013-12-05T01:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,6,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8473461.0,8476461.0,,,,,,,,,,,,,,,,,,,,PHI
2013020421,20132014,2,2013-12-04,False,2013-12-05T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,27,Coyotes,Phoenix,de Phoenix,PHX,1,20,Flames,Calgary,de Calgary,CGY,4,3,REG,3,REG,8471403.0,8474150.0,,,,,,,,,,,,,,,,,,,,CGY
2013020424,20132014,2,2013-12-05,False,2013-12-06T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,3,REG,3,REG,8470594.0,8477126.0,,,,,,,,,,,,,,,,,,,,PIT
2013020422,20132014,2,2013-12-05,False,2013-12-06T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,3,Rangers,New York,de New York,NYR,3,7,Sabres,Buffalo,de Buffalo,BUF,1,3,REG,3,REG,8468685.0,8467389.0,,,,,,,,,,,,,,,,,,,,NYR
2013020423,20132014,2,2013-12-05,False,2013-12-06T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,10,Maple Leafs,Toronto,de Toronto,TOR,3,4,OT,3,OT,8473541.0,8473942.0,,,,,,,,,,,,,,,,,,,,TOR
2013020427,20132014,2,2013-12-05,False,2013-12-06T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,13,Panthers,Florida,de la Floride,FLA,5,3,REG,3,REG,8460703.0,8470039.0,,,,,,,,,,,,,,,,,,,,FLA
2013020426,20132014,2,2013-12-05,False,2013-12-06T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8471750.0,8466378.0,Sénateurs,,,,,,,,,,,,,,,,,,,TBL
2013020425,20132014,2,2013-12-05,False,2013-12-06T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,6,Bruins,Boston,de Boston,BOS,1,8,Canadiens,Montréal,de Montréal,MTL,2,3,REG,3,REG,8471679.0,8474157.0,,,,,,,,,,,,,,,,,,,,MTL
2013020428,20132014,2,2013-12-05,False,2013-12-06T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,2,Islanders,New York,de New York,NYI,1,19,Blues,St. Louis,de St. Louis,STL,5,3,REG,3,REG,8470860.0,8469485.0,,,,,,,,,,,,,,,,,,,,STL
2013020430,20132014,2,2013-12-05,False,2013-12-06T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,30,Wild,Minnesota,du Minnesota,MIN,4,3,REG,3,REG,8470216.0,8474618.0,,,,,,,,,,,,,,,,,,,,MIN
2013020429,20132014,2,2013-12-05,False,2013-12-06T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,5,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8471251.0,8474062.0,,,,,,,,,,,,,,,,,,,,CAR
2013020431,20132014,2,2013-12-05,False,2013-12-06T02:30:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,22,Oilers,Edmonton,d'Edmonton,EDM,8,3,REG,3,REG,8471227.0,8469466.0,,,,,,,,,,,,,,,,,,,,EDM
2013020432,20132014,2,2013-12-06,False,2013-12-07T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,1,Devils,New Jersey,du New Jersey,NJD,1,3,REG,3,REG,8475361.0,8471309.0,,,,,,,,,,,,,,,,,,,,DET
2013020433,20132014,2,2013-12-06,False,2013-12-07T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,12,Hurricanes,Carolina,de la Caroline,CAR,5,3,REG,3,REG,8470320.0,8477496.0,,,,,,,,,,,,,,,,,,,,CAR
2013020434,20132014,2,2013-12-06,False,2013-12-07T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,0,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8470147.0,8474715.0,,,,,,,,,,,,,,,,,,,,CBJ
2013020435,20132014,2,2013-12-06,False,2013-12-07T01:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,16,Blackhawks,Chicago,de Chicago,CHI,2,5,SO,3,SO,8473972.0,,,,,,,,,,,,,,,,,,,,,ANA
2013020436,20132014,2,2013-12-06,False,2013-12-07T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3,20,Flames,Calgary,de Calgary,CGY,2,3,REG,3,REG,8462044.0,8477492.0,,,,,,,,,,,,,,,,,,,,COL
2013020437,20132014,2,2013-12-06,False,2013-12-07T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,27,Coyotes,Phoenix,de Phoenix,PHX,2,23,Canucks,Vancouver,de Vancouver,VAN,3,4,OT,3,OT,8466141.0,8470274.0,,,,,,,,,,,,,,,,,,,,VAN
2013020446,20132014,2,2013-12-07,False,2013-12-07T19:00:00Z,-05:00,-06:00,US/Central,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,1,25,Stars,Dallas,de Dallas,DAL,5,3,REG,3,REG,8468540.0,8475794.0,,,,,,,,,,,,,,,,,,,,DAL
2013020443,20132014,2,2013-12-07,False,2013-12-08T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2,15,Capitals,Washington,de Washington,WSH,5,3,REG,3,REG,8474651.0,8473991.0,,,,,,,,,,,,,,,,,,,,WSH
2013020438,20132014,2,2013-12-07,False,2013-12-08T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8471695.0,8465009.0,,,,,,,,,,,,,,,,,,,,BOS
2013020441,20132014,2,2013-12-07,False,2013-12-08T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8460703.0,8476456.0,,,,,,,,,,,,,,,,,,,,FLA
2013020442,20132014,2,2013-12-07,False,2013-12-08T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,4,OT,3,OT,8471219.0,8476460.0,,,,,,,,,,,,,,,,,,,,WPG
2013020440,20132014,2,2013-12-07,False,2013-12-08T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,9,Senators,Ottawa,d'Ottawa,OTT,3,5,SO,3,SO,8473503.0,,,Sénateurs,,,,,,,,,,,,,,,,,,TOR
2013020439,20132014,2,2013-12-07,False,2013-12-08T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,8,Canadiens,Montréal,de Montréal,MTL,3,3,REG,3,REG,8471679.0,8476851.0,,,,,,,,,,,,,,,,,,,,MTL
2013020444,20132014,2,2013-12-07,False,2013-12-08T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4,3,Rangers,New York,de New York,NYR,3,4,OT,3,OT,8455710.0,8475199.0,,,,,,,,,,,,,,,,,,,,NJD
2013020445,20132014,2,2013-12-07,False,2013-12-08T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,5,19,Blues,St. Louis,de St. Louis,STL,2,3,REG,3,REG,8475883.0,8470612.0,,,,,,,,,,,,,,,,,,,,ANA
2013020447,20132014,2,2013-12-07,False,2013-12-08T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,22,Oilers,Edmonton,d'Edmonton,EDM,1,4,OT,3,OT,8473499.0,8470201.0,,,,,,,,,,,,,,,,,,,,CGY
2013020448,20132014,2,2013-12-07,False,2013-12-08T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,2,Islanders,New York,de New York,NYI,0,26,Kings,Los Angeles,de Los Angeles,LAK,3,3,REG,3,REG,8474889.0,8471685.0,,,,,,,,,,,,,,,,,,,,LAK
2013020449,20132014,2,2013-12-08,False,2013-12-08T23:00:00Z,-05:00,-06:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1,30,Wild,Minnesota,du Minnesota,MIN,3,3,REG,3,REG,8470216.0,8469459.0,,,,,,,,,,,,,,,,,,,,MIN
2013020450,20132014,2,2013-12-08,False,2013-12-09T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,6,Bruins,Boston,de Boston,BOS,5,10,Maple Leafs,Toronto,de Toronto,TOR,2,3,REG,3,REG,8473434.0,8476191.0,,,,,,,,,,,,,,,,,,,,BOS
