gameid,date,time_start,tricode_for,id_for,tricode_against,id_against,metric_score_for,metric_score_against,period_ending,tricode_winteam
2017020034,2017-10-09,2017-10-09T19:00:00Z,BUF,7,NJD,1,2,6,REG,NJD
2017020035,2017-10-09,2017-10-09T23:00:00Z,TOR,10,CHI,16,4,3,OT,TOR
2017020036,2017-10-09,2017-10-09T23:30:00Z,TBL,14,WSH,15,4,3,OT,TBL
2017020037,2017-10-09,2017-10-10T01:00:00Z,EDM,22,WPG,52,2,5,REG,WPG
2017020038,2017-10-09,2017-10-10T02:00:00Z,ANA,24,CGY,20,0,2,REG,CGY
2017020039,2017-10-10,2017-10-10T23:00:00Z,NYR,3,STL,19,1,3,REG,STL
2017020040,2017-10-10,2017-10-10T23:00:00Z,CAR,12,CBJ,29,1,2,OT,CBJ
2017020041,2017-10-10,2017-10-10T23:30:00Z,MTL,8,CHI,16,1,3,REG,CHI
2017020042,2017-10-10,2017-10-11T00:00:00Z,NSH,18,PHI,4,6,5,REG,NSH
2017020043,2017-10-10,2017-10-11T00:30:00Z,DAL,25,DET,17,4,2,REG,DAL
2017020045,2017-10-10,2017-10-11T02:00:00Z,VGK,54,ARI,53,5,2,REG,VGK
2017020044,2017-10-10,2017-10-11T02:00:00Z,VAN,23,OTT,9,2,3,SO,OTT
2017020047,2017-10-11,2017-10-11T23:30:00Z,WSH,15,PIT,5,2,3,REG,PIT
2017020046,2017-10-11,2017-10-11T23:30:00Z,TOR,10,NJD,1,3,6,REG,NJD
2017020048,2017-10-11,2017-10-12T01:30:00Z,COL,21,BOS,6,6,3,REG,COL
2017020049,2017-10-11,2017-10-12T02:00:00Z,ANA,24,NYI,2,3,2,REG,ANA
2017020050,2017-10-11,2017-10-12T02:30:00Z,LAK,26,CGY,20,3,4,OT,CGY
2017020051,2017-10-12,2017-10-12T23:30:00Z,TBL,14,PIT,5,5,4,REG,TBL
2017020052,2017-10-12,2017-10-12T23:30:00Z,FLA,13,STL,19,5,2,REG,FLA
2017020053,2017-10-12,2017-10-13T00:00:00Z,NSH,18,DAL,25,4,1,REG,NSH
2017020054,2017-10-12,2017-10-13T00:30:00Z,CHI,16,MIN,30,2,5,REG,MIN
2017020056,2017-10-12,2017-10-13T02:00:00Z,ARI,53,DET,17,2,4,REG,DET
2017020055,2017-10-12,2017-10-13T02:00:00Z,VAN,23,WPG,52,2,4,REG,WPG
2017020057,2017-10-12,2017-10-13T02:30:00Z,SJS,28,BUF,7,3,2,REG,SJS
2017020058,2017-10-13,2017-10-13T23:00:00Z,NJD,1,WSH,15,2,5,REG,WSH
2017020059,2017-10-13,2017-10-13T23:00:00Z,CBJ,29,NYR,3,3,1,REG,CBJ
2017020061,2017-10-13,2017-10-14T01:00:00Z,CGY,20,OTT,9,0,6,REG,OTT
2017020060,2017-10-13,2017-10-14T01:00:00Z,COL,21,ANA,24,3,1,REG,COL
2017020062,2017-10-13,2017-10-14T02:30:00Z,VGK,54,DET,17,3,6,REG,DET
2017020066,2017-10-14,2017-10-14T23:00:00Z,PHI,4,WSH,15,8,2,REG,PHI
2017020065,2017-10-14,2017-10-14T23:00:00Z,NYR,3,NJD,1,2,3,REG,NJD
2017020063,2017-10-14,2017-10-14T23:00:00Z,MTL,8,TOR,10,3,4,OT,TOR
2017020067,2017-10-14,2017-10-14T23:00:00Z,PIT,5,FLA,13,4,3,REG,PIT
2017020064,2017-10-14,2017-10-14T23:00:00Z,TBL,14,STL,19,2,1,REG,TBL
2017020068,2017-10-14,2017-10-14T23:00:00Z,WPG,52,CAR,12,2,1,REG,WPG
2017020069,2017-10-14,2017-10-15T00:00:00Z,DAL,25,COL,21,3,1,REG,DAL
2017020070,2017-10-14,2017-10-15T00:00:00Z,MIN,30,CBJ,29,4,5,OT,CBJ
2017020071,2017-10-14,2017-10-15T00:30:00Z,CHI,16,NSH,18,2,1,OT,CHI
2017020072,2017-10-14,2017-10-15T01:00:00Z,ARI,53,BOS,6,2,6,REG,BOS
2017020073,2017-10-14,2017-10-15T02:00:00Z,EDM,22,OTT,9,1,6,REG,OTT
2017020074,2017-10-14,2017-10-15T02:00:00Z,VAN,23,CGY,20,2,5,REG,CGY
2017020076,2017-10-14,2017-10-15T02:30:00Z,SJS,28,NYI,2,1,3,REG,NYI
2017020075,2017-10-14,2017-10-15T02:30:00Z,LAK,26,BUF,7,4,2,REG,LAK
2017020077,2017-10-15,2017-10-15T23:00:00Z,VGK,54,BOS,6,3,1,REG,VGK
2017020078,2017-10-15,2017-10-16T01:00:00Z,ANA,24,BUF,7,1,3,REG,BUF
2017020079,2017-10-15,2017-10-16T02:30:00Z,LAK,26,NYI,2,3,2,REG,LAK
2017020080,2017-10-16,2017-10-16T23:30:00Z,DET,17,TBL,14,2,3,REG,TBL
2017020084,2017-10-17,2017-10-17T23:00:00Z,WSH,15,TOR,10,0,2,REG,TOR
2017020083,2017-10-17,2017-10-17T23:00:00Z,PHI,4,FLA,13,5,1,REG,PHI
2017020082,2017-10-17,2017-10-17T23:00:00Z,NYR,3,PIT,5,4,5,OT,PIT
2017020085,2017-10-17,2017-10-17T23:30:00Z,OTT,9,VAN,23,0,3,REG,VAN
2017020081,2017-10-17,2017-10-17T23:30:00Z,NJD,1,TBL,14,5,4,SO,NJD
2017020087,2017-10-17,2017-10-18T00:00:00Z,WPG,52,CBJ,29,2,5,REG,CBJ
2017020086,2017-10-17,2017-10-18T00:00:00Z,NSH,18,COL,21,4,1,REG,NSH
2017020088,2017-10-17,2017-10-18T00:30:00Z,DAL,25,ARI,53,3,1,REG,DAL
2017020089,2017-10-17,2017-10-18T01:00:00Z,EDM,22,CAR,12,3,5,REG,CAR
2017020090,2017-10-17,2017-10-18T02:00:00Z,VGK,54,BUF,7,5,4,OT,VGK
2017020091,2017-10-17,2017-10-18T02:30:00Z,SJS,28,MTL,8,5,2,REG,SJS
2017020092,2017-10-18,2017-10-18T23:30:00Z,TOR,10,DET,17,6,3,REG,TOR
2017020093,2017-10-18,2017-10-19T00:00:00Z,STL,19,CHI,16,5,2,REG,STL
2017020094,2017-10-18,2017-10-19T02:30:00Z,LAK,26,MTL,8,5,1,REG,LAK
2017020098,2017-10-19,2017-10-19T23:00:00Z,CBJ,29,TBL,14,0,2,REG,TBL
2017020095,2017-10-19,2017-10-19T23:00:00Z,BOS,6,VAN,23,6,3,REG,BOS
2017020097,2017-10-19,2017-10-19T23:00:00Z,PHI,4,NSH,18,0,1,REG,NSH
2017020096,2017-10-19,2017-10-19T23:00:00Z,NYR,3,NYI,2,3,4,SO,NYI
2017020099,2017-10-19,2017-10-19T23:30:00Z,OTT,9,NJD,1,4,5,OT,NJD
2017020100,2017-10-19,2017-10-20T00:30:00Z,CHI,16,EDM,22,1,2,OT,EDM
2017020102,2017-10-19,2017-10-20T01:00:00Z,CGY,20,CAR,12,1,2,REG,CAR
2017020101,2017-10-19,2017-10-20T01:00:00Z,COL,21,STL,19,3,4,REG,STL
2017020103,2017-10-19,2017-10-20T02:00:00Z,ARI,53,DAL,25,4,5,REG,DAL
2017020105,2017-10-20,2017-10-20T23:00:00Z,NJD,1,SJS,28,0,3,REG,SJS
2017020104,2017-10-20,2017-10-20T23:00:00Z,BUF,7,VAN,23,2,4,REG,VAN
2017020106,2017-10-20,2017-10-20T23:30:00Z,DET,17,WSH,15,3,4,OT,WSH
2017020107,2017-10-20,2017-10-20T23:30:00Z,FLA,13,PIT,5,3,4,REG,PIT
2017020108,2017-10-20,2017-10-21T00:00:00Z,WPG,52,MIN,30,4,3,REG,WPG
2017020109,2017-10-20,2017-10-21T02:00:00Z,ANA,24,MTL,8,6,2,REG,ANA
2017020110,2017-10-21,2017-10-21T16:30:00Z,NYR,3,NSH,18,4,2,REG,NYR
2017020111,2017-10-21,2017-10-21T17:00:00Z,PHI,4,EDM,22,2,1,REG,PHI
2017020114,2017-10-21,2017-10-21T23:00:00Z,TBL,14,PIT,5,7,1,REG,TBL
2017020115,2017-10-21,2017-10-21T23:00:00Z,NYI,2,SJS,28,5,3,REG,NYI
2017020112,2017-10-21,2017-10-21T23:00:00Z,BOS,6,BUF,7,4,5,OT,BUF
2017020117,2017-10-21,2017-10-21T23:00:00Z,CBJ,29,LAK,26,4,6,REG,LAK
2017020113,2017-10-21,2017-10-21T23:00:00Z,OTT,9,TOR,10,6,3,REG,OTT
2017020116,2017-10-21,2017-10-21T23:30:00Z,WSH,15,FLA,13,1,4,REG,FLA
2017020118,2017-10-21,2017-10-22T00:00:00Z,DAL,25,CAR,12,4,3,REG,DAL
2017020119,2017-10-21,2017-10-22T01:00:00Z,ARI,53,CHI,16,2,4,REG,CHI
2017020120,2017-10-21,2017-10-22T02:00:00Z,CGY,20,MIN,30,2,4,REG,MIN
2017020121,2017-10-21,2017-10-22T02:30:00Z,VGK,54,STL,19,3,2,OT,VGK
2017020122,2017-10-22,2017-10-22T23:00:00Z,DET,17,VAN,23,1,4,REG,VAN
2017020123,2017-10-23,2017-10-23T23:00:00Z,TOR,10,LAK,26,3,2,REG,TOR
2017020124,2017-10-23,2017-10-23T23:00:00Z,NYR,3,SJS,28,1,4,REG,SJS
2017020129,2017-10-24,2017-10-24T23:00:00Z,CAR,12,TBL,14,1,5,REG,TBL
2017020126,2017-10-24,2017-10-24T23:00:00Z,NYI,2,ARI,53,5,3,REG,NYI
2017020127,2017-10-24,2017-10-24T23:00:00Z,PHI,4,ANA,24,2,6,REG,ANA
2017020128,2017-10-24,2017-10-24T23:00:00Z,PIT,5,EDM,22,2,1,OT,PIT
2017020130,2017-10-24,2017-10-24T23:30:00Z,MTL,8,FLA,13,5,1,REG,MTL
2017020131,2017-10-24,2017-10-24T23:30:00Z,OTT,9,LAK,26,2,3,SO,LAK
2017020125,2017-10-24,2017-10-24T23:30:00Z,BUF,7,DET,17,1,0,REG,BUF
2017020132,2017-10-24,2017-10-25T00:00:00Z,NSH,18,CGY,20,2,3,SO,CGY
2017020133,2017-10-24,2017-10-25T00:00:00Z,MIN,30,VAN,23,0,1,REG,VAN
2017020134,2017-10-24,2017-10-25T01:00:00Z,COL,21,DAL,25,5,3,REG,COL
2017020135,2017-10-24,2017-10-25T02:00:00Z,VGK,54,CHI,16,4,2,REG,VGK
2017020137,2017-10-25,2017-10-26T00:00:00Z,STL,19,CGY,20,5,2,REG,STL
2017020136,2017-10-25,2017-10-26T00:00:00Z,CBJ,29,BUF,7,5,1,REG,CBJ
2017020138,2017-10-26,2017-10-26T23:00:00Z,BOS,6,SJS,28,2,1,REG,BOS
2017020139,2017-10-26,2017-10-26T23:00:00Z,TOR,10,CAR,12,3,6,REG,CAR
2017020140,2017-10-26,2017-10-26T23:00:00Z,NYR,3,ARI,53,5,2,REG,NYR
2017020141,2017-10-26,2017-10-26T23:00:00Z,PIT,5,WPG,52,2,1,OT,PIT
2017020143,2017-10-26,2017-10-26T23:30:00Z,OTT,9,PHI,4,5,4,REG,OTT
2017020142,2017-10-26,2017-10-26T23:30:00Z,MTL,8,LAK,26,0,4,REG,LAK
2017020144,2017-10-26,2017-10-26T23:30:00Z,TBL,14,DET,17,3,2,REG,TBL
2017020145,2017-10-26,2017-10-26T23:30:00Z,FLA,13,ANA,24,8,3,REG,FLA
2017020146,2017-10-26,2017-10-27T00:00:00Z,MIN,30,NYI,2,6,4,REG,MIN
2017020147,2017-10-26,2017-10-27T01:00:00Z,EDM,22,DAL,25,5,4,REG,EDM
2017020148,2017-10-26,2017-10-27T02:00:00Z,VAN,23,WSH,15,6,2,REG,VAN
2017020149,2017-10-27,2017-10-27T22:00:00Z,VGK,54,COL,21,7,0,REG,VGK
2017020150,2017-10-27,2017-10-27T23:00:00Z,NJD,1,OTT,9,5,4,SO,NJD
2017020151,2017-10-27,2017-10-27T23:00:00Z,CBJ,29,WPG,52,2,1,OT,CBJ
2017020152,2017-10-27,2017-10-27T23:30:00Z,CAR,12,STL,19,1,2,REG,STL
2017020153,2017-10-27,2017-10-28T00:30:00Z,CHI,16,NSH,18,1,2,REG,NSH
2017020154,2017-10-27,2017-10-28T01:00:00Z,CGY,20,DAL,25,1,2,REG,DAL
2017020155,2017-10-28,2017-10-28T17:00:00Z,BUF,7,SJS,28,2,3,REG,SJS
2017020160,2017-10-28,2017-10-28T23:00:00Z,FLA,13,DET,17,2,3,SO,DET
2017020157,2017-10-28,2017-10-28T23:00:00Z,TOR,10,PHI,4,2,4,REG,PHI
2017020156,2017-10-28,2017-10-28T23:00:00Z,BOS,6,LAK,26,1,2,OT,LAK
2017020158,2017-10-28,2017-10-28T23:00:00Z,MTL,8,NYR,3,5,4,REG,MTL
2017020161,2017-10-28,2017-10-28T23:00:00Z,NJD,1,ARI,53,4,3,REG,NJD
2017020159,2017-10-28,2017-10-28T23:00:00Z,TBL,14,ANA,24,1,4,REG,ANA
2017020163,2017-10-28,2017-10-29T00:00:00Z,NSH,18,NYI,2,2,6,REG,NYI
2017020164,2017-10-28,2017-10-29T00:00:00Z,MIN,30,PIT,5,2,1,REG,MIN
2017020162,2017-10-28,2017-10-29T00:00:00Z,STL,19,CBJ,29,4,1,REG,STL
2017020165,2017-10-28,2017-10-29T01:00:00Z,COL,21,CHI,16,6,3,REG,COL
2017020166,2017-10-28,2017-10-29T02:00:00Z,EDM,22,WSH,15,2,5,REG,WSH
2017020167,2017-10-29,2017-10-29T21:00:00Z,CAR,12,ANA,24,3,4,SO,ANA
2017020168,2017-10-29,2017-10-29T23:00:00Z,WPG,52,PIT,5,7,1,REG,WPG
2017020169,2017-10-29,2017-10-30T01:00:00Z,CGY,20,WSH,15,2,1,REG,CGY
2017020172,2017-10-30,2017-10-30T23:00:00Z,CBJ,29,BOS,6,4,3,SO,CBJ
2017020170,2017-10-30,2017-10-30T23:00:00Z,NYI,2,VGK,54,6,3,REG,NYI
2017020171,2017-10-30,2017-10-30T23:00:00Z,PHI,4,ARI,53,3,4,OT,ARI
2017020173,2017-10-30,2017-10-30T23:30:00Z,OTT,9,MTL,8,3,8,REG,MTL
2017020174,2017-10-30,2017-10-30T23:30:00Z,FLA,13,TBL,14,5,8,REG,TBL
2017020175,2017-10-30,2017-10-31T00:00:00Z,STL,19,LAK,26,4,2,REG,STL
2017020176,2017-10-30,2017-10-31T02:00:00Z,VAN,23,DAL,25,1,2,OT,DAL
2017020177,2017-10-30,2017-10-31T02:30:00Z,SJS,28,TOR,10,3,2,REG,SJS
2017020178,2017-10-31,2017-10-31T23:00:00Z,NYR,3,VGK,54,6,4,REG,NYR
2017020179,2017-10-31,2017-10-31T23:30:00Z,DET,17,ARI,53,5,3,REG,DET
2017020180,2017-10-31,2017-11-01T00:00:00Z,MIN,30,WPG,52,1,2,REG,WPG
2017020181,2017-11-01,2017-11-02T00:00:00Z,CHI,16,PHI,4,3,0,REG,CHI
2017020182,2017-11-01,2017-11-02T00:30:00Z,EDM,22,PIT,5,2,3,REG,PIT
2017020183,2017-11-01,2017-11-02T02:00:00Z,VAN,23,NJD,1,0,2,REG,NJD
2017020184,2017-11-01,2017-11-02T02:00:00Z,ANA,24,TOR,10,1,3,REG,TOR
2017020185,2017-11-01,2017-11-02T02:30:00Z,SJS,28,NSH,18,4,1,REG,SJS
2017020186,2017-11-02,2017-11-02T23:00:00Z,BOS,6,VGK,54,2,1,REG,BOS
2017020187,2017-11-02,2017-11-02T23:00:00Z,WSH,15,NYI,2,4,3,REG,WSH
2017020190,2017-11-02,2017-11-02T23:30:00Z,FLA,13,CBJ,29,3,7,REG,CBJ
2017020188,2017-11-02,2017-11-02T23:30:00Z,OTT,9,DET,17,3,1,REG,OTT
2017020189,2017-11-02,2017-11-02T23:30:00Z,TBL,14,NYR,3,1,2,OT,NYR
2017020193,2017-11-02,2017-11-03T00:00:00Z,WPG,52,DAL,25,5,2,REG,WPG
2017020192,2017-11-02,2017-11-03T00:00:00Z,MIN,30,MTL,8,6,3,REG,MIN
2017020191,2017-11-02,2017-11-03T00:00:00Z,STL,19,PHI,4,0,2,REG,PHI
2017020195,2017-11-02,2017-11-03T01:00:00Z,CGY,20,PIT,5,2,1,OT,CGY
2017020194,2017-11-02,2017-11-03T01:00:00Z,COL,21,CAR,12,5,3,REG,COL
2017020196,2017-11-02,2017-11-03T02:00:00Z,ARI,53,BUF,7,4,5,REG,BUF
2017020197,2017-11-02,2017-11-03T02:30:00Z,LAK,26,TOR,10,5,3,REG,LAK
2017020198,2017-11-03,2017-11-04T01:00:00Z,EDM,22,NJD,1,6,3,REG,EDM
2017020199,2017-11-03,2017-11-04T02:00:00Z,ANA,24,NSH,18,3,5,REG,NSH
2017020200,2017-11-04,2017-11-04T18:00:00Z,OTT,9,VGK,54,4,5,REG,VGK
2017020204,2017-11-04,2017-11-04T23:00:00Z,PHI,4,COL,21,4,5,SO,COL
2017020203,2017-11-04,2017-11-04T23:00:00Z,FLA,13,NYR,3,4,5,OT,NYR
2017020202,2017-11-04,2017-11-04T23:00:00Z,TBL,14,CBJ,29,5,4,SO,TBL
2017020201,2017-11-04,2017-11-04T23:00:00Z,BOS,6,WSH,15,2,3,REG,WSH
2017020205,2017-11-04,2017-11-04T23:00:00Z,STL,19,TOR,10,6,4,REG,STL
2017020206,2017-11-04,2017-11-04T23:00:00Z,WPG,52,MTL,8,4,5,OT,MTL
2017020207,2017-11-04,2017-11-05T00:00:00Z,DAL,25,BUF,7,5,1,REG,DAL
2017020208,2017-11-04,2017-11-05T00:00:00Z,MIN,30,CHI,16,0,2,REG,CHI
2017020209,2017-11-04,2017-11-05T01:00:00Z,ARI,53,CAR,12,2,1,SO,ARI
2017020210,2017-11-04,2017-11-05T02:00:00Z,VAN,23,PIT,5,4,2,REG,VAN
2017020211,2017-11-04,2017-11-05T02:30:00Z,LAK,26,NSH,18,3,4,OT,NSH
2017020212,2017-11-04,2017-11-05T02:30:00Z,SJS,28,ANA,24,2,1,SO,SJS
2017020213,2017-11-05,2017-11-05T21:00:00Z,EDM,22,DET,17,0,4,REG,DET
2017020214,2017-11-05,2017-11-05T23:00:00Z,NYI,2,COL,21,6,4,REG,NYI
2017020215,2017-11-05,2017-11-06T00:00:00Z,CHI,16,MTL,8,0,2,REG,MTL
2017020216,2017-11-05,2017-11-06T02:00:00Z,CGY,20,NJD,1,5,4,SO,CGY
2017020217,2017-11-06,2017-11-07T00:00:00Z,BOS,6,MIN,30,5,3,REG,BOS
2017020218,2017-11-06,2017-11-07T00:00:00Z,TOR,10,VGK,54,4,3,SO,TOR
2017020219,2017-11-06,2017-11-07T00:00:00Z,NYR,3,CBJ,29,5,3,REG,NYR
2017020220,2017-11-06,2017-11-07T00:00:00Z,WSH,15,ARI,53,3,2,OT,WSH
2017020221,2017-11-06,2017-11-07T01:30:00Z,DAL,25,WPG,52,1,4,REG,WPG
2017020222,2017-11-06,2017-11-07T03:00:00Z,VAN,23,DET,17,2,3,REG,DET
2017020227,2017-11-07,2017-11-08T00:00:00Z,CAR,12,FLA,13,3,1,REG,CAR
2017020228,2017-11-07,2017-11-08T00:00:00Z,CBJ,29,NSH,18,1,3,REG,NSH
2017020224,2017-11-07,2017-11-08T00:00:00Z,NJD,1,STL,19,1,3,REG,STL
2017020226,2017-11-07,2017-11-08T00:00:00Z,PIT,5,ARI,53,3,1,REG,PIT
2017020223,2017-11-07,2017-11-08T00:00:00Z,BUF,7,WSH,15,3,1,REG,BUF
2017020225,2017-11-07,2017-11-08T00:00:00Z,NYI,2,EDM,22,1,2,OT,EDM
2017020229,2017-11-07,2017-11-08T00:30:00Z,MTL,8,VGK,54,3,2,REG,MTL
2017020230,2017-11-07,2017-11-08T02:00:00Z,CGY,20,VAN,23,3,5,REG,VAN
2017020231,2017-11-07,2017-11-08T03:00:00Z,ANA,24,LAK,26,3,4,OT,LAK
2017020232,2017-11-08,2017-11-09T00:30:00Z,TOR,10,MIN,30,4,2,REG,TOR
2017020233,2017-11-08,2017-11-09T01:00:00Z,NYR,3,BOS,6,4,2,REG,NYR
2017020234,2017-11-08,2017-11-09T03:30:00Z,SJS,28,TBL,14,1,5,REG,TBL
2017020236,2017-11-09,2017-11-10T00:00:00Z,PHI,4,CHI,16,3,1,REG,PHI
2017020235,2017-11-09,2017-11-10T00:00:00Z,NJD,1,EDM,22,2,3,OT,EDM
2017020237,2017-11-09,2017-11-10T00:30:00Z,MTL,8,MIN,30,0,3,REG,MIN
2017020238,2017-11-09,2017-11-10T01:00:00Z,STL,19,ARI,53,3,2,SO,STL
2017020239,2017-11-09,2017-11-10T02:00:00Z,CGY,20,DET,17,6,3,REG,CGY
2017020240,2017-11-09,2017-11-10T03:00:00Z,ANA,24,VAN,23,4,1,REG,ANA
2017020241,2017-11-09,2017-11-10T03:30:00Z,LAK,26,TBL,14,2,5,REG,TBL
2017020247,2017-11-10,2017-11-10T19:00:00Z,COL,21,OTT,9,3,4,OT,OTT
2017020242,2017-11-10,2017-11-11T00:00:00Z,BUF,7,FLA,13,1,4,REG,FLA
2017020244,2017-11-10,2017-11-11T00:00:00Z,WSH,15,PIT,5,4,1,REG,WSH
2017020245,2017-11-10,2017-11-11T00:00:00Z,CBJ,29,CAR,12,1,3,REG,CAR
2017020243,2017-11-10,2017-11-11T00:00:00Z,TOR,10,BOS,6,3,2,OT,TOR
2017020246,2017-11-10,2017-11-11T01:30:00Z,DAL,25,NYI,2,5,0,REG,DAL
2017020248,2017-11-10,2017-11-11T03:30:00Z,VGK,54,WPG,52,5,2,REG,VGK
2017020252,2017-11-11,2017-11-11T18:00:00Z,OTT,9,COL,21,4,3,REG,OTT
2017020249,2017-11-11,2017-11-11T18:00:00Z,NYR,3,EDM,22,4,2,REG,NYR
2017020250,2017-11-11,2017-11-12T00:00:00Z,BOS,6,TOR,10,1,4,REG,TOR
2017020253,2017-11-11,2017-11-12T00:00:00Z,DET,17,CBJ,29,1,2,SO,CBJ
2017020254,2017-11-11,2017-11-12T00:00:00Z,NJD,1,FLA,13,2,1,REG,NJD
2017020256,2017-11-11,2017-11-12T00:00:00Z,CAR,12,CHI,16,3,4,OT,CHI
2017020255,2017-11-11,2017-11-12T00:00:00Z,PHI,4,MIN,30,0,1,REG,MIN
2017020251,2017-11-11,2017-11-12T00:00:00Z,MTL,8,BUF,7,2,1,OT,MTL
2017020258,2017-11-11,2017-11-12T01:00:00Z,NSH,18,PIT,5,5,4,SO,NSH
2017020257,2017-11-11,2017-11-12T01:00:00Z,STL,19,NYI,2,2,5,REG,NYI
2017020260,2017-11-11,2017-11-12T03:00:00Z,SJS,28,VAN,23,5,0,REG,SJS
2017020259,2017-11-11,2017-11-12T03:00:00Z,ARI,53,WPG,52,1,4,REG,WPG
2017020261,2017-11-12,2017-11-13T00:00:00Z,WSH,15,EDM,22,2,1,SO,WSH
2017020262,2017-11-12,2017-11-13T00:00:00Z,CHI,16,NJD,1,5,7,REG,NJD
2017020263,2017-11-12,2017-11-13T01:00:00Z,ANA,24,TBL,14,1,2,REG,TBL
2017020264,2017-11-12,2017-11-13T03:30:00Z,LAK,26,SJS,28,1,2,REG,SJS
2017020265,2017-11-13,2017-11-14T00:00:00Z,CAR,12,DAL,25,5,1,REG,CAR
2017020266,2017-11-13,2017-11-14T02:00:00Z,CGY,20,STL,19,7,4,REG,CGY
2017020267,2017-11-14,2017-11-15T00:00:00Z,PIT,5,BUF,7,5,4,OT,PIT
2017020269,2017-11-14,2017-11-15T00:30:00Z,FLA,13,DAL,25,4,3,SO,FLA
2017020268,2017-11-14,2017-11-15T00:30:00Z,MTL,8,CBJ,29,1,2,OT,CBJ
2017020271,2017-11-14,2017-11-15T01:00:00Z,MIN,30,PHI,4,3,0,REG,MIN
2017020270,2017-11-14,2017-11-15T01:00:00Z,NSH,18,WSH,15,6,3,REG,NSH
2017020272,2017-11-14,2017-11-15T01:00:00Z,WPG,52,ARI,53,4,1,REG,WPG
2017020273,2017-11-14,2017-11-15T02:00:00Z,EDM,22,VGK,54,8,2,REG,EDM
2017020274,2017-11-14,2017-11-15T03:30:00Z,LAK,26,VAN,23,2,3,REG,VAN
2017020275,2017-11-15,2017-11-16T00:30:00Z,DET,17,CGY,20,8,2,REG,DET
2017020276,2017-11-15,2017-11-16T01:00:00Z,CHI,16,NYR,3,6,3,REG,CHI
2017020277,2017-11-15,2017-11-16T03:00:00Z,ANA,24,BOS,6,4,2,REG,ANA
2017020278,2017-11-16,2017-11-17T00:00:00Z,TOR,10,NJD,1,1,0,OT,TOR
