id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,condensedGame,winningGoalie.lastName.sv,awayTeam.commonName.fr,homeTeam.commonName.fr,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,ticketsLinkFr,periodDescriptor.otPeriods,winningGoalScorer.lastName.fr,winningGoalie.lastName.de,venue.cs,venue.fi,venue.sk,tricode_winteam
2022020001,20222023,2,2022-10-07,True,2022-10-07T18:00:00Z,-04:00,+02:00,Europe/Prague,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1.0,18,Predators,Nashville,de Nashville,NSH,4.0,3.0,REG,3,REG,8477424.0,8480009.0,/video/sjs-nsh-336156686,,,,36.0,2022 NHL Global Series,,,,,,,,,,,,,,,O2 arena,O2 Arena,O2 Arena,NSH
2022020002,20222023,2,2022-10-08,True,2022-10-08T18:00:00Z,-04:00,+02:00,Europe/Prague,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3.0,28,Sharks,San Jose,de San Jose,SJS,2.0,3.0,REG,3,REG,8480947.0,8475799.0,/video/nsh-sjs-336188438,,,,36.0,2022 NHL Global Series,,,,,,,,,,,,,,,O2 arena,O2 Arena,O2 Arena,NSH
2022020003,20222023,2,2022-10-11,False,2022-10-11T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1.0,3,Rangers,New York,de New York,NYR,3.0,3.0,REG,3,REG,8478048.0,8476459.0,/video/tbl-nyr-336266102,,,,,,,,,,,,,,,,,,,,,,,NYR
2022020004,20222023,2,2022-10-11,False,2022-10-12T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,4.0,26,Kings,Los Angeles,de Los Angeles,LAK,3.0,3.0,REG,3,REG,8480313.0,8475913.0,/video/vgk-lak-336271362,,,,,,,,,,,,,,,,,,,,,,,VGK
2022020006,20222023,2,2022-10-12,False,2022-10-12T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,1.0,12,Hurricanes,Carolina,de la Caroline,CAR,4.0,3.0,REG,3,REG,8475883.0,8476869.0,/video/cbj-car-336300666,,,,,,,,,,,,,,,,,,,,,,,CAR
2022020007,20222023,2,2022-10-12,False,2022-10-12T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3.0,8,Canadiens,Montréal,de Montréal,MTL,4.0,3.0,REG,3,REG,8474596.0,8476981.0,/video/tor-mtl-336303222,,,,,,,,,,,,,,,,,,,,,,,MTL
2022020005,20222023,2,2022-10-12,False,2022-10-12T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,5.0,15,Capitals,Washington,de Washington,WSH,2.0,3.0,REG,3,REG,8476999.0,8475791.0,/video/bos-wsh-336300564,,,,,,,,,,,,,,,,,,,,,,,BOS
2022020008,20222023,2,2022-10-12,False,2022-10-13T01:30:00Z,-04:00,-06:00,America/Denver,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2.0,21,Avalanche,Colorado,du Colorado,COL,5.0,3.0,REG,3,REG,8480382.0,8477476.0,/video/chi-col-336310860,,,,,,,,,,,,,,,,,,,,,,,COL
2022020010,20222023,2,2022-10-12,False,2022-10-13T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3.0,22,Oilers,Edmonton,d'Edmonton,EDM,5.0,3.0,REG,3,REG,8475789.0,8478402.0,/video/van-edm-336312520,,,,,,,,,,,,,,,,,,,,,,,EDM
2022020009,20222023,2,2022-10-12,False,2022-10-13T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,4.0,24,Ducks,Anaheim,d'Anaheim,ANA,5.0,4.0,OT,3,OT,8476434.0,8478873.0,/video/sea-ana-336311752,,,,,,,,,,,,,,,,,,,,,,,ANA
2022020011,20222023,2,2022-10-13,False,2022-10-13T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,6.0,3.0,REG,3,REG,8477465.0,8477404.0,/video/ari-pit-336347404,,,,,,,,,,,,,,,,,,,,,,,PIT
2022020012,20222023,2,2022-10-13,False,2022-10-13T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2.0,4,Flyers,Philadelphia,de Philadelphie,PHI,5.0,3.0,REG,3,REG,8479394.0,8480028.0,/video/njd-phi-336346296,,,,,,,,,,,,,,,,,,,,,,,PHI
2022020013,20222023,2,2022-10-13,False,2022-10-13T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1.0,7,Sabres,Buffalo,de Buffalo,BUF,4.0,3.0,REG,3,REG,8467950.0,8480839.0,/video/ott-buf-336347060,,Sénateurs,,,,,,,,,,,,,,,,,,,,,BUF
2022020015,20222023,2,2022-10-13,False,2022-10-13T23:30:00Z,-04:00,-04:00,America/Toronto,OFF,OK,15,Capitals,Washington,de Washington,WSH,2.0,10,Maple Leafs,Toronto,de Toronto,TOR,3.0,3.0,REG,3,REG,8478492.0,8479318.0,/video/wsh-tor-336350226,,,,,,,,,,,,,,,,,,,,,,,TOR
2022020014,20222023,2,2022-10-13,False,2022-10-13T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,3.0,2,Islanders,New York,de New York,NYI,1.0,3.0,REG,3,REG,8475683.0,8471887.0,/video/fla-nyi-336350842,,,,,,,,,,,,,,,,,,,,,,,FLA
2022020017,20222023,2,2022-10-13,False,2022-10-14T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,3,Rangers,New York,de New York,NYR,7.0,30,Wild,Minnesota,du Minnesota,MIN,3.0,3.0,REG,3,REG,8478048.0,8480078.0,/video/nyr-min-336351090,,,,,,,,,,,,,,,,,,,,,,,NYR
2022020016,20222023,2,2022-10-13,False,2022-10-14T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4.0,18,Predators,Nashville,de Nashville,NSH,1.0,3.0,REG,3,REG,8479979.0,8478975.0,/video/dal-nsh-336355266,,,,,,,,,,,,,,,,,,,,,,,DAL
2022020018,20222023,2,2022-10-13,False,2022-10-14T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3.0,20,Flames,Calgary,de Calgary,CGY,5.0,3.0,REG,3,REG,8474593.0,8475726.0,/video/col-cgy-336359354,Markström,,,,,,,,,,,,,,,,,,,,,,CGY
2022020019,20222023,2,2022-10-13,False,2022-10-14T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,0.0,54,Golden Knights,Vegas,de Vegas,VGK,1.0,3.0,REG,3,REG,8480313.0,8481032.0,/video/chi-vgk-336360650,,,,,,,,,,,,,,,,,,,,,,,VGK
2022020020,20222023,2,2022-10-13,False,2022-10-14T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,4.0,26,Kings,Los Angeles,de Los Angeles,LAK,1.0,3.0,REG,3,REG,8474889.0,8479293.0,/video/sea-lak-336362208,,,,,,,,,,,,,,,,,,,,,,,SEA
2022020022,20222023,2,2022-10-14,False,2022-10-14T23:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,0.0,17,Red Wings,Detroit,de Detroit,DET,3.0,3.0,REG,3,REG,8478024.0,8481725.0,/video/mtl-det-336388160,,,,,,,,,,,,,,,,,,,,,,,DET
2022020021,20222023,2,2022-10-14,False,2022-10-14T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5.0,29,Blue Jackets,Columbus,de Columbus,CBJ,2.0,3.0,REG,3,REG,8476883.0,8479525.0,/video/tbl-cbj-336387298,,,,,,,,,,,,,,,,,,,,,,,TBL
2022020023,20222023,2,2022-10-14,False,2022-10-15T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,3,Rangers,New York,de New York,NYR,1.0,52,Jets,Winnipeg,de Winnipeg,WPG,4.0,3.0,REG,3,REG,8476945.0,8474040.0,/video/nyr-wpg-336390284,,,,,,,,,,,,,,,,,,,,,,,WPG
2022020024,20222023,2,2022-10-14,False,2022-10-15T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2.0,28,Sharks,San Jose,de San Jose,SJS,1.0,3.0,REG,3,REG,8477293.0,8478427.0,/video/car-sjs-336394184,,,,,,,,,,,,,,,,,,,,,,,CAR
2022020025,20222023,2,2022-10-15,False,2022-10-15T17:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,4.0,7,Sabres,Buffalo,de Buffalo,BUF,3.0,3.0,REG,3,REG,8481519.0,8477986.0,/video/fla-buf-336406632,,,,,,,,,,,,,,,,,,,,,,,FLA
2022020026,20222023,2,2022-10-15,False,2022-10-15T20:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2.0,4,Flyers,Philadelphia,de Philadelphie,PHI,3.0,3.0,REG,3,REG,8479394.0,8478439.0,/video/van-phi-336410672,,,,,,,,,,,,,,,,,,,,,,,PHI
2022020029,20222023,2,2022-10-15,False,2022-10-15T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1.0,15,Capitals,Washington,de Washington,WSH,3.0,3.0,REG,3,REG,8475311.0,8477511.0,/video/mtl-wsh-336426284,,,,,,,,,,,,,,,,,,,,,,,WSH
2022020030,20222023,2,2022-10-15,False,2022-10-15T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2.0,10,Maple Leafs,Toronto,de Toronto,TOR,3.0,3.0,REG,3,REG,8478492.0,8475718.0,/video/ott-tor-336425828,,Sénateurs,,,,,,,,,,,,,,,,,,,,,TOR
2022020027,20222023,2,2022-10-15,False,2022-10-15T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3.0,6,Bruins,Boston,de Boston,BOS,6.0,3.0,REG,3,REG,8480280.0,8475762.0,/video/ari-bos-336425898,,,,,,,,,,,,,,,,,,,,,,,BOS
2022020028,20222023,2,2022-10-15,False,2022-10-15T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,5.0,1,Devils,New Jersey,du New Jersey,NJD,2.0,3.0,REG,3,REG,8477968.0,8474102.0,/video/det-njd-336425962,,,,,,,,,,,,,,,,,,,,,,,DET
2022020031,20222023,2,2022-10-15,False,2022-10-15T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,6.0,3.0,REG,3,REG,8477465.0,8477404.0,/video/tbl-pit-336425384,,,,,,,,,,,,,,,,,,,,,,,PIT
2022020032,20222023,2,2022-10-15,False,2022-10-15T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1.0,2,Islanders,New York,de New York,NYI,7.0,3.0,REG,3,REG,8478009.0,8480865.0,/video/ana-nyi-336429302,,,,,,,,,,,,,,,,,,,,,,,NYI
2022020035,20222023,2,2022-10-15,False,2022-10-16T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,1.0,25,Stars,Dallas,de Dallas,DAL,5.0,3.0,REG,3,REG,8479979.0,8478449.0,,,,,,,,,,,,,,,,,,,,,,,,DAL
2022020033,20222023,2,2022-10-15,False,2022-10-16T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2.0,19,Blues,St. Louis,de St. Louis,STL,5.0,3.0,REG,3,REG,8476412.0,8477964.0,/video/cbj-stl-336431786,,,,,,,,,,,,,,,,,,,,,,,STL
2022020034,20222023,2,2022-10-15,False,2022-10-16T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,7.0,30,Wild,Minnesota,du Minnesota,MIN,6.0,3.0,REG,3,REG,8477361.0,8477960.0,/video/lak-min-336435118,,,,,,,,,,,,,,,,,,,,,,,LAK
2022020037,20222023,2,2022-10-15,False,2022-10-16T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,5.0,55,Kraken,Seattle,de Seattle,SEA,2.0,3.0,REG,3,REG,8478499.0,8475191.0,/video/vgk-sea-336445128,,,,,,,,,,,,,,,,,,,,,,,VGK
2022020036,20222023,2,2022-10-15,False,2022-10-16T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4.0,22,Oilers,Edmonton,d'Edmonton,EDM,3.0,3.0,REG,3,REG,8478435.0,8478233.0,/video/cgy-edm-336443118,,,,,,,,,,,,,,,,,,,,,,,CGY
2022020038,20222023,2,2022-10-15,False,2022-10-16T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,5.0,28,Sharks,San Jose,de San Jose,SJS,2.0,3.0,REG,3,REG,8475852.0,8478043.0,/video/chi-sjs-336442658,,,,,,,,,,,,,,,,,,,,,,,CHI
2022020039,20222023,2,2022-10-17,False,2022-10-17T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,4.0,3,Rangers,New York,de New York,NYR,6.0,3.0,REG,3,REG,8478048.0,8478550.0,/video/ana-nyr-336491402,,,,,,,,,,,,,,,,,,,,,,,NYR
2022020042,20222023,2,2022-10-17,False,2022-10-17T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2.0,8,Canadiens,Montréal,de Montréal,MTL,3.0,4.0,OT,3,OT,8478470.0,8481523.0,/video/pit-mtl-336492396,,,,,,,,,,,,,,,,,,,,,,,MTL
2022020041,20222023,2,2022-10-17,False,2022-10-17T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,3.0,6,Bruins,Boston,de Boston,BOS,5.0,3.0,REG,3,REG,8476999.0,8479365.0,/video/fla-bos-336491572,,,,,,,,,,,,,,,,,,,,,,,BOS
2022020044,20222023,2,2022-10-17,False,2022-10-17T23:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,5.0,17,Red Wings,Detroit,de Detroit,DET,4.0,4.0,OT,3,OT,8471734.0,8476479.0,/video/lak-det-336493020,,,,,,,,,,,,,,,,,,,,,,,LAK
2022020040,20222023,2,2022-10-17,False,2022-10-17T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4.0,10,Maple Leafs,Toronto,de Toronto,TOR,2.0,3.0,REG,3,REG,8478872.0,8476906.0,/video/ari-tor-336490922,,,,,,,,,,,,,,,,,,,,,,,ARI
2022020043,20222023,2,2022-10-17,False,2022-10-17T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4.0,15,Capitals,Washington,de Washington,WSH,6.0,3.0,REG,3,REG,8475311.0,8477839.0,/video/van-wsh-336490262,,,,,,,,,,,,,,,,,,,,,,,WSH
2022020045,20222023,2,2022-10-17,False,2022-10-18T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,6.0,30,Wild,Minnesota,du Minnesota,MIN,3.0,3.0,REG,3,REG,8480382.0,8476312.0,/video/col-min-336496670,,,,,,,,,,,,,,,,,,,,,,,COL
2022020046,20222023,2,2022-10-17,False,2022-10-18T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1.0,25,Stars,Dallas,de Dallas,DAL,4.0,3.0,REG,3,REG,8479979.0,8475825.0,/video/wpg-dal-336497966,,,,,,,,,,,,,,,,,,,,,,,DAL
2022020047,20222023,2,2022-10-17,False,2022-10-18T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,5.0,55,Kraken,Seattle,de Seattle,SEA,1.0,3.0,REG,3,REG,8475883.0,8478427.0,/video/car-sea-336501622,,,,,,,,,,,,,,,,,,,,,,,CAR
2022020048,20222023,2,2022-10-18,False,2022-10-18T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2.0,1,Devils,New Jersey,du New Jersey,NJD,4.0,3.0,REG,3,REG,8478406.0,8476462.0,/video/ana-njd-336531922,,,,,,,,,,,,,,,,,,,,,,,NJD
2022020050,20222023,2,2022-10-18,False,2022-10-18T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3.0,29,Blue Jackets,Columbus,de Columbus,CBJ,4.0,4.0,OT,3,OT,8478007.0,8478882.0,/video/van-cbj-336532768,,,,,,,,,,,,,,,,,,,,,,,CBJ
2022020049,20222023,2,2022-10-18,False,2022-10-18T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,5.0,9,Senators,Ottawa,d'Ottawa,OTT,7.0,3.0,REG,3,REG,8476341.0,8480355.0,/video/bos-ott-336533834,,,Sénateurs,,,,,,,,,,,,,,,,,,,,OTT
2022020053,20222023,2,2022-10-18,False,2022-10-18T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2.0,3.0,REG,3,REG,8479394.0,8480220.0,/video/phi-tbl-336531222,,,,,,,,,,,,,,,,,,,,,,,PHI
2022020051,20222023,2,2022-10-18,False,2022-10-18T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2.0,2,Islanders,New York,de New York,NYI,5.0,3.0,REG,3,REG,8473575.0,8480789.0,/video/sjs-nyi-336534354,,,,,,,,,,,,,,,,,,,,,,,NYI
2022020055,20222023,2,2022-10-18,False,2022-10-19T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,2.0,20,Flames,Calgary,de Calgary,CGY,3.0,3.0,REG,3,REG,8474593.0,8474150.0,/video/vgk-cgy-336541778,Markström,,,,,,,,,,,,,,,,,,,,,,CGY
2022020054,20222023,2,2022-10-18,False,2022-10-19T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,4.0,22,Oilers,Edmonton,d'Edmonton,EDM,2.0,3.0,REG,3,REG,8477480.0,8482175.0,/video/buf-edm-336541842,,,,,,,,,,,,,,,,,,,,,,,BUF
2022020052,20222023,2,2022-10-18,False,2022-10-19T01:30:00Z,-04:00,-05:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4.0,18,Predators,Nashville,de Nashville,NSH,3.0,5.0,SO,3,SO,8477361.0,,/video/lak-nsh-336544156,,,,,,,,,,,,,,,,,,,,,,,LAK
2022020056,20222023,2,2022-10-19,False,2022-10-19T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3.0,13,Panthers,Florida,de la Floride,FLA,4.0,3.0,REG,3,REG,8475683.0,8479372.0,/video/phi-fla-336571582,,,,,,,,,,,,,,,,,,,,,,,FLA
2022020057,20222023,2,2022-10-19,False,2022-10-20T00:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4.0,21,Avalanche,Colorado,du Colorado,COL,3.0,4.0,OT,3,OT,8476945.0,8480145.0,/video/wpg-col-336572596,,,,,,,,,,,,,,,,,,,,,,,WPG
2022020058,20222023,2,2022-10-19,False,2022-10-20T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4.0,55,Kraken,Seattle,de Seattle,SEA,3.0,4.0,OT,3,OT,8476412.0,8475753.0,/video/stl-sea-336575896,,,,,,,,,,,,,,,,,,,,,,,STL
2022020065,20222023,2,2022-10-20,False,2022-10-20T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,2.0,9,Senators,Ottawa,d'Ottawa,OTT,5.0,3.0,REG,3,REG,8476341.0,8481596.0,/video/wsh-ott-336617882,,,Sénateurs,,,,,,,,,,,,,,,,,,,,OTT
2022020059,20222023,2,2022-10-20,False,2022-10-20T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1.0,6,Bruins,Boston,de Boston,BOS,2.0,5.0,SO,3,SO,8476999.0,,/video/ana-bos-336622606,,,,,,,,,,,,,,,,,,,,,,,BOS
2022020064,20222023,2,2022-10-20,False,2022-10-20T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3.0,3,Rangers,New York,de New York,NYR,2.0,4.0,OT,3,OT,8473503.0,8474578.0,/video/sjs-nyr-336618532,,,,,,,,,,,,,,,,,,,,,,,SJS
2022020063,20222023,2,2022-10-20,False,2022-10-20T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3.0,29,Blue Jackets,Columbus,de Columbus,CBJ,5.0,3.0,REG,3,REG,8478007.0,8483565.0,/video/nsh-cbj-336618974,,,,,,,,,,,,,,,,,,,,,,,CBJ
2022020061,20222023,2,2022-10-20,False,2022-10-20T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2.0,10,Maple Leafs,Toronto,de Toronto,TOR,3.0,4.0,OT,3,OT,8478492.0,8481582.0,/video/dal-tor-336620600,,,,,,,,,,,,,,,,,,,,,,,TOR
2022020060,20222023,2,2022-10-20,False,2022-10-20T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2.0,8,Canadiens,Montréal,de Montréal,MTL,6.0,3.0,REG,3,REG,8474596.0,8475848.0,/video/ari-mtl-336616200,,,,,,,,,,,,,,,,,,,,,,,MTL
2022020062,20222023,2,2022-10-20,False,2022-10-20T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,6.0,3.0,REG,3,REG,8477465.0,8477404.0,/video/lak-pit-336615618,,,,,,,,,,,,,,,,,,,,,,,PIT
2022020066,20222023,2,2022-10-20,False,2022-10-20T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4.0,2,Islanders,New York,de New York,NYI,1.0,3.0,REG,3,REG,8478406.0,8476292.0,/video/njd-nyi-336621126,,,,,,,,,,,,,,,,,,,,,,,NJD
2022020067,20222023,2,2022-10-20,False,2022-10-21T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3.0,30,Wild,Minnesota,du Minnesota,MIN,4.0,4.0,OT,3,OT,8470594.0,8478864.0,/video/van-min-336627914,,,,,,,,,,,,,,,,,,,,,,,MIN
2022020069,20222023,2,2022-10-20,False,2022-10-21T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4.0,22,Oilers,Edmonton,d'Edmonton,EDM,6.0,3.0,REG,3,REG,8475789.0,8477934.0,/video/car-edm-336633904,,,,,,,,,,,,,,,,,,,,,,,EDM
2022020068,20222023,2,2022-10-20,False,2022-10-21T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,6.0,20,Flames,Calgary,de Calgary,CGY,3.0,3.0,REG,3,REG,8477480.0,8477949.0,/video/buf-cgy-336636026,,,,,,,,,,,,,,,,,,,,,,,BUF
2022020070,20222023,2,2022-10-20,False,2022-10-21T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2.0,54,Golden Knights,Vegas,de Vegas,VGK,5.0,3.0,REG,3,REG,8478499.0,8476905.0,/video/wpg-vgk-336637572,,,,,,,,,,,,,,,,,,,,,,,VGK
2022020071,20222023,2,2022-10-21,False,2022-10-21T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3.0,13,Panthers,Florida,de la Floride,FLA,2.0,4.0,OT,3,OT,8476883.0,8478010.0,/video/tbl-fla-336664772,,,,,,,,,,,,,,,,,,,,,,,TBL
2022020072,20222023,2,2022-10-21,False,2022-10-22T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3.0,16,Blackhawks,Chicago,de Chicago,CHI,4.0,4.0,OT,3,OT,8471774.0,8477503.0,/video/det-chi-336666020,,,,,,,,,,,,,,,,,,,,,,,CHI
2022020073,20222023,2,2022-10-21,False,2022-10-22T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,3.0,21,Avalanche,Colorado,du Colorado,COL,2.0,3.0,REG,3,REG,8474889.0,8480901.0,/video/sea-col-336666754,,,,,,,,,,,,,,,,,,,,,,,SEA
2022020074,20222023,2,2022-10-22,False,2022-10-22T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3.0,6,Bruins,Boston,de Boston,BOS,4.0,4.0,OT,3,OT,8476999.0,8475791.0,/video/min-bos-336683302,,,,,,,,,,,,,,,,,,,,,,,BOS
2022020075,20222023,2,2022-10-22,False,2022-10-22T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1.0,1,Devils,New Jersey,du New Jersey,NJD,2.0,3.0,REG,3,REG,8478406.0,8482110.0,/video/sjs-njd-336682202,,,,,,,,,,,,,,,,,,,,,,,NJD
