team_tri_for,fenwick_lvl,corsi_lvl,rpe,rwin,rgame,wp,kpi_corsi,kpi_fenwick,kpi_pe,rwin_fittedPE,wp_own,wp_ow,wp_oow,rpi,pairwise_win,kpi_pairwise,kpi_rpi,kpi_wp,Final,idx_WinStreak,idx_WinStreak_expected,idx_HotStreak,yr_season
SJS,-53.0,14.0,0.34700279472993784,22,82,0.2682926829268293,0.5696969696969697,0.19727891156462585,0.15602179744229802,26.555080381566192,0.2682926829268293,0.5100171722953635,0.2682926829268293,0.3891549276110964,31,0.03225806451612903,0.0,0.0,0.0,2,0,2,2022
ANA,-66.0,-50.0,0.2765933196137407,23,82,0.2804878048780488,0.37575757575757573,0.15306122448979592,0.0,21.880659682862117,0.2804878048780488,0.5110732538330494,0.2804878048780488,0.3957805293555491,32,0.0,0.02828154171054341,0.02459922609176343,0.03225806451612903,2,0,2,2022
CBJ,-66.0,24.0,0.29603868231887054,25,82,0.3048780487804878,0.6,0.15306122448979592,0.04308937733401541,23.171619539794175,0.3048780487804878,0.5044064282011405,0.3048780487804878,0.40464223849081415,30,0.06451612903225806,0.06610796204218153,0.07379767827529017,0.06451612903225806,0,0,0,2022
CHI,41.0,79.0,0.3147552886542578,26,82,0.3170731707317073,0.7666666666666667,0.5170068027210885,0.08456388850808395,24.414197927422347,0.3170731707317073,0.5106826472120897,0.3170731707317073,0.4138779089718985,29,0.0967741935483871,0.10553064544664535,0.0983969043670536,0.0967741935483871,7,0,4,2022
ARI,-57.0,-9.0,0.3676769105633554,28,82,0.34146341463414637,0.5,0.1836734693877551,0.20183399399023183,27.92761603560491,0.34146341463414637,0.5014714537963508,0.34146341463414637,0.4214674342152486,28,0.12903225806451613,0.1379267179864322,0.14759535655058045,0.12903225806451613,4,0,1,2022
MTL,23.0,26.0,0.36349638354055097,31,82,0.3780487804878049,0.6060606060606061,0.4557823129251701,0.1925702785701463,27.650074667562624,0.3780487804878049,0.5102266445550028,0.3780487804878049,0.44413771252140377,27,0.16129032258064516,0.2346953506682801,0.22139303482587064,0.16129032258064516,2,0,1,2022
PHI,55.0,91.0,0.3911025052970725,31,82,0.3780487804878049,0.803030303030303,0.564625850340136,0.2537432489658963,29.4828198589828,0.3780487804878049,0.5062370062370062,0.3780487804878049,0.44214289336240553,26,0.1935483870967742,0.22618041671568706,0.22139303482587064,0.1935483870967742,6,2,1,2022
DET,-22.0,28.0,0.42527742707156624,35,82,0.4268292682926829,0.6121212121212121,0.30272108843537415,0.32947215780816436,31.751661679712942,0.4268292682926829,0.5051268213707502,0.4268292682926829,0.4659780448317165,25,0.22580645161290322,0.32792133874149787,0.31978993919292426,0.22580645161290322,6,2,2,2022
WSH,148.0,139.0,0.48077634011090575,35,82,0.4268292682926829,0.9484848484848485,0.8809523809523809,0.452453335472129,35.43618379038817,0.4268292682926829,0.5060171919770774,0.4268292682926829,0.46642323013488013,23,0.2903225806451613,0.32982162300335893,0.31978993919292426,0.25806451612903225,6,0,2,2022
STL,-103.0,-76.0,0.4329285848407085,37,82,0.45121951219512196,0.296969696969697,0.027210884353741496,0.34642651495521215,32.25961505084809,0.45121951219512196,0.5034228541337546,0.45121951219512196,0.4773211831644383,23,0.2903225806451613,0.37633979977470533,0.3689883913764511,0.2903225806451613,9,3,7,2022
CGY,52.0,21.0,0.5156211862338296,38,82,0.4634146341463415,0.5909090909090909,0.5544217687074829,0.5296667433938169,37.74950127629973,0.4634146341463415,0.49761336515513127,0.4634146341463415,0.4805139996507364,21,0.3548387096774194,0.38996841436913854,0.3935876174682145,0.3225806451612903,4,3,1,2022
VAN,57.0,58.0,0.46172869438719844,38,82,0.4634146341463415,0.703030303030303,0.5714285714285714,0.41024526733992867,34.17162800033943,0.4634146341463415,0.4968803176403857,0.4634146341463415,0.4801474758933636,21,0.3548387096774194,0.388403898822951,0.3935876174682145,0.3548387096774194,7,2,3,2022
OTT,183.0,128.0,0.4812096466565886,39,82,0.47560975609756095,0.9151515151515152,1.0,0.4534135083180334,35.46495061591388,0.47560975609756095,0.5087323943661972,0.47560975609756095,0.4921710752318791,20,0.3870967741935484,0.4397269241599013,0.4181868435599778,0.3870967741935484,9,8,3,2022
PIT,-111.0,-174.0,0.4961977736012722,40,82,0.4878048780487805,0.0,0.0,0.4866260056750109,36.45999866462339,0.4878048780487805,0.4952960708356392,0.4878048780487805,0.49155047444220984,17,0.4838709677419355,0.4370778746402374,0.4427860696517413,0.41935483870967744,10,4,1,2022
BUF,-72.0,-101.0,0.4932888928925322,42,82,0.5121951219512195,0.22121212121212122,0.1326530612244898,0.48018015735738245,36.266880733087106,0.5121951219512195,0.5046372067648663,0.5121951219512195,0.5084161643580429,16,0.5161290322580645,0.5090694810224174,0.49198452183526814,0.45161290322580644,11,5,6,2022
NSH,-2.0,-11.0,0.48073520649035156,42,82,0.5121951219512195,0.49393939393939396,0.3707482993197279,0.4523621866401915,35.43345296691571,0.5121951219512195,0.5087628865979381,0.5121951219512195,0.5104790042745788,17,0.4838709677419355,0.5178747632279966,0.49198452183526814,0.4838709677419355,7,5,4,2022
NYI,-34.0,9.0,0.5402571261606389,44,88,0.5,0.5545454545454546,0.2619047619047619,0.5842580270629242,39.385058810791506,0.5,0.49393414211438474,0.5,0.4969670710571924,17,0.4838709677419355,0.4601987486384483,0.4673852957435047,0.5161290322580645,10,6,8,2022
WPG,-88.0,-58.0,0.5336252614427724,47,87,0.5402298850574713,0.3515151515151515,0.0782312925170068,0.5695623422567516,38.94477537369671,0.5402298850574713,0.5060304142632407,0.5402298850574713,0.523130149660356,14,0.5806451612903226,0.5718764840850599,0.5485344668738047,0.5483870967741935,11,9,3,2022
TBL,-56.0,-103.0,0.5463714564426971,48,88,0.5454545454545454,0.21515151515151515,0.1870748299319728,0.5978068967170191,39.790983609719476,0.5454545454545454,0.5013347570742125,0.5454545454545454,0.523394651264379,13,0.6129032258064516,0.5730055155957366,0.55907332026735,0.5806451612903226,15,12,4,2022
MIN,88.0,13.0,0.5276468200693122,48,88,0.5454545454545454,0.5666666666666667,0.6768707482993197,0.556314591617348,38.547872115208094,0.5454545454545454,0.5005359056806002,0.5454545454545454,0.5229952255675728,11,0.6774193548387096,0.5713005573232379,0.55907332026735,0.6129032258064516,12,9,5,2022
LAK,124.0,156.0,0.5308982798895732,49,88,0.5568181818181818,1.0,0.7993197278911565,0.5635195680020083,38.76373356084095,0.5568181818181818,0.5008319467554077,0.5568181818181818,0.5288250642867947,8,0.7741935483870968,0.5961853652641101,0.5819953263983114,0.6451612903225806,14,13,4,2022
NYR,52.0,38.0,0.6081389131230124,50,89,0.5617977528089888,0.6424242424242425,0.5544217687074829,0.7346786685743999,43.89166860327019,0.5617977528089888,0.5096371882086168,0.5617977528089888,0.5357174705088028,11,0.6774193548387096,0.625605768356846,0.592039800995025,0.6774193548387096,15,10,11,2022
SEA,-9.0,-32.0,0.5503449302694923,53,96,0.5520833333333334,0.4303030303030303,0.3469387755102041,0.6066117987209525,40.05477890532533,0.5520833333333334,0.5005434782608695,0.5520833333333334,0.5263134057971015,9,0.7419354838709677,0.5854642900955987,0.572444490510411,0.7096774193548387,20,15,10,2022
COL,87.0,70.0,0.6002605128342856,54,89,0.6067415730337079,0.7393939393939394,0.673469387755102,0.7172207600757423,43.36862880895949,0.6067415730337079,0.49286498353457736,0.6067415730337079,0.5498032782841427,3,0.9354838709677419,0.685731380412914,0.6826976229961306,0.7419354838709677,21,21,9,2022
TOR,-80.0,-33.0,0.5957660364887113,55,93,0.5913978494623656,0.42727272727272725,0.1054421768707483,0.7072613579236721,43.07024463232819,0.5913978494623656,0.5056116722783389,0.5913978494623656,0.5485047608703523,7,0.8064516129032258,0.6801886273443755,0.6517472375280111,0.7741935483870968,12,11,2,2022
FLA,-7.0,-94.0,0.5144062307986117,55,103,0.5339805825242718,0.24242424242424243,0.35374149659863946,0.5269744987704598,37.668841495424886,0.5339805825242718,0.5063025210084033,0.5339805825242718,0.5201415517663376,14,0.5806451612903226,0.5591195815038732,0.5359287703875445,0.8064516129032258,14,6,11,2022
EDM,-19.0,-61.0,0.5988652607041541,56,94,0.5957446808510638,0.3424242424242424,0.3129251700680272,0.7141289923148118,43.27599929530051,0.5957446808510638,0.496415770609319,0.5957446808510638,0.5460802257301914,5,0.8709677419354839,0.6698394403059986,0.6605153899533067,0.8387096774193549,19,19,7,2022
DAL,-109.0,-99.0,0.603210366148937,57,101,0.5643564356435643,0.22727272727272727,0.006802721088435374,0.7237574004296647,43.564466874353265,0.5643564356435643,0.4950980392156863,0.5643564356435643,0.5297272374296254,10,0.7096774193548387,0.6000363132010972,0.5972010136337016,0.8709677419354839,11,11,5,2022
NJD,60.0,35.0,0.5910686628807434,57,94,0.6063829787234043,0.6333333333333333,0.5816326530612245,0.6968523515738355,42.758390291894685,0.6063829787234043,0.49741468459152016,0.6063829787234043,0.5518988316574622,5,0.8709677419354839,0.6946763008020436,0.6819742893099515,0.9032258064516129,20,20,12,2022
CAR,14.0,-34.0,0.6070909601172472,60,97,0.6185567010309279,0.42424242424242425,0.42517006802721086,0.7323564880536004,43.822095961046486,0.6185567010309279,0.49701573521432446,0.6185567010309279,0.5577862181226262,3,0.9354838709677419,0.7198067526919462,0.706530349398483,0.9354838709677419,28,28,8,2022
