team_tri_for,fenwick_lvl,corsi_lvl,rpe,rwin,rgame,wp,kpi_corsi,kpi_fenwick,kpi_pe,rwin_fittedPE,wp_own,wp_ow,wp_oow,rpi,pairwise_win,kpi_pairwise,kpi_rpi,kpi_wp,Final,idx_WinStreak,idx_WinStreak_expected,idx_HotStreak,yr_season
MTL,2.0,1.0,0.3243051221099321,22,82,0.2682926829268293,0.48148148148148145,0.42857142857142855,0.057304407214464996,25.048202641996788,0.2682926829268293,0.51915380217267,0.2682926829268293,0.39372324254974966,32,0.0,0.0,0.0,0.0,3,0,3,2021
PHI,-31.0,-102.0,0.3339283705231577,25,82,0.3048780487804878,0.20899470899470898,0.33791208791208793,0.0848513254289687,25.687081308501785,0.3048780487804878,0.5054441260744985,0.3048780487804878,0.4051610874274932,31,0.03225806451612903,0.05484560267298415,0.08360655737704913,0.03225806451612903,1,0,0,2021
ARI,27.0,48.0,0.30428638384297463,25,82,0.3048780487804878,0.6058201058201058,0.49725274725274726,0.0,23.71917690558025,0.3048780487804878,0.5138445154419595,0.3048780487804878,0.4093612821112237,30,0.06451612903225806,0.07498595352013691,0.08360655737704913,0.06451612903225806,3,0,3,2021
NJD,42.0,10.0,0.394881639518982,27,82,0.32926829268292684,0.5052910052910053,0.5384615384615384,0.25933239916151407,29.733713125846695,0.32926829268292684,0.5149413020277481,0.32926829268292684,0.4221047973553375,28,0.12903225806451613,0.13609237533355015,0.13934426229508196,0.0967741935483871,2,0,1,2021
SEA,47.0,68.0,0.3648391864311352,27,82,0.32926829268292684,0.6587301587301587,0.5521978021978022,0.17333472325858212,27.739222124146668,0.32926829268292684,0.5138211382113821,0.32926829268292684,0.4215447154471545,28,0.12903225806451613,0.1334067269330979,0.13934426229508196,0.12903225806451613,1,0,1,2021
CHI,105.0,151.0,0.3615823042475234,28,82,0.34146341463414637,0.8783068783068783,0.7115384615384616,0.16401177291024369,27.523000692767,0.34146341463414637,0.4909197422378442,0.34146341463414637,0.4161915784359953,27,0.16129032258064516,0.10773790306756528,0.16721311475409836,0.16129032258064516,4,0,0,2021
ANA,-16.0,-19.0,0.42292853494676463,31,82,0.3780487804878049,0.42857142857142855,0.3791208791208791,0.33961771461258833,31.595720878434765,0.3780487804878049,0.5089234312032239,0.3780487804878049,0.4434861058455144,26,0.1935483870967742,0.23861787402802895,0.2508196721311475,0.1935483870967742,6,2,0,2021
BUF,-138.0,-156.0,0.3902439024390244,32,82,0.3902439024390244,0.06613756613756613,0.04395604395604396,0.24605669863336563,29.425818000000003,0.3902439024390244,0.5207100591715976,0.3902439024390244,0.45547698080531096,22,0.3225806451612903,0.29611531089449034,0.2786885245901639,0.22580645161290322,4,3,0,2021
SJS,-120.0,-113.0,0.3965296297579053,32,82,0.3902439024390244,0.17989417989417988,0.09340659340659341,0.26404983452019504,29.843121691545736,0.3902439024390244,0.5176329946204423,0.3902439024390244,0.4539384485297333,25,0.22580645161290322,0.28873789576184683,0.2786885245901639,0.25806451612903225,4,4,1,2021
DET,-55.0,-66.0,0.3520939272117356,32,82,0.3902439024390244,0.30423280423280424,0.27197802197802196,0.13685092919410272,26.893076013737655,0.3902439024390244,0.5165714285714286,0.3902439024390244,0.4534076655052265,23,0.2903225806451613,0.28619273841981013,0.2786885245901639,0.2903225806451613,4,0,3,2021
