team_tri_for,fenwick_lvl,corsi_lvl,rpe,rwin,rgame,wp,kpi_corsi,kpi_fenwick,kpi_pe,rwin_fittedPE,wp_own,wp_ow,wp_oow,rpi,pairwise_win,kpi_pairwise,kpi_rpi,kpi_wp,Final,idx_WinStreak,idx_WinStreak_expected,idx_HotStreak,yr_season
PIT,207,61,0.5079046443691125,38,82,0.4634146341463415,0.47112211221122113,0.6599740932642487,0.6967066987426509,37.23720711482043,0.4634146341463415,0.5145985401459854,0.4634146341463415,0.4890065871461634,10,0.3225806451612903,0.5814071671181297,0.5369088811995387,0.3225806451612903,7,3,2,2023
PHI,483,702,0.44772428777585005,38,82,0.4634146341463415,1.0,0.8387305699481865,0.5457317642557625,33.241888245439654,0.4634146341463415,0.49710312862108924,0.4634146341463415,0.48025888138371536,9,0.2903225806451613,0.5403503928149567,0.5369088811995387,0.3548387096774194,11,1,9,2023
MIN,34,76,0.47666641446621777,39,82,0.47560975609756095,0.4834983498349835,0.5479274611398963,0.6183391053940283,35.16332958330938,0.47560975609756095,0.4899939357186173,0.47560975609756095,0.48280184590808917,13,0.41935483870967744,0.5522856274208555,0.5651672433679353,0.3870967741935484,9,3,2,2023
BUF,132,81,0.5040815646553161,39,82,0.47560975609756095,0.4876237623762376,0.6113989637305699,0.6871157085591,36.98339634691634,0.47560975609756095,0.5075675675675676,0.47560975609756095,0.4915886618325643,11,0.3548387096774194,0.5935259626643381,0.5651672433679353,0.41935483870967744,2,1,1,2023
WSH,-334,-179,0.4105471146415112,40,86,0.46511627906976744,0.2731023102310231,0.30958549222797926,0.4524650972551071,30.773729700987147,0.46511627906976744,0.5138211382113821,0.46511627906976744,0.48946870864057473,11,0.3548387096774194,0.5835761035698036,0.5408519084788498,0.45161290322580644,9,6,3,2023
NYI,-249,150,0.45564317397732873,40,87,0.45977011494252873,0.5445544554455446,0.3646373056994819,0.565597936428149,33.76761586249384,0.45977011494252873,0.49818558838776567,0.45977011494252873,0.47897785166514717,8,0.25806451612903225,0.5343379651614466,0.5284638534250752,0.4838709677419355,11,4,3,2023
DET,-282,-132,0.5072459963244946,41,82,0.5,0.3118811881188119,0.3432642487046632,0.695054343206472,37.19348007314256,0.5,0.5038461538461538,0.5,0.5019230769230769,15,0.4838709677419355,0.6420298515065874,0.621683967704729,0.5161290322580645,12,9,4,2023
STL,-266,-144,0.47751648957958887,43,82,0.524390243902439,0.30198019801980197,0.3536269430051813,0.6204716955250164,35.21976529311743,0.524390243902439,0.5013164823591364,0.524390243902439,0.5128533631307877,18,0.5806451612903226,0.6933304217458726,0.6782006920415227,0.5483870967741935,7,6,5,2023
LAK,311,260,0.5629891854041857,45,87,0.5172413793103449,0.6353135313531353,0.7273316062176166,0.834897720610766,40.89421944686843,0.5172413793103449,0.48608745031232253,0.5172413793103449,0.5016644148113337,18,0.5806451612903226,0.6408158381148463,0.6616354452531521,0.5806451612903226,11,9,4,2023
TBL,-54,-104,0.5286442498394603,46,87,0.5287356321839081,0.334983498349835,0.49093264248704666,0.7487363103039792,38.61409056599742,0.5287356321839081,0.48560135516657255,0.5287356321839081,0.5071684936752403,19,0.6129032258064516,0.6666488656307418,0.6882697636187675,0.6129032258064516,11,5,4,2023
VGK,50,212,0.5403751433776398,48,89,0.5393258426966292,0.5957095709570958,0.5582901554404145,0.7781656953003053,39.39289386596046,0.5393258426966292,0.5026709401709402,0.5393258426966292,0.5209983914337847,20,0.6451612903225806,0.7315585695380225,0.7128092479556264,0.6451612903225806,13,8,11,2023
NSH,164,123,0.5368501924096762,49,88,0.5568181818181818,0.5222772277227723,0.6321243523316062,0.7693226230490954,39.15887559300254,0.5568181818181818,0.48936170212765956,0.5568181818181818,0.5230899419729207,23,0.7419354838709677,0.7413751226733163,0.7533422459893048,0.6774193548387096,17,17,11,2023
TOR,248,249,0.5568619307914202,49,89,0.550561797752809,0.6262376237623762,0.6865284974093264,0.819526228713519,40.487436613437644,0.550561797752809,0.5075970737197524,0.550561797752809,0.5290794357362807,22,0.7096774193548387,0.769486412685855,0.7388450423130258,0.7096774193548387,13,12,6,2023
BOS,-201,13,0.5772903678760182,53,95,0.5578947368421052,0.4315181518151815,0.3957253886010363,0.8707752096951636,41.84366187989261,0.5578947368421052,0.5241657077100115,0.5578947368421052,0.5410302222760583,21,0.6774193548387096,0.8255766332572131,0.7558368238936441,0.7419354838709677,14,12,6,2023
WPG,14,30,0.5929939575846136,53,87,0.6091954022988506,0.44554455445544555,0.5349740932642487,0.9101709288579444,42.886208847565264,0.6091954022988506,0.495850622406639,0.6091954022988506,0.5525230123527448,27,0.8709677419354839,0.879517277936626,0.8747099921780749,0.7741935483870968,24,20,10,2023
COL,299,114,0.5871032229752792,56,93,0.6021505376344086,0.5148514851485149,0.719559585492228,0.8953927965558257,42.49512836098299,0.6021505376344086,0.5072302558398221,0.6021505376344086,0.5546903967371153,24,0.7741935483870968,0.8896897521731643,0.8583857325346332,0.8064516129032258,21,21,11,2023
VAN,-98,-173,0.5920267599209366,57,95,0.6,0.27805280528052806,0.46243523316062174,0.9077445124627005,42.82199747869241,0.6,0.4969359331476323,0.6,0.5484679665738161,25,0.8064516129032258,0.860485190683623,0.8534025374855825,0.8387096774193549,14,13,9,2023
CAR,732,84,0.620329273487126,58,93,0.6236559139784946,0.4900990099009901,1.0,0.978747251119588,44.70097548585432,0.6236559139784946,0.4994487320837927,0.6236559139784946,0.5615523230311437,29,0.9354838709677419,0.9218957461548469,0.9082176830251393,0.8709677419354839,15,15,4,2023
DAL,250,113,0.6063636003643131,62,101,0.6138613861386139,0.514026402640264,0.6878238341968912,0.9437114569811064,43.77380721185602,0.6138613861386139,0.4965771458662454,0.6138613861386139,0.5552192660024297,27,0.8709677419354839,0.89217196484144,0.8855219431977801,0.9032258064516129,19,19,9,2023
EDM,543,316,0.6128928201558548,64,107,0.5981308411214953,0.6815181518151815,0.8775906735751295,0.9600913620876981,44.20727614610957,0.5981308411214953,0.49398194583751254,0.5981308411214953,0.546056393479504,26,0.8387096774193549,0.849166633002612,0.8490713492653795,0.9354838709677419,30,25,11,2023
NYR,48,104,0.595771733028038,65,98,0.6632653061224489,0.5066006600660066,0.5569948186528497,0.9171395559869706,43.070622820367454,0.6632653061224489,0.4931216931216931,0.6632653061224489,0.578193499622071,31,1.0,1.0,1.0,0.967741935483871,29,29,15,2023
FLA,621,23,0.628800865215628,68,106,0.6415094339622641,0.4397689768976898,0.9281088082901554,1.0,45.26339671767472,0.6415094339622641,0.5065075921908894,0.6415094339622641,0.5740085130765767,30,0.967741935483871,0.9803580444145975,0.9495876041870689,1.0,31,29,17,2023
