team_tri_for,fenwick_lvl,corsi_lvl,rpe,rwin,rgame,wp,kpi_corsi,kpi_fenwick,kpi_pe,rwin_fittedPE,wp_own,wp_ow,wp_oow,rpi,pairwise_win,kpi_pairwise,kpi_rpi,kpi_wp,Final,idx_WinStreak,idx_WinStreak_expected,idx_HotStreak,yr_season
ARI,35.0,65.0,0.4304311850694125,24,56,0.42857142857142855,0.7929936305732485,0.6379928315412187,0.2948060359110498,32.093814962655145,0.42857142857142855,0.5107692307692308,0.42857142857142855,0.4696703296703297,16,0.4642857142857143,0.3429149419552451,0.38823529411764707,0.3333333333333333,3,2,1,2020
CHI,72.0,93.0,0.4283259249467092,24,56,0.42857142857142855,0.8821656050955414,0.7706093189964157,0.28893415914603054,31.95404866731662,0.42857142857142855,0.5213675213675214,0.42857142857142855,0.474969474969475,19,0.35714285714285715,0.37472383349420124,0.38823529411764707,0.36666666666666664,2,2,0,2020
PHI,19.0,-9.0,0.39672987905032103,25,56,0.44642857142857145,0.5573248407643312,0.5806451612903226,0.20080819040481424,29.85641605904136,0.44642857142857145,0.5103857566765578,0.44642857142857145,0.4784071640525646,19,0.35714285714285715,0.39535906295399503,0.431372549019608,0.4,3,2,2,2020
CGY,-37.0,-63.0,0.48423105239071174,26,56,0.4642857142857143,0.3853503184713376,0.37992831541218636,0.44486169291908007,35.665538981037464,0.4642857142857143,0.5033112582781457,0.4642857142857143,0.48379848628193,23,0.21428571428571427,0.42772125994321636,0.4745098039215687,0.43333333333333335,4,1,0,2020
STL,-52.0,-56.0,0.46180452024569146,27,60,0.45,0.40764331210191085,0.32616487455197135,0.382310832052915,34.17666200977995,0.45,0.5284090909090909,0.45,0.48920454545454545,13,0.5714285714285714,0.46017191758089965,0.4400000000000001,0.4666666666666667,8,4,4,2020
NYR,33.0,64.0,0.5596662974740076,27,56,0.48214285714285715,0.7898089171974523,0.6308243727598566,0.6552615661182914,40.67361595430348,0.48214285714285715,0.5014749262536873,0.48214285714285715,0.49180889169827224,16,0.4642857142857143,0.4758048852615471,0.5176470588235295,0.5,5,5,1,2020
NSH,5.0,16.0,0.4885072655217966,33,62,0.532258064516129,0.6369426751592356,0.5304659498207885,0.4567886734645742,35.94943286235139,0.532258064516129,0.4942857142857143,0.532258064516129,0.5132718894009216,8,0.75,0.6046396553016423,0.6387096774193548,0.5333333333333333,5,5,0,2020
WPG,-55.0,-62.0,0.5381954797543086,34,64,0.53125,0.3885350318471338,0.3154121863799283,0.5953763318260205,39.24818799022005,0.53125,0.49262536873156343,0.53125,0.5119376843657817,13,0.5714285714285714,0.5966308952360634,0.6362745098039216,0.5666666666666667,9,3,0,2020
EDM,-83.0,-32.0,0.5638049609767406,35,60,0.5833333333333334,0.4840764331210191,0.21505376344086022,0.6668049007389678,40.948378041511475,0.5833333333333334,0.46440677966101696,0.5833333333333334,0.5238700564971752,2,0.9642857142857143,0.6682566970405878,0.762091503267974,0.6,10,10,0,2020
WSH,127.0,130.0,0.5577013334805776,37,61,0.6065573770491803,1.0,0.967741935483871,0.6497809956687332,40.54316379075675,0.6065573770491803,0.49714285714285716,0.6065573770491803,0.5518501170960187,2,0.9642857142857143,0.836211086399487,0.8181935069109613,0.6333333333333333,12,12,4,2020
MTL,136.0,123.0,0.47224363916730916,37,78,0.47435897435897434,0.9777070063694268,1.0,0.41142705345571673,34.86970557363146,0.47435897435897434,0.565677966101695,0.47761194029850745,0.5208317117152179,16,0.4642857142857143,0.6500185899173841,0.4988436400201106,0.6666666666666666,8,6,0,2020
MIN,-9.0,-6.0,0.5373807756011194,38,63,0.6031746031746031,0.5668789808917197,0.48028673835125446,0.5931040034159172,39.19410052612942,0.6031746031746031,0.48011363636363635,0.6031746031746031,0.5416441197691197,8,0.75,0.7749481008250839,0.8100217864923748,0.7,13,12,5,2020
TOR,16.0,20.0,0.6155795456209993,38,63,0.6031746031746031,0.6496815286624203,0.5698924731182796,0.8112117497134141,44.385645394073435,0.6031746031746031,0.4697986577181208,0.6031746031746031,0.536486630446362,8,0.75,0.7439895199181998,0.8100217864923748,0.7333333333333333,16,16,0,2020
PIT,-65.0,-45.0,0.5892517666802145,39,62,0.6290322580645161,0.4426751592356688,0.27956989247311825,0.7377797439627681,42.637768213784696,0.6290322580645161,0.46629213483146065,0.6290322580645161,0.5476621964479884,2,0.9642857142857143,0.811072482691369,0.8724857685009488,0.7666666666666667,14,10,6,2020
BOS,1.0,-17.0,0.5887213114754098,39,67,0.582089552238806,0.5318471337579618,0.5161290322580645,0.7363002272235366,42.602551777573765,0.582089552238806,0.48947368421052634,0.582089552238806,0.5357816182246662,8,0.75,0.7397575813644148,0.7590869183494294,0.8,14,7,8,2020
FLA,28.0,-16.0,0.5752863824306921,39,62,0.6290322580645161,0.535031847133758,0.6129032258064516,0.6988282555433525,41.71061911782011,0.6290322580645161,0.4813753581661891,0.6290322580645161,0.5552038081153526,2,0.9642857142857143,0.856342105246313,0.8724857685009488,0.8333333333333334,13,12,4,2020
CAR,63.0,57.0,0.6154404376465334,41,67,0.6119402985074627,0.767515923566879,0.7383512544802867,0.8108237573345694,44.37641014279334,0.6119402985074627,0.4805194805194805,0.6119402985074627,0.5462298895134716,13,0.5714285714285714,0.802474851685122,0.8311969563944982,0.8666666666666667,15,13,9,2020
NYI,24.0,4.0,0.5737630267625974,43,75,0.5733333333333334,0.5987261146496815,0.5985663082437276,0.6945793949603384,41.609484927362374,0.5733333333333334,0.519650655021834,0.5882352941176471,0.5502174843736621,8,0.75,0.8264109706720003,0.7379346405228759,0.9,14,13,3,2020
COL,66.0,15.0,0.6832663161150634,45,66,0.6818181818181818,0.6337579617834395,0.7491039426523297,1.0,48.879308221466125,0.6818181818181818,0.47645429362880887,0.6818181818181818,0.5791362377234953,1,1.0,1.0,1.0,0.9333333333333333,22,22,5,2020
VGK,-50.0,-66.0,0.6732100049753494,50,75,0.6666666666666666,0.37579617834394907,0.3333333333333333,0.9719514851935418,48.211678916368896,0.6666666666666666,0.4768211920529801,0.6956521739130435,0.5789903061714176,2,0.9642857142857143,0.9991240246020614,0.9633986928104575,0.9666666666666667,23,20,5,2020
TBL,-143.0,-184.0,0.64,52,79,0.6582278481012658,0.0,0.0,0.8793239497750089,46.00689703999999,0.6582278481012658,0.4896810506566604,0.6567164179104478,0.5735765918312586,2,0.9642857142857143,0.9666274157061362,0.9430131546289402,1.0,17,17,4,2020
